Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.009073628,0.7672042,5.261645e-06,2.255132e-06,0.004630199,0.2279729,9.053338e-24,1.325544e-13,5.181963e-09,0.0001285645,0.02852166,0.9987585431308882,350.0567,2.0841543960856653e-05,0.004630199,0.008307421874609859,2.084154e-05,2.143874e-05,3.846501798264756e-05
0.01746588,0.767284,1.012857e-05,6.757069e-06,0.008912264,0.2234318,3.916169e-22,2.507791e-12,9.967518e-09,0.000251069,0.03173763,1.1491939955533088,401.5537,2.6445987709829895e-05,0.008912264,0.04027718099495148,2.644599e-05,7.942845e-05,0.00035896085741823685
0.02491477,0.7673548,1.444962e-05,1.312986e-05,0.01271244,0.2194004,4.442995e-21,1.510245e-11,1.420114e-08,0.0003630869,0.03447604,1.2815138677100923,446.5776,3.176197520245035e-05,0.01271244,0.10044633846498476,3.176198e-05,0.0001616061,0.0012769181026777105
0.03157208,0.7674182,1.831386e-05,2.090252e-05,0.01610819,0.2157968,2.6754519999999997e-20,4.34878e-11,1.796902e-08,0.0004659139,0.03685609,1.3987426422640161,486.2516,3.6759935758547924e-05,0.01610819,0.19051028649326546,3.675994e-05,0.0002594738,0.0030687756162230645
0.03767051,0.7674762,2.18575e-05,2.983963e-05,0.01921823,0.212495,1.128908e-19,8.786612e-11,2.140933e-08,0.0005623655,0.03899422,1.5052265983173372,522.1122,4.152605592398485e-05,0.01921823,0.31375861403551547,4.152606e-05,0.0003693404,0.006029885069928312
0.04336388,0.7675303,2.517131e-05,3.982246e-05,0.02212104,0.2094118,3.793517e-19,1.474464e-10,2.46156e-08,0.0006543453,0.04096206,1.603819914118651,555.1635,4.612528335488332e-05,0.02212104,0.47477175236892216,4.612528e-05,0.0004893404,0.01050244470269509
0.0487517,0.7675815,2.831477e-05,5.078685e-05,0.02486735,0.2064934,1.084901e-18,2.216505e-10,2.764958e-08,0.0007430808,0.04280419,1.6963655029825497,586.0529,5.06011240796369e-05,0.02486735,0.678806762934278,5.060112e-05,0.0006183851,0.016880125992458635
0.05391522,0.7676307,3.133719e-05,6.273769e-05,0.02749855,0.2036957,2.752549e-18,3.104994e-10,3.056191e-08,0.0008296316,0.04455453,1.7843448010794574,615.2958,5.499532680096598e-05,0.02749855,0.932321050736417,5.499533e-05,0.0007561703,0.025637483945357656
0.05891054,0.7676782,3.427362e-05,7.570244e-05,0.0300432,0.2009885,6.360463e-18,4.143342e-10,3.33887e-08,0.0009147259,0.04623587,1.8687735967706096,643.2451,5.9337093679564754e-05,0.0300432,1.2424178716051626,5.933709e-05,0.0009025939,0.03732621106340132
