Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.007211749,0.7671544,7.173212e-06,2.747571e-06,0.003649646,0.2289633,1.318255e-23,1.357534e-12,2.005081e-07,0.000154458,0.02775249,0.9636213661838281,337.9663,1.960187983256115e-05,0.003649646,0.013497193934581674,1.960188e-05,1.331992e-05,4.9259977335625465e-05
0.01421161,0.7671898,1.4136e-05,7.79804e-06,0.00719163,0.2251591,4.730625e-22,1.864167e-11,3.949982e-07,0.0003080502,0.03044977,1.087895304437166,380.5748,2.410232046980541e-05,0.00719163,0.06466935978775598,2.410232e-05,5.171954e-05,0.00046507807117468
0.02085461,0.7672234,2.07448e-05,1.518089e-05,0.01055247,0.2215482,5.380749e-21,1.403369e-10,5.793542e-07,0.0004575803,0.03290987,1.2049178480986578,420.4883,2.863802954482662e-05,0.01055247,0.16604141471332418,2.863803e-05,0.0001113546,0.0017521469527446885
0.02711983,0.7672551,2.697983e-05,2.465478e-05,0.01372151,0.2181418,3.510998e-20,5.70906e-10,7.528291e-07,0.0006021004,0.03516237,1.3144121081540343,457.6486,3.313216256018036e-05,0.01372151,0.32677993744449896,3.313216e-05,0.0001882798,0.004483914487502833
0.03304947,0.7672851,3.288456e-05,3.597238e-05,0.01672003,0.214917,1.6365149999999998e-19,1.496746e-09,9.165042e-07,0.0007420273,0.03724737,1.4172138765646396,492.3726,3.7563820683896396e-05,0.01672003,0.5558675630638917,3.756382e-05,0.0002795594,0.009294122615643944
0.03870234,0.7673137,3.851942e-05,4.895681e-05,0.01957774,0.2118419,6.059583e-19,3.019182e-09,1.07205e-06,0.0008782529,0.03920165,1.514428719626239,525.0605,4.1937847845346544e-05,0.01957774,0.8634336642360086,4.193785e-05,0.0003832879,0.016904083657042473
0.04416025,0.7673413,4.396826e-05,6.356714e-05,0.02233594,0.208872,1.899364e-18,5.202716e-09,1.221835e-06,0.001012345,0.04106373,1.6075260511653038,556.2265,4.6289001997994133e-05,0.02233594,1.262730842750355,4.6289e-05,0.0004988942,0.028204285696602927
0.04949082,0.7673683,4.930158e-05,7.983654e-05,0.02502873,0.2059706,5.246466e-18,8.107519e-09,1.367863e-06,0.001145665,0.04286315,1.6976960227735733,586.2828,5.065104944777343e-05,0.02502873,1.769776800508494,5.065105e-05,0.0006264373,0.04429526600859442
0.05473084,0.7673948,5.455994e-05,9.77863e-05,0.02767459,0.2031177,1.3089800000000001e-17,1.178792e-08,1.511313e-06,0.001278896,0.04461652,1.7855797295275246,615.452,5.50391559778888e-05,0.02767459,2.401147627803762,5.503916e-05,0.0007658829,0.06645077817350191
