Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01002527,0.7669557,6.101839e-05,1.875152e-07,0.004364701,0.2280641,3.359697e-27,1.846518e-08,0.0001661656,0.0001880046,0.02834009,0.9878309110073011,346.0095,2.0437036151647852e-05,0.004364701,0.001885682279992769,2.043704e-05,1.905061e-05,8.230439219257961e-06
0.01922969,0.7668066,0.0001170414,6.770239e-07,0.008371887,0.2236405,7.68505e-25,6.862271e-08,0.0003187318,0.000361422,0.03140041,1.1273633057899688,393.4638,2.5565364242628873e-05,0.008371887,0.011600489501147372,2.556536e-05,7.008849e-05,9.71179858978124e-05
0.02727916,0.7666761,0.0001660369,1.45891e-06,0.01187604,0.2197717,2.374915e-23,1.67467e-07,0.0004521699,0.0005140412,0.03398234,1.2484282288598654,434.3506,3.0338066873805877e-05,0.01187604,0.035554224731063594,3.033807e-05,0.0001410403,0.0004222433955649837
0.03435421,0.7665611,0.0002091053,2.464089e-06,0.01495571,0.2163712,2.580389e-22,3.243687e-07,0.0005694813,0.0006491573,0.03619794,1.3540462693858804,469.8018,3.473590410752644e-05,0.01495571,0.07882755029198653,3.47359e-05,0.0002236733,0.0011789220491811268
0.04077214,0.7664566,0.0002481799,3.655477e-06,0.01774899,0.2132864,1.578285e-21,5.473735e-07,0.000675936,0.0007726916,0.03817451,1.449177280320303,501.5574,3.8877151358016785e-05,0.01774899,0.14645342119598573,3.887715e-05,0.0003150266,0.0025994008811287697
0.04674102,0.7663591,0.00028453,5.01627e-06,0.02034641,0.2104174,6.807853e-21,8.444424e-07,0.0007749948,0.0008885601,0.03999052,1.537045801044484,530.7398,4.2849393950525877e-05,0.02034641,0.2439513020852947,4.284939e-05,0.0004139764,0.004963532819847319
0.05237754,0.7662668,0.0003188688,6.537594e-06,0.02279869,0.2077082,2.3252119999999998e-20,1.222997e-06,0.0008686048,0.0009989763,0.04168967,1.6194630961608034,557.981,4.670036013620332e-05,0.02279869,0.37722218677397445,4.670036e-05,0.0005197803,0.008600171727866717
0.05775941,0.7661783,0.0003516733,8.217847e-06,0.02513959,0.2051215,6.726624999999999e-20,1.690584e-06,0.0009580684,0.001105431,0.04330043,1.6976323291668345,583.7003,5.046218888977732e-05,0.02513959,0.5528074849288446,5.046219e-05,0.000631999,0.013897353000743393
0.06294422,0.7660927,0.0003832982,1.006204e-05,0.02739409,0.2026296,1.7201929999999999e-19,2.255509e-06,0.001044355,0.001209044,0.04484327,1.7724393480117309,608.2051,5.415984425220962e-05,0.02739409,0.7782102332849221,5.415984e-05,0.0007504362,0.021318368746080694
0.06797663,0.7660092,0.0004140207,1.208077e-05,0.02958155,0.2002112,4.0021319999999997e-19,2.927242e-06,0.001128223,0.0013107,0.04633363,1.8445651363908353,631.7304,5.7813577917751574e-05,0.02958155,1.0621996586816673,5.781358e-05,0.0008750681,0.03142152150062014
0.07289328,0.7659272,0.00044407,1.42903e-05,0.03171777,0.1978487,8.647385999999999e-19,3.717091e-06,0.001210298,0.001411142,0.04778374,1.9145604427689062,654.4653,6.14410781579095e-05,0.03171777,1.4152499717123694,6.144108e-05,0.001006017,0.044888573539511076
0.07772552,0.7658461,0.0004736444,1.671147e-05,0.03381627,0.1955273,1.761114e-18,4.638196e-06,0.001291124,0.001511017,0.04920372,1.982889645251128,676.5671,6.505843080062144e-05,0.03381627,1.8498843479614409,6.505843e-05,0.00114354,0.06255618269948612
0.08250001,0.7657655,0.0005029151,1.936939e-05,0.03588849,0.1932341,3.4182020000000002e-18,5.705808e-06,0.001371168,0.001610887,0.05060191,2.0499398137670677,698.1661,6.868003555415612e-05,0.03588849,2.381087091283,6.868004e-05,0.001287984,0.08545362708150889
0.08723874,0.765685,0.0005320267,2.229317e-05,0.03794379,0.1909587,6.376696e-18,6.937544e-06,0.001450827,0.00171123,0.05198495,2.1160227997224625,719.3665,7.231802045220676e-05,0.03794379,3.026712460221416,7.231802e-05,0.001439731,0.11484493679122494
0.09195595,0.7656041,0.0005610785,2.551169e-05,0.03998814,0.1886946,1.1498660000000001e-17,8.35151e-06,0.001530372,0.001812362,0.05335697,2.1813362254943236,740.2338,7.597945268529033e-05,0.03998814,3.80698577288887,7.597945e-05,0.001599051,0.15223427725568706
0.09665203,0.765523,0.0005900865,2.904824e-05,0.04202147,0.1864416,2.0110510000000002e-17,9.963882e-06,0.001609848,0.001914299,0.0547179,2.2458823431649826,760.7708,7.966115474735733e-05,0.04202147,4.743002560530459,7.966115e-05,0.001765804,0.1993079313559537
0.1013166,0.7654417,0.0006190016,3.291618e-05,0.04403902,0.184205,3.415847e-17,1.178601e-05,0.001689119,0.002016802,0.0560644,2.3095157592117346,780.9335,8.335139374657036e-05,0.04403902,5.85502430534385,8.335139e-05,0.001939435,0.25784958216240883
0.1059425,0.7653603,0.0006477962,3.712948e-05,0.04603746,0.1819883,5.644276000000001e-17,1.38291e-05,0.00176811,0.002119685,0.05739402,2.3721410067034334,800.6942,8.704099368037916e-05,0.04603746,7.164586971110406,8.704099e-05,0.002119448,0.32983932777319297
0.1105343,0.7652787,0.0006765151,4.171004e-05,0.0480184,0.1797896,9.094682000000001e-17,1.610772e-05,0.001846942,0.002222996,0.05870757,2.4338195780340968,820.0747,9.07299949765964e-05,0.0480184,8.697278600300626,9.072999e-05,0.002305767,0.41762932343709847
