Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.0126782,0.7657411,0.0001866619,1.6938449999999997e-19,0.001911726,0.2301791,5.2266700000000004e-39,4.023682e-18,0.001869098,2.70383e-06,0.02667259,0.9078133680965332,317.6103,1.7622718211099288e-05,0.001911726,8.61791497056869e-15,1.762272e-05,3.654696e-06,1.6475087785552698e-17
0.02521673,0.7643795,0.0003712674,8.980405999999999e-19,0.00380239,0.2275059,0.0,2.930966e-17,0.003717604,5.377893e-06,0.02846806,0.9798522774706485,341.0956,2.0018577999180843e-05,0.00380239,1.0500341968444838e-13,2.001858e-05,1.445817e-05,3.9926393496916405e-16
0.03746501,0.7630495,0.0005515995,3.582675e-18,0.005649288,0.2248946,3.9711859999999994e-38,1.356144e-16,0.005523321,7.990078e-06,0.03019607,1.0498762615838098,363.6909,2.244223895771644e-05,0.005649288,6.463234593170848e-13,2.244224e-05,3.191445e-05,3.651267011670005e-15
0.04932981,0.7617611,0.0007262856,1.1565640000000002e-17,0.00743836,0.222365,1.024519e-37,4.792893e-16,0.007272501,1.05205e-05,0.03185017,1.117366875793051,385.2522,2.486301082102777e-05,0.00743836,2.7756991029331775e-12,2.486301e-05,5.53292e-05,2.064664926256021e-14
0.06080015,0.7605155,0.000895164,3.184703e-17,0.009167954,0.2199196,0.0,1.404644e-15,0.008963529,1.296681e-05,0.03343418,1.1822832490562423,405.7916,2.726705768714657e-05,0.009167954,9.440797757445131e-12,2.726706e-05,8.405138e-05,8.655280490789422e-14
0.07190671,0.7593094,0.001058687,7.777399e-17,0.0108427,0.2175517,0.0,3.588912e-15,0.01060093,1.533556e-05,0.03495637,1.2448223171745023,425.3945,2.965078377125145e-05,0.0108427,2.726111081719473e-11,2.965078e-05,0.0001175641,2.9558405507093937e-13
0.08269024,0.7581384,0.001217453,1.734062e-16,0.01246872,0.2152526,1.486725e-37,8.271062e-15,0.0121907,1.763542e-05,0.03642536,1.3052357836655224,444.1601,3.201460141166471e-05,0.01246872,6.983096282936483e-11,3.20146e-05,0.000155469,8.707026906522014e-13
0.09319335,0.7569978,0.001372091,3.614709e-16,0.01405247,0.2130134,8.491632e-37,1.763828e-14,0.01373913,1.987549e-05,0.0378492,1.3637824123347029,462.186,3.43610024782654e-05,0.01405247,1.6375617316108944e-10,3.4361e-05,0.0001974719,2.3011782534529608e-12
0.103458,0.7558832,0.001523218,7.200155e-16,0.01560026,0.2108249,0.0,3.556409e-14,0.01525241,2.206471e-05,0.03923529,1.4207132605681887,479.5641,3.669369905144658e-05,0.01560026,3.607557512603857e-10,3.66937e-05,0.0002433681,5.62788422550811e-12
0.1135156,0.754791,0.001671296,1.40046e-15,0.01711683,0.2086807,1.122504e-36,6.919083e-14,0.01673516,2.420977e-05,0.04058918,1.4762180533496347,496.3647,3.9015129315963365e-05,0.01711683,7.645262439831196e-10,3.901513e-05,0.0002929859,1.3086265606761788e-11
0.1233761,0.7537202,0.001816473,2.715615e-15,0.01860367,0.2065784,9.97226e-37,1.325651e-13,0.01818885,2.63128e-05,0.04191326,1.5303654344317223,512.6196,4.1323539606699144e-05,0.01860367,1.5941969767018695e-09,4.132354e-05,0.0003460965,2.965791588407604e-11
0.1330256,0.7526724,0.001958544,5.335522e-15,0.02005871,0.2045212,3.142819e-36,2.550778e-13,0.01961145,2.837083e-05,0.04320648,1.5830943256675156,528.3209,4.361198484725435e-05,0.02005871,3.33513964395892e-09,4.361198e-05,0.0004023518,6.689860581632021e-11
0.1424478,0.7516492,0.002097267,1.070169e-14,0.02147947,0.2025123,0.0,5.00609e-13,0.02100052,3.038036e-05,0.04446733,1.6343311524273658,543.4577,4.5873060518792275e-05,0.02147947,7.088259275523881e-09,4.587306e-05,0.0004613676,1.5225205112645458e-10
0.1516481,0.7506501,0.002232724,2.186239e-14,0.02286677,0.2005508,0.0,1.008979e-12,0.02235689,3.234253e-05,0.04569708,1.6841225973885996,558.054,4.810487368238458e-05,0.02286677,1.5345795840554007e-08,4.810487e-05,0.0005228892,3.509088367596807e-10
0.1606427,0.7496734,0.002365151,4.504978e-14,0.02422304,0.1986332,1.121586e-35,2.079301e-12,0.02368292,3.426078e-05,0.04689831,1.7325713715450792,572.1499,5.030844968127617e-05,0.02422304,3.360543944247239e-08,5.030845e-05,0.0005867557,8.140259622354883e-10
0.1694413,0.7487179,0.002494694,9.243418e-14,0.02554977,0.1967573,1.544378e-35,4.324474e-12,0.02498007,3.613715e-05,0.04807265,1.7797457811126258,585.7738,5.24836886299161e-05,0.02554977,7.348383456907016e-08,5.248369e-05,0.0006527907,1.8774947586486747e-09
0.1780489,0.7477832,0.002621425,1.866609e-13,0.0268477,0.1949222,1.251396e-34,8.938884e-12,0.02624906,3.797267e-05,0.04922103,1.8256863850533247,598.9458,5.462955727835437e-05,0.0268477,1.5835468777841716e-07,5.462956e-05,0.000720799,4.251459453696212e-09
0.1864677,0.746869,0.002745376,3.679732e-13,0.02811715,0.1931273,7.696192e-34,1.81352e-11,0.02749022,3.976772e-05,0.05034391,1.8704185267199571,611.681,5.674455151759212e-05,0.02811715,3.330072570368418e-07,5.674455e-05,0.0007905741,9.363214142159662e-09
0.1946954,0.7459755,0.002866512,7.0449e-13,0.02935778,0.1913732,4.233828e-33,3.57972e-11,0.02870319,4.152176e-05,0.05144112,1.913944097138022,623.987,5.8826258470877326e-05,0.02935778,6.789586536398527e-07,5.882626e-05,0.0008618792,1.9932713381321016e-08
0.2027244,0.7451036,0.002984725,1.306046e-12,0.03056844,0.1896614,2.118363e-32,6.838102e-11,0.02988689,4.323315e-05,0.05251178,1.95623702159001,635.864,6.087103409623317e-05,0.03056844,1.3370897648700913e-06,6.087103e-05,0.0009344295,4.087275558481217e-08
0.210545,0.7442544,0.003099869,2.341455e-12,0.03174766,0.1879941,9.644538e-32,1.260569e-10,0.03103986,4.48999e-05,0.05355463,1.9972593607052402,647.3085,6.287472330468131e-05,0.03174766,2.538762310357727e-06,6.287472e-05,0.001007914,8.059976100794489e-08
0.2181488,0.7434286,0.003211823,4.058645e-12,0.03289416,0.1863731,4.009766e-31,2.240448e-10,0.03216089,4.652064e-05,0.05456861,2.0369818121967955,658.3195,6.483366821314326e-05,0.03289416,4.645925710458517e-06,6.483367e-05,0.001082026,1.528238271466122e-07
0.2255317,0.7426269,0.003320524,6.806775e-12,0.0340073,0.1847992,1.5281929999999999e-30,3.840606e-10,0.03324936,4.809539e-05,0.05555315,2.0753962398386006,668.9016,6.674536569208134e-05,0.0340073,8.199940353112068e-06,6.674537e-05,0.001156496,2.7885791775080176e-07
0.232692,0.7418493,0.003425953,1.105743e-11,0.03508681,0.1832728,5.361784e-30,6.356638e-10,0.03430506,4.962569e-05,0.05650804,2.1125079483111557,679.0631,6.860806851285779e-05,0.03508681,1.3975676583483147e-05,6.860807e-05,0.001231084,4.903618937366252e-07
0.2396289,0.7410959,0.003528096,1.741907e-11,0.03613252,0.1817941,1.738582e-29,1.017103e-09,0.03532785,5.111453e-05,0.05743313,2.148325090568015,688.8126,7.042031335899436e-05,0.03613252,2.3032021429972447e-05,7.042031e-05,0.001305559,8.322050688011853e-07
0.2463402,0.740367,0.003626926,2.663996e-11,0.03714404,0.1803637,5.22739e-29,1.575308e-09,0.03631746,5.256649e-05,0.05832808,2.1828475333386304,698.1563,7.218030669880983e-05,0.03714404,3.674850016545984e-05,7.218031e-05,0.00137968,1.3649878240764588e-06
0.2528238,0.7396628,0.003722413,3.959197e-11,0.03812099,0.1789821,1.4616190000000002e-28,2.364545e-09,0.03727358,5.398837e-05,0.05919253,2.216075812839988,707.1,7.38864052834793e-05,0.03812099,5.683226145439726e-05,7.388641e-05,0.00145321,2.166502196906757e-06
0.2590788,0.7389833,0.003814552,5.723945e-11,0.03906315,0.1776495,3.8115180000000003e-28,3.443984e-09,0.03819612,5.538965e-05,0.06002629,2.248014946601777,715.6507,7.553732615257412e-05,0.03906315,8.529465518710341e-05,7.553733e-05,0.00152593,3.331877368986251e-06
0.2651057,0.7383285,0.003903353,8.058662e-11,0.03997045,0.176366,9.296873e-28,4.873881e-09,0.0390852,5.678237e-05,0.06082933,2.2786761711768886,723.8165,7.713214020329893e-05,0.03997045,0.00012438194896540126,7.713214e-05,0.001597637,4.971601998216708e-06
0.2708997,0.7376989,0.003988755,1.105729e-10,0.04084206,0.1751327,2.125496e-27,6.708621e-09,0.03994012,5.81789e-05,0.06160089,2.3080413545617744,731.5977,7.866857403204207e-05,0.04084206,0.00017639829223404095,7.866857e-05,0.001668074,7.20447030681717e-06
0.2764543,0.7370952,0.004070673,1.479793e-10,0.04167685,0.1739512,4.564168e-27,8.990713e-09,0.04076002,5.959153e-05,0.06234002,2.3360867230146356,738.9926,8.014396368039249e-05,0.04167685,0.00024351601609376864,8.014396e-05,0.00173696,1.0148981594673535e-05
0.2817784,0.7365163,0.004149244,1.934806e-10,0.04247596,0.1728197,9.244272000000001e-27,1.175402e-08,0.0415462,6.103526e-05,0.06304774,2.362860185545959,746.0185,8.15596720255548e-05,0.04247596,0.0003278296018651473,8.155967e-05,0.001804207,1.3924876168404826e-05
0.2868816,0.7359612,0.004224625,2.475707e-10,0.0432407,0.1717363,1.7736509999999998e-26,1.501964e-08,0.04230017,6.252353e-05,0.06372526,2.38841618151963,752.6936,8.291742648156441e-05,0.0432407,0.0004311891327063741,8.291743e-05,0.001869758,1.864492013733393e-05
0.2917656,0.7354297,0.004296849,3.104244e-10,0.04397112,0.1707009,3.234053e-26,1.878828e-08,0.04302218,6.406407e-05,0.06437264,2.412767594021934,759.0246,8.421685665602958e-05,0.04397112,0.0005548793640330665,8.421686e-05,0.001933459,2.4398677996379883e-05
0.2964395,0.7349207,0.004366067,3.820637e-10,0.04466844,0.1697116,5.627472e-26,2.305126e-08,0.04371367,6.566278e-05,0.06499102,2.4359628008992598,765.028,8.545961624329227e-05,0.04466844,0.000699878421096607,8.545962e-05,0.00199527,3.126248887678486e-05
0.3009057,0.7344341,0.004432323,4.621823e-10,0.04533285,0.1687682,9.374588999999999e-26,2.778098e-08,0.044375,6.731865e-05,0.06558061,2.4580170684705234,770.7107,8.6645642427341e-05,0.04533285,0.0008664551952648758,8.664564e-05,0.002055067,3.92788915326228e-05
0.3051626,0.7339699,0.004495603,5.501446e-10,0.04596398,0.167871,1.499043e-25,3.2932e-08,0.04500594,6.902407e-05,0.06614112,2.478926030086725,776.0745,8.777393681961227e-05,0.04596398,0.0010540844644466231,8.777394e-05,0.002112687,4.844991515875662e-05
0.309223,0.7335268,0.004556105,6.4542e-10,0.04656365,0.1670175,2.310281e-25,3.846708e-08,0.04560843,7.077304e-05,0.0666742,2.498757492836687,781.1396,8.88473706449468e-05,0.04656365,0.0012623295566279668,8.884737e-05,0.002168174,5.8778672305196234e-05
0.3130991,0.7331034,0.004614018,7.474041e-10,0.04713357,0.1662051,3.4442490000000003e-25,4.434665e-08,0.04618426,7.255707e-05,0.06718141,2.5175745585999465,785.9247,8.986877646128208e-05,0.04713357,0.001490473120234074,8.986878e-05,0.002221573,7.0251306810014e-05
0.3168056,0.7326981,0.004669567,8.555471e-10,0.04767588,0.1654308,4.984993000000001e-25,5.053616e-08,0.04673563,7.436765e-05,0.06766466,2.53545324269257,790.4513,9.084171469660259e-05,0.04767588,0.0017378037092666758,9.084171e-05,0.00227299,8.285130986585425e-05
0.3203623,0.7323087,0.004723056,9.69507e-10,0.04819343,0.1646905,7.030721e-25,5.701441e-08,0.0472655,7.619882e-05,0.06812654,2.5524933009813315,794.7466,9.177109342176532e-05,0.04819343,0.002003995673013356,9.177109e-05,0.002322607,9.657942925228791e-05
