Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01120788,0.7665889,0.0001210545,1.158019e-09,0.003469543,0.2288885,0.0,1.233362e-09,0.0007772295,3.637805e-05,0.02776935,0.9592859842561984,335.8007,1.9412207106006857e-05,0.003469543,2.6826653185500964e-05,1.941221e-05,1.203773e-05,9.307622870145293e-08
0.02217606,0.7660712,0.0002395202,3.899255e-09,0.006864874,0.2249803,6.96136e-31,6.014968e-09,0.001537839,7.199989e-05,0.03053609,1.0804446116012307,376.5347,2.3732668182818573e-05,0.006864874,0.00019958437456680926,2.373267e-05,4.71265e-05,1.3701215359730252e-06
0.03266458,0.7655762,0.0003528054,8.520993e-09,0.0101117,0.221243,4.383665e-29,1.80414e-08,0.002265191,0.0001061058,0.03310299,1.1954788424752198,414.864,2.8108505007083812e-05,0.0101117,0.0007126814841487276,2.810851e-05,0.0001022465,7.206421777607702e-06
0.04254332,0.7651099,0.0004595047,1.49314e-08,0.01316971,0.217723,9.083302e-28,4.143989e-08,0.002950265,0.0001382947,0.03546856,1.3030422910193804,450.3993,3.2429764717471764e-05,0.01316971,0.0017881962089808803,3.242976e-05,0.0001734413,2.3550026660245273e-05
0.05183394,0.7646713,0.0005598524,2.293057e-08,0.01604562,0.2144125,9.988900000000001e-27,8.036844e-08,0.003594568,0.0001686585,0.03765892,1.4034748915534951,483.3125,3.665670105928671e-05,0.01604562,0.003644770961318548,3.66567e-05,0.0002574619,5.848261627929824e-05
0.06063142,0.7642559,0.0006548746,3.239328e-08,0.0187688,0.2112778,7.192030999999999e-26,1.392074e-07,0.004204692,0.000197528,0.03970996,1.4979002434387476,514.0222,4.079403991484737e-05,0.0187688,0.006505860085332381,4.079404e-05,0.0003522679,0.0001221071801548589
0.06902354,0.7638596,0.0007455198,4.329473e-08,0.02136641,0.2082875,3.854626e-25,2.22766e-07,0.004786726,0.0002252121,0.04165076,1.5873413968159837,542.9003,4.4854331267355596e-05,0.02136641,0.010613440781530712,4.485433e-05,0.0004565235,0.0002267710841002044
0.07706969,0.7634795,0.00083243,5.568335e-08,0.02385682,0.2054206,1.6640399999999998e-24,3.362302e-07,0.005344797,0.0002519276,0.04350068,1.6724995087032692,570.2046,4.884434465197376e-05,0.02385682,0.016231482294502074,4.884434e-05,0.0005691479,0.00038723146975075574
0.08482002,0.7631133,0.0009161472,6.969954e-08,0.02625552,0.2026591,6.1013939999999995e-24,4.854446e-07,0.005882383,0.0002778622,0.045275,1.7539634751138016,596.1497,5.277163939282696e-05,0.02625552,0.02366594853555451,5.277164e-05,0.0006893523,0.000621361731639028
0.09232156,0.7627586,0.0009971801,8.559093e-08,0.02857706,0.1999863,1.9737710000000002e-23,6.772773e-07,0.006402754,0.0003031955,0.04698702,1.8322773613520302,620.9299,5.6646357093634325e-05,0.02857706,0.03329163680818017,5.664636e-05,0.0008166484,0.0009513770388895373
