Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01147942,0.7670925,1.947054e-05,5.5433e-06,0.005724732,0.2266337,1.8098000000000001e-22,1.075124e-10,6.165625e-06,0.0003527074,0.02933127,1.0353826489540305,362.555,2.2157240456748698e-05,0.005724732,0.04714663554996679,2.215724e-05,3.277256e-05,0.0002699018923170984
0.0218574,0.7670696,3.707508e-05,1.716158e-05,0.01089897,0.2209834,9.82259e-21,2.385852e-09,1.173343e-05,0.0006822811,0.03313163,1.2146951880336005,423.717,2.9023161564906385e-05,0.01089897,0.23709562493516567,2.902316e-05,0.0001187875,0.0025840975993007245
0.03106549,0.7670493,5.270233e-05,3.368681e-05,0.0154883,0.2159683,1.3689569999999999e-19,1.462998e-08,1.666113e-05,0.000984263,0.03635972,1.3718657497664741,476.9183,3.5573027637744584e-05,0.0154883,0.6155690574582647,3.557303e-05,0.0002398874,0.009534118506976554
0.03951031,0.7670306,6.704959e-05,5.424998e-05,0.01969531,0.2113673,1.0121980000000001e-18,4.463242e-08,2.116473e-05,0.00126927,0.03923825,1.5142762176105782,524.7877,4.1914650849546816e-05,0.01969531,1.2291702599179415,4.191465e-05,0.0003879052,0.024208885318562075
0.04746213,0.767013,8.058613e-05,7.842006e-05,0.02365445,0.2070335,5.066235e-18,9.702233e-08,2.539227e-05,0.00154457,0.04189699,1.646747336427352,569.024,4.814662704153442e-05,0.02365445,2.1329478407601914,4.814663e-05,0.000559533,0.05045370359239578
0.05506924,0.7669961,9.357782e-05,0.0001059146,0.02743931,0.2028865,1.934426e-17,1.748463e-07,2.942924e-05,0.001813958,0.04440495,1.7719082725613093,610.5544,5.431910615024045e-05,0.02743931,3.38402585710304,5.431911e-05,0.0007529157,0.09285532918246102
0.06242112,0.7669798,0.0001061941,0.0001365045,0.03109411,0.198878,6.052499000000001e-17,2.802058e-07,3.333158e-05,0.002079487,0.04680232,1.8913345104999328,649.9364,6.045824765588001e-05,0.03109411,5.038055541685769,6.045825e-05,0.0009668437,0.15665384720135453
0.06956346,0.7669639,0.0001185331,0.0001699304,0.03464119,0.1949835,1.624677e-16,4.142987e-07,3.713349e-05,0.002341805,0.04910992,2.005845434765995,687.4662,6.656688922858996e-05,0.03464119,7.144626871629302,6.656689e-05,0.001200012,0.24749846001216746
0.07650797,0.7669483,0.000130637,0.0002058448,0.038086,0.1911968,3.855425e-16,5.771925e-07,4.085242e-05,0.002600401,0.05133471,2.11570091267106,723.2514,7.262598258439638e-05,0.038086,9.741118604923745,7.262598e-05,0.001450543,0.37100021453207255
0.08327367,0.7669331,0.0001425623,0.0002439839,0.04143763,0.187508,8.280184e-16,7.685852e-07,4.451067e-05,0.002855115,0.05348428,2.2212769454776464,757.4346,7.862778395416172e-05,0.04143763,12.862835037978282,7.862778e-05,0.001717077,0.533005398813616
0.08992313,0.7669181,0.0001544455,0.0002844258,0.04472666,0.183883,1.645402e-15,9.895109e-07,4.815555e-05,0.003107564,0.05557866,2.3236106492934945,790.3672,8.460826364244093e-05,0.04472666,16.570764284338377,8.460826e-05,0.002000474,0.7411548856121332
0.09652229,0.7669031,0.000166437,0.0003274226,0.04798515,0.1802861,3.077174e-15,1.242026e-06,5.183918e-05,0.003359656,0.05763764,2.423744161200316,822.3945,9.061177241624025e-05,0.04798515,20.949041263759597,9.061177e-05,0.002302575,1.0052428009950924
0.1031018,0.766888,0.0001786325,0.0003731385,0.0512276,0.1767004,5.470631e-15,1.527781e-06,5.559798e-05,0.003612077,0.05966893,2.52215078930709,853.6732,9.665439219949204e-05,0.0512276,26.08103166055886,9.665439e-05,0.002624267,1.3360687740077228
0.1096663,0.7668729,0.0001910875,0.0004216602,0.05445544,0.1731237,9.301786e-15,1.847943e-06,5.945734e-05,0.003864601,0.06167153,2.6188993394612083,884.2293,0.0001027298097264874,0.05445544,32.04233817428146,0.0001027298,0.002965395,1.7448796589564526
0.1162127,0.7668577,0.0002038486,0.0004730848,0.05766638,0.1695576,1.519255e-14,2.203714e-06,6.344125e-05,0.004116784,0.06364192,2.713957558046124,914.0561,0.00010882603423494622,0.05766638,38.90482585077141,0.000108826,0.003325411,2.2435003430442353
0.1227448,0.7668424,0.000216981,0.0005276241,0.06086136,0.1660003,2.3935e-14,2.597288e-06,6.758102e-05,0.004368508,0.06557843,2.8073958035047526,943.1801,0.00011493818114440682,0.06086136,46.748024997052234,0.0001149382,0.003704105,2.8451496622702845
0.1292715,0.7668269,0.0002305694,0.0005856034,0.06404382,0.162447,3.651527e-14,3.032269e-06,7.191592e-05,0.004619909,0.06748083,2.899362546150603,971.6509,0.00012106734813283952,0.06404382,55.660918390482664,0.0001210673,0.004101611,3.564737256866705
0.1358013,0.7668113,0.0002447067,0.0006473982,0.06721685,0.1588936,5.41195e-14,3.513552e-06,7.649026e-05,0.004871147,0.06934852,2.98999875317052,999.5151,0.0001272152676512334,0.06721685,65.73440498875313,0.0001272153,0.004518105,4.418458697502723
