Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01711031,0.7654621,0.0001800221,1.729559e-13,0.003490884,0.2284638,1.547214e-36,1.075375e-12,0.002352806,8.133987e-06,0.02797997,0.9663805858005835,337.6366,1.961592169997942e-05,0.003490884,7.065965138786748e-09,1.961592e-05,1.218627e-05,2.4666468236519718e-11
0.03360594,0.7638659,0.0003535769,1.495018e-12,0.006856359,0.2242041,0.0,1.40918e-11,0.004621089,1.597572e-05,0.03091022,1.092354176179251,379.2878,2.4079462212191984e-05,0.006856359,1.3994903075413946e-07,2.407946e-05,4.700966e-05,9.595408398455848e-10
0.04907979,0.7623685,0.0005163813,6.706192e-12,0.01001337,0.2202084,0.0,8.767475e-11,0.006748868,2.333189e-05,0.03358762,1.2095148176450794,417.5444,2.8503353621734886e-05,0.01001337,1.0388101857597048e-06,2.850335e-05,0.0001002676,1.0401990716248065e-08
0.06349644,0.7609734,0.0006680626,2.015384e-11,0.01295468,0.2164856,1.582963e-33,3.427229e-10,0.008731275,3.018659e-05,0.03603758,1.3177372974736603,452.4715,3.2810775823104835e-05,0.01295468,4.4758199159125475e-06,3.281078e-05,0.0001678237,5.798281301597651e-08
0.07707531,0.7596593,0.0008109295,4.668032e-11,0.01572507,0.2129791,2.128204e-33,9.85856e-10,0.01059848,3.66462e-05,0.03831676,1.4188102169658772,484.7348,3.7016687620128886e-05,0.01572507,1.3718853391360777e-05,3.701669e-05,0.0002472778,2.157299516086399e-07
0.09003416,0.7584053,0.000947273,9.066303e-11,0.01836894,0.2096328,3.549693e-32,2.297913e-09,0.01238044,4.281772e-05,0.04047323,1.514462893463139,514.9511,4.115339373718102e-05,0.01836894,3.352095509299484e-05,4.115339e-05,0.000337418,6.157444168189586e-07
0.1025223,0.7571968,0.001078664,1.553132e-10,0.02091677,0.206408,4.290694e-31,4.599006e-09,0.01409767,4.877728e-05,0.04253896,1.605878027461478,543.5405,4.524384695789693e-05,0.02091677,6.97534479405658e-05,4.524385e-05,0.0004375113,1.4590167883306624e-06
0.1146786,0.7560204,0.001206564,2.428362e-10,0.02339686,0.203269,4.365167e-30,8.220033e-09,0.01576928,5.459781e-05,0.04454148,1.694130785541339,570.8734,4.9315605045257004e-05,0.02339686,0.00012914448767113262,4.931561e-05,0.0005474131,3.0215754332061828e-06
0.1266274,0.7548641,0.001332282,3.550115e-10,0.02583459,0.2001836,3.371037e-29,1.34896e-08,0.01741239,6.034759e-05,0.04650429,1.7801633549101001,597.2655,5.339740615957883e-05,0.02583459,0.00021932164383132457,5.339741e-05,0.000667426,5.666085502670067e-06
0.1384211,0.7537228,0.001456369,4.934048e-10,0.02824061,0.1971382,2.080583e-28,2.070582e-08,0.01903418,6.606266e-05,0.04843798,1.8643773604182619,622.8574,5.7497248645110356e-05,0.02824061,0.000348652176352946,5.749725e-05,0.0007975321,9.846149715840925e-06
0.1500395,0.7525983,0.001578613,6.598159e-10,0.03061079,0.1941383,1.063098e-27,3.011581e-08,0.02063191,7.174619e-05,0.05034063,1.9466557913496456,647.6291,6.159966439654157e-05,0.03061079,0.0005261660711522157,6.159966e-05,0.0009370205,1.610635943247197e-05
0.1614396,0.751495,0.001698563,8.575811e-10,0.03293633,0.1911948,4.6247930000000005e-27,4.195735e-08,0.02219965,7.739145e-05,0.05220608,2.0267268523472737,671.5158,6.568127207105542e-05,0.03293633,0.0007625592209586255,6.568127e-05,0.001084802,2.5115908508685738e-05
0.17259,0.7504157,0.001815889,1.093125e-09,0.03521081,0.1883159,1.757304e-26,5.65504e-08,0.02373312,8.299835e-05,0.0540297,2.1044107607781606,694.4826,6.972310584091833e-05,0.03521081,0.001072346695780488,6.972311e-05,0.001239801,3.775820067829368e-05
0.1835063,0.7493591,0.001930757,1.378018e-09,0.03743737,0.1854976,5.991019e-26,7.444535e-08,0.02523445,8.859171e-05,0.05581423,2.179859795777655,716.5923,7.372379563291248e-05,0.03743737,0.00147783158882787,7.37238e-05,0.001401557,5.53261277341164e-05
0.1942412,0.7483199,0.002043722,1.73093e-09,0.03962673,0.1827264,1.880578e-25,9.656267e-08,0.02671091,9.421862e-05,0.05756822,2.253475422470305,737.9781,7.769685797921844e-05,0.03962673,0.0020141099110102556,7.769686e-05,0.001570278,7.981257844911314e-05
0.2048435,0.7472934,0.002155302,2.179366e-09,0.0417888,0.1799897,5.55003e-25,1.242898e-07,0.02816921,9.992953e-05,0.0592994,2.3256219585225324,758.7582,8.165563352849177e-05,0.0417888,0.0027344523450990423,8.165563e-05,0.001746304,0.00011426948144444379
0.2153463,0.7462765,0.002265848,2.762318e-09,0.04393028,0.177279,1.563906e-24,1.596126e-07,0.02961394,0.0001057727,0.06101276,2.3965482036912595,779.014,8.560865614038787e-05,0.04393028,0.0037179593487907496,8.560866e-05,0.00192987,0.0001633309911068889
0.2257539,0.7452686,0.002375409,3.533227e-09,0.04605195,0.1745934,4.248253e-24,2.052457e-07,0.03104568,0.0001117861,0.06270846,2.466302295165579,798.7678,8.95541246069639e-05,0.04605195,0.005078821788202344,8.955412e-05,0.002120782,0.00023388965714205386
0.2360402,0.7442724,0.002483719,4.563667e-09,0.04814842,0.1719396,1.117791e-23,2.647995e-07,0.03246089,0.000117994,0.06438161,2.5347321675255183,817.9852,9.34789959418938e-05,0.04814842,0.006978046684697061,9.3479e-05,0.00231827,0.00033598204395732527
0.246171,0.743291,0.002590424,5.949286e-09,0.05021255,0.1693266,2.855508e-23,3.430834e-07,0.03385485,0.0001244153,0.06602592,2.601633461585191,836.6187,9.73670168552027e-05,0.05021255,0.009641120273775092,9.736702e-05,0.0025213,0.0004841051902847722
0.2561076,0.7423282,0.00269513,7.81711e-09,0.05223634,0.1667646,7.089461000000001e-23,4.464925e-07,0.03522231,0.0001310618,0.06763443,2.66678044929917,854.6164,0.00010120021120901159,0.05223634,0.013380381562946688,0.0001012002,0.002728635,0.000698942088195763
