Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.007656818,0.767234,9.247797e-08,1.27163e-09,0.003952697,0.2287659,5.547824000000001e-32,6.279642e-18,3.108736e-14,3.722804e-05,0.02800509,0.9754213332448951,342.0593,2.0016982085411793e-05,0.003952697,4.700992393664443e-07,2.001698e-05,1.562381e-05,1.8581600822475267e-09
0.01526113,0.7673493,1.843218e-07,1.243549e-08,0.007878286,0.2246779,1.764106e-29,2.326416e-17,6.196073e-14,7.421603e-05,0.03099132,1.1142323234562952,389.6638,2.5103955090197665e-05,0.007878286,7.3226089215022216e-06,2.510396e-05,6.206739e-05,5.768961253573761e-08
0.02276563,0.767463,2.749613e-07,5.948071e-08,0.01175235,0.2206436,1.024117e-27,6.156146e-17,9.243031e-14,0.0001107676,0.03381614,1.2501506431524998,436.0142,3.0475734826046534e-05,0.01175235,4.346148710919665e-05,3.047573e-05,0.0001381177,5.10774548333074e-07
0.03014741,0.767575,3.641246e-07,1.892672e-07,0.01556305,0.2166752,2.326162e-26,1.410744e-16,1.224119e-13,0.0001468299,0.0365092,1.382729787912757,480.9743,3.607031789372643e-05,0.01556305,0.0001569638904264076,3.607032e-05,0.0002422085,2.4428369135203456e-06
0.03742603,0.7676853,4.52066e-07,4.646256e-07,0.01932048,0.2127622,2.905007e-25,2.970774e-16,1.520082e-13,0.0001825741,0.03910443,1.5122989984497421,524.6715,4.18626442336266e-05,0.01932048,0.00041977911663288435,4.186264e-05,0.0003732809,8.110334007869096e-06
0.04465173,0.7677949,5.394383e-07,9.599291e-07,0.02305055,0.2088777,2.427793e-24,5.878701e-16,1.814723e-13,0.0002183321,0.04163771,1.6397251623860822,567.4102,4.786110150505454e-05,0.02305055,0.0009264496359236236,4.78611e-05,0.0005313279,2.1355173816606255e-05
0.05185986,0.7679041,6.267702e-07,1.75643e-06,0.0267715,0.2050026,1.5223920000000001e-23,1.101709e-15,2.110375e-13,0.0002543683,0.04413328,1.765595950429128,609.3953,5.4070810991187904e-05,0.0267715,0.001796721641439243,5.407081e-05,0.0007167132,4.810092499571843e-05
0.05906269,0.7680133,7.144047e-07,2.9402e-06,0.03048963,0.2011303,7.692869000000001e-23,1.964283e-15,2.409019e-13,0.0002908356,0.04660311,1.8900911969002505,650.6923,6.0482464678920764e-05,0.03048963,0.0031869092283702692,6.048246e-05,0.0009296175,9.716767944053301e-05
0.06627207,0.7681226,8.028228e-07,4.603204e-06,0.03421102,0.1972543,3.286725e-22,3.34674e-15,2.713409e-13,0.0003278838,0.04905588,2.0133882263499365,691.3646,6.708947819420016e-05,0.03421102,0.005311793300732551,6.708948e-05,0.001170394,0.00018172185766472736
0.07350987,0.7682324,8.928418e-07,6.851724e-06,0.03794689,0.1933631,1.230219e-21,5.479502e-15,3.027774e-13,0.0003657153,0.05150118,2.1358389286973667,731.5312,7.389759207655018e-05,0.03794689,0.00848184568948191,7.389759e-05,0.001439966,0.0003218596066083711
0.08080033,0.7683429,9.856226e-07,9.815793e-06,0.04170971,0.1894434,4.140176e-21,8.669946e-15,3.357872e-13,0.0004045502,0.05394722,2.2578322507403996,771.3212,8.091833714267264e-05,0.04170971,0.013147754574537478,8.091834e-05,0.0017397,0.0005483890705565805
0.08813557,0.7684541,1.08235e-06,1.364267e-05,0.04549532,0.1854995,1.2709679999999999e-20,1.330258e-14,3.709775e-13,0.000444439,0.05638961,2.3792257428418617,810.6884,8.813465846690307e-05,0.04549532,0.019916812751127277,8.813466e-05,0.002069824,0.0009061217002518173
0.09545588,0.7685651,1.184024e-06,1.847328e-05,0.04927278,0.1815633,3.573402e-20,1.980355e-14,4.088737e-13,0.0004851311,0.0588055,2.4990516099140376,849.3232,9.547759125411906e-05,0.04927278,0.02950717702631851,9.547759e-05,0.002427807,0.0014539007446673986
0.1026857,0.7686747,1.291872e-06,2.443637e-05,0.05300297,0.1776756,9.217737999999999e-20,2.860877e-14,4.500169e-13,0.0005262409,0.06116647,2.6161423307002734,886.8591,0.00010285910346895243,0.05300297,0.042683303936614014,0.0001028591,0.002809315,0.002262341782252195
0.1097884,0.7687824,1.408101e-06,3.167946e-05,0.0566669,0.1738557,2.1957659999999996e-19,4.019032e-14,4.952122e-13,0.0005675479,0.06345701,2.7300101829379826,923.1548,0.00011022869295302472,0.0566669,0.06024965943122968,0.0001102287,0.003211138,0.0034141616548229725
0.1167822,0.7688884,1.536379e-06,4.040967e-05,0.06027378,0.1700939,4.885282999999999e-19,5.512984e-14,5.457069e-13,0.0006091056,0.06567918,2.841059215060796,958.3544,0.00011759377057992269,0.06027378,0.08309524310091386,0.0001175938,0.003632929,0.005008463515401666
0.1237128,0.7689935,1.681867e-06,5.090936e-05,0.06384696,0.1663655,1.027493e-18,7.417911e-14,6.031964e-13,0.0006511024,0.067843,2.9501135793728057,992.7311,0.00012499418827624864,0.06384696,0.11219385196330058,0.0001249942,0.004076434,0.007163235684573856
0.1306201,0.7690982,1.851132e-06,6.352478e-05,0.06740683,0.1626486,2.062607e-18,9.828556e-14,6.697494e-13,0.0006936656,0.06995869,3.0578832842644994,1026.517,0.00013246759561083663,0.06740683,0.14851597866331356,0.0001324676,0.004543681,0.010010990032523646
0.1375262,0.769203,2.052104e-06,7.864225e-05,0.07096438,0.1589314,3.976005e-18,1.285994e-13,7.477405e-13,0.0007367725,0.07205417,3.16475525998148,1059.838,0.00014003307802197733,0.07096438,0.19288199070701265,0.0001400331,0.005035943,0.01368775005522498
0.144445,0.7693079,2.294605e-06,9.670575e-05,0.07452654,0.1552059,7.394378e-18,1.665975e-13,8.400192e-13,0.0007803131,0.07413665,3.270960478292925,1092.77,0.00014770080917020313,0.07452654,0.24598084002190232,0.0001477008,0.005554205,0.018332101271553176
0.1514025,0.7694133,2.591453e-06,0.0001182727,0.07810623,0.151458,1.333428e-17,2.143453e-13,9.503111e-13,0.0008242274,0.07621436,3.37689642281985,1125.436,0.00015549480143680188,0.07810623,0.3085477353012985,0.0001554948,0.006100583,0.024099501603856956
0.1584511,0.7695202,2.960514e-06,0.0001441154,0.08172991,0.147659,2.3468700000000002e-17,2.749636e-13,1.083937e-12,0.0008686228,0.07830303,3.4833435221131355,1158.075,0.00016347035065077565,0.08172991,0.3817030414813963,0.0001634704,0.006679778,0.031196556366594033
0.1656647,0.7696296,3.427171e-06,0.0001753053,0.0854349,0.1437689,4.0609410000000003e-17,3.5322e-13,1.248621e-12,0.0009137602,0.08042411,3.5913735208030313,1191.008,0.000171709278313491,0.0854349,0.4672150694032933,0.0001717093,0.007299122,0.03991646465190612
0.1731137,0.7697425,4.026251e-06,0.0002132073,0.08925656,0.1397491,6.950492000000001e-17,4.561137e-13,1.455087e-12,0.0009599123,0.08259736,3.701967892092078,1224.521,0.00018029209267062186,0.08925656,0.5674987209700934,0.0001802921,0.007966734,0.05065299011648613
0.1808563,0.7698599,4.804984e-06,0.0002594888,0.09322355,0.1355677,1.182013e-16,5.937662e-13,1.71807e-12,0.001007319,0.08483823,3.815882159453505,1258.823,0.00018928645293147517,0.09322355,0.6857659200511634,0.0001892865,0.00869063,0.06392953439369067
0.1889449,0.7699825,5.828053e-06,0.0003161839,0.09736119,0.1311959,2.004481e-16,7.808733e-13,2.058099e-12,0.001056233,0.0871599,3.9337524615456028,1294.082,0.00019875414125790388,0.09736119,0.826310273938654,0.0001987541,0.009479201,0.08045054840443067
0.1974179,0.770111,7.183233e-06,0.0003856768,0.1016873,0.1266121,3.397627e-16,1.038577e-12,2.50354e-12,0.001106865,0.08957105,4.055972419387548,1330.385,0.0002087406205637802,0.1016873,0.9947661731900224,0.0002087406,0.01034031,0.10115510038531739
0.2062826,0.7702454,8.984676e-06,0.0004704888,0.106203,0.1218119,5.756907e-16,1.396239e-12,3.092009e-12,0.001159269,0.09207096,4.18245543593733,1367.673,0.00021925284616092417,0.106203,1.1977121968765423,0.0002192528,0.01127908,0.1272006407521728
0.2155047,0.7703852,1.137499e-05,0.0005729905,0.110888,0.1168134,9.730219e-16,1.89332e-12,3.871535e-12,0.001213276,0.09464728,4.312514096530453,1405.708,0.00023024590386629828,0.110888,1.442610140531897,0.0002302459,0.01229615,0.15996813914585484
0.2250088,0.7705293,1.45224e-05,0.000695008,0.1157008,0.1116574,1.633778e-15,2.58039e-12,4.900209e-12,0.001268503,0.09727645,4.444890909042419,1444.094,0.00024162138063645505,0.1157008,1.7369189082992336,0.0002416214,0.01338668,0.20096289671762588
0.2346866,0.7706761,1.861492e-05,0.0008374801,0.1205829,0.1064031,2.711255e-15,3.519337e-12,6.244819e-12,0.00132439,0.09992668,4.577920324043513,1482.324,0.00025323700168192794,0.1205829,2.0878827942526956,0.000253237,0.01454024,0.25176295711678914
0.2444214,0.7708237,2.385423e-05,0.001000352,0.125472,0.101115,4.425043e-15,4.782813e-12,7.979161e-12,0.001380339,0.102565,4.709878546361925,1519.891,0.00026493613169197206,0.125472,2.501909149268768,0.0002649361,0.01574322,0.31391952795713257
0.2541183,0.7709707,3.046039e-05,0.001182895,0.1303172,0.09584647,7.079647e-15,6.455638e-12,1.018575e-11,0.001435875,0.1051656,4.8394160760562634,1556.41,0.00027658646947659296,0.1303172,2.98533850505598,0.0002765865,0.01698257,0.38904094871912753
0.2637204,0.7711163,3.868491e-05,0.001384127,0.135087,0.09063097,1.108961e-14,8.638291e-12,1.296038e-11,0.001490729,0.1077137,4.9657413504234285,1591.663,0.00028810054434456683,0.135087,3.5453337425104205,0.0002881005,0.0182485,0.47892852212585374
0.2732022,0.7712601,4.882171e-05,0.001602961,0.1397659,0.08548561,1.700955e-14,1.14504e-11,1.641647e-11,0.001544796,0.1102034,5.0885017669822385,1625.56,0.00029942840859651493,0.1397659,4.190252466015169,0.0002994284,0.01953451,0.5856544958185237
0.2825529,0.7714019,6.120973e-05,0.001838065,0.1443454,0.08042015,2.556281e-14,1.503243e-11,2.068753e-11,0.001598042,0.1126329,5.207552200503258,1658.072,0.0003105386796147245,0.1443454,4.92963972070856,0.0003105387,0.02083559,0.7115708685363862
0.2917662,0.7715416,7.623042e-05,0.002087699,0.1488194,0.07544253,3.766248e-14,1.954616e-11,2.592944e-11,0.001650452,0.1150018,5.3227984506398265,1689.185,0.0003214051549173875,0.1488194,5.773474472657051,0.0003214052,0.02214721,0.8592050613425907
0.3008384,0.7716792,9.430926e-05,0.002349674,0.1531826,0.07056025,5.442365e-14,2.517747e-11,3.232771e-11,0.001702018,0.1173103,5.434186029577188,1718.891,0.000332005399407239,0.1531826,6.732244612276261,0.0003320054,0.02346491,1.0312628722281576
0.3097675,0.7718146,0.0001159181,0.00262136,0.1574306,0.06578042,7.715911e-14,3.214235e-11,4.011272e-11,0.001752738,0.1195595,5.541679805065871,1747.191,0.0003423197028329622,0.1574306,7.816489489927165,0.0003423197,0.02478439,1.2305543841060191
0.3185541,0.7719478,0.0001415792,0.00289971,0.1615599,0.06110975,1.07352e-13,4.070109e-11,4.959386e-11,0.001802621,0.1217507,5.645271464168897,1774.091,0.00035233127130384316,0.1615599,9.036685232082755,0.0003523313,0.0261016,1.4599659928846997
0.3272004,0.772079,0.0001718706,0.003181284,0.1655678,0.05655463,1.465964e-13,5.119116e-11,6.123925e-11,0.001851685,0.1238862,5.744970422019782,1799.603,0.00036202591785956193,0.1655678,10.403026910015953,0.0003620259,0.0274127,1.7224064761902573
0.335711,0.7722081,0.0002074317,0.003462273,0.1694523,0.05212112,1.964986e-13,6.410806e-11,7.587377e-11,0.001899959,0.1259687,5.840817854679283,1823.741,0.00037139284231135176,0.1694523,11.924748070923883,0.0003713928,0.02871408,2.0206759111237793
0.3440922,0.7723352,0.0002489718,0.003738508,0.1732117,0.04781525,2.585314e-13,8.031617e-11,9.519953e-11,0.00194748,0.1280011,5.932855501151271,1846.524,0.000380422466774526,0.1732117,13.610284960982575,0.0003804225,0.03000229,2.357460476799865
0.3523514,0.7724605,0.000297276,0.004005475,0.1768446,0.04364312,3.338355e-13,1.016156e-10,1.232075e-10,0.001994291,0.1299869,6.021147474158741,1867.972,0.0003891076237962974,0.1768446,15.466051867368574,0.0003891076,0.03127401,2.7350875745794383
0.3605,0.7725841,0.000353237,0.004258401,0.1803511,0.03960981,4.230017e-13,1.323274e-10,1.701422e-10,0.002040459,0.1319303,6.10577771427769,1888.109,0.00039744412144880343,0.1803511,17.497308878472435,0.0003974441,0.03252652,3.155658865314481
0.3685535,0.7727062,0.0004178855,0.004492238,0.1837319,0.03571947,5.258049e-13,1.837767e-10,2.638378e-10,0.00208607,0.1338363,6.186878373395433,1906.968,0.0004054326978996785,0.1837319,19.707781360667784,0.0004054327,0.03375741,3.6209479040093444
