Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01298351,0.7657627,0.0001568114,5.097277e-16,0.002293798,0.2298378,0.0,2.434968e-15,0.001895436,3.516576e-06,0.02696951,0.9222157154780075,322.6792,1.8113100535346223e-05,0.002293798,1.2132835951657453e-11,1.81131e-05,5.261509e-06,2.7830275419723432e-14
0.02575039,0.76443,0.0003110064,3.213826e-15,0.004549324,0.2268442,0.0,2.162485e-14,0.003759247,6.974444e-06,0.02902705,1.007865787753947,350.9224,2.1020955948605297e-05,0.004549324,1.7341318586778657e-10,2.102096e-05,2.069635e-05,7.88912790985971e-13
0.03807624,0.7631435,0.0004598748,1.386965e-14,0.006726934,0.2239541,1.006714e-35,1.246931e-13,0.005558674,1.031279e-05,0.03097449,1.0900809068949906,377.7639,2.3946515834351742e-05,0.006726934,1.2426813330512203e-09,2.394652e-05,4.525164e-05,8.35943477560848e-12
0.04985955,0.7619135,0.0006021906,4.500738e-14,0.008808693,0.2211911,0.0,5.184882e-13,0.007278896,1.350405e-05,0.0328079,1.1682176118384369,403.0304,2.6843619703578804e-05,0.008808693,5.842852067786061e-09,2.684362e-05,7.759307e-05,5.1467894634715294e-11
0.06113445,0.7607366,0.0007383659,1.181915e-13,0.01080063,0.2185474,9.808961e-35,1.688111e-12,0.008924897,1.655744e-05,0.03454159,1.2425455035695225,426.8456,2.9700962786383442e-05,0.01080063,2.0568365164242772e-08,2.970096e-05,0.0001166536,2.2215135571033532e-10
0.07196878,0.7596058,0.0008692201,2.648742e-13,0.01271473,0.216007,1.509816e-34,4.569027e-12,0.01050658,1.949125e-05,0.03619238,1.313552804362992,449.3974,3.251990262370351e-05,0.01271473,5.87493979002333e-08,3.25199e-05,0.0001616644,7.469826706919179e-10
0.08242494,0.7585143,0.0009955069,5.257416e-13,0.01456202,0.2135552,1.041822e-33,1.072035e-11,0.01203305,2.232237e-05,0.03777425,1.3816849371471522,470.853,3.5304095037816714e-05,0.01456202,1.4342290336219213e-07,3.53041e-05,0.0002120524,2.0885273172928923e-09
0.09256429,0.757456,0.001117967,9.501466e-13,0.01635334,0.2111778,2.041479e-33,2.249735e-11,0.01351328,2.50674e-05,0.03929973,1.447372591771021,491.3693,3.8059892567322e-05,0.01635334,3.104784999314669e-07,3.805989e-05,0.0002674317,5.077359893971274e-09
0.1024479,0.7564243,0.001237339,1.596912e-12,0.01809949,0.2088603,1.2849570000000002e-33,4.324796e-11,0.01495617,2.774297e-05,0.04078036,1.5110376008107622,511.0953,4.079597532112949e-05,0.01809949,6.124656975576646e-07,4.079598e-05,0.0003275915,1.1085316356120737e-08
0.1121317,0.7554135,0.001354298,2.537826e-12,0.01981031,0.2065896,2.0803010000000002e-33,7.759257e-11,0.01636989,3.036434e-05,0.04222621,1.5730594070604256,530.1623,4.352153573385345e-05,0.01981031,1.1241637812824495e-06,4.352154e-05,0.0003924484,2.2270037984665503e-08
0.1216548,0.7544195,0.001469316,3.863371e-12,0.02149276,0.2043567,4.954292e-34,1.318059e-10,0.01776016,3.294242e-05,0.04364444,1.6337055677012489,548.6633,4.624257521662119e-05,0.02149276,1.9506052389016663e-06,4.624258e-05,0.0004619387,4.1923890885458614e-08
0.1310311,0.7534408,0.00158256,5.690068e-12,0.02314925,0.2021581,3.663981e-34,2.142848e-10,0.01912899,3.548143e-05,0.0450381,1.6930778343435082,566.6388,4.895874866648957e-05,0.02314925,3.2378048026861695e-06,4.895875e-05,0.0005358878,7.495275889572722e-08
0.1402537,0.7524781,0.001693948,8.17087e-12,0.02477858,0.1999957,1.362909e-32,3.361641e-10,0.02047539,3.798027e-05,0.04640695,1.751146344175556,584.0888,5.166417566099207e-05,0.02477858,5.187732519400512e-06,5.166418e-05,0.000613978,1.2854464854055087e-07
0.1493104,0.7515328,0.001803334,1.15123e-11,0.0263786,0.1978721,6.319604e-32,5.123113e-10,0.02179758,4.043675e-05,0.04774981,1.8078510995983137,601.0041,5.4351705499609594e-05,0.0263786,8.08213573743783e-06,5.435171e-05,0.0006958305,2.131953605478801e-07
0.158197,0.7506052,0.001910664,1.600152e-11,0.02794853,0.1957884,2.802554e-31,7.629792e-10,0.02309493,4.28512e-05,0.04906649,1.863181027600232,617.3904,5.701658137955512e-05,0.02794853,1.2321484433588309e-05,5.701658e-05,0.0007811203,3.4436746401498737e-07
0.1669189,0.7496947,0.002016007,2.204176e-11,0.02948937,0.1937434,1.0836269999999999e-30,1.116117e-09,0.02436827,4.522728e-05,0.05035817,1.9171882057649083,633.2718,5.9657394633253405e-05,0.02948937,1.8482518694502196e-05,5.965739e-05,0.0008696229,5.450378184545469e-07
0.1754889,0.7488002,0.002119515,3.020265e-11,0.03100333,0.1917341,3.933141e-30,1.610669e-09,0.02561943,4.757134e-05,0.05162698,1.9699666760437078,648.684,6.227521695243002e-05,0.03100333,2.740418673077726e-05,6.227522e-05,0.0009612065,8.496210178108627e-07
0.1839234,0.7479197,0.002221388,4.129344e-11,0.03249332,0.1897565,1.357269e-29,2.301328e-09,0.02685084,4.989186e-05,0.05287551,2.021633091384285,663.6681,6.487264924504134e-05,0.03249332,4.0317448957807705e-05,6.487265e-05,0.001055816,1.3100477590601509e-06
0.192241,0.7470515,0.002321851,5.645798e-11,0.03396259,0.1878064,4.477458e-29,3.264617e-09,0.02806519,5.219935e-05,0.0541066,2.0723133752286023,678.2669,6.745328228534719e-05,0.03396259,5.902881033669912e-05,6.745328e-05,0.001153458,2.004771087083789e-06
0.200462,0.7461933,0.00242115,7.732081e-11,0.03541473,0.1858791,1.421392e-28,4.60795e-09,0.02926548,5.450688e-05,0.05532332,2.1221420052544238,692.5248,7.002160340561349e-05,0.03541473,8.620344550975974e-05,7.00216e-05,0.001254203,3.0528710459189087e-06
0.2086098,0.7453427,0.002519568,1.061769e-10,0.03685385,0.183969,4.369437e-28,6.481046e-09,0.03045512,5.683107e-05,0.0565291,2.1712702299961415,706.4891,7.258339251854102e-05,0.03685385,0.0001257666158082803,7.258339e-05,0.001358206,4.634984504730004e-06
