Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.009641067,0.7671171,1.412678e-05,4.512563e-06,0.004832052,0.2276302,7.899716e-23,2.760095e-11,2.667082e-06,0.0002745162,0.02865613,1.0044987480932102,351.9828,2.1043746523178708e-05,0.004832052,0.033309982085769324,2.104375e-05,2.334873e-05,0.0001609555555510911
0.01820519,0.7671164,2.667659e-05,1.299479e-05,0.009123534,0.222964,3.1524999999999998e-21,4.76215e-10,5.034352e-06,0.0005255104,0.0318556,1.1539066895663297,403.0627,2.6622831290072294e-05,0.009123534,0.15502528671119517,2.662283e-05,8.323887e-05,0.001414378046602137
0.0256841,0.7671157,3.763898e-05,2.446011e-05,0.01287024,0.218888,3.4429669999999997e-20,3.017386e-09,7.098373e-06,0.0007508415,0.03453828,1.2831274640859038,446.9672,3.181832762812092e-05,0.01287024,0.37737728233089857,3.181833e-05,0.0001656431,0.004856936420264278
0.03253439,0.7671152,4.768554e-05,3.85114e-05,0.01630096,0.2151535,2.1599509999999999e-19,1.000171e-08,8.984017e-06,0.0009624266,0.03692851,1.4003840973502213,486.5839,3.681637799615679e-05,0.01630096,0.7175694149391295,3.681638e-05,0.0002657213,0.011697070872598936
0.03906445,0.7671146,5.727194e-05,5.515312e-05,0.01957006,0.2115925,9.924445999999999e-19,2.33457e-08,1.077611e-05,0.001168735,0.03916172,1.5111161481649382,523.7985,4.177495702763453e-05,0.01957006,1.2047739181352828,4.177496e-05,0.0003829872,0.023577491924973083
0.04544407,0.7671141,6.665256e-05,7.450599e-05,0.02276241,0.2081125,3.70215e-18,4.471113e-08,1.2522e-05,0.001374547,0.04131029,1.6182596652985899,559.6214,4.678649232184336e-05,0.02276241,1.8770193857798343,4.678649e-05,0.0005181273,0.042725485874373206
0.05176828,0.7671135,7.597457e-05,9.671992e-05,0.02592531,0.2046619,1.1838880000000002e-17,7.570863e-08,1.424912e-05,0.001582564,0.04341441,1.7234090478630333,594.597,5.1903220930871824e-05,0.02592531,2.7795210060296913,5.190322e-05,0.0006721217,0.07205993740923021
0.05808292,0.767113,8.531577e-05,0.0001219029,0.02908136,0.2012157,3.351017e-17,1.178718e-07,1.597216e-05,0.001794008,0.04549431,1.827294702983296,628.973,5.7146339444476824e-05,0.02908136,3.961691862928777,5.714634e-05,0.0008457255,0.11521138784677257
0.06441031,0.7671124,9.472262e-05,0.0001501197,0.03224135,0.197762,8.576523000000001e-17,1.72612e-07,1.77003e-05,0.002009324,0.04756039,1.9302369887067625,662.8573,6.252136048507629e-05,0.03224135,5.475821754967609,6.252136e-05,0.001039505,0.17654789082039124
0.07079642,0.7671118,0.0001042809,0.000181581,0.03542775,0.1942759,2.02499e-16,2.416091e-07,1.945025e-05,0.002229758,0.04962911,2.032920711416537,696.4743,6.805651356944081e-05,0.03542775,7.388174622196933,6.805651e-05,0.001255125,0.2617464699856537
0.07733128,0.7671111,0.0001141493,0.0002168166,0.03868482,0.1907085,4.502818e-16,3.274221e-07,2.125235e-05,0.002458116,0.05172956,2.1366936972663995,730.258,7.382223306712979e-05,0.03868482,9.7977897185718,7.382223e-05,0.001496515,0.3790257445950196
0.08411829,0.7671104,0.0001245191,0.0002566068,0.04206319,0.1870033,9.59175e-16,4.336453e-07,2.314342e-05,0.00269775,0.05389313,2.2430381143765508,764.675,7.990574305235767e-05,0.04206319,12.845432916449747,7.990574e-05,0.001769312,0.5403198437768815
0.09121655,0.7671096,0.0001355313,0.0003016531,0.04559096,0.1831283,1.973033e-15,5.641061e-07,2.515215e-05,0.002950463,0.05613506,2.3526616249128045,799.9309,8.635755045576937e-05,0.04559096,16.69795236095476,8.635755e-05,0.002078536,0.7612756601862603
