Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.009615133,0.7672627,1.91796e-07,9.916168e-09,0.004962672,0.2277121,8.724756e-30,3.7727540000000004e-17,6.455923e-14,4.775748e-05,0.02878766,1.011228990074484,354.365,2.128934325429871e-05,0.004962672,5.1066285352439084e-06,2.128934e-05,2.462811e-05,2.5342520955445554e-08
0.01921485,0.7674073,3.832859e-07,8.594831e-08,0.009917382,0.2225504,2.62609e-27,1.461331e-16,1.290104e-13,9.553415e-05,0.03249078,1.1858962309964576,414.1344,2.788931461245919e-05,0.009917382,6.806998115966658e-05,2.788931e-05,9.835447e-05,6.750760544900342e-07
0.02878937,0.7675515,5.742884e-07,3.606674e-07,0.01485906,0.2174021,1.384678e-25,4.18167e-16,1.933149e-13,0.0001434501,0.0360167,1.3582977595150116,472.7068,3.501360199376378e-05,0.01485906,0.0003476914914598387,3.50136e-05,0.0002207917,5.166368384478677e-06
0.03832863,0.7676951,7.646742e-07,1.020353e-06,0.0197825,0.2122728,2.8928659999999998e-24,1.040669e-15,2.575015e-13,0.000191682,0.03941988,1.5281047497468694,529.9838,4.259049512733238e-05,0.0197825,0.0011109466700610967,4.25905e-05,0.0003913473,2.1977309478191957e-05
0.0476968,0.7678362,9.51955e-07,2.243514e-06,0.02461752,0.2072354,3.2887340000000005e-23,2.310878e-15,3.208795e-13,0.0002397592,0.04269131,1.6928201740828555,585.1458,5.0446312038896943e-05,0.02461752,0.0026881628872199186,5.044631e-05,0.0006060223,6.617589552726439e-05
0.05660925,0.7679704,1.130906e-06,4.116844e-06,0.02921718,0.2024429,2.345159e-22,4.566143e-15,3.818857e-13,0.0002863453,0.0457592,1.8475392163292905,636.5987,5.826096676184572e-05,0.02921718,0.0053972237028196215,5.826097e-05,0.0008536436,0.00015769164755233384
0.06489701,0.7680952,1.298808e-06,6.630244e-06,0.03349423,0.1979862,1.164337e-21,8.093948e-15,4.397796e-13,0.0003305494,0.04858341,1.9896217351053436,683.5363,6.579587555393556e-05,0.03349423,0.009526111895132609,6.579588e-05,0.001121863,0.00031906986775581214
0.07265184,0.768212,1.458343e-06,9.791158e-06,0.03749598,0.193816,4.478768e-21,1.320169e-14,4.956174e-13,0.0003727861,0.05120512,2.120980741494867,726.6613,7.305798761347246e-05,0.03749598,0.01547433401204717,7.305799e-05,0.001405949,0.0005802252481547467
0.08009894,0.7683242,1.615226e-06,1.36994e-05,0.04133859,0.1898111,1.4583789999999998e-20,2.035437e-14,5.51511e-13,0.0004142218,0.05370453,2.2456800974804816,767.3572,8.020767600405479e-05,0.04133859,0.02391822221184219,8.020768e-05,0.001708879,0.0009887455496234668
0.08742931,0.7684346,1.775112e-06,1.853659e-05,0.04512055,0.1858687,4.2548529999999995e-20,3.023036e-14,6.095996e-13,0.0004559081,0.05614603,2.3670549504705587,806.7384,8.739992979315017e-05,0.04512055,0.03588410330869308,8.739993e-05,0.002035864,0.001619110560165921
0.09473065,0.7685446,1.942355e-06,2.452003e-05,0.04888697,0.1819416,1.143802e-19,4.366807e-14,6.715795e-13,0.0004983666,0.05855665,2.486624447099054,845.3099,9.470475810614702e-05,0.04888697,0.05270457707988729,9.470476e-05,0.002389936,0.002576568139975074
