Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.008449175,0.7672084,3.858368e-06,1.523171e-06,0.004322205,0.2283163,2.921761e-24,2.777142e-14,8.484951e-10,0.0001022406,0.02828566,0.9880280639491285,346.3762,2.046065820453564e-05,0.004322205,0.004284895916183604,2.046066e-05,1.868146e-05,1.8520200727781475e-05
0.01665403,0.7672963,7.605419e-06,4.785028e-06,0.008519127,0.2238821,1.3817350000000002e-22,5.073983e-13,1.671046e-09,0.0002042004,0.03145255,1.1357352392182098,396.9722,2.5925950743844116e-05,0.008519127,0.02219184635228531,2.592595e-05,7.257552e-05,0.00018905516936140675
0.02437605,0.767379,1.113284e-05,9.873893e-06,0.01246864,0.2197083,1.843893e-21,3.127106e-12,2.442334e-09,0.0003029694,0.03430841,1.2735156252089361,443.8844,3.1432046670781816e-05,0.01246864,0.05960368957852873,3.143205e-05,0.000155467,0.00074317698084849
0.03155257,0.7674558,1.441309e-05,1.657053e-05,0.01613862,0.2158287,1.304201e-20,9.237625e-12,3.155959e-09,0.0003973392,0.03688427,1.4004068461969572,486.8442,3.683481725110779e-05,0.01613862,0.12057696201900577,3.683482e-05,0.0002604551,0.0019459451359809053
0.03830659,0.7675282,1.75039e-05,2.473002e-05,0.01959193,0.2121769,6.383647999999999e-20,1.911409e-11,3.825564e-09,0.0004884562,0.03925765,1.5187449577667402,526.6945,4.214903019021977e-05,0.01959193,0.2102005290092437,4.214903e-05,0.0003838437,0.004118233383715166
0.04479489,0.7675977,2.047913e-05,3.436325e-05,0.02290868,0.2086679,2.485885e-19,3.293065e-11,4.468319e-09,0.0005780889,0.04150262,1.6313871048311408,564.4325,4.744639792174334e-05,0.02290868,0.33625759471874317,4.74464e-05,0.0005248076,0.0077032174053342775
0.05113066,0.7676655,2.339362e-05,4.555927e-05,0.02614662,0.2052407,8.281355999999999e-19,5.099703e-11,5.097004e-09,0.0006675727,0.04366914,1.7403544336225338,600.7569,5.278625523759667e-05,0.02614662,0.5091946405437145,5.278626e-05,0.0006836457,0.013313718378630119
0.05738798,0.7677326,2.628552e-05,5.845956e-05,0.02934347,0.2018549,2.458198e-18,7.376653e-11,5.720609e-09,0.0007578091,0.0457889,1.846940699720872,636.1115,5.82088295216479e-05,0.02934347,0.7422629345412819,5.820883e-05,0.0008610392,0.021780565344854303
0.06361428,0.7677992,2.918229e-05,7.323751e-05,0.03252331,0.198485,6.65697e-18,1.017887e-10,6.34572e-09,0.0008493742,0.04788166,1.9519500175870697,670.7704,6.37391905887901e-05,0.03252331,1.051460039093655,6.373919e-05,0.001057766,0.03419695409911456
