Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01174879,0.7658514,0.0002277188,4.0136270000000003e-23,0.001353041,0.2307371,5.846427e-40,4.812307e-21,0.001688667,2.699628e-06,0.02622486,0.8864375934637637,310.1245,1.6907290151412404e-05,0.001353041,2.3241400890515206e-16,1.690729e-05,1.83072e-06,3.1446568644397577e-19
0.02344163,0.764591,0.0004543531,1.34874e-22,0.002699638,0.2286023,4.269632e-39,1.67334e-20,0.003369293,5.388285e-06,0.0276075,0.9378250149817545,326.4406,1.8556330928437383e-05,0.002699638,2.7766813561324845e-15,1.855633e-05,7.288045e-06,7.49603440692415e-18
0.03501406,0.7633435,0.0006786537,3.636463e-22,0.00403237,0.2264895,0.0,4.298399e-20,0.005032612,8.051294e-06,0.02896577,0.988502724807761,342.3642,2.022923378188292e-05,0.00403237,1.6574798518432117e-14,2.022923e-05,1.626001e-05,6.683572369767238e-17
0.04642694,0.7621133,0.0008998616,8.926571e-22,0.005346725,0.2244059,0.0,9.792266e-20,0.006672998,1.067965e-05,0.03029692,1.0383005180185114,357.8508,2.191653039837618e-05,0.005346725,7.031043005057665e-14,2.191653e-05,2.858747e-05,3.759305119454917e-16
0.05767646,0.7609007,0.001117904,2.117648e-21,0.006642269,0.222352,8.481276e-37,2.1244709999999998e-19,0.008289906,1.327242e-05,0.03160204,1.0872039788186572,372.9058,2.361398344362293e-05,0.006642269,2.394673309338017e-13,2.361398e-05,4.411974e-05,1.5906066011111659e-15
0.06877179,0.7597046,0.001332957,5.110276e-21,0.007920055,0.2203263,3.03897e-37,4.6156939999999995e-19,0.00988465,1.583164e-05,0.03288345,1.135256503260116,387.5519,2.5319693907600565e-05,0.007920055,6.96239871525292e-13,2.531969e-05,6.272727e-05,5.5142575728987935e-15
0.07972393,0.7585241,0.001545234,1.320977e-20,0.00918135,0.2183268,0.0,1.05081e-18,0.01145881,1.835977e-05,0.03414345,1.1825100146773142,401.8133,2.7032427262626485e-05,0.00918135,1.792731300141381e-12,2.703243e-05,8.429719e-05,1.6459687997097644e-14
0.09054555,0.7573575,0.001754983,3.776988e-20,0.01042761,0.2163511,0.0,2.5852460000000002e-18,0.01301422,2.085964e-05,0.0353843,1.2290231858911087,415.7157,2.8751584057258713e-05,0.01042761,4.190344720110249e-12,2.875158e-05,0.0001087351,4.369527697450871e-14
0.1012486,0.7562038,0.001962432,1.182654e-19,0.01166022,0.214397,3.8768789999999995e-38,6.885214e-18,0.01455258,2.333391e-05,0.03660806,1.2748514766158456,429.2827,3.0476765130670367e-05,0.01166022,9.051807541791863e-12,3.047677e-05,0.0001359607,1.0554606286981052e-13
0.1118395,0.7550622,0.00216771,3.8891139999999995e-19,0.01287992,0.2124634,1.964122e-38,1.9398560000000002e-17,0.01607483,2.578399e-05,0.03781603,1.3200265853354287,442.5302,3.2206972248421084e-05,0.01287992,1.8319196948626545e-11,3.220697e-05,0.0001658923,2.359497360276836e-13
0.1223183,0.7539326,0.002370812,1.28493e-18,0.0140867,0.2105503,0.0,5.616958000000001e-17,0.01758095,2.820973e-05,0.03900865,1.3645524745476851,455.4657,3.394030901655339e-05,0.0140867,3.513138593501182e-11,3.394031e-05,0.0001984351,4.94885247959653e-13
0.1326828,0.7528154,0.0025717,4.134965e-18,0.01528032,0.208658,3.693148e-36,1.634042e-16,0.01907065,3.061051e-05,0.04018609,1.408424916163507,468.0941,3.5674698913963546e-05,0.01528032,6.454550832167861e-11,3.56747e-05,0.0002334882,9.862760259319196e-13
0.1429343,0.7517103,0.002770397,1.2738050000000001e-17,0.01646092,0.2067864,2.373817e-37,4.703344e-16,0.02054411,3.298643e-05,0.04134883,1.451654392444894,480.4241,3.74087127135311e-05,0.01646092,1.1502254709602345e-10,3.740871e-05,0.0002709619,1.893376855867558e-12
0.1530773,0.750617,0.002966993,3.726051e-17,0.01762904,0.2049346,1.644679e-36,1.325161e-15,0.02200199,3.533834e-05,0.04249768,1.4942650853158121,492.4685,3.914164631851186e-05,0.01762904,2.018073733912929e-10,3.914165e-05,0.0003107831,3.5576703391219666e-12
0.1631171,0.7495347,0.003161588,1.031996e-16,0.01878526,0.2031016,3.63993e-37,3.625091e-15,0.02344501,3.76671e-05,0.04363345,1.5362833250578871,504.2399,4.0873002217164095e-05,0.01878526,3.548092427720942e-10,4.0873e-05,0.000352886,6.665183641163544e-12
0.173059,0.748463,0.003354285,2.706928e-16,0.01993022,0.2012865,1.001674e-35,9.571519e-15,0.02487398,3.997357e-05,0.04475696,1.5777364971788492,515.7509,4.260246688567752e-05,0.01993022,6.366619576491347e-10,4.260247e-05,0.0003972137,1.2688813248695131e-11
0.1829099,0.7474012,0.003545217,6.737686e-16,0.02106468,0.199488,9.919621999999999e-36,2.430234e-14,0.02628985,4.225876e-05,0.04586916,1.6186578154140898,527.0155,4.433008447127675e-05,0.02106468,1.1824884533044739e-09,4.433008e-05,0.0004437207,2.4908748165656032e-11
0.1926779,0.7463482,0.003734545,1.596167e-15,0.0221896,0.1977047,1.90459e-38,5.92372e-14,0.02769383,4.452381e-05,0.04697112,1.6590857508424839,538.0484,4.605627021595988e-05,0.0221896,2.283444514199783e-09,4.605627e-05,0.0004923783,5.066872769359208e-11
0.2023664,0.7453039,0.00392233,3.60975e-15,0.02330536,0.1959358,2.378354e-35,1.385396e-13,0.02908637,4.676831e-05,0.04806334,1.6990375801627167,548.8585,4.778064065610035e-05,0.02330536,4.552586487384221e-09,4.778064e-05,0.0005431398,1.0609966384541474e-10
0.2119626,0.7442694,0.004108328,7.807895e-15,0.02441049,0.1941838,3.524541e-37,3.106474e-13,0.03046565,4.898765e-05,0.04914448,1.738465585074508,559.4368,4.950004337471635e-05,0.02441049,9.230497762681716e-09,4.950004e-05,0.000595872,2.253209598624804e-10
0.2214397,0.7432478,0.004292015,1.617004e-14,0.02550188,0.1924536,1.652012e-35,6.672711e-13,0.0318278,5.117313e-05,0.0502116,1.7772637141221554,569.7593,5.120869039301877e-05,0.02550188,1.8709041846918236e-08,5.120869e-05,0.0006503459,4.77115685827406e-10
0.2307725,0.7422418,0.004472908,3.211069e-14,0.02657663,0.1907498,9.493294e-37,1.373225e-12,0.03316924,5.331543e-05,0.05126196,1.8153360314067657,579.8054,5.29011429718721e-05,0.02657663,3.73889876633394e-08,5.290114e-05,0.0007063173,9.936733723969445e-10
0.2399534,0.7412521,0.004650857,6.131305e-14,0.02763384,0.1890737,6.361257e-35,2.712883e-12,0.03448885,5.540777e-05,0.05229474,1.8526570715086723,589.5738,5.4575053268522445e-05,0.02763384,7.306846142202917e-08,5.457505e-05,0.0007636291,2.0191627731534425e-09
0.248994,0.7402776,0.004826089,1.130105e-13,0.02867481,0.1874232,2.001409e-34,5.162657e-12,0.03578834,5.744582e-05,0.05331129,1.8892805997332334,599.0832,5.6231640915772085e-05,0.02867481,1.3918662691620283e-07,5.623164e-05,0.0008222447,3.991150609670849e-09
0.2579148,0.7393158,0.004999005,2.018951e-13,0.02970185,0.1857948,9.195377e-34,9.500547e-12,0.03707068,5.942474e-05,0.05431393,1.925293231785667,608.3607,5.787379471830457e-05,0.02970185,2.5834990048159285e-07,5.787379e-05,0.0008821999,7.673469882830504e-09
0.2667325,0.7383652,0.005169931,3.508036e-13,0.03071676,0.1841854,3.463874e-33,1.69627e-11,0.03833829,6.133577e-05,0.05530448,1.9607643216186814,617.4278,5.950378545159931e-05,0.03071676,4.67615036081985e-07,5.950379e-05,0.0009435193,1.4363618253304082e-08
0.2754458,0.7374256,0.005338847,5.940244e-13,0.03171919,0.1825954,1.225099e-32,2.944027e-11,0.03959107,6.316335e-05,0.05628271,1.9956881162560172,626.2862,6.112050304112934e-05,0.03171919,8.256067939609678e-07,6.11205e-05,0.001006107,2.6187579116560757e-08
0.2840267,0.7365002,0.005505227,9.805647e-13,0.03270568,0.1810301,4.096449e-32,4.967928e-11,0.04082512,6.488476e-05,0.05724532,2.0299494684678816,634.9101,6.271770446818267e-05,0.03270568,1.4206459258609675e-06,6.27177e-05,0.001069662,4.646318859184638e-08
0.292434,0.7355931,0.005668289,1.577146e-12,0.03367103,0.1794975,1.2889560000000001e-31,8.146351e-11,0.04203466,6.647603e-05,0.05818743,2.0633770384101764,643.2598,6.428636867100361e-05,0.03367103,2.37938942197381e-06,6.428637e-05,0.001133738,8.011649414083457e-08
0.3006343,0.734708,0.00582741,2.471522e-12,0.03461077,0.1780042,3.8069710000000003e-31,1.298053e-10,0.04321511,6.791989e-05,0.05910489,2.095826204031196,651.3033,6.581856264885605e-05,0.03461077,3.876760808385317e-06,6.581856e-05,0.001197905,1.3417768582223875e-07
0.3085985,0.7338476,0.005982073,3.773731e-12,0.03552071,0.1765563,1.0546479999999999e-30,2.010128e-10,0.04436262,6.920878e-05,0.05999393,2.1271648954828164,659.0117,6.73067518553664e-05,0.03552071,6.143101189446794e-06,6.730675e-05,0.001261721,2.1820734029299143e-07
0.3162741,0.7330174,0.006131311,5.606296e-12,0.0363937,0.1751643,2.731884e-30,3.021291e-10,0.04546997,7.034355e-05,0.06084793,2.157160348631627,666.3316,6.873847537083744e-05,0.0363937,9.451173106940793e-06,6.873848e-05,0.001324501,3.4396310047794044e-07
0.3235678,0.7322273,0.006273384,8.075069e-12,0.03721783,0.1738465,6.560489e-30,4.392628e-10,0.04652419,7.133369e-05,0.06165572,2.185420708784386,673.1719,7.009334806015502e-05,0.03721783,1.4062751733147893e-05,7.009335e-05,0.001385167,5.233850942943473e-07
0.3303824,0.7314875,0.006406466,1.123618e-11,0.03798082,0.1726215,1.4486520000000001e-29,6.156778e-10,0.04751159,7.220002e-05,0.06240571,2.211543905338844,679.4412,7.135033332389741e-05,0.03798082,2.0157709618977525e-05,7.135033e-05,0.001442543,7.656064230311952e-07
0.3366772,0.7308022,0.006529828,1.509382e-11,0.03867717,0.1714976,2.937986e-29,8.316306e-10,0.04842656,7.297361e-05,0.06309286,2.235359679431539,685.1055,7.249937577580952e-05,0.03867717,2.7815608756619177e-05,7.249938e-05,0.001495923,1.0758289887255164e-06
0.3424611,0.7301706,0.006643682,1.960684e-11,0.03930726,0.1704738,5.497312e-29,1.084763e-09,0.04927052,7.368551e-05,0.06371777,2.256897700018123,690.1792,7.354035705475754e-05,0.03930726,3.7017590937743246e-05,7.354036e-05,0.001545061,1.4550600887728143e-06
0.3477833,0.7295871,0.006749025,2.47123e-11,0.03987624,0.1695417,9.571256e-29,1.371464e-09,0.05005067,7.436171e-05,0.06428566,2.27634666392291,694.7136,7.44810612510255e-05,0.03987624,4.768770982225375e-05,7.448106e-05,0.001590115,1.901606508894597e-06
