Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01345616,0.7657573,0.0001439496,2.046306e-14,0.002603722,0.2295347,1.40865e-35,1.084275e-13,0.001926365,4.949584e-06,0.02721349,0.9336196433572963,326.6457,1.8502530109233497e-05,0.002603722,5.700295023807301e-10,1.850253e-05,6.779368e-06,1.4841984875361779e-12
0.02668893,0.7644193,0.0002855096,1.527719e-13,0.00516422,0.2262428,8.619870999999999e-36,1.174017e-12,0.00382075,9.816902e-06,0.02949416,1.0303665508397282,358.7048,2.1833230227987146e-05,0.00516422,9.705184309907882e-09,2.183323e-05,2.666917e-05,5.011970798587656e-11
0.03946065,0.7631279,0.0004221373,6.936484e-13,0.007635506,0.2230656,0.0,7.237655e-12,0.005649132,1.451445e-05,0.03164508,1.1231360294063968,389.1365,2.5199129210173682e-05,0.007635506,7.338540491468603e-08,2.519913e-05,5.830095e-05,5.603346990293072e-10
0.05165482,0.761895,0.0005525866,2.240614e-12,0.009995039,0.2200321,4.9493489999999995e-34,3.023189e-11,0.007394834,1.899933e-05,0.03366323,1.2111242733405752,417.7203,2.8540143501270648e-05,0.009995039,3.437070164425865e-07,2.854014e-05,9.99008e-05,3.435364901449001e-09
0.06330159,0.7607173,0.00067718,5.678828e-12,0.01224865,0.2171347,5.415896e-34,9.542544e-11,0.00906217,2.32828e-05,0.03556568,1.2946047992294514,444.5885,3.1838345287929815e-05,0.01224865,1.166611236004513e-06,3.183835e-05,0.0001500294,1.4289407608262946e-08
0.07447651,0.7595874,0.0007967258,1.204503e-11,0.01441096,0.2143548,7.617503e-35,2.447035e-10,0.01066196,2.739307e-05,0.0373731,1.3741728338398305,469.97,3.5094175499735126e-05,0.01441096,3.146991832603762e-06,3.509418e-05,0.0002076758,4.535118017398401e-08
0.08525091,0.758498,0.0009119868,2.235098e-11,0.01649576,0.2116745,3.4245070000000004e-33,5.360178e-10,0.01220441,3.135724e-05,0.03910277,1.4503837497844365,494.0724,3.8311988277418377e-05,0.01649576,7.161867322665567e-06,3.831199e-05,0.0002721101,1.1814044268902886e-07
0.09569076,0.7574424,0.001023669,3.740694e-11,0.01851582,0.2090774,5.4482870000000006e-33,1.038171e-09,0.01369897,3.520097e-05,0.04076931,1.5237442785307023,517.081,4.149850497830112e-05,0.01851582,1.4308773978592308e-05,4.14985e-05,0.0003428356,2.6493875081310807e-07
0.1058571,0.7564145,0.001132425,5.774748e-11,0.02048295,0.2065484,4.768774e-32,1.823865e-09,0.01515438,3.894866e-05,0.04238531,1.594717021451336,539.1611,4.466213926504277e-05,0.02048295,2.5826856788829967e-05,4.466214e-05,0.0004195512,5.29010214959881e-07
0.1158024,0.7554088,0.001238818,8.363972e-11,0.0224073,0.2040743,3.584071e-31,2.962879e-09,0.01657816,4.262226e-05,0.04396118,1.6636958604252339,560.4516,4.781105871947991e-05,0.0224073,4.3019514819703614e-05,4.781106e-05,0.0005020871,9.63951204465892e-07
0.1255647,0.7544217,0.001343253,1.151531e-10,0.02429621,0.2016458,1.963166e-30,4.516762e-09,0.01797575,4.623901e-05,0.04550443,1.7309665942487944,581.0541,5.095062088906253e-05,0.02429621,6.719922161894191e-05,5.095062e-05,0.0005903058,1.632686465347174e-06
0.1351618,0.7534513,0.00144592,1.522725e-10,0.02615311,0.1992585,9.11258e-30,6.536038e-09,0.01934969,4.980944e-05,0.04701898,1.7966717374732002,601.0236,5.408093323442056e-05,0.02615311,9.966871169832731e-05,5.408093e-05,0.0006839852,2.6066472901608685e-06
0.1445917,0.7524978,0.0015468,1.950583e-10,0.02797764,0.1969128,3.6477670000000003e-29,9.061848e-09,0.02069973,5.333741e-05,0.04850538,1.8608182389960513,620.3731,5.719641680839898e-05,0.02797764,0.00014176796340887015,5.719642e-05,0.0007827483,3.966332215601844e-06
