Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.006791926,0.7671982,2.331314e-06,7.613213e-07,0.003482366,0.2292161,3.7478340000000003e-25,3.349762e-15,8.975e-11,6.914761e-05,0.02763318,0.9584493056993229,336.2106,1.942322437681626e-05,0.003482366,0.0014017896165436016,1.942322e-05,1.212687e-05,4.8815442918593145e-06
0.0134396,0.7672767,4.613196e-06,2.337045e-06,0.006890646,0.2256278,1.440882e-23,4.090118e-14,1.774531e-10,0.0001381008,0.03024639,1.0788416391013638,377.5298,2.376641740749823e-05,0.006890646,0.007234700164555715,2.376642e-05,4.7481e-05,4.985176176457927e-05
0.01981161,0.767352,6.800717e-06,4.842487e-06,0.01015741,0.222188,1.727103e-22,2.328038e-13,2.612721e-10,0.0002056215,0.03265522,1.1934437451792332,416.6696,2.818638440608212e-05,0.01015741,0.01959948505289283,2.818638e-05,0.000103173,0.00019908002195459114
0.02583735,0.7674233,8.869958e-06,8.248511e-06,0.01324642,0.218935,1.152375e-21,7.056903e-13,3.402347e-10,0.0002708829,0.03486712,1.301051132220232,453.2487,3.257933517067774e-05,0.01324642,0.03999978922971658,3.257934e-05,0.0001754676,0.000529853984332482
0.03151098,0.7674903,1.081938e-05,1.246287e-05,0.01615467,0.2158717,5.333349e-21,1.500328e-12,4.143483e-10,0.0003336399,0.03690437,1.4016497417460352,487.2934,3.689123898828922e-05,0.01615467,0.0696297682372152,3.689124e-05,0.0002609734,0.0011248459236521385
0.03688379,0.7675538,1.26672e-05,1.741163e-05,0.01890841,0.2129705,1.933478e-20,2.619876e-12,4.84407e-10,0.0003942611,0.03880169,1.496237710277507,519.1689,4.112083166876888e-05,0.01890841,0.10988284458728527,4.112083e-05,0.000357528,0.002077710097958683
0.04203871,0.7676147,1.444267e-05,2.308316e-05,0.02155016,0.2101866,5.937508999999999e-20,4.073307e-12,5.516088e-10,0.0004535227,0.04059881,1.586345247737951,549.4118,4.530391043621638e-05,0.02155016,0.16284341598509341,4.530391e-05,0.0004644094,0.0035093018526291607
0.04702351,0.7676737,1.61632e-05,2.947066e-05,0.02410435,0.2074942,1.6136729999999998e-19,5.871423e-12,6.166808e-10,0.0005118517,0.04231905,1.6728573541151288,578.3342,4.945797748869316e-05,0.02410435,0.23094130345030178,4.945798e-05,0.0005810197,0.0055666904658506254
0.051843,0.7677306,1.783152e-05,3.6534e-05,0.02657344,0.2048907,3.9695309999999995e-19,8.014398e-12,6.797823e-10,0.0005691976,0.04396869,1.755902818504968,605.9916,5.356992602030245e-05,0.02657344,0.3164166729293867,5.356993e-05,0.0007061477,0.008408279362733702
0.05649464,0.7677856,1.944794e-05,4.422381e-05,0.02895609,0.2023774,8.968259e-19,1.049548e-11,7.409667e-10,0.0006254243,0.04555017,1.8354844293102635,632.3972,5.762237220577322e-05,0.02895609,0.42130828557861716,5.762237e-05,0.0008384551,0.012199440801313766
0.06100135,0.7678389,2.102166e-05,5.253791e-05,0.03126401,0.199942,1.888348e-18,1.33198e-11,8.006145e-10,0.0006807084,0.0470736,1.9120400396480624,657.7071,6.162223977899877e-05,0.03126401,0.5481606557226595,6.162224e-05,0.0009774383,0.017137700917167365
0.0654049,0.7678909,2.256874e-05,6.153497e-05,0.03351858,0.1975619,3.760255e-18,1.651354e-11,8.59361e-10,0.0007354821,0.04855462,1.9863150836000292,682.1763,6.559646658382408e-05,0.03351858,0.7005616107267371,6.559647e-05,0.001123495,0.02348183951845366
0.06972968,0.767942,2.409947e-05,7.126544e-05,0.03573224,0.1952239,7.145484e-18,2.010126e-11,9.176208e-10,0.0007899824,0.05000231,2.058746750268255,705.9549,6.955926761319608e-05,0.03573224,0.8822540971119077,6.955927e-05,0.001276793,0.031524909600430195
