Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01396574,0.7656224,0.0001852815,8.862402e-18,0.002285129,0.2297577,2.171882e-36,5.4135050000000007e-17,0.002060245,3.199834e-06,0.02699307,0.9220558526112161,322.4697,1.8099025110347037e-05,0.002285129,2.394299666307987e-13,1.809903e-05,5.221815e-06,5.471283953554203e-16
0.02762574,0.7641596,0.0003665069,5.5307260000000006e-17,0.004520232,0.2267017,9.145649e-36,4.743841e-16,0.004075386,6.329622e-06,0.02906624,1.0070928542632909,350.3334,2.097442074788528e-05,0.004520232,3.3768055034804624e-12,2.097442e-05,2.04325e-05,1.5263942420070312e-14
0.04073518,0.7627557,0.0005404279,2.396625e-16,0.006665248,0.2237689,0.0,2.662158e-15,0.006009308,9.333267e-06,0.03102015,1.0882289215771093,376.6327,2.384701329587214e-05,0.006665248,2.396473790060835e-11,2.384701e-05,4.442553e-05,1.5973089404644103e-13
0.05321959,0.7614188,0.0007060568,7.941768e-16,0.008707996,0.2209759,6.604588e-36,1.095557e-14,0.007851024,1.21937e-05,0.03285529,1.1650449241322745,401.275,2.6677687991648957e-05,0.008707996,1.1355963165939678e-10,2.667769e-05,7.582919e-05,9.888768500913396e-13
0.06513446,0.7601429,0.0008641298,2.171454e-15,0.01065755,0.2183103,0.0,3.613751e-14,0.009608722,1.492363e-05,0.03458821,1.2379298742436557,424.4263,2.9459425734234775e-05,0.01065755,4.116420124679345e-10,2.945943e-05,0.0001135834,4.387094729612595e-12
0.07655887,0.7589196,0.001015696,5.172533e-15,0.01252686,0.2157545,0.0,1.015205e-13,0.01129407,1.754117e-05,0.03623623,1.307411375158818,446.2887,3.219516200265091e-05,0.01252686,1.2381189644988132e-09,3.219516e-05,0.0001569222,1.5509742698826547e-11
0.08756892,0.7577405,0.001161765,1.116029e-14,0.01432837,0.2132913,3.694315e-34,2.535458e-13,0.01291828,2.006374e-05,0.03781443,1.3739904433468704,467.0481,3.4891003399114955e-05,0.01432837,3.259560122455524e-09,3.4891e-05,0.0002053022,4.670418851368721e-11
0.09823823,0.756598,0.001303313,2.244245e-14,0.01607412,0.2109044,2.000262e-34,5.809777e-13,0.01449223,2.250821e-05,0.03933626,1.4381443336034647,486.876,3.755544226174083e-05,0.01607412,7.797884633499702e-09,3.755544e-05,0.0002583773,1.2534412996222713e-10
0.1086292,0.7554853,0.001441168,4.295954e-14,0.01777433,0.2085797,0.0,1.250335e-12,0.01602512,2.488885e-05,0.04081272,1.500273799968494,505.9147,4.019655087053387e-05,0.01777433,1.741465317420429e-08,4.019655e-05,0.0003159268,3.095337899166598e-10
0.1187806,0.7543982,0.001575845,7.944274e-14,0.01943534,0.2063087,1.1928930000000002e-33,2.569191e-12,0.01752267,2.721454e-05,0.04225087,1.5606328491053751,524.2571,4.281813149486622e-05,0.01943534,3.698762277693703e-08,4.281813e-05,0.0003777324,7.188669743090181e-10
0.1287017,0.7533358,0.001707467,1.432806e-13,0.02105867,0.2040891,1.4128490000000001e-33,5.094565e-12,0.01898624,2.948742e-05,0.04365323,1.619297098753967,541.9394,4.541738111404078e-05,0.02105867,7.561915039043682e-08,4.541738e-05,0.0004434676,1.592438789355194e-09
0.1383833,0.7522991,0.001835912,2.534883e-13,0.0226428,0.2019232,3.291459e-36,9.813508e-12,0.02041448,3.17054e-05,0.04501941,1.6762323660355094,558.9641,4.798721369951188e-05,0.0226428,1.4993326918950813e-07,4.798721e-05,0.0005126964,3.394908611811404e-09
0.1478201,0.7512885,0.001961108,4.416296e-13,0.02418689,0.199812,1.102231e-33,1.844892e-11,0.02180662,3.386731e-05,0.04634941,1.7314299377741393,575.3411,5.052193089759232e-05,0.02418689,2.898470853021856e-07,5.052193e-05,0.0005850056,7.0104992179996676e-09
