Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01255809,0.7658263,0.0001412462,4.005877e-15,0.002331179,0.2298434,3.681471e-35,1.939627e-14,0.001821151,3.920125e-06,0.02698387,0.923514526883508,323.2076,1.8161541161042465e-05,0.002331179,9.58601614303393e-11,1.816154e-05,5.434396e-06,2.234671505882788e-13
0.02490408,0.7645566,0.0002801068,2.595726e-14,0.004622984,0.226856,0.0,1.777853e-13,0.003611542,7.773957e-06,0.02905163,1.0104151573590254,351.9687,2.1121940740767685e-05,0.004622984,1.4073284603031124e-09,2.112194e-05,2.137198e-05,6.50605713574382e-12
0.03681286,0.7633318,0.0004140499,1.11857e-13,0.00683363,0.2239744,2.687312e-34,1.025493e-12,0.005338531,1.149115e-05,0.03100466,1.0937520507850953,379.2894,2.4100246750462656e-05,0.00683363,1.0059995581241715e-08,2.410025e-05,4.66985e-05,6.874628671178758e-11
0.04818049,0.7621627,0.0005419065,3.572962e-13,0.008943822,0.2212237,3.524761e-35,4.199337e-12,0.006987044,1.503915e-05,0.03283888,1.1728339750298955,404.9793,2.7047216888433934e-05,0.008943822,4.648996593621003e-08,2.704722e-05,7.999195e-05,4.1579802673029366e-10
0.05904215,0.7610457,0.0006640723,9.154659e-13,0.01096009,0.2185954,0.0,1.333521e-11,0.008562182,1.842887e-05,0.03456966,1.2479513318947781,429.1691,2.995118139184761e-05,0.01096009,1.5938859369986744e-07,2.995118e-05,0.0001201236,1.746913473169608e-09
0.06946905,0.7599733,0.000781348,1.98881e-12,0.01289565,0.2160724,2.934868e-34,3.495763e-11,0.01007427,2.168252e-05,0.03621513,1.3196393478447914,452.0619,3.2814547915312935e-05,0.01289565,4.4046935348756927e-07,3.281455e-05,0.0001662978,5.680138160961162e-09
0.07952482,0.7589391,0.0008944497,3.805834e-12,0.01476232,0.2136392,9.396283e-35,7.89843e-11,0.01153254,2.482005e-05,0.03779011,1.3883732624855714,473.8349,3.564166585909622e-05,0.01476232,1.034665042455066e-06,3.564167e-05,0.0002179261,1.5274049609908764e-08
0.08926761,0.7579371,0.001004031,6.594179e-12,0.01657088,0.2112817,1.01502e-34,1.586881e-10,0.01294542,2.785985e-05,0.03930713,1.4545824802813163,494.6448,3.84384766157684e-05,0.01657088,2.1430596415181477e-06,3.843848e-05,0.0002745941,3.5512380315135295e-08
0.09875054,0.7569618,0.00111069,1.055994e-11,0.0183312,0.2089871,3.734775e-33,2.901969e-10,0.01432063,3.081894e-05,0.04077695,1.5186550062310415,514.6308,4.1211907956142456e-05,0.0183312,4.019574551837314e-06,4.121191e-05,0.0003360329,7.36836222473239e-08
0.1080202,0.7560085,0.00121495,1.587743e-11,0.02005193,0.2067441,8.161565e-34,4.917097e-10,0.0156649,3.371256e-05,0.04220861,1.580927438434338,533.9117,4.3968880391930876e-05,0.02005193,6.9643347512671516e-06,4.396888e-05,0.0004020799,1.396483479861593e-07
0.1171131,0.7550733,0.001317222,2.269281e-11,0.02173984,0.2045438,2.010801e-32,7.827378e-10,0.01698356,3.655313e-05,0.04360914,1.6416643915934306,552.5807,4.671484076101651e-05,0.02173984,1.1318369781292545e-05,4.671484e-05,0.0004726206,2.460595540024681e-07
0.1260512,0.7541541,0.001417753,3.113793e-11,0.02339899,0.2023811,1.123744e-31,1.183501e-09,0.01827975,3.934884e-05,0.04498294,1.7010268418633594,570.6971,4.945175904886744e-05,0.02339899,1.746195908622199e-05,4.945176e-05,0.0005475127,4.0859226080415707e-07
0.1348403,0.7532501,0.001516608,4.135802e-11,0.02503047,0.2002544,3.954843e-31,1.714912e-09,0.01955436,4.21033e-05,0.04633173,1.75906941006441,588.2863,5.2177464069248224e-05,0.02503047,2.5823121349051436e-05,5.217746e-05,0.0006265244,6.463647775199372e-07
0.1434752,0.752362,0.001613729,5.354718e-11,0.02663331,0.1981651,1.539038e-30,2.399304e-09,0.02080661,4.481704e-05,0.04765534,1.815772453206636,605.3508,5.4886643141518756e-05,0.02663331,3.689983727047274e-05,5.488664e-05,0.0007093332,9.827648694514077e-07
0.1519473,0.7514907,0.001709021,6.799726e-11,0.02820589,0.1961151,5.444362e-30,3.262537e-09,0.02203527,4.749001e-05,0.04895292,1.8710960749830525,621.887,5.757317716417053e-05,0.02820589,5.1307437737874785e-05,5.757318e-05,0.0007955722,1.447171941192947e-06
0.1602525,0.7506365,0.001802436,8.515834e-11,0.02974747,0.1941056,1.71706e-29,4.337695e-09,0.02323974,5.012399e-05,0.05022422,1.925031199943173,637.9006,6.023258996970194e-05,0.02974747,6.985836197940177e-05,6.023259e-05,0.000884912,2.0781096809626542e-06
0.1683941,0.7497991,0.001894011,1.056986e-10,0.03125863,0.1921358,5.0340700000000004e-29,5.669529e-09,0.0244205,5.272363e-05,0.05146998,1.9776157627050936,653.4111,6.286294687688987e-05,0.03125863,9.366814895560135e-05,6.286295e-05,0.0009771019,2.9279372636996366e-06
