Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.00654375,0.7672224,5.141304e-09,3.291498e-14,0.003379409,0.2293711,0.0,1.511697e-22,1.905485e-15,2.344151e-05,0.02754611,0.9546275091190793,334.902,1.929090268622635e-05,0.003379409,4.011105181813582e-12,1.92909e-05,1.142041e-05,1.419943e-14
0.01290647,0.7673239,1.014037e-08,1.092289e-12,0.006665326,0.2259571,1.364036e-36,1.168288e-21,3.758255e-15,4.623451e-05,0.03006541,1.0706015699515543,374.7231,2.3460017260238512e-05,0.006665326,2.1568210756055616e-10,2.346002e-05,4.442657e-05,1.342789e-12
0.01891913,0.7674199,1.486441e-08,1.460912e-11,0.009770465,0.222731,3.888743e-34,5.06199e-21,5.509093e-15,6.777357e-05,0.03235769,1.1795144292948923,411.9475,2.7636164620110838e-05,0.009770465,3.6075519590850035e-09,2.763616e-05,9.546199e-05,2.988303e-11
0.02452386,0.7675094,1.926795e-08,1.056423e-10,0.01266493,0.2197238,1.4135320000000001e-33,1.604568e-20,7.141144e-15,8.78514e-05,0.03443476,1.2804066161682832,446.2811,3.172094715774699e-05,0.01266493,2.9699569232802118e-08,3.172095e-05,0.0001604005,2.937684e-10
0.02976641,0.7675931,2.338692e-08,4.956337e-10,0.01537236,0.2169109,1.752461e-33,4.2496159999999995e-20,8.667735e-15,0.0001066322,0.03633679,1.374197949366852,478.0686,3.569840587541081e-05,0.01537236,1.5172945560323718e-07,3.569841e-05,0.0002363095,1.69731e-09
0.03470437,0.767672,2.726661e-08,1.712298e-09,0.01792248,0.2142614,4.856605e-32,1.0102369999999999e-19,1.010565e-14,0.000124323,0.03809964,1.4620032661152966,507.7133,3.957482021014835e-05,0.01792248,5.569510214285819e-07,3.957482e-05,0.0003212153,6.82758e-09
0.03936795,0.7677464,3.093076e-08,4.721762e-09,0.02033091,0.2117592,5.53413e-31,2.222736e-19,1.146374e-14,0.0001410333,0.03974397,1.5444325523137916,535.4422,4.334504013207987e-05,0.02033091,1.6071226140447607e-06,4.334504e-05,0.0004133459,2.115616e-08
0.04379523,0.7678171,3.440937e-08,1.101796e-08,0.0226173,0.2093837,4.392692e-30,4.589845999999999e-19,1.275317e-14,0.0001569013,0.04128988,1.622224212150589,561.5208,4.701705411869749e-05,0.0226173,3.884664076299044e-06,4.701705e-05,0.0005115423,5.416059e-08
0.04804908,0.767885,3.775201e-08,2.276208e-08,0.02481413,0.2071013,2.69531e-29,8.988383999999998e-19,1.399244e-14,0.000172155,0.04276377,1.69653472603,586.3502,5.0626021313905074e-05,0.02481413,8.255397355577393e-06,5.062602e-05,0.000615741,1.207464e-07
0.05215749,0.7679506,4.098099e-08,4.279555e-08,0.02693585,0.2048969,1.3523610000000001e-28,1.6753630000000001e-18,1.519002e-14,0.0001868984,0.04417828,1.7678926648719022,610.117,5.418302851328006e-05,0.02693585,1.5882662842361255e-05,5.418303e-05,0.00072554,2.419904e-07
