Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.008794378,0.7669904,4.612229e-05,2.850256e-07,0.00395384,0.228521,9.098278e-27,1.508511e-08,0.0001079126,0.0001983926,0.02800368,0.9732236964398505,341.0711,1.9926794113553797e-05,0.00395384,0.0020090899093247487,1.992679e-05,1.563285e-05,8.162173e-06
0.01728239,0.7668673,9.063843e-05,1.03404e-06,0.007769814,0.2243117,1.66739e-24,5.477307e-08,0.0002120637,0.0003909163,0.03091877,1.1059994275346963,386.3313,2.4760086604179174e-05,0.007769814,0.012649381812679975,2.476009e-05,6.037001e-05,8.886383e-05
0.02517205,0.7667527,0.0001320184,2.326362e-06,0.01131657,0.2203989,5.38454e-23,1.395011e-07,0.0003088762,0.0005712087,0.03352927,1.228468932143553,427.8053,2.9541790916061912e-05,0.01131657,0.04135404794026299,2.954179e-05,0.0001280648,0.0003809506
0.03236439,0.7666481,0.0001697455,4.099498e-06,0.01454953,0.2168317,6.477696e-22,2.85393e-07,0.0003971466,0.0007370043,0.03584725,1.3392609020859658,465.0975,3.4122827635113014e-05,0.01454953,0.0979092128427085,3.412283e-05,0.0002116888,0.001063671
0.0389644,0.7665518,0.0002043732,6.273014e-06,0.01751581,0.2135581,4.317977e-21,5.033132e-07,0.0004781767,0.0008905912,0.03793491,1.440167865966457,498.8733,3.84982937611208e-05,0.01751581,0.19151021043012773,3.849829e-05,0.0003068036,0.002329212
0.04512317,0.7664617,0.0002366979,8.799962e-06,0.02028327,0.2105033,1.9876639999999998e-20,8.02566e-07,0.0005538358,0.001035352,0.03985658,1.5336374229615581,529.9975,4.271867292513427e-05,0.02028327,0.33187469078035464,4.271867e-05,0.000411411,0.004389241
0.05095753,0.766376,0.0002673369,1.16589e-05,0.02290433,0.2076094,7.140285999999999e-20,1.192382e-06,0.0006255743,0.001173935,0.04165837,1.6215397557766544,559.1245,4.6830603254949185e-05,0.02290433,0.5298298453472674,4.68306e-05,0.0005246083,0.007483873
0.05655087,0.7662935,0.0002967334,1.484564e-05,0.02541635,0.2048351,2.151848e-19,1.682613e-06,0.0006944339,0.001308263,0.04337192,1.7051993403606873,586.7153,5.086962608559385e-05,0.02541635,0.7977067456151227,5.086963e-05,0.0006459908,0.01188998
0.06196561,0.7662133,0.0003252219,1.836892e-05,0.02784726,0.2021495,5.694288e-19,2.284158e-06,0.0007612019,0.001439796,0.0450201,1.785597265322076,613.1095,5.4864011590668965e-05,0.02784726,1.1497857194001748,5.486401e-05,0.0007754699,0.01793147
