Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.008942952,0.7670132,3.344658e-05,9.484341e-07,0.004227228,0.2282184,8.653435e-25,3.356588e-09,5.272662e-05,0.0002676227,0.02819415,0.9824688262641427,344.3168,2.0255579440464355e-05,0.004227228,0.00451074820895933,2.025558e-05,1.786946e-05,1.940821e-05
0.01750313,0.766913,6.546242e-05,3.3034e-06,0.008273337,0.2237538,6.406842000000001e-23,2.41111e-08,0.0001031629,0.0005264574,0.03124655,1.1228263065178832,392.2318,2.540964914260422e-05,0.008273337,0.029740626000368066,2.540965e-05,6.844811e-05,0.0002191383
0.02535378,0.766821,9.482745e-05,7.15425e-06,0.01198374,0.2196589,1.198387e-21,8.39798e-08,0.000149384,0.0007669312,0.03393824,1.2504647039456038,435.5235,3.0450153538308672e-05,0.01198374,0.0956632133416581,3.045015e-05,0.00014361,0.0009167816
0.03246661,0.7667376,0.0001214391,1.225194e-05,0.01534496,0.2159484,1.057569e-20,1.974731e-07,0.0001912378,0.0009878277,0.03631139,1.3651401896589264,474.188,3.525258847644211e-05,0.01534496,0.220372669620375,3.525259e-05,0.0002354678,0.002477115
0.03903803,0.7666604,0.0001460365,1.841647e-05,0.01844973,0.21252,5.928118e-20,3.747035e-07,0.0002298986,0.001194753,0.03846197,1.4702165731927472,509.4225,3.987209703899852e-05,0.01844973,0.4227673915961538,3.98721e-05,0.0003403925,0.005305303
0.04524964,0.7665872,0.0001693049,2.557616e-05,0.02138373,0.209279,2.4734399999999997e-19,6.258411e-07,0.0002664526,0.001393058,0.04046606,1.5687293261083937,542.2861,4.4387337467876344e-05,0.02138373,0.7254750347708855,4.438734e-05,0.0004572639,0.009889126
0.05121484,0.7665167,0.0001916762,3.370187e-05,0.02420041,0.2061664,8.3847249999999995e-19,9.61406e-07,0.0003015858,0.001586118,0.04236978,1.662556549782845,573.4319,4.8849070290064574e-05,0.02420041,1.1547083684617676,4.884907e-05,0.0005856598,0.0168081
0.05700066,0.7664481,0.0002134111,4.27786e-05,0.02693123,0.2031475,2.434202e-18,1.391843e-06,0.0003357136,0.001775929,0.04420034,1.7528025998970402,603.2446,5.328526914897402e-05,0.02693123,1.7396010165553957,5.328527e-05,0.0007252911,0.02672839
0.06264443,0.7663809,0.0002346608,5.278815e-05,0.02959362,0.2002028,6.258385e-18,1.926711e-06,0.0003690791,0.001963561,0.04597329,1.840083834219487,631.9415,5.770756835681433e-05,0.02959362,2.5109581592537356,5.770757e-05,0.0008757823,0.04038313
0.06817084,0.7663148,0.0002555318,6.371562e-05,0.03219899,0.1973199,1.4592130000000002e-17,2.574977e-06,0.0004018542,0.002149681,0.04769877,1.9248062874952263,659.6669,6.212156383581557e-05,0.03219899,3.501168742377767,6.212156e-05,0.001036775,0.05856906
0.07360411,0.7662494,0.000276131,7.556346e-05,0.0347585,0.1944862,3.142721e-17,3.346059e-06,0.0004342118,0.002334941,0.04938582,2.007359380962485,686.5568,6.653509095044252e-05,0.0347585,4.7456203934866,6.653509e-05,0.001208153,0.08217295
0.07897123,0.7661844,0.0002965788,8.835653e-05,0.03728456,0.1916879,6.343856e-17,4.250615e-06,0.000466346,0.002520089,0.05104358,2.088162644482584,712.7547,7.096050678872116e-05,0.03728456,6.284459120979583,7.096051e-05,0.001390138,0.1122103
0.08429802,0.7661195,0.0003169953,0.0001021339,0.03978896,0.1889119,1.213839e-16,5.300456e-06,0.0004984507,0.00270584,0.05268024,2.1676057818716625,738.3915,7.541113520766206e-05,0.03978896,8.163246726644319,7.541114e-05,0.001583161,0.149846
0.08960465,0.7660543,0.0003374833,0.0001169398,0.04228076,0.186148,2.220736e-16,6.508262e-06,0.0005306947,0.002892719,0.05430176,2.2459812096720038,763.5649,7.989700828564928e-05,0.04228076,10.432620900607022,7.989701e-05,0.001787663,0.1963948
0.09490341,0.7659886,0.0003581207,0.0001328078,0.04476524,0.18339,3.908061e-16,7.885913e-06,0.0005632084,0.003080973,0.0559113,2.3234578629299265,788.3309,8.442244646172218e-05,0.04476524,13.146233790977082,8.442245e-05,0.002003927,0.2532838
0.1002003,0.7659223,0.0003789653,0.000149762,0.04724467,0.1806352,6.643822e-16,9.444176e-06,0.0005960934,0.003270619,0.0575098,2.4001075248171118,812.7139,8.898693861484994e-05,0.04724467,16.359896123346324,8.898694e-05,0.002232059,0.3220347
0.1055,0.7658553,0.0004000746,0.0001678307,0.04972055,0.1778817,1.094878e-15,1.119363e-05,0.0006294533,0.003461617,0.05909751,2.4759792869476773,836.7301,9.358909539106361e-05,0.04972055,20.13332405666427,9.35891e-05,0.002472133,0.4043006
0.1108099,0.7657874,0.0004215231,0.000187062,0.05219571,0.1751258,1.7544e-15,1.314608e-05,0.0006634225,0.003654035,0.06067535,2.551162934868045,860.4083,9.823033480697008e-05,0.05219571,24.53385533528531,9.823033e-05,0.002724392,0.5019523
0.116142,0.7657184,0.0004434108,0.0002075378,0.05467492,0.172362,2.741568e-15,1.531655e-05,0.0006981806,0.003848108,0.06224532,2.6258049405045116,883.7948,0.00010291627148302312,0.05467492,29.641267780638152,0.0001029163,0.002989347,0.6171951
0.1215111,0.7656481,0.0004658583,0.0002293708,0.0571641,0.1695831,4.18897e-15,1.772348e-05,0.0007339463,0.004044183,0.06380992,2.7000843506351138,906.9445,0.00010765519814839016,0.0571641,35.550147586610606,0.0001076552,0.003267734,0.7526403
0.1269317,0.765576,0.000488998,0.0002526985,0.05966886,0.1667824,6.271967e-15,2.038906e-05,0.0007709654,0.004242604,0.06537126,2.77416827660899,929.907,0.00011245546072831903,0.05966886,42.37073208081485,0.0001124555,0.003560373,0.911341
0.1324157,0.765502,0.0005129657,0.0002776713,0.06219347,0.1639546,9.216843e-15,2.333848e-05,0.0008094999,0.004443626,0.0669304,2.848181663862157,952.7181,0.00011732326747957568,0.06219347,50.22788301492561,0.0001173233,0.003868028,1.096786
0.1379718,0.7654258,0.0005378995,0.0003044457,0.06474042,0.1610962,1.330864e-14,2.660035e-05,0.0008498286,0.004647375,0.06848712,2.9221968023569267,975.3965,0.00012226176279184344,0.06474042,59.260456277653105,0.0001222618,0.004191322,1.312898
0.1436056,0.7653471,0.0005639405,0.0003331761,0.0673105,0.1582057,1.889638e-14,3.020697e-05,0.0008922509,0.004853842,0.07004,2.9962394199040787,997.9457,0.00012727120191447714,0.0673105,69.62043938652597,0.0001272712,0.004530703,1.564023
0.14932,0.7652658,0.0005912372,0.0003640077,0.06990307,0.1552833,2.639517e-14,3.419534e-05,0.000937097,0.005062897,0.07159152,3.0702959611791782,1020.357,0.00013234919090025684,0.06990307,81.47223761634504,0.0001323492,0.004886439,1.854922
0.1551159,0.7651815,0.0006199501,0.0003970687,0.07251636,0.1523304,3.628409e-14,3.860849e-05,0.0009847404,0.005274302,0.07314945,3.1443188917910954,1042.611,0.00013749084610162628,0.07251636,94.99226340336675,0.0001374908,0.005258622,2.190774
