Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01794946,0.7658336,0.0001954042,7.275113e-11,0.004569467,0.2274119,1.7868870000000003e-33,2.627193e-10,0.001858505,2.309696e-05,0.0287851,1.0020070200611826,349.8744,2.087697658409795e-05,0.004569467,3.4240293307494912e-06,2.087698e-05,2.088003e-05,1.561465e-08
0.03579636,0.7645566,0.0003896918,3.352307e-10,0.009112818,0.2219729,7.016887e-33,1.952694e-09,0.003706391,4.607036e-05,0.03253977,1.166751547841772,404.5615,2.6933467743111646e-05,0.009112818,3.702410683710573e-05,2.693347e-05,8.304345e-05,2.891738e-07
0.05329223,0.7633048,0.0005801582,9.351754e-10,0.01356679,0.216641,4.462257e-31,7.984923e-09,0.005517937,6.861824e-05,0.03610581,1.3264782704951836,456.8265,3.3297814666843706e-05,0.01356679,0.0001760299009425822,3.329781e-05,0.0001840578,1.800377e-06
0.07009758,0.7621023,0.0007631077,1.995198e-09,0.01784494,0.2115194,2.611266e-29,2.305261e-08,0.007257999,9.033561e-05,0.03946284,1.4781255889406644,505.7581,3.976063234212695e-05,0.01784494,0.0005514574687838352,3.976063e-05,0.0003184419,6.657571e-06
0.08599724,0.7609646,0.0009361984,3.58549e-09,0.02189244,0.2066739,6.698577000000001e-28,5.258217e-08,0.008904309,0.000110988,0.04260022,1.6199156315540773,550.9002,4.615379381811036e-05,0.02189244,0.0013293819811276589,4.615379e-05,0.0004792789,1.796601e-05
0.100981,0.7598923,0.00109932,5.748422e-09,0.02570667,0.2021076,9.644981e-27,1.019437e-07,0.01045582,0.0001306095,0.04553569,1.7519854374970436,592.4169,5.23988535007297e-05,0.02570667,0.002693940407967329,5.239885e-05,0.0006608329,3.952786e-05
0.1151079,0.7588812,0.001253116,8.526165e-09,0.02930263,0.1978025,9.115841999999999e-26,1.763566e-07,0.01191867,0.0001493238,0.04829198,1.8750918795020957,630.6537,5.8461408359009586e-05,0.02930263,0.004845848696586133,5.846141e-05,0.0008586441,7.572755e-05
0.1284049,0.7579294,0.001397881,1.197235e-08,0.0326871,0.1937504,6.243815e-25,2.810028e-07,0.01329565,0.0001672062,0.05088034,1.9896989306960005,665.8483,6.43066715003086e-05,0.0326871,0.008003311256960464,6.430667e-05,0.001068447,0.0001314797
0.1408684,0.757037,0.00153358,1.616638e-08,0.03585916,0.1899525,3.312429e-24,4.214209e-07,0.01458641,0.0001842806,0.05330305,2.0960014789386436,698.145,6.989575955844794e-05,0.03585916,0.012409351604038492,6.989576e-05,0.001285879,0.0002123037
0.1524549,0.7562072,0.001659738,2.121342e-08,0.0388077,0.186422,1.4228660000000002e-23,6.034259e-07,0.01578643,0.0002004993,0.05555286,2.193852299332718,727.5771,7.517829437636677e-05,0.0388077,0.018327435527068628,7.517829e-05,0.001506038,0.0003241994
0.1631697,0.7554397,0.001776416,2.727857e-08,0.04153401,0.1831575,5.1397130000000006e-23,8.341044e-07,0.01689627,0.0002158638,0.05763114,2.2835111541527593,754.2951,8.01311922828284e-05,0.04153401,0.02608121398760191,8.013119e-05,0.001725074,0.0004743824
0.1731278,0.7547261,0.00188487,3.466093e-08,0.04406739,0.1801238,1.624282e-22,1.124503e-06,0.01792784,0.0002305226,0.05956012,2.366129705078495,778.7025,8.478791551307984e-05,0.04406739,0.036171781963040585,8.478792e-05,0.001941935,0.0006736723
0.1824713,0.7540562,0.001986647,4.382503e-08,0.04644394,0.1772777,4.643460000000001e-22,1.490631e-06,0.01889585,0.000244669,0.06136705,2.4430321547006137,801.2381,8.920042977821665e-05,0.04644394,0.049361147091545786,8.920043e-05,0.00215704,0.0009383938
