Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01294036,0.7657582,0.0001600345,2.043554e-16,0.002243619,0.2298832,2.773932e-39,9.809558e-16,0.001894884,3.341266e-06,0.02693065,0.9203543732478754,322.0264,1.8049520587406973e-05,0.002243619,4.809326503076745e-12,1.804952e-05,5.033826e-06,1.172407e-14
0.0257051,0.764417,0.0003178971,1.259043e-15,0.004456788,0.226925,2.651887e-36,8.473799e-15,0.003764051,6.637166e-06,0.02895903,1.0044590952615948,349.7271,2.0897982413327483e-05,0.004456788,6.716078688120173e-11,2.089798e-05,1.986296e-05,2.979926e-13
0.03810358,0.7631143,0.0004712302,5.425397e-15,0.006606455,0.2240517,6.251553e-36,4.865161e-14,0.005579587,9.838456e-06,0.03089151,1.085685915190342,376.2127,2.3779409467202895e-05,0.006606455,4.81281309146133e-10,2.377941e-05,4.364525e-05,2.928622e-12
0.05004199,0.7618599,0.0006188736,1.782359e-14,0.008676355,0.221285,4.657116e-37,2.046762e-13,0.007327753,1.292088e-05,0.03272449,1.1634446618017615,401.3222,2.6652667324866093e-05,0.008676355,2.2975251437843086e-09,2.665267e-05,7.527914e-05,1.713373e-11
0.06154267,0.7606516,0.0007611035,4.778901e-14,0.01067036,0.2186197,0.0,6.81027e-13,0.009011822,1.589016e-05,0.03446976,1.2379143964864028,425.1454,2.9505664881965483e-05,0.01067036,8.287798509130176e-09,2.950566e-05,0.0001138566,7.143773e-11
0.07266217,0.7594832,0.0008986193,1.099686e-13,0.01259828,0.2160428,6.37528e-36,1.896311e-12,0.01064007,1.876086e-05,0.03614192,1.309493909412878,447.8377,3.2338069947402865e-05,0.01259828,2.440442252759038e-08,3.233807e-05,0.0001587167,2.347882e-10
0.08345843,0.7583489,0.001032138,2.251792e-13,0.01447015,0.2135408,2.0249179999999997e-34,4.602023e-12,0.01222099,2.154789e-05,0.037754,1.378585494082284,469.5497,3.5153130519511676e-05,0.01447015,6.172493855644454e-08,3.515313e-05,0.0002093852,6.478881e-10
0.09399433,0.7572418,0.001162436,4.217462e-13,0.01629688,0.2110991,4.926418999999999e-38,1.003937e-11,0.01376379,2.426748e-05,0.03931853,1.4456158590998698,490.4347,3.7958099402570334e-05,0.01629688,1.3910127796778792e-07,3.79581e-05,0.0002655883,1.568132e-09
0.1043335,0.7561555,0.001290302,7.381102e-13,0.0180895,0.208703,1.153825e-35,2.016431e-11,0.01527778,2.693607e-05,0.04084725,1.5110090609169347,510.6395,4.076270297762467e-05,0.0180895,2.8708280662075817e-07,4.07627e-05,0.00032723,3.436898e-09
0.1145288,0.7550843,0.001416387,1.227436e-12,0.01985716,0.2063403,1.909563e-35,3.798664e-11,0.01677069,2.956734e-05,0.04234969,1.5751127150658901,530.2831,4.3575572017933605e-05,0.01985716,5.540403846299242e-07,4.357557e-05,0.0003943068,6.984687e-09
0.124608,0.7540252,0.001541038,1.964431e-12,0.02160471,0.2040044,3.22379e-34,6.805832e-11,0.01824662,3.21687e-05,0.04383127,1.6381129921198574,549.4318,4.639977983761386e-05,0.02160471,1.0154555960806508e-06,4.639978e-05,0.0004667635,1.339262e-08
0.1345693,0.7529786,0.00166423,3.054759e-12,0.0233318,0.2016959,1.557857e-33,1.171429e-10,0.01970528,3.473995e-05,0.04529273,1.7000072080305622,568.093,4.923066173800577e-05,0.0233318,1.7875082790351033e-06,4.923066e-05,0.0005443729,2.453271e-08
0.1443961,0.7519461,0.00178576,4.649756e-12,0.02503557,0.1994186,5.1623160000000004e-33,1.952061e-10,0.02114425,3.727746e-05,0.04673247,1.760705042641635,586.2481,5.205962874125612e-05,0.02503557,3.048136091231284e-06,5.205963e-05,0.0006267798,4.334163e-08
0.1540816,0.7509284,0.001905542,6.971575e-12,0.02671483,0.197174,2.9630630000000003e-32,3.170557e-10,0.02256253,3.978044e-05,0.04815015,1.8201777257935021,603.8972,5.488105229570826e-05,0.02671483,5.0726460233030075e-06,5.488105e-05,0.0007136821,7.445145e-08
0.1636359,0.7499245,0.002023701,1.035315e-11,0.02837132,0.1949599,1.476002e-31,5.049828e-10,0.0239616,4.225299e-05,0.04954772,1.8785011739693087,621.0711,5.76944629111546e-05,0.02837132,8.293223889350271e-06,5.769446e-05,0.0008049318,1.25254e-07
0.1730739,0.7489329,0.002140423,1.529781e-11,0.03000763,0.1927728,6.855608000000001e-31,7.927501e-10,0.02534366,4.470139e-05,0.05092774,1.93578010776875,637.8083,6.050133607543038e-05,0.03000763,1.3393920024406315e-05,6.050134e-05,0.0009004579,2.076268e-07
0.1824061,0.7479523,0.002255837,2.256138e-11,0.03162556,0.1906101,2.9939369999999997e-30,1.231111e-09,0.02671024,4.713198e-05,0.05229198,1.9920894129412106,654.1376,6.330208741089135e-05,0.03162556,2.1454125666976437e-05,6.330209e-05,0.001000176,3.405965e-07
0.1916373,0.7469823,0.002370005,3.327122e-11,0.03322594,0.188471,1.237878e-29,1.895599e-09,0.02806205,4.955143e-05,0.0536413,2.0474701867866103,670.0772,6.609585927819306e-05,0.03322594,3.416781393246133e-05,6.609586e-05,0.001103963,5.544685e-07
0.2007639,0.7460233,0.002482881,4.908673e-11,0.03480811,0.1863562,4.866322e-29,2.896717e-09,0.02939858,5.196681e-05,0.05497526,2.1019111627247073,685.63,6.8879271477591e-05,0.03480811,5.41619207264205e-05,6.887927e-05,0.001211605,8.969333e-07
