Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.006295576,0.7671593,5.408781e-06,2.034329e-06,0.003194688,0.2294659,5.0429969999999995e-24,3.949842e-13,6.297759e-08,0.0001195508,0.02739865,0.9477262625372339,332.5042,1.9050880579856837e-05,0.003194688,0.007978087621083877,1.905088e-05,1.020603e-05,2.689331e-05
0.01254304,0.7672004,1.077642e-05,5.695504e-06,0.006364676,0.2260755,1.6551070000000002e-22,4.515523e-12,1.254364e-07,0.0002407135,0.02983469,1.059239000332601,370.7794,2.3035673051053203e-05,0.006364676,0.03838919406741421,2.303567e-05,4.05091e-05,0.0002306701
0.01868872,0.7672408,1.605717e-05,1.121679e-05,0.009482613,0.2227398,1.872241e-21,3.406156e-11,1.868147e-07,0.0003626946,0.0321413,1.168182812199193,407.9968,2.7184957450109253e-05,0.009482613,0.10089211785002028,2.718496e-05,8.991995e-05,0.0008189822
0.0246969,0.7672803,2.122106e-05,1.864094e-05,0.01253028,0.2194781,1.270312e-20,1.52513e-10,2.466975e-07,0.000484763,0.03432954,1.2739208902770662,443.9511,3.144420207391773e-05,0.01253028,0.20474443809324105,3.14442e-05,0.0001570079,0.002013865
0.03056378,0.7673189,2.626595e-05,2.793711e-05,0.01550566,0.2162924,6.314377e-20,4.384168e-10,3.049938e-07,0.0006066922,0.03641657,1.3763959924303726,478.6364,3.578223543501202e-05,0.01550566,0.3599512260316122,3.578224e-05,0.0002404255,0.004054997
0.03631085,0.7673567,3.121199e-05,3.907521e-05,0.01841954,0.213171,2.537249e-19,9.478018e-10,3.619114e-07,0.0007287386,0.03842348,1.475995152831918,512.1963,4.0190536214279074e-05,0.01841954,0.5783958589479992,4.019054e-05,0.0003392795,0.007218036
0.04197525,0.767394,3.60935e-05,5.207869e-05,0.02129066,0.2100936,8.719315e-19,1.719524e-09,4.178501e-07,0.0008515205,0.04037266,1.5733670495402936,544.859,4.4678023020247975e-05,0.02129066,0.8749467415253731,4.467802e-05,0.0004532922,0.0118397
0.04759729,0.7674309,4.094843e-05,6.702464e-05,0.02413931,0.2070384,2.6526e-18,2.788248e-09,4.73263e-07,0.0009757714,0.04228446,1.6691963337104048,576.8609,4.926152250402151e-05,0.02413931,1.267852931117108,4.926152e-05,0.0005827063,0.01833523
0.05321042,0.7674678,4.580996e-05,8.402412e-05,0.02698227,0.2039871,7.306557e-18,4.190114e-09,5.285513e-07,0.001102115,0.04417465,1.7640318146665839,608.3888,5.3956705719979e-05,0.02698227,1.7786238858375059,5.395671e-05,0.0007280429,0.02720547
