Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.008096723,0.767242,4.165025e-08,1.074496e-10,0.004180624,0.2285312,1.109822e-34,4.371915e-19,1.432942e-14,3.772733e-05,0.02818265,0.9835114308616053,344.8413,2.0301997019960367e-05,0.004180624,3.126917232595536e-08,2.0302e-05,1.747762e-05,1.329163e-10
0.01607132,0.7673643,8.267231e-08,1.68998e-09,0.008298193,0.2242458,1.025815e-31,2.092327e-18,2.844263e-14,7.48881e-05,0.03130262,1.1290222971742492,394.7201,2.5670128361932032e-05,0.008298193,7.743052815324355e-07,2.567013e-05,6.886001e-05,5.691061e-09
0.0238064,0.7674828,1.224624e-07,1.14283e-08,0.01229209,0.2200892,1.236919e-29,6.533569e-18,4.213211e-14,0.000110944,0.03420204,1.2690067065735435,442.4239,3.1250444945476494e-05,0.01229209,6.439352456333796e-06,3.125044e-05,0.0001510955,6.237406e-08
0.03127218,0.7675973,1.60868e-07,4.652529e-08,0.01614693,0.2160773,4.643059e-28,1.684879e-17,5.534662e-14,0.0001457781,0.03691587,1.4029554659846433,487.8114,3.695372070804356e-05,0.01614693,2.953880644966687e-05,3.695372e-05,0.0002607233,3.399688e-07
0.03852353,0.7677085,1.981754e-07,1.36977e-07,0.01989105,0.2121806,8.327948e-27,3.913896e-17,6.818835e-14,0.0001796828,0.03949438,1.5318925475419023,531.2589,4.276585956865276e-05,0.01989105,9.405104848087578e-05,4.276586e-05,0.0003956539,1.221218e-06
0.04562389,0.7678173,2.347219e-07,3.249948e-07,0.02355719,0.208365,9.104219e-26,8.453772e-17,8.078193e-14,0.0002130045,0.04197927,1.656972548770087,573.1779,4.869560635501995e-05,0.02355719,0.00023606788483974503,4.869561e-05,0.0005549412,3.356179e-06
0.05261714,0.7679245,2.707607e-07,6.627057e-07,0.02716801,0.204607,6.999651000000001e-25,1.714425e-16,9.323036e-14,0.0002460084,0.044398,1.7789846409582037,613.8492,5.474778978948207e-05,0.02716801,0.0005030888510320958,5.474779e-05,0.0007381008,7.682991e-06
0.05953581,0.7680306,3.065155e-07,1.210714e-06,0.03074028,0.200889,4.150051e-24,3.281465e-16,1.056369e-13,0.0002789148,0.04676943,1.898507317606605,653.4785,6.092564382180154e-05,0.03074028,0.00095497481060491,6.092564e-05,0.0009449648,1.546278e-05
0.066408,0.768136,3.422356e-07,2.037438e-06,0.03428849,0.197196,2.017443e-23,5.956913e-16,1.181265e-13,0.0003119294,0.04910762,2.0160343274196997,692.239,6.723436177292477e-05,0.03428849,0.0016677968555106183,6.723436e-05,0.001175701,2.836571e-05
0.07325609,0.7682409,3.782149e-07,3.21999e-06,0.03782417,0.1935159,8.386170000000001e-23,1.031185e-15,1.308551e-13,0.0003452359,0.05142236,2.1319570555626384,730.2673,7.367853839846533e-05,0.03782417,0.002741696773453553,7.367854e-05,0.001430668,4.864188e-05
0.08009346,0.7683458,4.148085e-07,4.845131e-06,0.04135419,0.1898415,3.067264e-22,1.711179e-15,1.440171e-13,0.0003789798,0.05371854,2.246512513973308,767.6468,8.025769295745285e-05,0.04135419,0.0043108755468011465,8.025769e-05,0.001710169,7.935534e-05
0.08692575,0.7684505,4.524803e-07,7.01062e-06,0.04488141,0.1861697,1.006677e-21,2.73508e-15,1.578613e-13,0.0004132703,0.05599705,2.3598123949146044,804.4188,8.69662605822837e-05,0.04488141,0.00655393056252028,8.696626e-05,0.002014341,0.0001246496
0.09375516,0.7685552,4.918763e-07,9.827747e-06,0.04840692,0.1824994,3.007111e-21,4.22924e-15,1.727147e-13,0.0004481981,0.0582565,2.4719183891199994,840.6082,9.379709159026173e-05,0.04840692,0.00970317698367125,9.379709e-05,0.00234323,0.0001900147
0.100583,0.7686599,5.339044e-07,1.342479e-05,0.0519313,0.1788299,8.267234e-21,6.352664e-15,1.890064e-13,0.0004838434,0.06049422,2.582885439474083,876.2375,0.00010074348357375261,0.0519313,0.014050501609266774,0.0001007435,0.00269686,0.0002824983
0.10741,0.7687645,5.798091e-07,1.794609e-05,0.05545487,0.1751605,2.1096289999999998e-20,9.301199e-15,2.072853e-13,0.0005202674,0.06270662,2.692769295105703,911.3289,0.00010779966011865958,0.05545487,0.019938666793765377,0.0001077997,0.003075243,0.0004106167
0.1142367,0.7688692,6.312583e-07,2.355094e-05,0.05897779,0.1714911,5.0309629999999996e-20,1.331269e-14,2.282392e-13,0.0005575005,0.06488932,2.801628194241365,945.9058,0.0001149608346386586,0.05897779,0.02773710529611389,0.0001149608,0.00347838,0.0005839009
0.1210648,0.7689739,6.904712e-07,3.041771e-05,0.06250075,0.1678206,1.128413e-19,1.86781e-14,2.527297e-13,0.0005955377,0.06703771,2.909546279534077,979.9992,0.0001222247438289978,0.06250075,0.037811823348643366,0.0001222247,0.003906344,0.000812246
0.1279,0.7690787,7.603603e-07,3.874994e-05,0.06602655,0.1641458,2.394916e-19,2.575665e-14,2.818298e-13,0.000634341,0.06914717,3.0166767926451006,1013.662,0.0001295947155062617,0.06602655,0.0504916579836653,0.0001295947,0.004359505,0.00110512
0.1347546,0.7691838,8.447339e-07,4.879286e-05,0.06956133,0.16046,4.839706e-19,3.500769e-14,3.168886e-13,0.0006738499,0.07123649,3.1232587832283505,1046.973,0.0001370814833230474,0.06956133,0.06606138952533963,0.0001370815,0.004838779,0.001471322
0.141648,0.7692894,9.485995e-07,6.085837e-05,0.0731149,0.1567524,9.374355e-19,4.704895e-14,3.596394e-13,0.0007139947,0.07332109,3.2296132279790437,1080.033,0.00014470301445639473,0.0731149,0.08480179540658571,0.000144703,0.005345789,0.00191982
0.148606,0.7693961,1.078493e-06,7.534336e-05,0.07670022,0.1530091,1.751847e-18,6.273232e-14,4.12319e-13,0.0007547114,0.07540911,3.3361323483736185,1112.964,0.00015248463460843648,0.07670022,0.10703143270537313,0.0001524846,0.005882924,0.002460734
0.1556601,0.7695043,1.243102e-06,9.276302e-05,0.08033323,0.1492127,3.180001e-18,8.327525e-14,4.779034e-13,0.000795971,0.0775101,3.4432831015716863,1145.907,0.0001604594716970737,0.08033323,0.13319844845663442,0.0001604595,0.006453428,0.003107575
