Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.0117541,0.7662174,0.0001270079,1.084473e-11,0.002872244,0.2294113,0.0,3.804825e-11,0.001298133,1.259318e-05,0.02735538,0.9405621175439289,329.2334,1.875510960370356e-05,0.002872244,3.1753414710767744e-07,1.875511e-05,8.249786e-06,9.696707e-10
0.02339629,0.7653255,0.0002528067,4.58007e-11,0.005717144,0.2259735,1.5294960000000001e-31,2.275681e-10,0.002583908,2.506739e-05,0.02977879,1.0448387317538506,364.0782,2.2392900111849983e-05,0.005717144,3.0065380783639495e-06,2.23929e-05,3.268574e-05,1.645116e-08
0.03473525,0.7644568,0.0003753288,1.240584e-10,0.008487941,0.2226253,8.873561e-32,8.260388e-10,0.003836193,3.721914e-05,0.03207776,1.1457364111937989,397.4834,2.6119776888457176e-05,0.008487941,1.338957982523166e-05,2.611978e-05,7.204514e-05,9.919381e-08
0.04558673,0.7636254,0.0004925836,2.637909e-10,0.01113962,0.219421,1.252917e-31,2.242478e-09,0.005034643,4.885358e-05,0.03423474,1.2416491335461932,428.9553,2.9842515432146667e-05,0.01113962,4.073487003968931e-05,2.984252e-05,0.0001240911,3.654583e-07
0.05596428,0.7628304,0.0006047175,4.809459e-10,0.01367547,0.2163566,7.029379e-32,5.021345e-09,0.006180752,5.998884e-05,0.03626732,1.3327536743352424,458.5941,3.3534534713035474e-05,0.01367547,9.812894711660076e-05,3.353453e-05,0.0001870185,1.006907e-06
0.06591039,0.7620684,0.0007121895,7.886271e-10,0.0161059,0.2134197,5.4061069999999995e-30,9.804813e-09,0.007279216,7.067515e-05,0.03819415,1.419480668802512,486.5776,3.7185269197411436e-05,0.0161059,0.00020187598565188944,3.718527e-05,0.0002594,2.290552e-06
0.07550974,0.7613329,0.0008159148,1.199361e-09,0.01845157,0.2105851,4.651133e-30,1.733133e-08,0.008339389,8.100916e-05,0.04003866,1.502620118700979,513.1917,4.080563278188177e-05,0.01845157,0.00037172252256259243,4.080563e-05,0.0003404604,4.564603e-06
0.08484808,0.7606175,0.00091682,1.725961e-09,0.02073344,0.2078276,6.478712e-29,2.843582e-08,0.009370743,9.109003e-05,0.04182214,1.582954242174903,538.7104,4.441269390002251e-05,0.02073344,0.0006313125445008011,4.441269e-05,0.0004298755,8.268894e-06
0.09395274,0.7599199,0.0010152,2.378935e-09,0.02295819,0.2051392,3.6339260000000003e-28,4.397066e-08,0.0103763,0.0001009553,0.04355316,1.660750243922692,563.2379,4.800498225073177e-05,0.02295819,0.0010067966203732538,4.800498e-05,0.0005270785,1.391794e-05
0.1028823,0.7592357,0.00111169,3.172065e-09,0.02514012,0.2025024,1.801737e-27,6.490856e-08,0.01136253,0.0001106776,0.04524529,1.7365365022577581,586.9564,5.159586836289237e-05,0.02514012,0.0015297644961291734,5.159587e-05,0.0006320256,2.214665e-05
0.1116503,0.7585638,0.001206434,4.118048e-09,0.02728252,0.1999134,7.834145e-27,9.222827e-08,0.01233093,0.0001202819,0.04690279,1.810450536047247,609.9219,5.5182767697289766e-05,0.02728252,0.002234983082244966,5.518277e-05,0.0007443359,3.368e-05
0.1202614,0.757904,0.001299483,5.230773e-09,0.02938651,0.1973708,3.020233e-26,1.269505e-07,0.01328202,0.0001297845,0.04852782,1.8825538650431022,632.1657,5.8760530300363355e-05,0.02938651,0.0031615496656301955,5.876053e-05,0.000863567,4.935153e-05
0.1286989,0.7572573,0.001390659,6.52388e-09,0.03144802,0.1948795,1.0476980000000002e-25,1.700799e-07,0.01421397,0.0001391781,0.05011812,1.9527333091584949,653.6648,6.231576205319752e-05,0.03144802,0.00435137717492995,6.231576e-05,0.000988978,7.007726e-05
0.1369038,0.7566285,0.001479322,8.005471e-09,0.03345262,0.1924569,3.289403e-25,2.223923e-07,0.01512025,0.0001484069,0.05166318,2.020529795035437,674.2918,6.581710123884743e-05,0.03345262,0.00584257203744365,6.58171e-05,0.001119078,9.673173e-05
0.1448792,0.7560172,0.001565509,9.696737e-09,0.03540104,0.1901021,9.474273e-25,2.850767e-07,0.01600122,0.0001574829,0.05316397,2.0860055934153983,694.0804,6.925962029274585e-05,0.03540104,0.007686826311456072,6.925962e-05,0.001253234,0.0001304511
0.1525994,0.7554254,0.00164894,1.161797e-08,0.037287,0.1878228,2.522928e-24,3.592873e-07,0.01685403,0.0001663838,0.05461586,2.1489889759014527,712.9924,7.262654375309319e-05,0.037287,0.00993670797668175,7.262654e-05,0.00139032,0.0001724113
0.1600044,0.7548576,0.001728969,1.378246e-08,0.03909585,0.1856366,6.2286179999999996e-24,4.458599e-07,0.01767206,0.0001750441,0.05600765,2.209034287525694,730.9098,7.588604917531227e-05,0.03909585,0.012635742395675595,7.588605e-05,0.001528485,0.0002236294
0.1671309,0.7543112,0.001805993,1.623523e-08,0.04083651,0.1835328,1.444681e-23,5.468532e-07,0.01845937,0.000183508,0.05734623,2.266484652839146,747.9496,7.904920515516467e-05,0.04083651,0.015866847653021144,7.904921e-05,0.001667621,0.0002858818
0.1740015,0.7537843,0.001880257,1.903135e-08,0.04251454,0.1815046,3.17879e-23,6.647461e-07,0.01921845,0.0001918037,0.0586358,2.3215607760234778,764.1907,8.212179975748976e-05,0.04251454,0.019730938070741208,8.21218e-05,0.001807486,0.0003613309
