Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01402374,0.7655969,0.0002412873,6.966922e-21,0.0018518,0.2301141,0.0,4.336477e-19,0.00203764,3.147234e-06,0.02667078,0.9054460770643266,316.532,1.752994310176852e-05,0.0018518,1.4316840934854966e-15,1.752994e-05,3.429163e-06,2.928051e-18
0.02788094,0.764094,0.0004797093,4.029838e-20,0.00368161,0.227379,8.819044e-37,3.0398930000000002e-18,0.004051082,6.257295e-06,0.02846981,0.9750988994058724,338.913,1.982266851415405e-05,0.00368161,1.9982350709920756e-14,1.982267e-05,1.355425e-05,7.544591000000001e-17
0.04141677,0.7626259,0.0007126019,1.721536e-19,0.005468983,0.2247073,0.0,1.345639e-17,0.00601783,9.295435e-06,0.03020664,1.0428084332752245,360.4131,2.213690427091579e-05,0.005468983,1.3416418747651726e-13,2.21369e-05,2.990978e-05,7.036208e-16
0.05456308,0.7612001,0.0009387925,5.959339e-19,0.007204922,0.2221125,7.514675e-39,4.5864980000000004e-17,0.00792798,1.224634e-05,0.0318778,1.1082453118729756,380.9536,2.4450096988088467e-05,0.007204922,6.180778305167093e-13,2.44501e-05,5.19109e-05,4.018246e-15
0.06733569,0.7598148,0.001158553,1.75834e-18,0.008891514,0.2195915,4.8260760000000004e-39,1.308861e-16,0.009783832,1.511356e-05,0.03348939,1.171506707578805,400.5903,2.6755163064361642e-05,0.008891514,2.228307678898446e-12,2.675516e-05,7.905902e-05,1.691243e-14
0.07977465,0.7584656,0.001372574,4.570453e-18,0.01053405,0.2171363,0.0,3.281958e-16,0.0115912,1.790605e-05,0.03504951,1.2328093975581005,419.4131,2.905101784442291e-05,0.01053405,6.7351459412092924e-12,2.905102e-05,0.0001109662,5.755015e-14
0.0919244,0.7571479,0.001581618,1.0757230000000001e-17,0.01213839,0.2147382,4.403683e-36,7.469643e-16,0.01335656,2.063377e-05,0.03656603,1.2923892361036171,437.5141,3.1338965651783556e-05,0.01213839,1.781692970449391e-11,3.133897e-05,0.0001473405,1.673403e-13
0.1038257,0.7558571,0.001786387,2.3643820000000003e-17,0.01370993,0.2123892,7.99798e-39,1.583878e-15,0.0150858,2.330585e-05,0.03804575,1.3504609595916424,454.975,3.362099502233595e-05,0.01370993,4.2546150990448325e-11,3.3621e-05,0.0001879622,4.319301e-13
0.1154966,0.7545913,0.001987193,5.054668e-17,0.01525104,0.2100856,1.654981e-35,3.212669e-15,0.01678158,2.592634e-05,0.03949227,1.4071276078999522,471.8414,3.5895783063699544e-05,0.01525104,9.40895293383292e-11,3.589578e-05,0.0002325942,1.019782e-12
