Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.008594065,0.7672436,5.651349e-07,9.636134e-08,0.004431225,0.2282584,2.19758e-27,4.209036e-16,2.21328e-13,4.743101e-05,0.02837751,0.9923864114513454,347.8906,2.06162124183266e-05,0.004431225,7.206189117093659e-05,2.061621e-05,1.963576e-05,3.217723e-07
0.01688954,0.767365,1.110648e-06,4.525749e-07,0.008708463,0.2237952,1.865204e-25,1.56288e-15,4.338622e-13,9.360643e-05,0.03160595,1.1434170905409107,399.6348,2.6225265744424557e-05,0.008708463,0.0005334774801145476,2.622527e-05,7.583733e-05,4.063057e-06
0.02462556,0.7674781,1.61944e-06,1.205336e-06,0.01269719,0.219633,3.575222e-24,3.795464e-15,6.314616e-13,0.0001372509,0.03449108,1.2830596353287904,447.1914,3.1831914055533385e-05,0.01269719,0.0017653296757579994,3.183191e-05,0.0001612186,1.746975e-05
0.0317634,0.7675826,2.08909e-06,2.400276e-06,0.0163774,0.2157926,3.1864620000000005e-23,7.479797e-15,8.136017e-13,0.0001781826,0.03707618,1.4107940132109573,490.4498,3.729742937812059e-05,0.0163774,0.004048130930713508,3.729743e-05,0.0002682192,4.69933e-05
0.0384375,0.7676802,2.52866e-06,4.048978e-06,0.0198184,0.2122015,1.8152540000000001e-22,1.301607e-14,9.84081e-13,0.0002171322,0.03944443,1.5292049082584098,530.3415,4.2640517874417406e-05,0.0198184,0.007640010178387869,4.264052e-05,0.000392769,9.901405e-05
0.04477933,0.767773,2.947124e-06,6.162604e-06,0.02308796,0.2087892,7.778931e-22,2.086372e-14,1.146588e-12,0.0002548151,0.04166199,1.6407566579033852,567.7366,4.790955296108174e-05,0.02308796,0.012869455329497573,4.790955e-05,0.0005330539,0.000181093
0.05087383,0.7678622,3.350534e-06,8.753233e-06,0.02622984,0.2055097,2.737101e-21,3.152367e-14,1.303635e-12,0.0002916889,0.04376996,1.7470392053068062,603.1959,5.3136179959014454e-05,0.02622984,0.02016240476452532,5.313618e-05,0.0006880045,0.000302716
0.05677137,0.7679484,3.742822e-06,1.18361e-05,0.02926998,0.2023362,8.328179e-21,4.554064e-14,1.456881e-12,0.0003280195,0.04579271,1.8490047269805845,637.0579,5.8335082183637604e-05,0.02926998,0.03005951021713787,5.833508e-05,0.0008567317,0.0004758459
0.06251022,0.7680324,4.127298e-06,1.543457e-05,0.03222809,0.1992478,2.266711e-20,6.351946e-14,1.607714e-12,0.0003640083,0.04774765,1.9473768152716406,669.5797,6.351805695415077e-05,0.03222809,0.04323976901774119,6.351806e-05,0.00103865,0.0007155961
0.06814012,0.7681148,4.508269e-06,1.959917e-05,0.03512977,0.1962179,5.667201e-20,8.623752e-14,1.757881e-12,0.0003999415,0.04965422,2.043057018043871,701.0714,6.871336032620265e-05,0.03512977,0.060613333889044836,6.871336e-05,0.001234101,0.001042229
0.07370743,0.7681962,4.890152e-06,2.440587e-05,0.03799886,0.1932215,1.3272059999999999e-19,1.146769e-13,1.90914e-12,0.0004361009,0.05152932,2.1368649157338004,731.8117,7.395157393990665e-05,0.03799886,0.08337098133170703,7.395157e-05,0.001443913,0.001482547
0.07923933,0.7682771,5.276467e-06,2.994322e-05,0.0408493,0.1902438,2.9473599999999996e-19,1.499709e-13,2.062848e-12,0.000472656,0.05338238,2.229279626123055,761.9633,7.924926333454754e-05,0.0408493,0.1129682991978606,7.924926e-05,0.001668665,0.00207003
0.08475207,0.7683578,5.670442e-06,3.631495e-05,0.0436894,0.1872761,6.256533e-19,1.934123e-13,2.220169e-12,0.0005097087,0.0552184,2.3205878141756817,791.6239,8.461475805667479e-05,0.0436894,0.1511507446882325,8.461476e-05,0.001908764,0.002845695
0.09025653,0.7684383,6.075501e-06,4.364735e-05,0.04652466,0.1843124,1.277123e-18,2.46499e-13,2.382241e-12,0.0005473267,0.05704005,2.410982895040753,820.8595,9.005281499129877e-05,0.04652466,0.20000159124871073,9.005281e-05,0.002164544,0.003859424
0.09575914,0.7685188,6.495394e-06,5.208818e-05,0.04935828,0.1813492,2.517099e-18,3.109003e-13,2.550193e-12,0.0005855436,0.05884803,2.5005832610456387,849.7108,9.556476548154857e-05,0.04935828,0.26193284583629134,9.556477e-05,0.00243624,0.005170216
0.1012625,0.7685993,6.93432e-06,6.180664e-05,0.05219146,0.178385,4.803294e-18,3.884204e-13,2.725157e-12,0.0006243588,0.06064137,2.589445265730168,878.198,0.00010114891096995182,0.05219146,0.339655205005087,0.0001011489,0.002723948,0.006845907
0.1067677,0.7686799,7.397269e-06,7.299962e-05,0.0550246,0.1754191,8.895159e-18,4.810081e-13,2.908366e-12,0.0006637531,0.06241827,2.677601993206924,906.334,0.00010680255496782193,0.0550246,0.43617038652523576,0.0001068026,0.003027707,0.008963282
0.1122835,0.7687606,7.890895e-06,8.590837e-05,0.05786202,0.1724467,1.6025700000000002e-17,5.908411e-13,3.10146e-12,0.0007037508,0.06417907,2.7652098987877873,934.1704,0.00011253146117562346,0.05786202,0.5548570635351218,0.0001125315,0.003348013,0.01161038
0.1178353,0.7688418,8.424995e-06,0.0001008663,0.06071658,0.1694538,2.820086e-17,7.20726e-13,3.306985e-12,0.000744491,0.06592895,2.8526853325475137,961.8399,0.00011835979721971583,0.06071658,0.6998669792829433,0.0001183598,0.003686503,0.01489598
0.1234646,0.7689241,9.013352e-06,0.0001183283,0.06360923,0.166418,4.8695500000000004e-17,8.74338e-13,3.52859e-12,0.000786224,0.0676772,2.940681744130105,989.5473,0.00012433008329186974,0.06360923,0.8763852081355724,0.0001243301,0.004046134,0.01895689
0.1292274,0.7690084,9.675414e-06,0.0001389297,0.06656845,0.1633087,8.294826e-17,1.056744e-12,3.771425e-12,0.0008293068,0.06943643,3.030065216093646,1017.56,0.00013050287871345856,0.06656845,1.091112546015328,0.0001305029,0.004431359,0.02397099
0.135198,0.7690958,1.043897e-05,0.0001635638,0.06963178,0.1600855,1.401766e-16,1.275093e-12,4.042803e-12,0.0008742211,0.07124124,3.121940498311655,1046.215,0.00013695974819676718,0.06963178,1.3528251688345423,0.0001369597,0.004848585,0.03017342
0.1414751,0.7691876,1.134555e-05,0.0001935409,0.07284909,0.1566948,2.365655e-16,1.540106e-12,4.353555e-12,0.0009216173,0.07312355,3.2177320201983477,1075.94,0.00014381077290244899,0.07284909,1.6735607647776756,0.0001438108,0.00530699,0.03788923
0.1481928,0.7692859,1.245924e-05,0.0002308265,0.07628779,0.1530634,4.01684e-16,1.86847e-12,4.720242e-12,0.0009723775,0.07512111,3.3193323893152016,1107.295,0.00015120747354326118,0.07628779,2.0701169135254163,0.0001512075,0.005819827,0.04757723
0.1555231,0.7693932,1.388167e-05,0.0002784085,0.08003416,0.1490974,6.918959e-16,2.28699e-12,5.168722e-12,0.001027614,0.07728144,3.4291130324812444,1140.972,0.00015934762496202257,0.08003416,2.5660625483933575,0.0001593476,0.006405467,0.0598909
0.1636702,0.7695123,1.577439e-05,0.0003407347,0.08418941,0.1446851,1.217934e-15,2.839075e-12,5.739499e-12,0.001088582,0.07965911,3.5497812447307933,1177.742,0.00016846857112430447,0.08418941,3.1928347665575108,0.0001684686,0.007087857,0.07572379
0.1729335,0.7696479,1.842122e-05,0.0004250637,0.08890129,0.1396626,2.213216e-15,3.603813e-12,6.504269e-12,0.001157107,0.08233323,3.6852433642586675,1218.701,0.00017891911812126292,0.08890129,3.9980652472337646,0.0001789191,0.007903439,0.09644768
0.1836583,0.7698048,2.231043e-05,0.0005425001,0.09433687,0.1338406,4.184464e-15,4.724037e-12,7.587734e-12,0.001235187,0.08539096,3.839725259978198,1264.989,0.00019110262702483113,0.09433687,5.048086799293337,0.0001911026,0.008899445,0.1240247
0.1958099,0.7699825,2.807641e-05,0.0007036354,0.1004658,0.1272361,8.094704e-15,6.402717e-12,9.15641e-12,0.001322043,0.08880676,4.011659487133405,1315.956,0.00020498472761233246,0.1004658,6.391387929879401,0.0002049847,0.01009338,0.1600624
0.20872,0.7701714,3.622954e-05,0.0009098445,0.1069366,0.120213,1.534999e-14,8.841402e-12,1.136323e-11,0.001412792,0.09238017,4.190631842516056,1368.363,0.000219782464301055,0.1069366,8.016527851986885,0.0002197825,0.01143544,0.2045659
0.2215709,0.7703594,4.698524e-05,0.001152409,0.1133293,0.1132205,2.753289e-14,1.218127e-11,1.431477e-11,0.001502057,0.09588147,4.364913775493279,1418.726,0.00023451865476849373,0.1133293,9.872033822843864,0.0002345187,0.01284353,0.2563145
0.2339489,0.7705405,6.045869e-05,0.001421548,0.1194345,0.1064899,4.632167e-14,1.653701e-11,1.812133e-11,0.001587415,0.09920259,4.529032684670176,1465.509,0.00024867663929470276,0.1194345,11.922991045649479,0.0002486766,0.0142646,0.3144196
0.245773,0.7707135,7.682666e-05,0.001710482,0.1252119,0.1000716,7.357896e-14,2.204609e-11,2.295137e-11,0.001668607,0.1023292,4.6822792586266315,1508.589,0.00026213061498928694,0.1252119,14.16100110876373,0.0002621306,0.01567802,0.3786886
0.2570475,0.7708785,9.627133e-05,0.002013507,0.1306649,0.0939692,1.11234e-13,2.886959e-11,2.905435e-11,0.001745827,0.1052698,4.825097454905845,1548.177,0.0002748618212716351,0.1306649,16.58377792585466,0.0002748618,0.01707332,0.449093
