Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,rho,T,mu,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.0,0.7671179,0.0,0.0,0.0,0.2328821,0.0,0.0,0.0,0.0,0.02482334,0.83462700519138,293.5,1.529486537466406e-05,0.0,0.0,1.529487e-05,0.0,0.0
0.01384358,0.765607,0.0003138176,2.4258860000000002e-23,0.001133652,0.2307728,0.0,7.321445e-21,0.00202446,2.6282e-07,0.02613059,0.8788821322383633,307.1044,1.663710693095238e-05,0.001133652,1.409137210199603e-17,1.663711e-05,1.285167e-06,1.8176169999999998e-20
0.02759083,0.7641066,0.0006254515,6.107081000000001e-23,0.002259415,0.2286782,0.0,2.101784e-20,0.004034834,5.553094e-07,0.02742447,0.9226947854826894,320.3978,1.7998019896990356e-05,0.002259415,1.2218407391892465e-16,1.799802e-05,5.104956e-06,2.9919379999999995e-19
0.04116154,0.7626255,0.0009330834,1.339704e-22,0.003370721,0.2266106,5.137694000000001e-32,4.352629e-20,0.00601939,8.824158e-07,0.02869808,0.9658075164935778,333.3112,1.936708701829143e-05,0.003370721,5.809698252757622e-16,1.936709e-05,1.136176e-05,2.027616e-18
0.05451897,0.7611676,0.001235881,2.6763380000000003e-22,0.004464563,0.2245754,6.0094890000000004e-33,7.785793e-20,0.007972757,1.248588e-06,0.02994853,1.0081063850635732,345.821,2.0737978230547478e-05,0.004464563,2.0790913896827164e-15,2.073798e-05,1.993232e-05,9.207594e-18
0.06766085,0.7597333,0.001533792,5.054191e-22,0.005540752,0.2225731,0.0,1.2928359999999998e-19,0.009894602,1.658732e-06,0.03117605,1.0495872235846448,357.9371,2.21079909798474e-05,0.005540752,6.1997249031886984e-15,2.210799e-05,3.069993e-05,3.272824e-17
0.08059969,0.7583212,0.0018271,9.453009e-22,0.006600314,0.2206018,0.0,2.1067119999999998e-19,0.01178675,2.118434e-06,0.03238215,1.090294006501205,369.6827,2.3476243256804142e-05,0.006600314,1.619289394339499e-14,2.347624e-05,4.356414e-05,9.802694000000001e-17
0.09334795,0.7569298,0.002116088,1.85596e-21,0.00764427,0.2186595,0.0,3.5767859999999996e-19,0.01365104,2.633799e-06,0.03356825,1.1302700678602846,381.0798,2.4842081491793728e-05,0.00764427,3.8177019055110045e-14,2.484208e-05,5.843486e-05,2.581997e-16
0.1058982,0.7555601,0.002400587,4.003949e-21,0.008672008,0.2167475,6.367101e-32,6.671304999999999e-19,0.01548636,3.21072e-06,0.03473388,1.1694969467358463,392.1321,2.620296502560906e-05,0.008672008,8.285323339592092e-14,2.620297e-05,7.520372e-05,6.143701e-16
0.1182356,0.7542135,0.002680262,9.473535e-21,0.009682321,0.2148679,3.795042e-32,1.384954e-18,0.01729057,3.854914e-06,0.03587783,1.2079337085980721,402.8373,2.7555649505955112e-05,0.009682321,1.679235619549199e-13,2.755565e-05,9.374734e-05,1.346009e-15
0.1303623,0.75289,0.00295516,2.3538869999999998e-20,0.01067537,0.2130205,0.0,3.092898e-18,0.01906396,4.573281e-06,0.03700046,1.2455927813414187,413.2075,2.8898811280985056e-05,0.01067537,3.2186827457747624e-13,2.889881e-05,0.0001139635,2.758576e-15
0.1422743,0.7515899,0.003225189,5.854856e-20,0.01165084,0.2112058,0.0,7.071821e-18,0.02080594,5.372738e-06,0.03810151,1.282467590761514,423.2495,3.023063384165219e-05,0.01165084,5.895852345915366e-13,3.023063e-05,0.0001357421,5.356208e-15
0.1539555,0.750315,0.003489989,1.413197e-19,0.01260741,0.2094263,0.0,1.595509e-17,0.02251418,6.259341e-06,0.03917963,1.3185151567932076,432.9599,3.1548006675378536e-05,0.01260741,1.0411306847616172e-12,3.154801e-05,0.0001589468,9.955108e-15
0.1654038,0.7490656,0.003749508,3.266315e-19,0.01354489,0.2076824,0.0,3.4869740000000004e-17,0.02418835,7.239823e-06,0.04023471,1.3537352058740195,442.347,3.284945422134573e-05,0.01354489,1.7875667273004664e-12,3.284945e-05,0.000183464,1.788562e-14
0.1766102,0.7478425,0.004003545,7.200172999999999e-19,0.01446257,0.2059754,0.0,7.327726e-17,0.02582717,8.319935e-06,0.04126606,1.3881075000419902,451.4133,3.413284161013252e-05,0.01446257,3.0060675566934338e-12,3.413284e-05,0.0002091659,3.131995e-14
0.1875583,0.7466476,0.004251724,1.514079e-18,0.01535908,0.2043079,3.442073e-32,1.477904e-16,0.02742819,9.503377e-06,0.04227222,1.4215879791657753,460.1552,3.539519506106218e-05,0.01535908,4.9804965237198355e-12,3.53952e-05,0.0002359013,5.381014e-14
0.1982513,0.7454806,0.004494123,3.047969e-18,0.01623469,0.2026792,1.1403800000000001e-33,2.867067e-16,0.02899194,1.07943e-05,0.04325361,1.4541941212457616,468.585,3.663591967089842e-05,0.01623469,8.174329082093767e-12,3.663592e-05,0.0002635652,9.125859e-14
0.2086974,0.7443405,0.004730923,5.899497e-18,0.01709004,0.2010883,0.0,5.368827e-16,0.03051956,1.219565e-05,0.04421106,1.4859571845212594,476.7181,3.785504160754414e-05,0.01709004,1.3344873276828323e-11,3.785504e-05,0.0002920695,1.534798e-13
0.2189097,0.7432259,0.004962425,1.1029e-17,0.01792623,0.1995331,7.401138e-33,9.744478e-16,0.03201302,1.370909e-05,0.04514585,1.516923787776901,484.5731,3.905329393174358e-05,0.01792623,2.1730100121520766e-11,3.905329e-05,0.0003213497,2.567952e-13
