Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
7.689533e-03,7.672208e-01,1.441036e-06,4.099429e-07,3.954969e-03,2.287388e-01,7.966587e-26,8.530055e-16,2.339917e-12,5.801350e-05,2.800532e-02,2.052020e-05,3.420350e+02,1.025255e+00,3.954969e-03,5.334853e-04,2.001473e-05,1.564178e-05,2.109918e-06
1.515703e-02,7.673207e-01,2.840516e-06,1.423794e-06,7.795656e-03,2.247149e-01,3.953561e-24,6.872396e-15,4.595294e-12,1.152917e-04,3.092690e-02,2.248470e-05,3.885563e+02,9.000644e-01,7.795656e-03,2.667296e-03,2.498121e-05,6.077225e-05,2.079332e-05
2.219616e-02,7.674149e-01,4.159915e-06,3.162056e-06,1.141589e-02,2.209218e-01,5.461752e-23,2.418309e-14,6.702993e-12,1.703940e-04,3.357015e-02,2.421458e-05,4.318346e+02,8.078013e-01,1.141589e-02,6.826174e-03,2.997591e-05,1.303225e-04,7.792685e-05
2.874289e-02,7.675025e-01,5.387504e-06,5.603082e-06,1.478272e-02,2.173938e-01,3.934707e-22,5.497559e-14,8.650120e-12,2.227493e-04,3.595714e-02,2.573445e-05,4.715673e+02,7.379928e-01,1.478272e-02,1.307706e-02,3.487087e-05,2.185288e-04,1.933145e-04
3.487012e-02,7.675844e-01,6.537350e-06,8.696550e-06,1.793360e-02,2.140916e-01,1.917898e-21,1.002604e-13,1.046494e-11,2.727874e-04,3.814421e-02,2.708977e-05,5.082872e+02,6.831683e-01,1.793360e-02,2.149280e-02,3.965314e-05,3.216140e-04,3.854433e-04
4.067221e-02,7.676621e-01,7.627694e-06,1.240780e-05,2.091706e-02,2.109645e-01,7.247332e-21,1.613141e-13,1.218033e-11,3.211297e-04,4.018306e-02,2.832019e-05,5.426323e+02,6.385938e-01,2.091706e-02,3.227768e-02,4.434774e-05,4.375234e-04,6.751542e-04
4.621264e-02,7.677362e-01,8.671141e-06,1.671343e-05,2.376571e-02,2.079781e-01,2.290192e-20,2.396362e-13,1.381883e-11,3.681828e-04,4.210709e-02,2.945175e-05,5.750334e+02,6.014131e-01,2.376571e-02,4.573646e-02,4.897092e-05,5.648090e-04,1.086959e-03
5.152088e-02,7.678072e-01,9.674054e-06,2.158471e-05,2.649468e-02,2.051167e-01,6.318931e-20,3.365370e-13,1.539221e-11,4.140908e-04,4.393369e-02,3.049955e-05,6.057088e+02,5.698688e-01,2.649468e-02,6.219172e-02,5.352030e-05,7.019681e-04,1.647750e-03
5.661962e-02,7.678754e-01,1.064164e-05,2.699943e-05,2.911561e-02,2.023678e-01,1.566404e-19,4.532660e-13,1.690979e-11,4.589532e-04,4.567543e-02,3.147506e-05,6.348309e+02,5.427344e-01,2.911561e-02,8.198746e-02,5.799349e-05,8.477187e-04,2.387115e-03
6.155809e-02,7.679415e-01,1.158427e-05,3.298185e-05,3.165380e-02,1.997050e-01,3.575893e-19,5.919686e-13,1.838859e-11,5.031214e-04,4.735222e-02,3.239298e-05,6.627147e+02,5.189806e-01,3.165380e-02,1.056330e-01,6.241655e-05,1.001963e-03,3.343686e-03
6.639190e-02,7.680062e-01,1.251390e-05,3.959844e-05,3.413779e-02,1.970983e-01,7.669668e-19,7.559360e-13,1.984764e-11,5.470343e-04,4.898477e-02,3.326737e-05,6.896985e+02,4.978150e-01,3.413779e-02,1.338355e-01,6.682677e-05,1.165389e-03,4.568848e-03
7.115721e-02,7.680700e-01,1.343910e-05,4.692213e-05,3.658612e-02,1.945282e-01,1.565086e-18,9.488835e-13,2.130055e-11,5.909783e-04,5.058629e-02,3.410740e-05,7.159997e+02,4.787130e-01,3.658612e-02,1.673788e-01,7.124812e-05,1.338544e-03,6.123741e-03
7.588009e-02,7.681331e-01,1.436697e-05,5.503635e-05,3.901210e-02,1.919805e-01,3.064292e-18,1.175031e-12,2.275825e-11,6.351597e-04,5.216593e-02,3.491957e-05,7.417726e+02,4.613020e-01,3.901210e-02,2.071368e-01,7.569785e-05,1.521944e-03,8.080842e-03
8.058333e-02,7.681961e-01,1.530450e-05,6.404683e-05,4.142739e-02,1.894429e-01,5.795281e-18,1.439475e-12,2.423135e-11,6.797649e-04,5.373128e-02,3.570923e-05,7.671481e+02,4.452959e-01,4.142739e-02,2.541322e-01,8.019214e-05,1.716229e-03,1.052803e-02
8.528451e-02,7.682590e-01,1.625831e-05,7.407446e-05,4.384091e-02,1.869058e-01,1.063659e-17,1.747949e-12,2.572955e-11,7.249343e-04,5.528777e-02,3.648038e-05,7.922238e+02,4.304797e-01,4.384091e-02,3.095016e-01,8.474355e-05,1.922025e-03,1.356883e-02
9.000297e-02,7.683221e-01,1.723615e-05,8.527305e-05,4.626247e-02,1.843589e-01,1.902523e-17,2.107339e-12,2.726411e-11,7.708287e-04,5.684104e-02,3.723696e-05,8.171033e+02,4.166717e-01,4.626247e-02,3.745875e-01,8.936762e-05,2.140216e-03,1.732934e-02
9.478670e-02,7.683861e-01,1.825300e-05,9.791087e-05,4.871656e-02,1.817759e-01,3.338894e-17,2.528414e-12,2.885728e-11,8.178933e-04,5.840569e-02,3.798700e-05,8.420338e+02,4.036474e-01,4.871656e-02,4.514461e-01,9.410936e-05,2.373303e-03,2.199290e-02
9.970079e-02,7.684519e-01,1.932978e-05,1.123868e-04,5.123634e-02,1.791218e-01,5.792397e-17,3.026672e-12,3.054022e-11,8.667555e-04,6.000113e-02,3.874046e-05,8.673390e+02,3.911864e-01,5.123634e-02,5.430267e-01,9.903325e-05,2.625163e-03,2.782270e-02
1.047822e-01,7.685199e-01,2.048460e-05,1.291270e-04,5.384047e-02,1.763762e-01,9.965454e-17,3.618723e-12,3.233906e-11,9.177726e-04,6.163672e-02,3.950221e-05,8.931844e+02,3.791811e-01,5.384047e-02,6.525157e-01,1.041777e-04,2.898796e-03,3.513175e-02
1.100504e-01,7.685903e-01,2.173524e-05,1.486021e-04,5.653853e-02,1.735285e-01,1.701482e-16,4.322148e-12,3.427897e-11,9.711201e-04,6.331528e-02,4.027417e-05,9.196388e+02,3.675843e-01,5.653853e-02,7.833043e-01,1.095644e-04,3.196605e-03,4.428687e-02
1.155098e-01,7.686634e-01,2.310020e-05,1.713270e-04,5.933229e-02,1.705760e-01,2.880236e-16,5.154707e-12,3.638594e-11,1.026807e-03,6.503398e-02,4.105587e-05,9.466919e+02,3.563874e-01,5.933229e-02,9.388069e-01,1.152001e-04,3.520321e-03,5.570156e-02
1.211445e-01,7.687388e-01,2.459734e-05,1.978130e-04,6.221303e-02,1.675270e-01,4.820225e-16,6.131719e-12,3.868537e-11,1.084613e-03,6.678291e-02,4.184407e-05,9.742341e+02,3.456186e-01,6.221303e-02,1.121892e+00,1.210701e-04,3.870461e-03,6.979630e-02
1.269761e-01,7.688168e-01,2.626020e-05,2.288445e-04,6.519110e-02,1.643692e-01,7.981302e-16,7.275815e-12,4.122807e-11,1.144684e-03,6.856261e-02,4.264084e-05,1.002340e+03,3.352306e-01,6.519110e-02,1.336527e+00,1.271985e-04,4.249880e-03,8.712967e-02
1.331012e-01,7.688988e-01,2.815551e-05,2.658509e-04,6.831475e-02,1.610502e-01,1.315782e-15,8.630387e-12,4.411827e-11,1.207925e-03,7.040216e-02,4.345783e-05,1.031431e+03,3.250655e-01,6.831475e-02,1.589938e+00,1.336895e-04,4.666905e-03,1.086162e-01
1.396797e-01,7.689868e-01,3.039485e-05,3.111981e-04,7.166409e-02,1.574823e-01,2.180126e-15,1.026947e-11,4.753483e-11,1.275879e-03,7.235960e-02,4.431351e-05,1.062187e+03,3.149130e-01,7.166409e-02,1.893605e+00,1.407167e-04,5.135742e-03,1.357035e-01
1.469138e-01,7.690836e-01,3.315073e-05,3.684991e-04,7.533959e-02,1.535552e-01,3.664922e-15,1.230876e-11,5.176557e-11,1.350488e-03,7.449072e-02,4.522926e-05,1.095422e+03,3.045698e-01,7.533959e-02,2.263201e+00,1.485021e-04,5.676054e-03,1.705086e-01
1.550327e-01,7.691922e-01,3.668823e-05,4.431017e-04,7.945362e-02,1.491429e-01,6.298555e-15,1.492849e-11,5.728261e-11,1.433890e-03,7.685631e-02,4.622660e-05,1.131986e+03,2.938756e-01,7.945362e-02,2.717883e+00,1.572999e-04,6.312878e-03,2.159456e-01
1.643221e-01,7.693165e-01,4.144250e-05,5.432238e-04,8.414417e-02,1.440887e-01,1.114105e-14,1.843883e-11,6.493447e-11,1.528669e-03,7.952968e-02,4.732962e-05,1.172861e+03,2.826880e-01,8.414417e-02,3.280506e+00,1.674271e-04,7.080241e-03,2.760355e-01
1.751696e-01,7.694616e-01,4.817940e-05,6.820754e-04,8.959542e-02,1.381800e-01,2.042777e-14,2.344160e-11,7.641098e-11,1.638249e-03,8.260759e-02,4.856807e-05,1.219286e+03,2.708611e-01,8.959542e-02,3.978611e+00,1.793099e-04,8.027339e-03,3.564653e-01
1.879161e-01,7.696322e-01,5.814763e-05,8.780000e-04,9.595924e-02,1.312307e-01,3.875413e-14,3.110932e-11,9.511448e-11,1.765346e-03,8.616572e-02,4.995781e-05,1.272029e+03,2.584297e-01,9.595924e-02,4.832172e+00,1.933130e-04,9.208176e-03,4.636916e-01
2.020262e-01,7.698210e-01,7.246743e-05,1.138495e-03,1.029425e-01,1.235371e-01,7.286847e-14,4.317110e-11,1.264303e-10,1.904034e-03,9.003335e-02,5.141712e-05,1.328127e+03,2.462371e-01,1.029425e-01,5.800134e+00,2.088114e-04,1.059716e-02,5.970803e-01
2.160485e-01,7.700086e-01,9.101685e-05,1.443296e-03,1.098086e-01,1.159008e-01,1.275647e-13,6.148902e-11,1.766930e-10,2.040170e-03,9.380618e-02,5.278845e-05,1.381484e+03,2.355006e-01,1.098086e-01,6.785471e+00,2.241542e-04,1.205793e-02,7.451031e-01
2.291508e-01,7.701839e-01,1.131312e-04,1.767954e-03,1.161493e-01,1.087854e-01,2.045298e-13,8.855914e-11,2.543516e-10,2.166306e-03,9.727097e-02,5.400142e-05,1.429181e+03,2.265270e-01,1.161493e-01,7.738130e+00,2.383884e-04,1.349066e-02,8.987784e-01
2.414725e-01,7.703488e-01,1.389545e-04,2.105665e-03,1.220388e-01,1.021222e-01,3.067504e-13,1.293434e-10,3.753280e-10,2.284316e-03,1.004788e-01,5.508379e-05,1.472129e+03,2.188946e-01,1.220388e-01,8.676084e+00,2.516453e-04,1.489347e-02,1.058819e+00
2.532524e-01,7.705064e-01,1.689633e-04,2.454480e-03,1.275967e-01,9.578862e-02,4.382522e-13,1.927162e-10,5.677643e-10,2.396787e-03,1.035022e-01,5.606710e-05,1.511454e+03,2.122394e-01,1.275967e-01,9.624251e+00,2.641691e-04,1.628092e-02,1.228023e+00
2.645718e-01,7.706579e-01,2.034439e-04,2.809713e-03,1.328645e-01,8.974698e-02,6.019532e-13,2.934344e-10,8.779626e-10,2.504656e-03,1.063697e-01,5.696563e-05,1.547641e+03,2.063692e-01,1.328645e-01,1.059347e+01,2.760375e-04,1.765298e-02,1.407496e+00
2.754557e-01,7.708035e-01,2.425484e-04,3.165715e-03,1.378567e-01,8.398943e-02,7.993466e-13,4.561473e-10,1.382036e-09,2.608248e-03,1.090942e-01,5.778754e-05,1.580951e+03,2.011601e-01,1.378567e-01,1.158770e+01,2.872714e-04,1.900447e-02,1.597442e+00
2.859141e-01,7.709434e-01,2.863454e-04,3.516919e-03,1.425813e-01,7.851512e-02,1.030402e-12,7.218865e-10,2.204682e-09,2.707709e-03,1.116837e-01,5.853907e-05,1.611584e+03,1.965183e-01,1.425813e-01,1.260803e+01,2.978810e-04,2.032943e-02,1.797669e+00
2.959511e-01,7.710777e-01,3.348195e-04,3.858139e-03,1.470437e-01,7.332527e-02,1.293414e-12,1.157968e-09,3.547664e-09,2.803104e-03,1.141443e-01,5.922549e-05,1.639711e+03,1.923692e-01,1.470437e-01,1.365277e+01,3.078741e-04,2.162185e-02,2.007554e+00
