Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.294036e-02,7.657582e-01,1.600345e-04,2.043554e-16,2.243619e-03,2.298832e-01,2.773932e-39,9.809558e-16,1.894884e-03,3.341266e-06,2.693065e-02,1.961149e-05,3.220264e+02,1.086538e+00,2.243619e-03,5.225516e-12,1.804952e-05,5.033826e-06,1.172407e-14
2.570510e-02,7.644170e-01,3.178971e-04,1.259043e-15,4.456788e-03,2.269250e-01,2.651887e-36,8.473799e-15,3.764051e-03,6.637166e-06,2.895903e-02,2.080521e-05,3.497271e+02,9.955607e-01,4.456788e-03,6.686264e-11,2.089798e-05,1.986296e-05,2.979926e-13
3.810358e-02,7.631143e-01,4.712302e-04,5.425397e-15,6.606455e-03,2.240517e-01,6.251553e-36,4.865161e-14,5.579587e-03,9.838456e-06,3.089151e-02,2.190266e-05,3.762127e+02,9.210767e-01,6.606455e-03,4.432970e-10,2.377941e-05,4.364525e-05,2.928622e-12
5.004199e-02,7.618599e-01,6.188736e-04,1.782359e-14,8.676355e-03,2.212850e-01,4.657116e-37,2.046762e-13,7.327753e-03,1.292088e-05,3.272449e-02,2.290841e-05,4.013222e+02,8.595166e-01,8.676355e-03,1.974761e-09,2.665267e-05,7.527914e-05,1.713373e-11
6.154267e-02,7.606516e-01,7.611035e-04,4.778901e-14,1.067036e-02,2.186197e-01,0.000000e+00,6.810270e-13,9.011822e-03,1.589016e-05,3.446976e-02,2.383498e-05,4.251454e+02,8.078103e-01,1.067036e-02,6.694969e-09,2.950566e-05,1.138566e-04,7.143773e-11
7.266217e-02,7.594832e-01,8.986193e-04,1.099686e-13,1.259828e-02,2.160428e-01,6.375280e-36,1.896311e-12,1.064007e-02,1.876086e-05,3.614192e-02,2.469509e-05,4.478377e+02,7.636538e-01,1.259828e-02,1.863653e-08,3.233807e-05,1.587167e-04,2.347882e-10
8.345843e-02,7.583489e-01,1.032138e-03,2.251792e-13,1.447015e-02,2.135408e-01,2.024918e-34,4.602023e-12,1.222099e-02,2.154789e-05,3.775400e-02,2.549942e-05,4.695497e+02,7.253812e-01,1.447015e-02,4.477411e-08,3.515313e-05,2.093852e-04,6.478881e-10
9.399433e-02,7.572418e-01,1.162436e-03,4.217462e-13,1.629688e-02,2.110991e-01,4.926419e-38,1.003937e-11,1.376379e-02,2.426748e-05,3.931853e-02,2.625739e-05,4.904347e+02,6.917467e-01,1.629688e-02,9.622285e-08,3.795810e-05,2.655883e-04,1.568132e-09
1.043335e-01,7.561555e-01,1.290302e-03,7.381102e-13,1.808950e-02,2.087030e-01,1.153825e-35,2.016431e-11,1.527778e-02,2.693607e-05,4.084725e-02,2.697714e-05,5.106395e+02,6.618094e-01,1.808950e-02,1.899941e-07,4.076270e-05,3.272300e-04,3.436898e-09
1.145288e-01,7.550843e-01,1.416387e-03,1.227436e-12,1.985716e-02,2.063403e-01,1.909563e-35,3.798664e-11,1.677069e-02,2.956734e-05,4.234969e-02,2.766505e-05,5.302831e+02,6.348752e-01,1.985716e-02,3.517465e-07,4.357557e-05,3.943068e-04,6.984687e-09
1.246080e-01,7.540252e-01,1.541038e-03,1.964431e-12,2.160471e-02,2.040044e-01,3.223790e-34,6.805832e-11,1.824662e-02,3.216870e-05,4.383127e-02,2.832514e-05,5.494318e+02,6.104585e-01,2.160471e-02,6.198935e-07,4.639978e-05,4.667635e-04,1.339262e-08
1.345693e-01,7.529786e-01,1.664230e-03,3.054759e-12,2.333180e-02,2.016959e-01,1.557857e-33,1.171429e-10,1.970528e-02,3.473995e-05,4.529273e-02,2.895909e-05,5.680930e+02,5.882328e-01,2.333180e-02,1.051471e-06,4.923066e-05,5.443729e-04,2.453271e-08
1.443961e-01,7.519461e-01,1.785760e-03,4.649756e-12,2.503557e-02,1.994186e-01,5.162316e-33,1.952061e-10,2.114425e-02,3.727746e-05,4.673247e-02,2.956749e-05,5.862481e+02,5.679543e-01,2.503557e-02,1.731202e-06,5.205963e-05,6.267798e-04,4.334163e-08
1.540816e-01,7.509284e-01,1.905542e-03,6.971575e-12,2.671483e-02,1.971740e-01,2.963063e-32,3.170557e-10,2.256253e-02,3.978044e-05,4.815015e-02,3.015148e-05,6.038972e+02,5.493969e-01,2.671483e-02,2.786896e-06,5.488105e-05,7.136821e-04,7.445145e-08
1.636359e-01,7.499245e-01,2.023701e-03,1.035315e-11,2.837132e-02,1.949599e-01,1.476002e-31,5.049828e-10,2.396160e-02,4.225299e-05,4.954772e-02,3.071303e-05,6.210711e+02,5.323393e-01,2.837132e-02,4.414809e-06,5.769446e-05,8.049318e-04,1.252540e-07
