Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
5.388006e-03,7.670586e-01,1.858451e-05,5.502993e-07,2.569002e-03,2.300482e-01,2.017680e-25,4.444008e-10,2.622763e-05,1.675773e-04,2.689575e-02,1.974398e-05,3.244795e+02,1.081540e+00,2.569002e-03,1.858287e-03,1.825543e-05,6.599771e-06,4.773943e-06
1.077103e-02,7.669995e-01,3.715198e-05,1.661714e-06,5.135566e-03,2.272167e-01,6.232639e-24,2.933631e-09,5.242170e-05,3.360447e-04,2.888819e-02,2.108360e-05,3.551494e+02,9.861311e-01,5.135566e-03,9.477006e-03,2.138012e-05,2.637404e-05,4.866979e-05
1.613963e-02,7.669404e-01,5.567020e-05,3.512241e-06,7.695153e-03,2.243926e-01,7.436606e-23,1.242341e-08,7.853222e-05,5.054007e-04,3.081236e-02,2.235291e-05,3.854497e+02,9.067713e-01,7.695153e-03,2.671223e-02,2.465110e-05,5.921538e-05,2.055547e-04
2.148323e-02,7.668817e-01,7.410329e-05,6.227010e-06,1.024267e-02,2.215815e-01,5.796725e-22,3.615871e-08,1.045046e-04,6.755296e-04,3.267694e-02,2.355851e-05,4.153156e+02,8.398698e-01,1.024267e-02,5.819495e-02,2.805019e-05,1.049123e-04,5.960717e-04
2.679786e-02,7.668232e-01,9.243871e-05,9.890229e-06,1.277614e-02,2.187854e-01,3.401881e-21,8.229427e-08,1.303192e-04,8.464703e-04,3.449073e-02,2.470701e-05,4.447218e+02,7.827665e-01,1.277614e-02,1.092286e-01,3.156370e-05,1.632298e-04,1.395520e-03
3.206886e-02,7.667651e-01,1.106278e-04,1.453833e-05,1.528852e-02,2.160119e-01,1.600611e-20,1.591286e-07,1.559071e-04,1.017866e-03,3.625704e-02,2.580157e-05,4.735860e+02,7.336018e-01,1.528852e-02,1.855686e-01,3.517108e-05,2.337388e-04,2.837069e-03
3.726371e-02,7.667079e-01,1.285610e-04,2.015267e-05,1.776421e-02,2.132783e-01,6.255968e-20,2.743321e-07,1.811159e-04,1.188719e-03,3.797192e-02,2.684109e-05,5.017330e+02,6.910957e-01,1.776421e-02,2.929002e-01,3.883846e-05,3.155672e-04,5.203141e-03
4.235391e-02,7.666517e-01,1.461434e-04,2.667744e-05,2.018953e-02,2.105994e-01,2.084337e-19,4.344503e-07,2.058144e-04,1.358090e-03,3.963178e-02,2.782517e-05,5.290176e+02,6.541995e-01,2.018953e-02,4.364816e-01,4.253316e-05,4.076171e-04,8.812358e-03
4.732677e-02,7.665967e-01,1.633356e-04,3.404895e-05,2.255832e-02,2.079822e-01,6.058658e-19,6.450147e-07,2.299502e-04,1.525507e-03,4.123719e-02,2.875618e-05,5.553849e+02,6.219787e-01,2.255832e-02,6.211702e-01,4.623338e-05,5.088778e-04,1.401256e-02
