Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.316433e-02,7.658730e-01,1.385002e-04,1.468431e-13,2.746809e-03,2.294272e-01,2.192269e-34,8.003848e-13,1.771710e-03,6.965902e-06,2.730899e-02,1.989052e-05,3.282336e+02,1.066005e+00,2.746809e-03,4.860869e-09,1.865894e-05,7.544960e-06,1.335188e-11
2.607055e-02,7.646525e-01,2.742850e-04,1.021335e-12,5.439764e-03,2.260401e-01,4.951738e-34,7.939047e-12,3.508685e-03,1.379523e-05,2.966886e-02,2.132181e-05,3.617275e+02,9.625880e-01,5.439764e-03,6.878827e-08,2.215050e-05,2.959103e-05,3.741920e-10
3.845281e-02,7.634816e-01,4.045572e-04,4.098894e-12,8.023389e-03,2.227904e-01,9.027358e-37,4.255995e-11,5.175141e-03,2.034739e-05,3.187841e-02,2.261343e-05,3.933347e+02,8.811202e-01,8.023389e-03,4.150520e-07,2.566441e-05,6.437477e-05,3.330124e-09
5.020008e-02,7.623707e-01,5.281488e-04,1.179340e-11,1.047452e-02,2.197074e-01,4.287478e-35,1.556814e-10,6.756139e-03,2.656398e-05,3.393686e-02,2.377478e-05,4.228397e+02,8.160367e-01,1.047452e-02,1.581108e-06,2.913445e-05,1.097156e-04,1.656135e-08
6.136681e-02,7.613147e-01,6.456325e-04,2.710602e-11,1.280452e-02,2.167768e-01,0.000000e+00,4.381332e-10,8.259004e-03,3.247452e-05,3.586724e-02,2.482766e-05,4.504493e+02,7.628336e-01,1.280452e-02,4.488913e-06,3.254663e-05,1.639557e-04,5.747838e-08
7.204159e-02,7.603053e-01,7.579406e-04,5.319410e-11,1.503186e-02,2.139752e-01,1.896297e-32,1.022829e-09,9.695664e-03,3.812714e-05,3.769398e-02,2.579234e-05,4.764427e+02,7.183598e-01,1.503186e-02,1.042186e-05,3.590449e-05,2.259568e-04,1.566599e-07
8.229734e-02,7.593354e-01,8.658400e-04,9.288160e-11,1.717177e-02,2.112837e-01,0.000000e+00,2.076178e-09,1.107593e-02,4.356221e-05,3.943571e-02,2.668411e-05,5.010471e+02,6.804953e-01,1.717177e-02,2.090495e-05,3.921278e-05,2.948697e-04,3.589750e-07
9.219687e-02,7.583993e-01,9.699920e-04,1.484478e-10,1.923735e-02,2.086856e-01,1.020524e-31,3.785447e-09,1.240826e-02,4.881538e-05,4.110737e-02,2.751494e-05,5.244546e+02,6.477539e-01,1.923735e-02,3.757501e-05,4.247746e-05,3.700756e-04,7.228436e-07
1.017965e-01,7.574914e-01,1.070989e-03,2.215494e-10,2.124033e-02,2.061663e-01,8.238821e-31,6.343997e-09,1.370023e-02,5.391944e-05,4.272146e-02,2.829451e-05,5.468324e+02,6.190582e-01,2.124033e-02,6.206302e-05,4.570573e-05,4.511516e-04,1.318239e-06
