Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
9.422079e-03,7.672491e-01,1.269156e-06,3.661081e-07,4.851253e-03,2.278085e-01,6.940866e-26,1.071197e-15,8.631499e-13,6.263861e-05,2.870101e-02,2.099318e-05,3.529730e+02,9.928626e-01,4.851253e-03,4.315894e-04,2.114409e-05,2.353466e-05,2.093749e-06
1.833369e-02,7.673732e-01,2.469618e-06,1.426181e-06,9.439579e-03,2.230096e-01,4.622825e-24,6.583022e-15,1.668277e-12,1.229515e-04,3.214038e-02,2.328583e-05,4.083340e+02,8.554893e-01,9.439579e-03,2.286864e-03,2.721931e-05,8.910565e-05,2.158703e-05
2.645532e-02,7.674862e-01,3.563952e-06,3.295597e-06,1.362102e-02,2.186359e-01,7.177611e-23,1.861922e-14,2.394172e-12,1.791673e-04,3.514270e-02,2.522220e-05,4.579992e+02,7.604879e-01,1.362102e-02,5.905159e-03,3.316581e-05,1.855322e-04,8.043429e-05
3.383497e-02,7.675890e-01,4.559020e-06,5.915884e-06,1.742025e-02,2.146616e-01,5.424813e-22,3.791890e-14,3.049640e-12,2.314529e-04,3.779385e-02,2.687732e-05,5.024489e+02,6.913706e-01,1.742025e-02,1.130047e-02,3.887542e-05,3.034651e-04,1.968570e-04
4.063913e-02,7.676837e-01,5.477828e-06,9.214709e-06,2.092297e-02,2.109971e-01,2.698260e-21,6.531697e-14,3.652314e-12,2.807608e-04,4.019118e-02,2.832778e-05,5.428420e+02,6.383622e-01,2.092297e-02,1.855675e-02,4.437572e-05,4.377707e-04,3.882623e-04
4.699082e-02,7.677722e-01,6.337689e-06,1.313330e-05,2.419249e-02,2.075759e-01,1.022570e-20,1.016902e-13,4.214923e-12,3.277834e-04,4.239863e-02,2.962397e-05,5.800258e+02,5.960787e-01,2.419249e-02,2.786000e-02,4.969809e-05,5.852766e-04,6.740028e-04
5.298843e-02,7.678557e-01,7.152771e-06,1.764254e-05,2.727945e-02,2.043453e-01,3.210933e-20,1.480574e-13,4.747490e-12,3.730893e-04,4.446210e-02,3.080168e-05,6.146650e+02,5.612799e-01,2.727945e-02,3.950076e-02,5.487758e-05,7.441684e-04,1.077559e-03
5.870913e-02,7.679354e-01,7.934560e-06,2.273948e-05,3.022355e-02,2.012635e-01,8.795817e-20,2.056158e-13,5.257910e-12,4.171355e-04,4.641503e-02,3.188674e-05,6.472728e+02,5.319147e-01,3.022355e-02,5.385243e-02,5.994709e-05,9.134630e-04,1.627612e-03
6.421424e-02,7.680120e-01,8.692624e-06,2.844519e-05,3.305632e-02,1.982975e-01,2.174013e-19,2.758090e-13,5.752557e-12,4.602960e-04,4.828240e-02,3.289826e-05,6.782507e+02,5.066234e-01,3.305632e-02,7.136633e-02,6.493632e-05,1.092720e-03,2.359108e-03
6.956400e-02,7.680865e-01,9.436701e-06,3.481597e-05,3.580871e-02,1.954148e-01,4.968503e-19,3.605609e-13,6.237708e-12,5.029678e-04,5.008694e-02,3.385263e-05,7.079765e+02,4.844266e-01,3.580871e-02,9.261888e-02,6.988186e-05,1.282264e-03,3.316563e-03
7.481028e-02,7.681595e-01,1.017582e-05,4.193812e-05,3.850736e-02,1.925875e-01,1.068636e-18,4.623365e-13,6.718987e-12,5.455099e-04,5.184725e-02,3.476286e-05,7.367655e+02,4.646285e-01,3.850736e-02,1.183206e-01,7.481861e-05,1.482817e-03,4.556214e-03
7.998026e-02,7.682315e-01,1.091607e-05,4.990016e-05,4.116619e-02,1.898009e-01,2.186117e-18,5.837859e-13,7.199905e-12,5.881004e-04,5.357282e-02,3.563641e-05,7.647866e+02,4.467822e-01,4.116619e-02,1.492240e-01,7.976238e-05,1.694655e-03,6.142984e-03
8.507273e-02,7.683024e-01,1.165992e-05,5.876578e-05,4.378450e-02,1.870555e-01,4.273243e-18,7.272028e-13,7.681399e-12,6.306851e-04,5.526309e-02,3.647535e-05,7.920505e+02,4.306228e-01,4.378450e-02,1.859831e-01,8.470371e-05,1.917082e-03,8.143177e-03
9.008375e-02,7.683722e-01,1.240972e-05,6.860147e-05,4.636018e-02,1.843534e-01,8.010048e-18,8.948108e-13,8.164160e-12,6.731816e-04,5.691635e-02,3.728110e-05,8.185543e+02,4.159388e-01,4.636018e-02,2.292185e-01,8.963121e-05,2.149266e-03,1.062661e-02
9.503205e-02,7.684411e-01,1.317165e-05,7.952944e-05,4.890275e-02,1.816846e-01,1.447847e-17,1.089623e-12,8.651116e-12,7.156967e-04,5.853811e-02,3.805847e-05,8.444141e+02,4.024935e-01,4.890275e-02,2.797455e-01,9.455673e-05,2.391479e-03,1.368032e-02
9.994936e-02,7.685096e-01,1.395467e-05,9.173164e-05,5.142842e-02,1.790317e-01,2.539043e-17,1.315603e-12,9.146737e-12,7.584530e-04,6.013775e-02,3.881381e-05,8.698079e+02,3.900620e-01,5.142842e-02,3.386239e-01,9.950677e-05,2.644882e-03,1.741489e-02
1.048570e-01,7.685779e-01,1.476730e-05,1.054074e-04,5.394796e-02,1.763832e-01,4.337938e-17,1.576881e-12,9.654869e-12,8.015886e-04,6.172086e-02,3.955138e-05,8.948533e+02,3.784859e-01,5.394796e-02,4.069565e-01,1.044990e-04,2.910382e-03,2.195447e-02
1.097622e-01,7.686462e-01,1.561693e-05,1.207506e-04,5.646498e-02,1.737350e-01,7.235339e-17,1.877125e-12,1.017833e-11,8.451181e-04,6.328821e-02,4.027307e-05,9.195932e+02,3.676639e-01,5.646498e-02,4.857271e-01,1.095377e-04,3.188294e-03,2.742657e-02
1.146707e-01,7.687146e-01,1.651184e-05,1.379764e-04,5.898217e-02,1.710841e-01,1.180144e-16,2.219906e-12,1.072019e-11,8.890376e-04,6.483977e-02,4.098037e-05,9.440603e+02,3.575130e-01,5.898217e-02,5.758842e-01,1.146262e-04,3.478896e-03,3.396690e-02
1.195971e-01,7.687832e-01,1.746343e-05,1.573622e-04,6.150677e-02,1.684223e-01,1.886731e-16,2.609409e-12,1.128512e-11,9.334200e-04,6.637810e-02,4.167593e-05,9.683305e+02,3.479447e-01,6.150677e-02,6.785114e-01,1.197775e-04,3.783083e-03,4.173304e-02
