Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.175410e-02,7.662174e-01,1.270079e-04,1.084473e-11,2.872244e-03,2.294113e-01,0.000000e+00,3.804825e-11,1.298133e-03,1.259318e-05,2.735538e-02,1.994032e-05,3.292334e+02,1.063194e+00,2.872244e-03,3.376004e-07,1.875511e-05,8.249786e-06,9.696707e-10
2.339629e-02,7.653255e-01,2.528067e-04,4.580070e-11,5.717144e-03,2.259735e-01,1.529496e-31,2.275681e-10,2.583908e-03,2.506739e-05,2.977879e-02,2.143192e-05,3.640782e+02,9.570855e-01,5.717144e-03,2.877514e-06,2.239290e-05,3.268574e-05,1.645116e-08
3.473525e-02,7.644568e-01,3.753288e-04,1.240584e-10,8.487941e-03,2.226253e-01,8.873561e-32,8.260388e-10,3.836193e-03,3.721914e-05,3.207776e-02,2.279737e-05,3.974834e+02,8.728011e-01,8.487941e-03,1.168644e-05,2.611978e-05,7.204514e-05,9.919381e-08
4.558673e-02,7.636254e-01,4.925836e-04,2.637909e-10,1.113962e-02,2.194210e-01,1.252917e-31,2.242478e-09,5.034643e-03,4.885358e-05,3.423474e-02,2.403458e-05,4.289553e+02,8.053805e-01,1.113962e-02,3.280707e-05,2.984252e-05,1.240911e-04,3.654583e-07
5.596428e-02,7.628304e-01,6.047175e-04,4.809459e-10,1.367547e-02,2.163566e-01,7.029379e-32,5.021345e-09,6.180752e-03,5.998884e-05,3.626732e-02,2.516184e-05,4.585941e+02,7.503262e-01,1.367547e-02,7.362872e-05,3.353453e-05,1.870185e-04,1.006907e-06
6.591039e-02,7.620684e-01,7.121895e-04,7.886271e-10,1.610590e-02,2.134197e-01,5.406107e-30,9.804813e-09,7.279216e-03,7.067515e-05,3.819415e-02,2.619639e-05,4.865776e+02,7.044830e-01,1.610590e-02,1.422182e-04,3.718527e-05,2.594000e-04,2.290552e-06
7.550974e-02,7.613329e-01,8.159148e-04,1.199361e-09,1.845157e-02,2.105851e-01,4.651133e-30,1.733133e-08,8.339389e-03,8.100916e-05,4.003866e-02,2.715632e-05,5.131917e+02,6.655042e-01,1.845157e-02,2.473829e-04,4.080563e-05,3.404604e-04,4.564603e-06
8.484808e-02,7.606175e-01,9.168200e-04,1.725961e-09,2.073344e-02,2.078276e-01,6.478712e-29,2.843582e-08,9.370743e-03,9.109003e-05,4.182214e-02,2.805684e-05,5.387104e+02,6.317302e-01,2.073344e-02,3.988192e-04,4.441269e-05,4.298755e-04,8.268894e-06
9.395274e-02,7.599199e-01,1.015200e-03,2.378935e-09,2.295819e-02,2.051392e-01,3.633926e-28,4.397066e-08,1.037630e-02,1.009553e-04,4.355316e-02,2.890560e-05,5.632379e+02,6.021375e-01,2.295819e-02,6.062300e-04,4.800498e-05,5.270785e-04,1.391794e-05
