Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.174879e-02,7.658514e-01,2.277188e-04,4.013627e-23,1.353041e-03,2.307371e-01,5.846427e-40,4.812307e-21,1.688667e-03,2.699628e-06,2.622486e-02,1.907330e-05,3.101245e+02,1.128111e+00,1.353041e-03,2.621888e-16,1.690729e-05,1.830720e-06,3.547522e-19
2.344163e-02,7.645910e-01,4.543531e-04,1.348740e-22,2.699638e-03,2.286023e-01,4.269632e-39,1.673340e-20,3.369293e-03,5.388285e-06,2.760750e-02,1.978656e-05,3.264406e+02,1.066297e+00,2.699638e-03,2.960767e-15,1.855633e-05,7.288045e-06,7.992999e-18
3.501406e-02,7.633435e-01,6.786537e-04,3.636463e-22,4.032370e-03,2.264895e-01,0.000000e+00,4.298399e-20,5.032612e-03,8.051294e-06,2.896577e-02,2.046452e-05,3.423642e+02,1.011631e+00,4.032370e-03,1.676758e-14,2.022923e-05,1.626001e-05,6.761309e-17
4.642694e-02,7.621133e-01,8.998616e-04,8.926571e-22,5.346725e-03,2.244059e-01,0.000000e+00,9.792266e-20,6.672998e-03,1.067965e-05,3.029692e-02,2.110808e-05,3.578508e+02,9.631123e-01,5.346725e-03,6.771684e-14,2.191653e-05,2.858747e-05,3.620633e-16
5.767646e-02,7.609007e-01,1.117904e-03,2.117648e-21,6.642269e-03,2.223520e-01,8.481276e-37,2.124471e-19,8.289906e-03,1.327242e-05,3.160204e-02,2.171992e-05,3.729058e+02,9.197906e-01,6.642269e-03,2.202598e-13,2.361398e-05,4.411974e-05,1.463025e-15
6.877179e-02,7.597046e-01,1.332957e-03,5.110276e-21,7.920055e-03,2.203263e-01,3.038970e-37,4.615694e-19,9.884650e-03,1.583164e-05,3.288345e-02,2.230306e-05,3.875519e+02,8.808582e-01,7.920055e-03,6.132886e-13,2.531969e-05,6.272727e-05,4.857279e-15
7.972393e-02,7.585241e-01,1.545234e-03,1.320977e-20,9.181350e-03,2.183268e-01,0.000000e+00,1.050810e-18,1.145881e-02,1.835977e-05,3.414345e-02,2.286021e-05,4.018133e+02,8.456588e-01,9.181350e-03,1.516039e-12,2.703243e-05,8.429719e-05,1.391928e-14
9.054555e-02,7.573575e-01,1.754983e-03,3.776988e-20,1.042761e-02,2.163511e-01,0.000000e+00,2.585246e-18,1.301422e-02,2.085964e-05,3.538430e-02,2.339385e-05,4.157157e+02,8.136543e-01,1.042761e-02,3.409492e-12,2.875158e-05,1.087351e-04,3.555285e-14
1.012486e-01,7.562038e-01,1.962432e-03,1.182654e-19,1.166022e-02,2.143970e-01,3.876879e-38,6.885214e-18,1.455258e-02,2.333391e-05,3.660806e-02,2.390613e-05,4.292827e+02,7.844051e-01,1.166022e-02,7.100284e-12,3.047677e-05,1.359607e-04,8.279087e-14
