Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.147942e-02,7.670925e-01,1.947054e-05,5.543300e-06,5.724732e-03,2.266337e-01,1.809800e-22,1.075124e-10,6.165625e-06,3.527074e-04,2.933127e-02,2.140005e-05,3.625550e+02,9.658265e-01,5.724732e-03,4.553547e-02,2.215724e-05,3.277256e-05,2.606784e-04
2.185740e-02,7.670696e-01,3.707508e-05,1.716158e-05,1.089897e-02,2.209834e-01,9.822590e-21,2.385852e-09,1.173343e-05,6.822811e-04,3.313163e-02,2.389337e-05,4.237170e+02,8.232518e-01,1.089897e-02,1.951894e-01,2.902316e-05,1.187875e-04,2.127363e-03
3.106549e-02,7.670493e-01,5.270233e-05,3.368681e-05,1.548830e-02,2.159683e-01,1.368957e-19,1.462998e-08,1.666113e-05,9.842630e-04,3.635972e-02,2.593040e-05,4.769183e+02,7.289343e-01,1.548830e-02,4.487094e-01,3.557303e-05,2.398874e-04,6.949746e-03
3.951031e-02,7.670306e-01,6.704959e-05,5.424998e-05,1.969531e-02,2.113673e-01,1.012198e-18,4.463242e-08,2.116473e-05,1.269270e-03,3.923825e-02,2.767966e-05,5.247877e+02,6.603815e-01,1.969531e-02,8.117213e-01,4.191465e-05,3.879052e-04,1.598710e-02
4.746213e-02,7.670130e-01,8.058613e-05,7.842006e-05,2.365445e-02,2.070335e-01,5.066235e-18,9.702233e-08,2.539227e-05,1.544570e-03,4.189699e-02,2.923741e-05,5.690240e+02,6.072577e-01,2.365445e-02,1.295249e+00,4.814663e-05,5.595330e-04,3.063840e-02
5.506924e-02,7.669961e-01,9.357782e-05,1.059146e-04,2.743931e-02,2.028865e-01,1.934426e-17,1.748463e-07,2.942924e-05,1.813958e-03,4.440495e-02,3.065571e-05,6.105544e+02,5.643633e-01,2.743931e-02,1.909820e+00,5.431911e-05,7.529157e-04,5.240414e-02
6.242112e-02,7.669798e-01,1.061941e-04,1.365045e-04,3.109411e-02,1.988780e-01,6.052499e-17,2.802058e-07,3.333158e-05,2.079487e-03,4.680232e-02,3.196592e-05,6.499364e+02,5.287272e-01,3.109411e-02,2.663757e+00,6.045825e-05,9.668437e-04,8.282715e-02
6.956346e-02,7.669639e-01,1.185331e-04,1.699304e-04,3.464119e-02,1.949835e-01,1.624677e-16,4.142987e-07,3.713349e-05,2.341805e-03,4.910992e-02,3.318645e-05,6.874662e+02,4.985429e-01,3.464119e-02,3.561903e+00,6.656689e-05,1.200012e-03,1.233886e-01
7.650797e-02,7.669483e-01,1.306370e-04,2.058448e-04,3.808600e-02,1.911968e-01,3.855425e-16,5.771925e-07,4.085242e-05,2.600401e-03,5.133471e-02,3.432715e-05,7.232514e+02,4.726566e-01,3.808600e-02,4.604204e+00,7.262598e-05,1.450543e-03,1.753557e-01
8.327367e-02,7.669331e-01,1.425623e-04,2.439839e-04,4.143763e-02,1.875080e-01,8.280184e-16,7.685852e-07,4.451067e-05,2.855115e-03,5.348428e-02,3.539756e-05,7.574346e+02,4.501915e-01,4.143763e-02,5.790739e+00,7.862778e-05,1.717077e-03,2.399545e-01
8.992313e-02,7.669181e-01,1.544455e-04,2.844258e-04,4.472666e-02,1.838830e-01,1.645402e-15,9.895109e-07,4.815555e-05,3.107564e-03,5.557866e-02,3.641241e-05,7.903672e+02,4.303647e-01,4.472666e-02,7.131472e+00,8.460826e-05,2.000474e-03,3.189669e-01
9.652229e-02,7.669031e-01,1.664370e-04,3.274226e-04,4.798515e-02,1.802861e-01,3.077174e-15,1.242026e-06,5.183918e-05,3.359656e-03,5.763764e-02,3.738504e-05,8.223945e+02,4.125848e-01,4.798515e-02,8.643256e+00,9.061177e-05,2.302575e-03,4.147479e-01
1.031018e-01,7.668880e-01,1.786325e-04,3.731385e-04,5.122760e-02,1.767004e-01,5.470631e-15,1.527781e-06,5.559798e-05,3.612077e-03,5.966893e-02,3.832221e-05,8.536732e+02,3.964870e-01,5.122760e-02,1.034079e+01,9.665439e-05,2.624267e-03,5.297339e-01
1.096663e-01,7.668729e-01,1.910875e-04,4.216602e-04,5.445544e-02,1.731237e-01,9.301786e-15,1.847943e-06,5.945734e-05,3.864601e-03,6.167153e-02,3.922633e-05,8.842293e+02,3.818398e-01,5.445544e-02,1.223504e+01,1.027298e-04,2.965395e-03,6.662645e-01
1.162127e-01,7.668577e-01,2.038486e-04,4.730848e-04,5.766638e-02,1.695576e-01,1.519255e-14,2.203714e-06,6.344125e-05,4.116784e-03,6.364192e-02,4.009865e-05,9.140561e+02,3.684656e-01,5.766638e-02,1.433509e+01,1.088260e-04,3.325411e-03,8.266527e-01
1.227448e-01,7.668424e-01,2.169810e-04,5.276241e-04,6.086136e-02,1.660003e-01,2.393500e-14,2.597288e-06,6.758102e-05,4.368508e-03,6.557843e-02,4.094121e-05,9.431801e+02,3.562020e-01,6.086136e-02,1.665174e+01,1.149382e-04,3.704105e-03,1.013448e+00
1.292715e-01,7.668269e-01,2.305694e-04,5.856034e-04,6.404382e-02,1.624470e-01,3.651527e-14,3.032269e-06,7.191592e-05,4.619909e-03,6.748083e-02,4.175654e-05,9.716509e+02,3.449034e-01,6.404382e-02,1.919764e+01,1.210673e-04,4.101611e-03,1.229490e+00
1.358013e-01,7.668113e-01,2.447067e-04,6.473982e-04,6.721685e-02,1.588936e-01,5.411950e-14,3.513552e-06,7.649026e-05,4.871147e-03,6.934852e-02,4.254693e-05,9.995151e+02,3.344483e-01,6.721685e-02,2.198476e+01,1.272153e-04,4.518105e-03,1.477746e+00
1.423467e-01,7.667955e-01,2.595079e-04,7.134750e-04,7.038530e-02,1.553338e-01,7.816152e-14,4.048119e-06,8.135865e-05,5.122555e-03,7.118768e-02,4.331487e-05,1.026833e+03,3.247290e-01,7.038530e-02,2.502661e+01,1.333877e-04,4.954090e-03,1.761505e+00
1.489320e-01,7.667793e-01,2.751316e-04,7.844633e-04,7.355954e-02,1.517552e-01,1.103457e-13,4.646134e-06,8.659426e-05,5.374927e-03,7.301840e-02,4.406385e-05,1.053703e+03,3.156400e-01,7.355954e-02,2.834234e+01,1.396016e-04,5.411006e-03,2.084849e+00
1.555933e-01,7.667627e-01,2.917927e-04,8.611961e-04,7.675536e-02,1.481394e-01,1.527697e-13,5.322202e-06,9.229597e-05,5.629507e-03,7.485094e-02,4.479817e-05,1.080262e+03,3.070802e-01,7.675536e-02,3.195983e+01,1.458843e-04,5.891385e-03,2.453088e+00
1.623732e-01,7.667455e-01,3.097606e-04,9.446609e-04,7.999099e-02,1.444648e-01,2.080086e-13,6.096116e-06,9.859086e-05,5.887741e-03,7.669673e-02,4.552227e-05,1.106654e+03,2.989597e-01,7.999099e-02,3.591435e+01,1.522689e-04,6.398558e-03,2.872824e+00
1.693150e-01,7.667275e-01,3.293617e-04,1.035955e-03,8.328445e-02,1.407101e-01,2.791945e-13,6.994195e-06,1.056402e-04,6.151067e-03,7.856706e-02,4.624011e-05,1.133015e+03,2.912045e-01,8.328445e-02,4.024795e+01,1.587891e-04,6.936300e-03,3.352028e+00
1.764670e-01,7.667085e-01,3.510049e-04,1.136317e-03,8.665524e-02,1.368520e-01,3.701509e-13,8.051938e-06,1.136549e-04,6.421040e-03,8.047405e-02,4.695557e-05,1.159480e+03,2.837502e-01,8.665524e-02,4.501299e+01,1.654821e-04,7.509131e-03,3.900611e+00
1.838782e-01,7.666882e-01,3.751950e-04,1.247057e-03,9.012198e-02,1.328681e-01,4.854620e-13,9.317173e-06,1.229107e-04,6.699134e-03,8.242950e-02,4.767197e-05,1.186168e+03,2.765452e-01,9.012198e-02,5.027322e+01,1.723840e-04,8.121971e-03,4.530722e+00
1.915598e-01,7.666665e-01,4.024168e-04,1.368871e-03,9.368465e-02,1.287576e-01,6.297258e-13,1.084644e-05,1.337149e-04,6.985306e-03,8.443498e-02,4.838853e-05,1.213049e+03,2.695823e-01,9.368465e-02,5.607707e+01,1.794945e-04,8.776814e-03,5.253561e+00
1.994386e-01,7.666431e-01,4.329167e-04,1.500782e-03,9.730358e-02,1.245659e-01,8.056805e-13,1.269296e-05,1.463237e-04,7.276276e-03,8.647025e-02,4.909688e-05,1.239802e+03,2.629243e-01,9.730358e-02,6.241616e+01,1.867339e-04,9.467987e-03,6.073316e+00
2.073572e-01,7.666184e-01,4.665500e-04,1.639703e-03,1.009018e-01,1.203830e-01,1.012286e-12,1.489207e-05,1.608609e-04,7.565700e-03,8.849456e-02,4.978252e-05,1.265868e+03,2.566799e-01,1.009018e-01,6.920712e+01,1.939479e-04,1.018117e-02,6.983123e+00
2.151575e-01,7.665927e-01,5.029738e-04,1.781734e-03,1.044049e-01,1.162977e-01,1.245341e-12,1.746556e-05,1.773705e-04,7.847368e-03,9.046858e-02,5.043289e-05,1.290748e+03,2.509274e-01,1.044049e-01,7.634758e+01,2.009860e-04,1.090038e-02,7.971061e+00
2.227715e-01,7.665658e-01,5.420558e-04,1.924088e-03,1.077814e-01,1.123492e-01,1.500547e-12,2.044688e-05,1.959869e-04,8.118507e-03,9.237685e-02,5.104439e-05,1.314279e+03,2.456609e-01,1.077814e-01,8.379948e+01,2.077839e-04,1.161683e-02,9.032025e+00
2.302092e-01,7.665377e-01,5.839783e-04,2.065302e-03,1.110357e-01,1.085353e-01,1.774885e-12,2.389531e-05,2.170098e-04,8.379187e-03,9.422366e-02,5.161999e-05,1.336550e+03,2.408217e-01,1.110357e-01,9.159993e+01,2.143494e-04,1.232893e-02,1.017086e+01
2.374957e-01,7.665079e-01,6.290152e-04,2.204207e-03,1.141785e-01,1.048462e-01,2.065465e-12,2.788475e-05,2.408233e-04,8.629960e-03,9.601670e-02,5.216348e-05,1.357690e+03,2.363509e-01,1.141785e-01,9.980936e+01,2.207035e-04,1.303673e-02,1.139608e+01
2.446582e-01,7.664761e-01,6.774954e-04,2.339696e-03,1.172209e-01,1.012710e-01,2.369272e-12,3.250381e-05,2.678944e-04,8.871366e-03,9.776374e-02,5.267836e-05,1.377819e+03,2.321979e-01,1.172209e-01,1.085013e+02,2.268684e-04,1.374074e-02,1.271862e+01
2.517266e-01,7.664418e-01,7.298166e-04,2.470713e-03,1.201744e-01,9.779837e-02,2.683248e-12,3.785945e-05,2.987958e-04,9.103916e-03,9.947275e-02,5.316790e-05,1.397051e+03,2.283184e-01,1.201744e-01,1.177611e+02,2.328673e-04,1.444189e-02,1.415187e+01
2.587079e-01,7.664046e-01,7.862536e-04,2.595776e-03,1.230406e-01,9.442858e-02,3.003123e-12,4.405855e-05,3.341044e-04,9.327262e-03,1.011459e-01,5.363347e-05,1.415430e+03,2.246866e-01,1.230406e-01,1.276502e+02,2.387035e-04,1.513899e-02,1.570616e+01
2.655909e-01,7.663642e-01,8.469257e-04,2.713116e-03,1.258132e-01,9.117059e-02,3.323535e-12,5.119964e-05,3.743663e-04,9.540420e-03,1.027806e-01,5.407514e-05,1.432947e+03,2.212888e-01,1.258132e-01,1.381984e+02,2.443646e-04,1.582896e-02,1.738718e+01
2.723656e-01,7.663200e-01,9.119180e-04,2.821122e-03,1.284872e-01,8.803209e-02,3.639094e-12,5.938155e-05,4.201586e-04,9.742461e-03,1.043748e-01,5.449307e-05,1.449602e+03,2.181119e-01,1.284872e-01,1.494223e+02,2.498400e-04,1.650896e-02,1.919885e+01
2.790172e-01,7.662719e-01,9.812131e-04,2.918291e-03,1.310556e-01,8.502230e-02,3.944307e-12,6.869201e-05,4.720354e-04,9.932338e-03,1.059249e-01,5.488716e-05,1.465380e+03,2.151462e-01,1.310556e-01,1.613113e+02,2.551156e-04,1.717557e-02,2.114075e+01
2.855273e-01,7.662195e-01,1.054679e-03,3.003344e-03,1.335110e-01,8.215088e-02,4.233940e-12,7.919967e-05,5.304941e-04,1.010900e-02,1.074268e-01,5.525720e-05,1.480265e+03,2.123841e-01,1.335110e-01,1.738229e+02,2.601758e-04,1.782519e-02,2.320727e+01
2.918873e-01,7.661625e-01,1.132203e-03,3.075444e-03,1.358504e-01,7.942208e-02,4.503829e-12,9.096869e-05,5.960637e-04,1.027178e-02,1.088783e-01,5.560356e-05,1.494264e+03,2.098143e-01,1.358504e-01,1.869053e+02,2.650132e-04,1.845533e-02,2.539116e+01
2.980903e-01,7.661005e-01,1.213635e-03,3.134075e-03,1.380716e-01,7.683842e-02,4.750652e-12,1.040484e-04,6.692532e-04,1.042016e-02,1.102779e-01,5.592678e-05,1.507390e+03,2.074261e-01,1.380716e-01,2.004866e+02,2.696227e-04,1.906377e-02,2.768151e+01
3.041303e-01,7.660332e-01,1.298764e-03,3.179036e-03,1.401734e-01,7.440116e-02,4.971975e-12,1.184674e-04,7.505202e-04,1.055378e-02,1.116242e-01,5.622741e-05,1.519658e+03,2.052092e-01,1.401734e-01,2.144732e+02,2.740004e-04,1.964858e-02,3.006344e+01
3.100121e-01,7.659604e-01,1.387479e-03,3.210471e-03,1.421588e-01,7.210655e-02,5.166585e-12,1.342579e-04,8.404113e-04,1.067264e-02,1.129182e-01,5.650653e-05,1.531105e+03,2.031506e-01,1.421588e-01,2.287770e+02,2.781509e-04,2.020912e-02,3.252266e+01
3.157435e-01,7.658815e-01,1.479703e-03,3.228726e-03,1.440316e-01,6.994925e-02,5.334061e-12,1.514481e-04,9.395210e-04,1.077686e-02,1.141614e-01,5.676530e-05,1.541772e+03,2.012375e-01,1.440316e-01,2.433058e+02,2.820811e-04,2.074510e-02,3.504372e+01
3.213296e-01,7.657962e-01,1.575294e-03,3.234288e-03,1.457950e-01,6.792495e-02,5.474478e-12,1.700429e-04,1.048384e-03,1.086657e-02,1.153548e-01,5.700465e-05,1.551691e+03,1.994597e-01,1.457950e-01,2.579495e+02,2.857953e-04,2.125618e-02,3.760775e+01
