Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.381091e-02,7.656570e-01,1.748155e-04,8.483817e-17,2.349342e-03,2.297188e-01,1.489141e-36,4.261295e-16,2.028270e-03,3.409450e-06,2.703663e-02,1.966846e-05,3.233370e+02,1.081744e+00,2.349342e-03,2.323132e-12,1.818218e-05,5.519408e-06,5.457832e-15
2.735033e-02,7.642249e-01,3.461946e-04,5.487057e-16,4.652502e-03,2.266177e-01,8.476622e-36,3.903343e-15,4.016669e-03,6.751870e-06,2.915307e-02,2.090396e-05,3.521030e+02,9.881712e-01,4.652502e-03,3.114973e-11,2.115419e-05,2.164577e-05,1.449242e-13
4.037239e-02,7.628474e-01,5.110250e-04,2.415800e-15,6.867654e-03,2.236351e-01,5.658817e-35,2.295003e-14,5.929087e-03,9.966546e-06,3.114981e-02,2.202657e-05,3.793141e+02,9.126901e-01,6.867654e-03,2.100887e-10,2.413368e-05,4.716467e-05,1.442817e-12
5.278515e-02,7.615345e-01,6.681430e-04,7.992577e-15,8.979160e-03,2.207920e-01,2.574630e-34,9.712302e-14,7.752025e-03,1.303076e-05,3.302534e-02,2.304392e-05,4.048343e+02,8.510941e-01,8.979160e-03,9.378115e-10,2.707564e-05,8.062531e-05,8.420760e-12
6.463844e-02,7.602807e-01,8.181794e-04,2.147876e-14,1.099549e-02,2.180771e-01,0.000000e+00,3.229679e-13,9.492798e-03,1.595679e-05,3.479633e-02,2.397246e-05,4.288231e+02,7.998556e-01,1.099549e-02,3.171042e-09,2.997098e-05,1.209008e-04,3.486716e-11
7.601331e-02,7.590775e-01,9.621600e-04,4.955859e-14,1.293045e-02,2.154717e-01,2.631095e-35,8.982149e-13,1.116331e-02,1.876461e-05,3.648126e-02,2.482779e-05,4.514940e+02,7.564153e-01,1.293045e-02,8.809581e-09,3.282296e-05,1.671965e-04,1.139118e-10
8.698661e-02,7.579168e-01,1.101058e-03,1.021324e-13,1.479709e-02,2.129583e-01,1.034181e-33,2.184010e-12,1.277485e-02,2.147318e-05,3.809593e-02,2.562258e-05,4.730406e+02,7.189692e-01,1.479709e-02,2.120768e-08,3.563794e-05,2.189539e-04,3.138119e-10
9.763285e-02,7.567906e-01,1.235816e-03,1.935271e-13,1.660810e-02,2.105199e-01,3.311302e-36,4.796646e-12,1.433836e-02,2.410086e-05,3.965446e-02,2.636736e-05,4.936423e+02,6.862047e-01,1.660810e-02,4.591894e-08,3.842492e-05,2.758290e-04,7.626263e-10
1.080143e-01,7.556925e-01,1.367221e-03,3.446020e-13,1.837405e-02,2.081421e-01,6.813484e-34,9.750388e-12,1.586297e-02,2.666301e-05,4.116822e-02,2.707038e-05,5.134459e+02,6.571716e-01,1.837405e-02,9.187422e-08,4.119225e-05,3.376057e-04,1.688102e-09
1.181682e-01,7.546185e-01,1.495748e-03,5.858718e-13,2.010132e-02,2.058164e-01,1.710156e-34,1.867092e-11,1.735418e-02,2.916890e-05,4.264433e-02,2.773724e-05,5.325443e+02,6.312022e-01,2.010132e-02,1.731730e-07,4.394351e-05,4.040631e-04,3.481006e-09
1.281079e-01,7.535671e-01,1.621563e-03,9.620795e-13,2.179214e-02,2.035397e-01,1.011547e-34,3.410891e-11,1.881393e-02,3.162187e-05,4.408598e-02,2.837131e-05,5.509818e+02,6.078251e-01,2.179214e-02,3.117752e-07,4.667677e-05,4.748974e-04,6.794249e-09
1.378364e-01,7.525381e-01,1.744704e-03,1.539261e-12,2.344702e-02,2.013115e-01,2.667238e-35,6.001542e-11,2.024266e-02,3.402284e-05,4.549461e-02,2.897496e-05,5.687823e+02,5.866802e-01,2.344702e-02,5.416946e-07,4.938800e-05,5.497627e-04,1.270112e-08
1.473592e-01,7.515308e-01,1.865241e-03,2.415869e-12,2.506690e-02,1.991304e-01,1.384266e-34,1.024835e-10,2.164118e-02,3.637351e-05,4.687177e-02,2.955044e-05,5.859734e+02,5.674659e-01,2.506690e-02,9.157027e-07,5.207439e-05,6.283495e-04,2.295383e-08
1.566867e-01,7.505441e-01,1.983307e-03,3.739424e-12,2.665356e-02,1.969940e-01,9.489766e-33,1.708733e-10,2.301102e-02,3.867703e-05,4.821953e-02,3.010007e-05,6.025906e+02,5.499234e-01,2.665356e-02,1.515758e-06,5.473502e-05,7.104123e-04,4.040035e-08
1.658309e-01,7.495769e-01,2.099053e-03,5.730924e-12,2.820903e-02,1.948996e-01,4.505360e-32,2.794735e-10,2.435395e-02,4.093727e-05,4.954007e-02,3.062599e-05,6.186706e+02,5.338339e-01,2.820903e-02,2.468878e-06,5.736989e-05,7.957494e-04,6.964465e-08
1.748021e-01,7.486279e-01,2.212610e-03,8.720405e-12,2.973507e-02,1.928448e-01,2.104803e-31,4.499156e-10,2.567149e-02,4.315823e-05,5.083518e-02,3.113009e-05,6.342458e+02,5.190168e-01,2.973507e-02,3.971030e-06,5.997896e-05,8.841744e-04,1.180789e-07
1.836029e-01,7.476970e-01,2.324009e-03,1.319371e-11,3.123208e-02,1.908292e-01,9.364140e-31,7.143525e-10,2.696400e-02,4.534272e-05,5.210542e-02,3.161364e-05,6.493337e+02,5.053313e-01,3.123208e-02,6.320295e-06,6.256023e-05,9.754428e-04,1.973960e-07
1.922211e-01,7.467854e-01,2.433100e-03,1.984351e-11,3.269801e-02,1.888553e-01,3.870917e-30,1.118917e-09,2.822971e-02,4.749105e-05,5.334920e-02,3.207703e-05,6.639271e+02,4.926768e-01,3.269801e-02,9.956615e-06,6.510765e-05,1.069160e-03,3.255615e-07
2.006259e-01,7.458963e-01,2.539490e-03,2.961507e-11,3.412758e-02,1.869304e-01,1.488280e-29,1.726662e-09,2.946411e-02,4.960020e-05,5.456214e-02,3.251964e-05,6.779877e+02,4.809909e-01,3.412758e-02,1.550230e-05,6.760968e-05,1.164692e-03,5.290560e-07
2.087829e-01,7.450334e-01,2.642747e-03,4.373961e-11,3.551495e-02,1.850623e-01,5.325979e-29,2.619361e-09,3.066214e-02,5.166785e-05,5.573931e-02,3.294072e-05,6.914736e+02,4.702210e-01,3.551495e-02,2.379858e-05,7.005370e-05,1.261312e-03,8.452054e-07
2.166794e-01,7.441981e-01,2.742709e-03,6.379949e-11,3.685789e-02,1.832540e-01,1.772504e-28,3.900832e-09,3.182194e-02,5.369890e-05,5.687882e-02,3.334063e-05,7.043798e+02,4.602929e-01,3.685789e-02,3.596299e-05,7.243351e-05,1.358504e-03,1.325520e-06
2.243178e-01,7.433900e-01,2.839410e-03,9.176888e-11,3.815682e-02,1.815050e-01,5.498398e-28,5.698296e-09,3.294390e-02,5.570426e-05,5.798101e-02,3.372047e-05,7.167259e+02,4.511234e-01,3.815682e-02,5.343702e-05,7.474777e-05,1.455943e-03,2.038987e-06
2.317040e-01,7.426085e-01,2.932925e-03,1.300133e-10,3.941265e-02,1.798139e-01,1.593172e-27,8.160542e-09,3.402887e-02,5.769797e-05,5.904663e-02,3.408138e-05,7.285357e+02,4.426366e-01,3.941265e-02,7.800947e-05,7.699630e-05,1.553357e-03,3.074560e-06
2.388453e-01,7.418529e-01,3.023353e-03,1.812542e-10,4.062661e-02,1.781791e-01,4.321571e-27,1.145345e-08,3.507797e-02,5.969669e-05,6.007667e-02,3.442451e-05,7.398346e+02,4.347646e-01,4.062661e-02,1.118163e-04,7.917965e-05,1.650521e-03,4.542717e-06
2.457488e-01,7.411224e-01,3.110785e-03,2.485079e-10,4.179981e-02,1.765991e-01,1.100203e-26,1.575380e-08,3.609225e-02,6.171880e-05,6.107202e-02,3.475089e-05,7.506457e+02,4.274488e-01,4.179981e-02,1.573184e-04,8.129837e-05,1.747224e-03,6.575879e-06
