Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.438247e-02,7.655590e-01,2.060372e-04,4.217870e-19,2.214796e-03,2.297779e-01,9.091257e-38,7.930345e-18,2.123431e-03,3.092123e-06,2.695296e-02,1.958230e-05,3.214556e+02,1.087669e+00,2.214796e-03,2.220975e-14,1.800391e-05,4.905321e-06,4.919007e-17
2.844526e-02,7.640348e-01,4.074948e-04,2.600543e-18,4.380364e-03,2.267426e-01,2.506816e-39,6.695479e-17,4.199663e-03,6.115539e-06,2.899152e-02,2.073768e-05,3.483237e+02,9.981733e-01,4.380364e-03,2.823911e-13,2.077563e-05,1.918759e-05,1.236976e-15
4.192153e-02,7.625742e-01,6.005503e-04,1.123429e-17,6.455613e-03,2.238340e-01,0.000000e+00,3.391635e-16,6.189304e-03,9.012878e-06,3.091323e-02,2.178529e-05,3.736369e+02,9.256022e-01,6.455613e-03,1.740992e-12,2.353634e-05,4.167494e-05,1.123917e-14
5.472568e-02,7.611864e-01,7.839771e-04,3.758520e-17,8.427358e-03,2.210704e-01,0.000000e+00,1.261891e-15,8.079710e-03,1.176573e-05,3.271628e-02,2.273278e-05,3.972937e+02,8.661132e-01,8.427358e-03,7.285147e-12,2.624689e-05,7.102036e-05,6.139454e-14
6.692354e-02,7.598643e-01,9.587185e-04,1.050014e-16,1.030574e-02,2.184376e-01,0.000000e+00,3.814439e-15,9.880605e-03,1.438824e-05,3.441745e-02,2.359644e-05,4.194737e+02,8.164083e-01,1.030574e-02,2.387650e-11,2.890274e-05,1.062083e-04,2.460650e-13
7.862006e-02,7.585966e-01,1.126278e-03,2.584667e-16,1.210692e-02,2.159131e-01,9.026440e-37,9.974396e-15,1.160748e-02,1.690298e-05,3.603655e-02,2.439211e-05,4.404165e+02,7.740499e-01,1.210692e-02,6.643829e-11,3.151232e-05,1.465775e-04,8.043631e-13
8.993412e-02,7.573703e-01,1.288359e-03,5.834823e-16,1.384920e-02,2.134711e-01,1.500198e-35,2.358001e-14,1.327789e-02,1.933551e-05,3.759362e-02,2.513395e-05,4.603727e+02,7.372532e-01,1.384920e-02,1.655098e-10,3.409134e-05,1.918003e-04,2.292178e-12
1.009909e-01,7.561719e-01,1.446754e-03,1.248579e-15,1.555187e-02,2.110847e-01,3.102217e-36,5.218694e-14,1.491032e-02,2.171272e-05,3.910833e-02,2.583446e-05,4.795901e+02,7.046948e-01,1.555187e-02,3.842513e-10,3.666049e-05,2.418607e-04,5.975826e-12
1.118698e-01,7.549928e-01,1.602599e-03,2.600670e-15,1.722713e-02,2.087367e-01,0.000000e+00,1.111664e-13,1.651647e-02,2.405167e-05,4.059328e-02,2.650169e-05,4.982251e+02,6.755046e-01,1.722713e-02,8.573027e-10,3.923243e-05,2.967740e-04,1.476887e-11
1.225600e-01,7.538341e-01,1.755743e-03,5.373733e-15,1.887335e-02,2.064293e-01,1.013912e-38,2.327675e-13,1.809478e-02,2.635007e-05,4.204839e-02,2.713744e-05,5.162752e+02,6.492234e-01,1.887335e-02,1.878995e-09,4.179985e-05,3.562033e-04,3.546293e-11
1.329971e-01,7.527029e-01,1.905261e-03,1.114053e-14,2.048059e-02,2.041766e-01,2.246509e-35,4.867351e-13,1.963572e-02,2.859403e-05,4.346598e-02,2.774021e-05,5.336498e+02,6.255897e-01,2.048059e-02,4.104619e-09,4.434250e-05,4.194546e-04,8.406502e-11
1.431424e-01,7.516033e-01,2.050598e-03,2.327617e-14,2.204289e-02,2.019869e-01,8.027496e-38,1.027499e-12,2.113357e-02,3.077523e-05,4.484170e-02,2.831007e-05,5.503058e+02,6.043207e-01,2.204289e-02,9.007421e-09,4.684610e-05,4.858890e-04,1.985496e-10
1.530076e-01,7.505340e-01,2.191923e-03,4.891954e-14,2.356207e-02,1.998576e-01,9.954612e-35,2.196956e-12,2.259008e-02,3.289618e-05,4.617786e-02,2.884980e-05,5.662840e+02,5.850799e-01,2.356207e-02,1.987162e-08,4.930916e-05,5.551711e-04,4.682165e-10
