Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.244617e-02,7.657748e-01,2.357881e-04,9.118319e-23,1.477629e-03,2.305704e-01,1.558422e-36,9.877094e-21,1.791568e-03,2.907229e-06,2.634072e-02,1.914396e-05,3.117007e+02,1.122111e+00,1.477629e-03,3.824790e-16,1.706067e-05,2.183387e-06,5.651621e-19
2.473241e-02,7.644490e-01,4.685464e-04,3.966178e-22,2.936271e-03,2.282885e-01,1.127523e-35,4.487862e-20,3.560115e-03,5.778262e-06,2.782370e-02,1.991587e-05,3.294044e+02,1.056196e+00,2.936271e-03,4.603179e-15,1.885623e-05,8.621687e-06,1.351618e-17
3.671477e-02,7.631560e-01,6.955479e-04,1.345159e-21,4.358836e-03,2.260629e-01,1.070567e-35,1.460789e-19,5.284921e-03,8.579497e-06,2.925807e-02,2.063724e-05,3.464193e+02,9.991722e-01,4.358836e-03,2.687193e-14,2.065434e-05,1.899945e-05,1.171303e-16
4.833226e-02,7.619023e-01,9.156371e-04,3.932040e-21,5.738084e-03,2.239052e-01,1.237279e-35,4.002469e-19,6.957205e-03,1.129661e-05,3.063929e-02,2.130950e-05,3.626808e+02,9.496543e-01,5.738084e-03,1.090847e-13,2.243922e-05,3.292561e-05,6.259372e-16
5.959816e-02,7.606866e-01,1.129065e-03,1.034062e-20,7.075590e-03,2.218127e-01,8.502689e-35,9.784931e-19,8.578879e-03,1.393262e-05,3.197116e-02,2.193788e-05,3.782302e+02,9.062681e-01,7.075590e-03,3.508044e-13,2.420683e-05,5.006397e-05,2.482148e-15
7.054199e-02,7.595057e-01,1.336392e-03,2.526590e-20,8.374858e-03,2.197801e-01,6.959143e-38,2.213045e-18,1.015419e-02,1.649433e-05,3.325888e-02,2.252773e-05,3.931294e+02,8.678990e-01,8.374858e-03,9.554564e-13,2.595663e-05,7.013825e-05,8.001812e-15
8.119116e-02,7.583565e-01,1.538137e-03,5.936861e-20,9.639145e-03,2.178022e-01,4.715441e-35,4.774583e-18,1.168709e-02,1.898805e-05,3.450699e-02,2.308355e-05,4.074343e+02,8.336845e-01,9.639145e-03,2.294248e-12,2.768859e-05,9.291312e-05,2.211459e-14
9.157184e-02,7.572363e-01,1.734795e-03,1.397506e-19,1.087156e-02,2.158741e-01,9.659091e-35,1.012849e-17,1.318134e-02,2.141984e-05,3.571958e-02,2.360919e-05,4.211969e+02,8.029458e-01,1.087156e-02,4.989504e-12,2.940322e-05,1.181908e-04,5.424369e-14
1.017075e-01,7.561426e-01,1.926812e-03,3.426958e-19,1.207488e-02,2.139916e-01,0.000000e+00,2.175811e-17,1.464032e-02,2.379509e-05,3.690021e-02,2.410794e-05,4.344633e+02,7.751449e-01,1.207488e-02,1.002085e-11,3.110120e-05,1.458027e-04,1.210006e-13
1.116165e-01,7.550733e-01,2.114534e-03,8.920651e-19,1.325129e-02,2.121511e-01,6.544083e-38,4.847002e-17,1.606668e-02,2.611804e-05,3.805166e-02,2.458245e-05,4.472708e+02,7.498570e-01,1.325129e-02,1.886472e-11,3.278285e-05,1.755967e-04,2.499819e-13
1.213086e-01,7.540275e-01,2.298146e-03,2.433900e-18,1.440195e-02,2.103510e-01,2.126742e-35,1.131589e-16,1.746180e-02,2.839085e-05,3.917559e-02,2.503470e-05,4.596443e+02,7.267522e-01,1.440195e-02,3.369697e-11,3.444737e-05,2.074162e-04,4.853021e-13
1.307894e-01,7.530044e-01,2.477758e-03,6.741378e-18,1.552753e-02,2.085901e-01,1.168269e-34,2.752402e-16,1.882653e-02,3.061478e-05,4.027308e-02,2.546629e-05,4.716028e+02,7.055630e-01,1.552753e-02,5.776406e-11,3.609357e-05,2.411042e-04,8.969332e-13
1.400696e-01,7.520029e-01,2.653568e-03,1.838727e-17,1.662929e-02,2.068664e-01,2.574692e-35,6.854844e-16,2.016238e-02,3.279220e-05,4.134573e-02,2.587886e-05,4.831704e+02,6.860536e-01,1.662929e-02,9.619469e-11,3.772134e-05,2.765333e-04,1.599649e-12
1.491621e-01,7.510218e-01,2.825822e-03,4.842146e-17,1.770877e-02,2.051777e-01,8.410386e-35,1.712502e-15,2.147120e-02,3.492600e-05,4.239531e-02,2.627401e-05,4.943731e+02,6.680196e-01,1.770877e-02,1.577611e-10,3.933120e-05,3.136005e-04,2.793755e-12
1.580788e-01,7.500596e-01,2.994746e-03,1.219043e-16,1.876737e-02,2.035215e-01,1.063677e-34,4.217093e-15,2.275471e-02,3.701883e-05,4.342345e-02,2.665316e-05,5.052347e+02,6.512888e-01,1.876737e-02,2.586005e-10,4.092372e-05,3.522142e-04,4.853251e-12
1.668310e-01,7.491151e-01,3.160553e-03,2.923964e-16,1.980645e-02,2.018960e-01,0.000000e+00,1.011288e-14,2.401456e-02,3.907316e-05,4.443164e-02,2.701757e-05,5.157774e+02,6.357141e-01,1.980645e-02,4.297677e-10,4.249956e-05,3.922955e-04,8.512172e-12
1.754296e-01,7.481872e-01,3.323451e-03,6.683261e-16,2.082728e-02,2.002989e-01,1.236938e-34,2.344938e-14,2.525228e-02,4.109129e-05,4.542131e-02,2.736840e-05,5.260219e+02,6.211695e-01,2.082728e-02,7.317751e-10,4.405947e-05,4.337756e-04,1.524088e-11
1.838859e-01,7.472747e-01,3.483651e-03,1.458841e-15,2.183122e-02,1.987283e-01,1.944092e-33,5.240449e-14,2.646952e-02,4.307557e-05,4.639390e-02,2.770671e-05,5.359886e+02,6.075447e-01,2.183122e-02,1.281331e-09,4.560440e-05,4.766022e-04,2.797302e-11
1.922115e-01,7.463763e-01,3.641378e-03,3.050304e-15,2.281965e-02,1.971820e-01,2.401110e-33,1.127868e-13,2.766796e-02,4.502832e-05,4.735086e-02,2.803352e-05,5.456976e+02,5.947431e-01,2.281965e-02,2.298363e-09,4.713551e-05,5.207364e-04,5.244784e-11
2.004183e-01,7.454907e-01,3.796852e-03,6.129866e-15,2.379397e-02,1.956577e-01,1.731205e-33,2.339626e-13,2.884929e-02,4.695172e-05,4.829364e-02,2.834976e-05,5.551683e+02,5.826797e-01,2.379397e-02,4.185790e-09,4.865411e-05,5.661530e-04,9.959656e-11
2.085168e-01,7.446168e-01,3.950275e-03,1.187814e-14,2.475542e-02,1.941535e-01,0.000000e+00,4.684964e-13,3.001503e-02,4.884745e-05,4.922355e-02,2.865627e-05,5.644182e+02,5.712815e-01,2.475542e-02,7.659821e-09,5.016138e-05,6.128308e-04,1.896221e-10
2.165159e-01,7.437536e-01,4.101815e-03,2.226129e-14,2.570507e-02,1.926678e-01,0.000000e+00,9.073152e-13,3.116647e-02,5.071642e-05,5.014165e-02,2.895376e-05,5.734619e+02,5.604860e-01,2.570507e-02,1.395631e-08,5.165831e-05,6.607506e-04,3.587479e-10
2.244226e-01,7.429004e-01,4.251606e-03,4.046121e-14,2.664374e-02,1.911993e-01,1.186989e-34,1.702770e-12,3.230462e-02,5.255866e-05,5.104881e-02,2.924282e-05,5.823117e+02,5.502402e-01,2.664374e-02,2.514755e-08,5.314555e-05,7.098889e-04,6.700248e-10
2.322379e-01,7.420570e-01,4.399665e-03,7.147140e-14,2.757153e-02,1.897478e-01,3.108609e-36,3.101654e-12,3.342961e-02,5.437210e-05,5.194518e-02,2.952380e-05,5.909724e+02,5.405041e-01,2.757153e-02,4.460127e-08,5.462271e-05,7.601893e-04,1.229725e-09
2.399509e-01,7.412247e-01,4.545787e-03,1.228411e-13,2.848714e-02,1.883153e-01,8.935578e-34,5.488084e-12,3.453990e-02,5.615115e-05,5.282954e-02,2.979660e-05,5.994363e+02,5.312552e-01,2.848714e-02,7.758773e-08,5.608717e-05,8.115171e-04,2.210253e-09
2.475387e-01,7.404059e-01,4.689540e-03,2.055067e-13,2.938783e-02,1.869061e-01,7.135228e-34,9.433406e-12,3.563219e-02,5.788655e-05,5.369928e-02,3.006071e-05,6.076824e+02,5.224863e-01,2.938783e-02,1.320062e-07,5.753397e-05,8.636446e-04,3.879376e-09
2.549681e-01,7.396041e-01,4.830294e-03,3.345527e-13,3.026960e-02,1.855264e-01,2.538962e-33,1.574468e-11,3.670171e-02,5.956586e-05,5.455060e-02,3.031532e-05,6.156793e+02,5.142012e-01,3.026960e-02,2.191259e-07,5.895614e-05,9.162487e-04,6.632853e-09
