Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.345616e-02,7.657573e-01,1.439496e-04,2.046306e-14,2.603722e-03,2.295347e-01,1.408650e-35,1.084275e-13,1.926365e-03,4.949584e-06,2.721349e-02,1.981806e-05,3.266457e+02,1.071100e+00,2.603722e-03,6.105586e-10,1.850253e-05,6.779368e-06,1.589725e-12
2.668893e-02,7.644193e-01,2.855096e-04,1.527719e-13,5.164220e-03,2.262428e-01,8.619871e-36,1.174017e-12,3.820750e-03,9.816902e-06,2.949416e-02,2.118977e-05,3.587048e+02,9.705284e-01,5.164220e-03,9.419157e-09,2.183323e-05,2.666917e-05,4.864260e-11
3.946065e-02,7.631279e-01,4.221373e-04,6.936484e-13,7.635506e-03,2.230656e-01,0.000000e+00,7.237655e-12,5.649132e-03,1.451445e-05,3.164508e-02,2.243640e-05,3.891365e+02,8.903641e-01,7.635506e-03,6.533973e-08,2.519913e-05,5.830095e-05,4.989019e-10
5.165482e-02,7.618950e-01,5.525866e-04,2.240614e-12,9.995039e-03,2.200321e-01,4.949349e-34,3.023189e-11,7.394834e-03,1.899933e-05,3.366323e-02,2.356500e-05,4.177203e+02,8.256791e-01,9.995039e-03,2.837917e-07,2.854014e-05,9.990080e-05,2.836509e-09
6.330159e-02,7.607173e-01,6.771800e-04,5.678828e-12,1.224865e-02,2.171347e-01,5.415896e-34,9.542544e-11,9.062170e-03,2.328280e-05,3.556568e-02,2.459310e-05,4.445885e+02,7.724365e-01,1.224865e-02,9.011331e-07,3.183835e-05,1.500294e-04,1.103766e-08
7.447651e-02,7.595874e-01,7.967258e-04,1.204503e-11,1.441096e-02,2.143548e-01,7.617503e-35,2.447035e-10,1.066196e-02,2.739307e-05,3.737310e-02,2.553840e-05,4.699700e+02,7.277105e-01,1.441096e-02,2.290099e-06,3.509418e-05,2.076758e-04,3.300253e-08
8.525091e-02,7.584980e-01,9.119868e-04,2.235098e-11,1.649576e-02,2.116745e-01,3.424507e-33,5.360178e-10,1.220441e-02,3.135724e-05,3.910277e-02,2.641507e-05,4.940724e+02,6.894727e-01,1.649576e-02,4.937912e-06,3.831199e-05,2.721101e-04,8.145461e-08
9.569076e-02,7.574424e-01,1.023669e-03,3.740694e-11,1.851582e-02,2.090774e-01,5.448287e-33,1.038171e-09,1.369897e-02,3.520097e-05,4.076931e-02,2.723456e-05,5.170810e+02,6.562781e-01,1.851582e-02,9.390535e-06,4.149850e-05,3.428356e-04,1.738735e-07
1.058571e-01,7.564145e-01,1.132425e-03,5.774748e-11,2.048295e-02,2.065484e-01,4.768774e-32,1.823865e-09,1.515438e-02,3.894866e-05,4.238531e-02,2.800631e-05,5.391611e+02,6.270705e-01,2.048295e-02,1.619526e-05,4.466214e-05,4.195512e-04,3.317267e-07
