Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
9.542480e-03,7.672608e-01,2.775526e-07,2.276399e-08,4.924136e-03,2.277505e-01,7.011731e-29,9.564477e-17,9.493083e-14,4.821449e-05,2.875855e-02,2.103316e-05,3.539033e+02,9.902119e-01,4.924136e-03,1.310886e-05,2.124107e-05,2.424712e-05,6.454981e-08
1.855606e-02,7.673958e-01,5.397247e-07,1.527724e-07,9.575337e-03,2.229032e-01,1.171868e-26,3.324535e-16,1.845728e-13,9.391400e-05,3.224232e-02,2.335478e-05,4.100534e+02,8.518389e-01,9.575337e-03,1.151236e-04,2.741690e-05,9.168708e-05,1.102347e-06
2.673443e-02,7.675182e-01,7.776263e-07,4.961051e-07,1.379553e-02,2.185051e-01,3.227425e-25,8.112342e-16,2.659260e-13,1.356821e-04,3.527002e-02,2.530621e-05,4.602056e+02,7.567736e-01,1.379553e-02,4.002728e-04,3.343960e-05,1.903166e-04,5.521975e-06
3.414121e-02,7.676292e-01,9.931618e-07,1.114811e-06,1.761752e-02,2.145219e-01,3.552980e-24,1.651362e-15,3.397022e-13,1.739077e-04,3.793554e-02,2.696873e-05,5.049477e+02,6.878841e-01,1.761752e-02,9.158690e-04,3.920534e-05,3.103770e-04,1.613534e-05
4.101256e-02,7.677321e-01,1.193303e-06,2.045635e-06,2.116316e-02,2.108265e-01,2.335430e-23,2.999592e-15,4.083561e-13,2.098185e-04,4.036146e-02,2.843465e-05,5.458603e+02,6.347607e-01,2.116316e-02,1.690536e-03,4.479586e-05,4.478793e-04,3.577708e-05
4.754653e-02,7.678299e-01,1.383982e-06,3.324058e-06,2.453462e-02,2.073126e-01,1.119653e-22,5.041208e-15,4.740007e-13,2.444478e-04,4.263718e-02,2.976842e-05,5.842205e+02,5.916970e-01,2.453462e-02,2.765352e-03,5.031024e-05,6.019476e-04,6.784686e-05
5.389137e-02,7.679249e-01,1.569785e-06,4.996101e-06,2.780839e-02,2.039003e-01,4.369478e-22,8.017769e-15,5.383074e-13,2.785870e-04,4.482482e-02,3.101309e-05,6.209546e+02,5.554337e-01,2.780839e-02,4.209412e-03,5.583581e-05,7.733066e-04,1.170570e-04
6.013724e-02,7.680185e-01,1.753750e-06,7.116101e-06,3.103095e-02,2.005411e-01,1.475454e-21,1.223216e-14,6.024391e-13,3.127382e-04,4.696131e-02,3.219411e-05,6.566143e+02,5.241009e-01,3.103095e-02,6.122923e-03,6.142731e-05,9.629199e-04,1.900001e-04
6.632195e-02,7.681111e-01,1.937568e-06,9.740198e-06,3.422179e-02,1.972147e-01,4.458998e-21,1.804089e-14,6.671126e-13,3.471309e-04,4.906288e-02,3.332382e-05,6.914326e+02,4.966150e-01,3.422179e-02,8.635434e-03,6.710192e-05,1.171131e-03,2.955200e-04
7.245737e-02,7.682030e-01,2.122392e-06,1.292739e-05,3.738697e-02,1.939147e-01,1.231087e-20,2.585249e-14,7.328626e-13,3.818533e-04,5.113522e-02,3.440840e-05,7.254896e+02,4.722721e-01,3.738697e-02,1.190755e-02,7.285715e-05,1.397786e-03,4.451872e-04
7.854839e-02,7.682942e-01,2.309424e-06,1.674557e-05,4.052897e-02,1.906384e-01,3.150104e-20,3.613554e-14,8.002350e-13,4.169518e-04,5.318053e-02,3.545206e-05,7.588265e+02,4.505503e-01,4.052897e-02,1.613451e-02,7.868613e-05,1.642597e-03,6.539151e-04
8.460968e-02,7.683850e-01,2.500489e-06,2.128556e-05,4.365530e-02,1.873779e-01,7.562838e-20,4.945438e-14,8.699792e-13,4.525261e-04,5.520334e-02,3.646011e-05,7.915371e+02,4.310056e-01,4.365530e-02,2.155816e-02,8.459312e-05,1.905785e-03,9.411279e-04
9.065491e-02,7.684755e-01,2.697815e-06,2.666435e-05,4.677292e-02,1.841258e-01,1.720432e-19,6.648652e-14,9.429626e-13,4.886715e-04,5.720703e-02,3.743714e-05,8.237074e+02,4.132889e-01,4.677292e-02,2.846852e-02,9.058346e-05,2.187706e-03,1.331556e-03
9.669171e-02,7.685659e-01,2.903956e-06,3.302183e-05,4.988567e-02,1.808779e-01,3.733542e-19,8.800902e-14,1.020117e-12,5.254436e-04,5.919229e-02,3.838630e-05,8.553894e+02,3.971349e-01,4.988567e-02,3.719301e-02,9.665809e-05,2.488580e-03,1.855398e-03
1.027288e-01,7.686563e-01,3.122131e-06,4.052949e-05,5.299789e-02,1.776294e-01,7.770824e-19,1.149201e-13,1.102538e-12,5.628971e-04,6.115957e-02,3.931066e-05,8.866397e+02,3.823238e-01,5.299789e-02,4.809692e-02,1.028203e-04,2.808776e-03,2.549035e-03
1.087772e-01,7.687469e-01,3.356512e-06,4.940230e-05,5.611522e-02,1.743743e-01,1.559001e-18,1.482830e-13,1.191558e-12,6.010952e-04,6.310956e-02,4.021334e-05,9.175266e+02,3.686685e-01,5.611522e-02,6.158753e-02,1.090772e-04,3.148918e-03,3.455998e-03
1.148545e-01,7.688379e-01,3.612581e-06,5.990849e-05,5.924639e-02,1.711030e-01,3.028312e-18,1.893587e-13,1.288845e-12,6.401278e-04,6.504432e-02,4.109812e-05,9.481474e+02,3.560016e-01,5.924639e-02,7.810790e-02,1.154436e-04,3.510135e-03,4.627611e-03
1.209849e-01,7.689297e-01,3.897654e-06,7.239000e-05,6.240374e-02,1.678022e-01,5.721061e-18,2.396990e-13,1.396537e-12,6.801172e-04,6.696736e-02,4.196944e-05,9.786310e+02,3.441716e-01,6.240374e-02,9.814076e-02,1.219434e-04,3.894227e-03,6.124350e-03
1.271976e-01,7.690228e-01,4.221396e-06,8.727895e-05,6.560195e-02,1.644561e-01,1.055522e-17,3.012393e-13,1.517360e-12,7.211991e-04,6.888165e-02,4.283206e-05,1.009124e+03,3.330458e-01,6.560195e-02,1.221938e-01,1.286071e-04,4.303616e-03,8.016152e-03
1.335294e-01,7.691176e-01,4.596879e-06,1.051328e-04,6.885963e-02,1.610445e-01,1.909518e-17,3.765058e-13,1.654908e-12,7.635388e-04,7.080728e-02,4.369129e-05,1.039803e+03,3.225042e-01,6.885963e-02,1.508000e-01,1.354751e-04,4.741649e-03,1.038403e-02
1.400371e-01,7.692151e-01,5.042923e-06,1.267252e-04,7.220547e-02,1.575366e-01,3.404393e-17,4.691360e-13,1.814334e-12,8.074074e-04,7.277068e-02,4.455439e-05,1.070921e+03,3.124216e-01,7.220547e-02,1.845930e-01,1.426098e-04,5.213630e-03,1.332862e-02
1.468070e-01,7.693164e-01,5.587713e-06,1.531789e-04,7.568312e-02,1.538853e-01,6.019503e-17,5.847344e-13,2.003368e-12,8.532413e-04,7.479680e-02,4.543162e-05,1.102851e+03,3.026597e-01,7.568312e-02,2.244003e-01,1.501079e-04,5.727935e-03,1.698331e-02
1.539545e-01,7.694235e-01,6.274379e-06,1.861485e-04,7.935090e-02,1.500279e-01,1.063299e-16,7.322563e-13,2.233810e-12,9.016309e-04,7.691831e-02,4.633584e-05,1.136078e+03,2.930758e-01,7.935090e-02,2.713522e-01,1.581019e-04,6.296565e-03,2.153204e-02
1.616448e-01,7.695387e-01,7.172428e-06,2.281829e-04,8.329193e-02,1.458744e-01,1.893326e-16,9.268486e-13,2.524711e-12,9.534400e-04,7.918118e-02,4.728449e-05,1.171274e+03,2.835077e-01,8.329193e-02,3.271046e-01,1.667838e-04,6.937546e-03,2.724517e-02
1.700589e-01,7.696647e-01,8.391554e-06,2.829915e-04,8.759672e-02,1.413258e-01,3.425117e-16,1.193705e-12,2.905925e-12,1.009562e-03,8.163415e-02,4.829476e-05,1.209126e+03,2.738278e-01,8.759672e-02,3.938520e-01,1.763691e-04,7.673185e-03,3.450014e-02
1.793446e-01,7.698037e-01,1.009741e-05,3.554992e-04,9.233715e-02,1.363008e-01,6.315428e-16,1.573385e-12,3.422408e-12,1.070601e-03,8.431393e-02,4.937734e-05,1.250103e+03,2.639959e-01,9.233715e-02,4.740871e-01,1.870383e-04,8.526149e-03,4.377585e-02
1.896484e-01,7.699580e-01,1.255061e-05,4.524343e-04,9.758263e-02,1.307184e-01,1.189170e-15,2.134146e-12,4.146096e-12,1.137166e-03,8.725457e-02,5.054037e-05,1.294592e+03,2.540087e-01,9.758263e-02,5.713326e-01,1.989710e-04,9.522370e-03,5.575214e-02
2.009916e-01,7.701279e-01,1.612120e-05,5.812832e-04,1.033364e-01,1.245654e-01,2.273493e-15,2.981333e-12,5.181545e-12,1.209186e-03,9.045235e-02,5.177587e-05,1.342370e+03,2.439989e-01,1.033364e-01,6.896172e-01,2.121971e-04,1.067841e-02,7.126256e-02
2.131425e-01,7.703099e-01,2.124564e-05,7.473026e-04,1.094714e-01,1.179667e-01,4.337172e-15,4.253462e-12,6.656911e-12,1.285220e-03,9.383242e-02,5.304898e-05,1.392143e+03,2.342759e-01,1.094714e-01,8.319280e-01,2.264381e-04,1.198399e-02,9.107232e-02
2.257006e-01,7.704980e-01,2.836174e-05,9.513753e-04,1.157758e-01,1.111413e-01,8.084449e-15,6.107637e-12,8.708079e-12,1.362977e-03,9.727692e-02,5.431162e-05,1.442033e+03,2.251738e-01,1.157758e-01,9.994482e-01,2.411987e-04,1.340404e-02,1.157119e-01
2.382225e-01,7.706855e-01,3.782243e-05,1.189221e-03,1.220191e-01,1.043336e-01,1.446333e-14,8.693109e-12,1.145373e-11,1.439975e-03,1.006625e-01,5.551819e-05,1.490183e+03,2.169356e-01,1.220191e-01,1.191161e+00,2.559201e-04,1.488866e-02,1.453444e-01
2.503845e-01,7.708677e-01,4.988435e-05,1.453694e-03,1.280353e-01,9.772514e-02,2.461297e-14,1.214092e-11,1.499080e-11,1.514433e-03,1.039045e-01,5.664083e-05,1.535387e+03,2.096392e-01,1.280353e-01,1.404955e+00,2.701824e-04,1.639304e-02,1.798838e-01
2.620454e-01,7.710423e-01,6.478017e-05,1.737933e-03,1.337524e-01,9.139883e-02,3.984210e-14,1.657926e-11,1.941702e-11,1.585627e-03,1.069705e-01,5.767210e-05,1.577246e+03,2.032238e-01,1.337524e-01,1.639308e+00,2.837862e-04,1.788970e-02,2.192614e-01
2.731762e-01,7.712090e-01,8.275509e-05,2.036126e-03,1.391561e-01,8.537665e-02,6.160629e-14,2.214424e-11,2.484845e-11,1.653462e-03,1.098589e-01,5.861544e-05,1.615808e+03,1.975762e-01,1.391561e-01,1.893676e+00,2.966726e-04,1.936442e-02,2.635166e-01
2.837967e-01,7.713681e-01,1.040692e-04,2.343269e-03,1.442564e-01,7.965397e-02,9.145903e-14,2.898496e-11,3.143474e-11,1.718109e-03,1.125808e-01,5.947807e-05,1.651294e+03,1.925813e-01,1.442564e-01,2.167944e+00,3.088465e-04,2.080991e-02,3.127398e-01
2.939387e-01,7.715200e-01,1.289814e-04,2.654746e-03,1.490695e-01,7.421945e-02,1.309600e-13,3.726938e-11,3.938468e-11,1.779790e-03,1.151496e-01,6.026742e-05,1.683948e+03,1.881405e-01,1.490695e-01,2.461958e+00,3.203320e-04,2.222172e-02,3.670028e-01
3.036360e-01,7.716653e-01,1.577462e-04,2.966250e-03,1.536127e-01,6.906042e-02,1.815748e-13,4.720762e-11,4.902901e-11,1.838729e-03,1.175787e-01,6.099033e-05,1.714008e+03,1.841722e-01,1.536127e-01,2.775594e+00,3.311593e-04,2.359686e-02,4.263665e-01
3.129217e-01,7.718044e-01,1.906106e-04,3.273773e-03,1.579027e-01,6.416424e-02,2.445637e-13,5.910468e-11,6.095512e-11,1.895138e-03,1.198808e-01,6.165297e-05,1.741689e+03,1.806092e-01,1.579027e-01,3.108414e+00,3.413612e-04,2.493326e-02,4.908270e-01
3.218276e-01,7.719378e-01,2.278190e-04,3.573635e-03,1.619555e-01,5.951876e-02,3.208764e-13,7.347816e-11,7.629948e-11,1.949218e-03,1.220675e-01,6.226079e-05,1.767191e+03,1.773961e-01,1.619555e-01,3.459954e+00,3.509705e-04,2.622958e-02,5.603586e-01
3.303840e-01,7.720660e-01,2.696147e-04,3.862484e-03,1.657863e-01,5.511227e-02,4.110494e-13,9.130725e-11,9.736986e-11,2.001158e-03,1.241496e-01,6.281867e-05,1.790693e+03,1.744866e-01,1.657863e-01,3.829492e+00,3.600200e-04,2.748510e-02,6.348773e-01
