Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
8.649241e-03,7.672275e-01,2.214436e-06,7.576264e-07,4.442405e-03,2.282178e-01,4.521210e-25,2.291659e-15,1.569612e-11,7.568005e-05,2.838253e-02,2.077611e-05,3.479339e+02,1.007520e+00,4.442405e-03,1.344077e-03,2.062104e-05,1.973496e-05,5.970934e-06
1.690765e-02,7.673321e-01,4.328935e-06,2.555599e-06,8.683910e-03,2.237641e-01,2.318022e-23,2.745107e-14,3.061973e-11,1.495625e-04,3.158097e-02,2.291583e-05,3.991465e+02,8.756244e-01,8.683910e-03,6.385048e-03,2.617084e-05,7.541029e-05,5.544718e-05
2.456807e-02,7.674292e-01,6.290786e-06,5.488211e-06,1.261805e-02,2.196325e-01,3.175383e-22,1.147127e-13,4.438103e-11,2.198619e-04,3.442479e-02,2.476149e-05,4.459562e+02,7.815454e-01,1.261805e-02,1.569634e-02,3.168273e-05,1.592152e-04,1.980572e-04
3.167824e-02,7.675193e-01,8.112811e-06,9.479691e-06,1.626930e-02,2.157974e-01,2.280770e-21,2.795653e-13,5.709500e-11,2.867838e-04,3.698807e-02,2.637512e-05,4.887823e+02,7.112395e-01,1.626930e-02,2.939860e-02,3.708332e-05,2.646901e-04,4.782946e-04
3.840334e-02,7.676045e-01,9.838237e-06,1.449175e-05,1.972245e-02,2.121697e-01,1.132616e-20,5.288622e-13,6.909494e-11,3.516267e-04,3.936277e-02,2.782562e-05,5.287208e+02,6.559216e-01,1.972245e-02,4.799859e-02,4.242217e-05,3.889750e-04,9.466498e-04
4.489411e-02,7.676868e-01,1.150704e-05,2.055720e-05,2.305485e-02,2.086679e-01,4.470918e-20,8.730438e-13,8.068257e-11,4.156621e-04,4.162025e-02,2.916403e-05,5.667301e+02,6.105023e-01,2.305485e-02,7.253693e-02,4.777055e-05,5.315261e-04,1.672328e-03
5.125107e-02,7.677673e-01,1.314697e-05,2.774912e-05,2.631803e-02,2.052378e-01,1.510549e-19,1.326227e-12,9.206804e-11,4.797658e-04,4.380594e-02,3.042227e-05,6.034338e+02,5.720600e-01,2.631803e-02,1.044823e-01,5.318021e-05,6.926387e-04,2.749768e-03
5.753675e-02,7.678470e-01,1.477681e-05,3.617407e-05,2.954401e-02,2.018455e-01,4.557978e-19,1.906070e-12,1.033959e-10,5.445008e-04,4.594764e-02,3.161990e-05,6.392101e+02,5.388249e-01,2.954401e-02,1.457155e-01,5.868307e-05,8.728485e-04,4.305020e-03
6.379427e-02,7.679263e-01,1.641139e-05,4.597261e-05,3.275478e-02,1.984678e-01,1.260183e-18,2.633809e-12,1.147810e-10,6.102666e-04,4.806372e-02,3.277001e-05,6.743110e+02,5.096322e-01,3.275478e-02,1.985299e-01,6.430129e-05,1.072876e-03,6.502803e-03
7.004786e-02,7.680055e-01,1.806191e-05,5.731052e-05,3.596261e-02,1.950914e-01,3.241479e-18,3.533733e-12,1.263117e-10,6.772818e-04,5.016430e-02,3.388054e-05,7.088726e+02,4.837003e-01,3.596261e-02,2.655713e-01,7.004449e-05,1.293309e-03,9.550637e-03
7.631470e-02,7.680849e-01,1.973927e-05,7.039308e-05,3.917610e-02,1.917069e-01,7.837481e-18,4.634253e-12,1.380737e-10,7.456913e-04,5.225573e-02,3.495719e-05,7.429870e+02,4.604576e-01,3.917610e-02,3.498833e-01,7.591837e-05,1.534767e-03,1.370706e-02
8.262521e-02,7.681649e-01,2.145995e-05,8.551625e-05,4.241061e-02,1.882978e-01,1.798462e-17,5.972423e-12,1.501917e-10,8.157812e-04,5.434755e-02,3.600709e-05,7.768126e+02,4.394152e-01,4.241061e-02,4.552354e-01,8.194321e-05,1.798660e-03,1.930681e-02
8.902415e-02,7.682460e-01,2.324731e-05,1.031018e-04,4.568872e-02,1.848396e-01,3.952441e-17,7.597616e-12,1.628405e-10,8.879953e-04,5.645282e-02,3.703880e-05,8.105740e+02,4.201515e-01,4.568872e-02,5.864392e-01,8.815582e-05,2.087459e-03,2.679366e-02
9.556211e-02,7.683288e-01,2.513080e-05,1.237179e-04,4.903589e-02,1.813049e-01,8.383568e-17,9.573674e-12,1.762419e-10,9.628418e-04,5.858510e-02,3.806073e-05,8.445120e+02,4.023267e-01,4.903589e-02,7.495533e-01,9.460155e-05,2.404519e-03,3.675501e-02
1.022800e-01,7.684140e-01,2.714342e-05,1.480701e-04,5.247248e-02,1.776710e-01,1.725130e-16,1.197743e-11,1.906507e-10,1.040709e-03,6.075323e-02,3.907888e-05,8.788026e+02,3.857017e-01,5.247248e-02,9.517368e-01,1.013189e-04,2.753361e-03,4.993999e-02
1.091819e-01,7.685014e-01,2.931501e-05,1.769055e-04,5.599973e-02,1.739354e-01,3.445607e-16,1.488695e-11,2.063108e-10,1.121528e-03,6.295256e-02,4.009314e-05,9.134245e+02,3.701687e-01,5.599973e-02,1.200088e+00,1.083105e-04,3.135970e-03,6.720460e-02
1.162231e-01,7.685906e-01,3.166743e-05,2.108703e-04,5.959384e-02,1.701217e-01,6.652144e-16,1.836429e-11,2.234270e-10,1.204616e-03,6.516196e-02,4.109656e-05,9.481187e+02,3.557267e-01,5.959384e-02,1.499743e+00,1.155285e-04,3.551426e-03,8.937544e-02
1.233278e-01,7.686807e-01,3.421697e-05,2.504443e-04,6.321517e-02,1.662705e-01,1.234496e-15,2.244867e-11,2.421887e-10,1.288882e-03,6.735055e-02,4.207877e-05,9.824955e+02,3.424084e-01,6.321517e-02,1.852559e+00,1.228906e-04,3.996158e-03,1.171098e-01
1.304397e-01,7.687708e-01,3.698912e-05,2.961116e-04,6.683396e-02,1.624120e-01,2.197250e-15,2.718008e-11,2.628895e-10,1.373449e-03,6.949421e-02,4.303321e-05,1.016285e+03,3.301813e-01,6.683396e-02,2.258215e+00,1.303321e-04,4.466778e-03,1.509255e-01
1.375420e-01,7.688608e-01,4.002754e-05,3.485155e-04,7.044057e-02,1.585550e-01,3.756808e-15,3.262694e-11,2.860119e-10,1.457927e-03,7.160488e-02,4.395901e-05,1.049413e+03,3.189432e-01,7.044057e-02,2.715513e+00,1.378271e-04,4.961874e-03,1.912823e-01
1.446360e-01,7.689507e-01,4.339026e-05,4.084247e-04,7.403460e-02,1.546986e-01,6.189398e-15,3.889805e-11,3.122306e-10,1.542172e-03,7.369070e-02,4.485747e-05,1.081889e+03,3.085800e-01,7.403460e-02,3.222107e+00,1.453674e-04,5.481122e-03,2.385474e-01
1.517268e-01,7.690406e-01,4.714552e-05,4.766454e-04,7.761738e-02,1.508401e-01,9.856229e-15,4.615254e-11,3.424204e-10,1.626111e-03,7.575365e-02,4.573013e-05,1.113732e+03,2.989905e-01,7.761738e-02,3.773869e+00,1.529484e-04,6.024458e-03,2.929178e-01
1.588203e-01,7.691304e-01,5.137178e-05,5.539938e-04,8.119069e-02,1.469765e-01,1.521542e-14,5.461990e-11,3.777109e-10,1.709712e-03,7.779596e-02,4.657852e-05,1.144967e+03,2.900874e-01,8.119069e-02,4.365074e+00,1.605672e-04,6.591928e-03,3.544034e-01
1.659248e-01,7.692205e-01,5.615951e-05,6.412971e-04,8.475727e-02,1.431039e-01,2.283549e-14,6.462823e-11,4.195804e-10,1.792990e-03,7.982033e-02,4.740427e-05,1.175625e+03,2.817933e-01,8.475727e-02,4.989079e+00,1.682236e-04,7.183795e-03,4.228607e-01
1.730486e-01,7.693107e-01,6.161081e-05,7.393520e-04,8.831988e-02,1.392181e-01,3.340627e-14,7.663485e-11,4.699627e-10,1.875984e-03,8.182948e-02,4.820886e-05,1.205737e+03,2.740421e-01,8.831988e-02,5.638761e+00,1.759177e-04,7.800401e-03,4.980147e-01
1.802127e-01,7.694015e-01,6.785243e-05,8.491141e-04,9.188744e-02,1.353087e-01,4.778081e-14,9.130103e-11,5.315374e-10,1.958902e-03,8.382953e-02,4.899500e-05,1.235381e+03,2.667642e-01,9.188744e-02,6.308595e+00,1.836641e-04,8.443302e-03,5.796806e-01
1.874408e-01,7.694931e-01,7.503364e-05,9.715942e-04,9.547003e-02,1.313639e-01,6.700259e-14,1.095604e-10,6.079817e-10,2.041999e-03,8.582715e-02,4.976542e-05,1.264642e+03,2.598986e-01,9.547003e-02,6.994279e+00,1.914801e-04,9.114527e-03,6.677440e-01
1.947801e-01,7.695861e-01,8.335739e-05,1.108281e-03,9.908893e-02,1.273593e-01,9.243400e-14,1.328213e-10,7.047492e-10,2.125812e-03,8.783516e-02,5.052488e-05,1.293686e+03,2.533739e-01,9.908893e-02,7.695407e+00,1.994084e-04,9.818616e-03,7.625296e-01
2.022802e-01,7.696812e-01,9.307557e-05,1.260877e-03,1.027661e-01,1.232694e-01,1.258234e-13,1.631760e-10,8.298113e-10,2.210916e-03,8.986659e-02,5.127784e-05,1.322673e+03,2.471297e-01,1.027661e-01,8.413640e+00,2.074936e-04,1.056087e-02,8.646370e-01
2.099896e-01,7.697789e-01,1.044976e-04,1.431225e-03,1.065221e-01,1.190702e-01,1.694073e-13,2.037904e-10,9.950347e-10,2.297881e-03,9.193369e-02,5.202803e-05,1.351738e+03,2.411181e-01,1.065221e-01,9.152706e+00,2.157782e-04,1.134696e-02,9.749655e-01
2.179760e-01,7.698801e-01,1.180405e-04,1.621764e-03,1.103859e-01,1.147276e-01,2.262023e-13,2.597287e-10,1.219136e-09,2.387498e-03,9.405329e-02,5.278033e-05,1.381069e+03,2.352874e-01,1.103859e-01,9.920459e+00,2.243228e-04,1.218505e-02,1.095079e+00
2.262324e-01,7.699847e-01,1.340785e-04,1.833163e-03,1.143496e-01,1.102490e-01,2.994361e-13,3.383949e-10,1.528800e-09,2.479731e-03,9.622212e-02,5.353213e-05,1.410559e+03,2.296467e-01,1.143496e-01,1.072004e+01,2.331065e-04,1.307583e-02,1.225832e+00
2.347426e-01,7.700925e-01,1.530166e-04,2.065444e-03,1.184004e-01,1.056478e-01,3.927584e-13,4.512705e-10,1.964612e-09,2.574453e-03,9.843470e-02,5.428005e-05,1.440073e+03,2.242084e-01,1.184004e-01,1.155603e+01,2.420964e-04,1.401865e-02,1.368239e+00
2.434820e-01,7.702033e-01,1.752817e-04,2.317862e-03,1.225213e-01,1.009426e-01,5.101310e-13,6.163705e-10,2.589027e-09,2.671448e-03,1.006836e-01,5.502024e-05,1.469451e+03,2.189859e-01,1.225213e-01,1.243383e+01,2.512501e-04,1.501147e-02,1.523409e+00
2.523490e-01,7.703156e-01,2.010985e-04,2.586685e-03,1.266597e-01,9.619390e-02,6.544069e-13,8.600793e-10,3.491157e-09,2.769649e-03,1.029425e-01,5.574296e-05,1.498296e+03,2.140296e-01,1.266597e-01,1.335190e+01,2.604451e-04,1.604268e-02,1.691148e+00
2.612571e-01,7.704285e-01,2.306459e-04,2.867686e-03,1.307715e-01,9.145383e-02,8.277949e-13,1.222544e-09,4.804017e-09,2.868148e-03,1.051897e-01,5.644091e-05,1.526302e+03,2.093681e-01,1.307715e-01,1.430929e+01,2.695774e-04,1.710119e-02,1.871247e+00
2.701429e-01,7.705411e-01,2.640904e-04,3.156686e-03,1.348247e-01,8.676162e-02,1.031852e-12,1.765335e-09,6.728142e-09,2.966289e-03,1.074103e-01,5.710955e-05,1.553268e+03,2.050090e-01,1.348247e-01,1.530623e+01,2.785709e-04,1.817770e-02,2.063658e+00
2.789647e-01,7.706528e-01,3.016038e-04,3.449778e-03,1.387983e-01,8.214461e-02,1.267452e-12,2.583239e-09,9.567567e-09,3.063638e-03,1.095953e-01,5.774659e-05,1.579085e+03,2.009457e-01,1.387983e-01,1.634357e+01,2.873741e-04,1.926497e-02,2.268460e+00
2.877192e-01,7.707638e-01,3.434868e-04,3.744130e-03,1.426892e-01,7.760956e-02,1.535454e-12,3.826433e-09,1.379842e-08,3.160182e-03,1.117456e-01,5.835278e-05,1.603766e+03,1.971534e-01,1.426892e-01,1.742598e+01,2.959765e-04,2.036021e-02,2.486499e+00
2.964141e-01,7.708739e-01,3.901096e-04,4.037174e-03,1.464991e-01,7.315780e-02,1.836223e-12,5.733238e-09,2.016802e-08,3.256017e-03,1.138643e-01,5.892959e-05,1.627355e+03,1.936060e-01,1.464991e-01,1.855890e+01,3.043789e-04,2.146199e-02,2.718862e+00
3.050574e-01,7.709834e-01,4.418836e-04,4.326261e-03,1.502296e-01,6.879088e-02,2.169239e-12,8.683559e-09,2.985647e-08,3.351240e-03,1.159548e-01,5.947832e-05,1.649894e+03,1.902805e-01,1.502296e-01,1.974870e+01,3.125823e-04,2.256893e-02,2.966839e+00
