Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
9.641067e-03,7.671171e-01,1.412678e-05,4.512563e-06,4.832052e-03,2.276302e-01,7.899716e-23,2.760095e-11,2.667082e-06,2.745162e-04,2.865613e-02,2.094950e-05,3.519828e+02,9.955214e-01,4.832052e-03,3.316080e-02,2.104375e-05,2.334873e-05,1.602347e-04
1.820519e-02,7.671164e-01,2.667659e-05,1.299479e-05,9.123534e-03,2.229640e-01,3.152500e-21,4.762150e-10,5.034352e-06,5.255104e-04,3.185560e-02,2.307191e-05,4.030627e+02,8.666212e-01,9.123534e-03,1.343482e-01,2.662283e-05,8.323887e-05,1.225730e-03
2.568410e-02,7.671157e-01,3.763898e-05,2.446011e-05,1.287024e-02,2.188880e-01,3.442967e-20,3.017386e-09,7.098373e-06,7.508415e-04,3.453828e-02,2.479748e-05,4.469672e+02,7.793458e-01,1.287024e-02,2.941074e-01,3.181833e-05,1.656431e-04,3.785233e-03
3.253439e-02,7.671152e-01,4.768554e-05,3.851140e-05,1.630096e-02,2.151535e-01,2.159951e-19,1.000171e-08,8.984017e-06,9.624266e-04,3.692851e-02,2.629020e-05,4.865839e+02,7.140898e-01,1.630096e-02,5.124090e-01,3.681638e-05,2.657213e-04,8.352759e-03
3.906445e-02,7.671146e-01,5.727194e-05,5.515312e-05,1.957006e-02,2.115925e-01,9.924446e-19,2.334570e-08,1.077611e-05,1.168735e-03,3.916172e-02,2.764510e-05,5.237985e+02,6.617625e-01,1.957006e-02,7.972742e-01,4.177496e-05,3.829872e-04,1.560270e-02
4.544407e-02,7.671141e-01,6.665256e-05,7.450599e-05,2.276241e-02,2.081125e-01,3.702150e-18,4.471113e-08,1.252200e-05,1.374547e-03,4.131029e-02,2.891161e-05,5.596214e+02,6.179478e-01,2.276241e-02,1.159900e+00,4.678649e-05,5.181273e-04,2.640212e-02
5.176828e-02,7.671135e-01,7.597457e-05,9.671992e-05,2.592531e-02,2.046619e-01,1.183888e-17,7.570863e-08,1.424912e-05,1.582564e-03,4.341441e-02,3.011660e-05,5.945970e+02,5.802453e-01,2.592531e-02,1.612804e+00,5.190322e-05,6.721217e-04,4.181244e-02
5.808292e-02,7.671130e-01,8.531577e-05,1.219029e-04,2.908136e-02,2.012157e-01,3.351017e-17,1.178718e-07,1.597216e-05,1.794008e-03,4.549431e-02,3.127374e-05,6.289730e+02,5.472571e-01,2.908136e-02,2.168064e+00,5.714634e-05,8.457255e-04,6.305025e-02
6.441031e-02,7.671124e-01,9.472262e-05,1.501197e-04,3.224135e-02,1.977620e-01,8.576523e-17,1.726120e-07,1.770030e-05,2.009324e-03,4.756039e-02,3.239051e-05,6.628573e+02,5.180711e-01,3.224135e-02,2.836865e+00,6.252136e-05,1.039505e-03,9.146436e-02
