Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
8.096191e-03,7.670754e-01,1.703782e-05,2.655116e-06,4.000090e-03,2.284940e-01,1.978998e-23,7.704450e-11,9.770690e-06,2.648885e-04,2.801015e-02,2.050783e-05,3.417825e+02,1.025792e+00,4.000090e-03,1.675136e-02,1.999219e-05,1.600072e-05,6.700695e-05
1.609937e-02,7.670333e-01,3.388062e-05,8.297136e-06,7.953767e-03,2.241558e-01,8.846565e-22,1.218516e-09,1.942335e-05,5.319262e-04,3.098941e-02,2.249276e-05,3.888211e+02,8.990202e-01,7.953767e-03,7.880165e-02,2.501919e-05,6.326241e-05,6.267700e-04
2.392083e-02,7.669922e-01,5.034356e-05,1.740060e-05,1.181695e-02,2.199152e-01,1.278364e-20,9.044690e-09,2.884560e-05,7.988046e-04,3.378167e-02,2.429864e-05,4.340982e+02,8.029182e-01,1.181695e-02,2.013945e-01,3.026291e-05,1.396403e-04,2.379869e-03
3.156245e-02,7.669521e-01,6.643447e-05,3.006795e-05,1.559032e-02,2.157711e-01,1.087034e-19,3.481541e-08,3.803209e-05,1.065606e-03,3.642620e-02,2.595636e-05,4.776451e+02,7.276518e-01,1.559032e-02,4.004011e-01,3.567140e-05,2.430581e-04,6.242381e-03
3.910017e-02,7.669125e-01,8.232023e-05,4.637991e-05,1.931104e-02,2.116824e-01,6.608590e-19,9.039606e-08,4.707129e-05,1.334823e-03,3.897488e-02,2.750309e-05,5.199072e+02,6.666374e-01,1.931104e-02,6.963252e-01,4.125645e-05,3.729163e-04,1.344676e-02
4.659489e-02,7.668731e-01,9.814041e-05,6.641735e-05,2.300878e-02,2.076160e-01,3.127066e-18,1.869544e-07,5.603948e-05,1.608458e-03,4.146475e-02,2.896469e-05,5.612223e+02,6.158488e-01,2.300878e-02,1.113183e+00,4.703214e-05,5.294040e-04,2.561298e-02
5.407282e-02,7.668336e-01,1.139673e-04,9.021407e-05,2.669596e-02,2.035579e-01,1.211331e-17,3.350057e-07,6.497711e-05,1.887260e-03,4.391527e-02,3.035534e-05,6.017203e+02,5.728097e-01,2.669596e-02,1.675816e+00,5.299376e-05,7.126743e-04,4.473752e-02
6.151871e-02,7.667943e-01,1.297921e-04,1.176518e-04,3.036446e-02,1.995168e-01,3.970174e-17,5.433206e-07,7.388111e-05,2.170303e-03,4.632855e-02,3.167916e-05,6.413035e+02,5.359715e-01,3.036446e-02,2.405184e+00,5.910605e-05,9.220004e-04,7.303211e-02
6.881919e-02,7.667556e-01,1.454013e-04,1.481123e-04,3.395781e-02,1.955546e-01,1.117046e-16,8.146788e-07,8.263657e-05,2.452633e-03,4.867272e-02,3.292299e-05,6.793755e+02,5.045657e-01,3.395781e-02,3.304966e+00,6.525015e-05,1.153133e-03,1.122294e-01
