Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
4.847234e-03,7.671022e-01,8.824935e-06,1.511950e-06,2.410701e-03,2.302463e-01,2.646982e-24,1.069549e-11,3.460042e-06,1.518366e-04,2.676915e-02,1.966616e-05,3.227267e+02,1.087680e+00,2.410701e-03,6.842460e-03,1.808083e-05,5.811479e-06,1.649513e-05
9.639448e-03,7.670868e-01,1.754983e-05,4.047150e-06,4.793888e-03,2.276403e-01,6.510839e-23,7.176076e-11,6.879821e-06,3.037385e-04,2.862224e-02,2.092310e-05,3.513757e+02,9.972272e-01,4.793888e-03,2.974828e-02,2.098128e-05,2.298136e-05,1.426099e-04
1.432078e-02,7.670717e-01,2.607318e-05,7.737116e-06,7.121726e-03,2.250943e-01,5.850148e-22,3.702987e-10,1.021922e-05,4.541346e-04,3.037651e-02,2.209355e-05,3.791184e+02,9.226541e-01,7.121726e-03,7.145416e-02,2.394565e-05,5.071898e-05,5.088769e-04
1.884507e-02,7.670571e-01,3.431125e-05,1.257960e-05,9.371224e-03,2.226334e-01,3.262837e-21,1.473307e-09,1.344481e-05,6.015412e-04,3.202839e-02,2.317712e-05,4.056956e+02,8.607696e-01,9.371224e-03,1.333146e-01,2.692604e-05,8.781984e-05,1.249321e-03
2.322819e-02,7.670429e-01,4.229338e-05,1.855325e-05,1.155023e-02,2.202489e-01,1.375383e-20,4.449937e-09,1.656702e-05,7.463718e-04,3.359467e-02,2.418700e-05,4.312177e+02,8.085127e-01,1.155023e-02,2.167441e-01,2.991542e-05,1.334078e-04,2.503444e-03
2.753306e-02,7.670291e-01,5.013484e-05,2.570231e-05,1.369000e-02,2.179067e-01,4.861225e-20,1.067574e-08,1.962977e-05,8.906095e-04,3.510562e-02,2.514429e-05,4.560629e+02,7.632513e-01,1.369000e-02,3.246336e-01,3.294366e-05,1.874161e-04,4.444234e-03
3.179967e-02,7.670153e-01,5.790940e-05,3.407418e-05,1.581035e-02,2.155849e-01,1.515310e-19,2.159960e-08,2.266083e-05,1.035539e-03,3.658058e-02,2.606222e-05,4.804664e+02,7.233432e-01,1.581035e-02,4.605869e-01,3.603023e-05,2.499672e-04,7.282040e-03
3.604636e-02,7.670016e-01,6.565179e-05,4.370068e-05,1.792033e-02,2.132736e-01,4.274308e-19,3.864027e-08,2.567286e-05,1.181754e-03,3.802977e-02,2.694779e-05,5.045328e+02,6.877592e-01,1.792033e-02,6.285011e-01,3.918201e-05,3.211382e-04,1.126295e-02
4.028696e-02,7.669879e-01,7.338901e-05,5.461316e-05,2.002675e-02,2.109652e-01,1.108466e-18,6.318242e-08,2.867576e-05,1.329705e-03,3.946093e-02,2.780619e-05,5.283382e+02,6.557421e-01,2.002675e-02,8.326481e-01,4.240416e-05,4.010707e-04,1.667524e-02
4.453211e-02,7.669742e-01,8.114271e-05,6.684291e-05,2.213480e-02,2.086540e-01,2.672648e-18,9.659063e-08,3.167749e-05,1.479739e-03,4.087997e-02,2.864136e-05,5.519381e+02,6.267195e-01,2.213480e-02,1.077578e+00,4.570044e-05,4.899494e-04,2.385197e-02
4.879447e-02,7.669604e-01,8.893891e-05,8.043639e-05,2.425067e-02,2.063331e-01,6.049671e-18,1.402726e-07,3.468786e-05,1.632278e-03,4.229295e-02,2.945712e-05,5.753966e+02,6.002220e-01,2.425067e-02,1.368380e+00,4.907704e-05,5.880950e-04,3.318413e-02
5.309224e-02,7.669465e-01,9.681463e-05,9.547377e-05,2.638326e-02,2.039926e-01,1.297708e-17,1.957996e-07,3.772100e-05,1.787957e-03,4.370724e-02,3.025786e-05,5.988050e+02,5.758421e-01,2.638326e-02,1.711173e+00,5.254541e-05,6.960764e-04,4.514632e-02
5.745870e-02,7.669323e-01,1.048358e-04,1.121120e-04,2.854895e-02,2.016144e-01,2.664828e-17,2.651632e-07,4.080221e-05,1.947976e-03,4.513468e-02,3.105023e-05,6.223314e+02,5.531787e-01,2.854895e-02,2.114387e+00,5.613056e-05,8.150425e-04,6.036353e-02
6.192320e-02,7.669178e-01,1.130627e-04,1.305261e-04,3.076209e-02,1.991828e-01,5.278382e-17,3.506662e-07,4.395466e-05,2.113414e-03,4.658534e-02,3.183945e-05,6.461145e+02,5.319365e-01,3.076209e-02,2.587789e+00,5.985573e-05,9.463062e-04,7.960580e-02
6.651125e-02,7.669029e-01,1.215511e-04,1.509082e-04,3.303508e-02,1.966837e-01,1.014470e-16,4.549720e-07,4.719981e-05,2.285229e-03,4.806759e-02,3.262952e-05,6.702652e+02,5.118990e-01,3.303508e-02,3.142655e+00,6.374211e-05,1.091317e-03,1.038179e-01
