Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
7.102952e-03,7.672338e-01,2.324454e-09,2.121898e-15,3.668343e-03,2.290742e-01,2.978600e-41,4.180626e-24,8.820318e-16,2.078054e-05,2.777077e-02,2.036131e-05,3.383985e+02,1.036495e+00,3.668343e-03,1.960600e-13,1.964439e-05,1.345674e-05,7.192153e-16
1.402747e-02,7.673468e-01,4.590515e-09,1.102056e-13,7.244533e-03,2.253619e-01,2.737572e-37,4.697163e-23,1.741906e-15,4.103906e-05,3.049615e-02,2.220056e-05,3.816530e+02,9.167213e-01,7.244533e-03,1.442337e-11,2.421735e-05,5.248326e-05,1.044906e-13
2.060670e-02,7.674542e-01,6.743581e-09,2.184653e-12,1.064240e-02,2.218347e-01,9.351162e-36,2.768869e-22,2.558903e-15,6.028741e-05,3.298501e-02,2.383912e-05,4.222639e+02,8.265890e-01,1.064240e-02,3.200022e-10,2.884035e-05,1.132607e-04,3.405591e-12
2.678182e-02,7.675549e-01,8.764401e-09,2.217626e-11,1.383156e-02,2.185242e-01,4.617357e-36,1.155240e-21,3.325719e-15,7.835352e-05,3.525386e-02,2.529554e-05,4.599352e+02,7.571990e-01,1.383156e-02,3.370577e-09,3.340673e-05,1.913121e-04,4.662034e-11
3.259466e-02,7.676498e-01,1.066666e-08,1.383660e-10,1.683362e-02,2.154079e-01,7.107498e-35,4.006165e-21,4.047548e-15,9.535987e-05,3.734423e-02,2.660400e-05,4.949915e+02,7.021028e-01,1.683362e-02,2.115586e-08,3.789189e-05,2.833708e-04,3.561297e-10
3.810355e-02,7.677397e-01,1.246946e-08,6.060485e-10,1.967870e-02,2.124545e-01,2.345113e-33,1.251684e-20,4.731638e-15,1.114774e-04,3.929385e-02,2.779445e-05,5.278438e+02,6.571040e-01,1.967870e-02,9.188518e-08,4.229840e-05,3.872512e-04,1.808181e-09
4.335663e-02,7.678254e-01,1.418856e-08,2.043868e-09,2.239168e-02,2.096383e-01,3.875847e-32,3.601783e-20,5.383986e-15,1.268479e-04,4.113051e-02,2.888908e-05,5.588279e+02,6.195038e-01,2.239168e-02,3.050624e-07,4.663261e-05,5.013873e-04,6.830860e-09
4.839859e-02,7.679077e-01,1.583863e-08,5.671468e-09,2.499562e-02,2.069353e-01,4.314597e-31,9.542984e-20,6.010188e-15,1.416037e-04,4.287692e-02,2.990572e-05,5.882474e+02,5.874607e-01,2.499562e-02,8.301178e-07,5.090676e-05,6.247810e-04,2.074931e-08
5.327722e-02,7.679873e-01,1.743542e-08,1.359406e-08,2.751520e-02,2.043198e-01,3.593098e-30,2.329674e-19,6.616293e-15,1.558872e-04,4.455425e-02,3.086014e-05,6.164130e+02,5.596424e-01,2.751520e-02,1.946646e-06,5.514261e-05,7.570862e-04,5.356235e-08
