Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.711031e-02,7.654621e-01,1.800221e-04,1.729559e-13,3.490884e-03,2.284638e-01,1.547214e-36,1.075375e-12,2.352806e-03,8.133987e-06,2.797997e-02,2.029834e-05,3.376366e+02,1.034789e+00,3.490884e-03,7.311783e-09,1.961592e-05,1.218627e-05,2.552459e-11
3.360594e-02,7.638659e-01,3.535769e-04,1.495018e-12,6.856359e-03,2.242041e-01,0.000000e+00,1.409180e-11,4.621089e-03,1.597572e-05,3.091022e-02,2.204364e-05,3.792878e+02,9.154540e-01,6.856359e-03,1.281169e-07,2.407946e-05,4.700966e-05,8.784155e-10
4.907979e-02,7.623685e-01,5.163813e-04,6.706192e-12,1.001337e-02,2.202084e-01,0.000000e+00,8.767475e-11,6.748868e-03,2.333189e-05,3.358762e-02,2.356594e-05,4.175444e+02,8.267778e-01,1.001337e-02,8.588652e-07,2.850335e-05,1.002676e-04,8.600135e-09
6.349644e-02,7.609734e-01,6.680626e-04,2.015384e-11,1.295468e-02,2.164856e-01,1.582963e-33,3.427229e-10,8.731275e-03,3.018659e-05,3.603758e-02,2.489933e-05,4.524715e+02,7.588766e-01,1.295468e-02,3.396595e-06,3.281078e-05,1.678237e-04,4.400180e-08
7.707531e-02,7.596593e-01,8.109295e-04,4.668032e-11,1.572507e-02,2.129791e-01,2.128204e-33,9.858560e-10,1.059848e-02,3.664620e-05,3.831676e-02,2.608995e-05,4.847348e+02,7.048159e-01,1.572507e-02,9.669266e-06,3.701669e-05,2.472778e-04,1.520499e-07
9.003416e-02,7.584053e-01,9.472730e-04,9.066303e-11,1.836894e-02,2.096328e-01,3.549693e-32,2.297913e-09,1.238044e-02,4.281772e-05,4.047323e-02,2.717359e-05,5.149511e+02,6.603001e-01,1.836894e-02,2.213389e-05,4.115339e-05,3.374180e-04,4.065761e-07
1.025223e-01,7.571968e-01,1.078664e-03,1.553132e-10,2.091677e-02,2.064080e-01,4.290694e-31,4.599006e-09,1.409767e-02,4.877728e-05,4.253896e-02,2.817390e-05,5.435405e+02,6.227123e-01,2.091677e-02,4.343633e-05,4.524385e-05,4.375113e-04,9.085477e-07
1.146786e-01,7.560204e-01,1.206564e-03,2.428362e-10,2.339686e-02,2.032690e-01,4.365167e-30,8.220033e-09,1.576928e-02,5.459781e-05,4.454148e-02,2.910968e-05,5.708734e+02,5.902732e-01,2.339686e-02,7.623053e-05,4.931561e-05,5.474131e-04,1.783555e-06
1.266274e-01,7.548641e-01,1.332282e-03,3.550115e-10,2.583459e-02,2.001836e-01,3.371037e-29,1.348960e-08,1.741239e-02,6.034759e-05,4.650429e-02,2.999579e-05,5.972655e+02,5.617462e-01,2.583459e-02,1.232031e-04,5.339741e-05,6.674260e-04,3.182902e-06
1.384211e-01,7.537228e-01,1.456369e-03,4.934048e-10,2.824061e-02,1.971382e-01,2.080583e-28,2.070582e-08,1.903418e-02,6.606266e-05,4.843798e-02,3.083992e-05,6.228574e+02,5.363721e-01,2.824061e-02,1.870073e-04,5.749725e-05,7.975321e-04,5.281200e-06
