Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
7.607123e-03,7.672364e-01,1.468972e-08,2.787590e-12,3.928310e-03,2.287968e-01,0.000000e+00,9.597844e-21,5.215626e-15,3.245154e-05,2.798604e-02,2.050846e-05,3.417627e+02,1.026105e+00,3.928310e-03,5.640458e-10,1.998671e-05,1.543162e-05,2.215747e-12
1.517731e-02,7.673544e-01,2.930811e-08,7.096255e-11,7.837545e-03,2.247314e-01,3.567740e-36,6.258068e-20,1.040592e-14,6.474565e-05,3.096100e-02,2.251031e-05,3.891755e+02,8.986298e-01,7.837545e-03,2.004775e-08,2.504959e-05,6.142711e-05,1.571251e-10
2.266896e-02,7.674712e-01,4.377486e-08,7.570169e-10,1.170623e-02,2.207081e-01,1.017500e-32,2.497772e-19,1.554238e-14,9.670567e-05,3.378303e-02,2.435657e-05,4.354707e+02,8.009268e-01,1.170623e-02,2.366902e-07,3.041048e-05,1.370358e-04,2.770750e-09
3.005994e-02,7.675864e-01,5.804723e-08,4.620580e-09,1.552292e-02,2.167389e-01,8.598508e-31,7.950875e-19,2.060989e-14,1.282405e-04,3.648119e-02,2.606916e-05,4.805118e+02,7.239224e-01,1.552292e-02,1.482241e-06,3.601099e-05,2.409610e-04,2.300871e-08
3.735523e-02,7.677001e-01,7.213517e-08,1.913218e-08,1.929020e-02,2.128211e-01,3.074167e-29,2.252618e-18,2.561232e-14,1.593810e-04,3.908380e-02,2.766945e-05,5.243344e+02,6.616830e-01,1.929020e-02,6.098452e-06,4.181678e-05,3.721118e-04,1.176404e-07
4.457174e-02,7.678126e-01,8.607263e-08,6.015929e-08,2.301679e-02,2.089456e-01,6.021900e-28,5.921243e-18,3.056285e-14,1.902192e-04,4.161524e-02,2.917593e-05,5.670458e+02,6.102639e-01,2.301679e-02,1.876082e-05,4.780871e-05,5.297726e-04,4.318139e-07
5.172977e-02,7.679242e-01,9.990321e-08,1.547608e-07,2.671318e-02,2.051015e-01,7.592710e-27,1.453423e-17,3.547992e-14,2.208748e-04,4.409499e-02,3.060373e-05,6.087715e+02,5.669842e-01,2.671318e-02,4.683301e-05,5.397634e-05,7.135940e-04,1.251059e-06
5.885100e-02,7.680352e-01,1.136807e-07,3.433354e-07,3.039055e-02,2.012771e-01,6.893392e-26,3.329523e-17,4.038892e-14,2.514888e-04,4.653863e-02,3.196531e-05,6.496419e+02,5.299673e-01,3.039055e-02,1.003875e-04,6.031563e-05,9.235855e-04,3.050831e-06
6.595397e-02,7.681459e-01,1.274681e-07,6.807275e-07,3.405846e-02,1.974626e-01,4.860847e-25,7.121340e-17,4.532394e-14,2.822042e-04,4.895733e-02,3.327042e-05,6.897672e+02,4.978791e-01,3.405846e-02,1.919947e-04,6.682430e-05,1.159979e-03,6.539044e-06
7.305064e-02,7.682565e-01,1.413443e-07,1.236757e-06,3.772308e-02,1.936514e-01,2.803720e-24,1.426938e-16,5.033244e-14,3.131512e-04,5.135753e-02,3.452614e-05,7.292188e+02,4.697595e-01,3.772308e-02,3.367018e-04,7.349748e-05,1.423031e-03,1.270143e-05
8.014791e-02,7.683671e-01,1.554257e-07,2.096449e-06,4.138794e-02,1.898398e-01,1.371017e-23,2.693051e-16,5.548545e-14,3.444520e-04,5.374197e-02,3.573771e-05,7.680411e+02,4.448958e-01,4.138794e-02,5.524131e-04,8.032827e-05,1.712962e-03,2.286324e-05
8.725219e-02,7.684779e-01,1.699021e-07,3.360447e-06,4.505631e-02,1.860245e-01,5.828678e-23,4.817612e-16,6.089251e-14,3.762385e-04,5.611160e-02,3.690961e-05,8.062778e+02,4.227358e-01,4.505631e-02,8.607046e-04,8.731129e-05,2.030071e-03,3.878017e-05
9.437354e-02,7.685889e-01,1.850826e-07,5.145786e-06,4.873335e-02,1.821999e-01,2.193938e-22,8.223841e-16,6.671956e-14,4.086669e-04,5.846721e-02,3.804641e-05,8.439935e+02,4.028332e-01,4.873335e-02,1.287848e-03,9.444706e-05,2.374939e-03,6.276115e-05
1.015260e-01,7.687004e-01,2.014502e-07,7.587228e-06,5.242623e-02,1.783586e-01,7.414073e-22,1.348782e-15,7.320982e-14,4.419142e-04,6.080964e-02,3.915280e-05,8.812741e+02,3.848236e-01,5.242623e-02,1.865373e-03,1.017422e-04,2.748510e-03,9.779447e-05
