Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.215211e-02,7.658241e-01,1.574519e-04,2.181489e-17,2.027381e-03,2.301315e-01,0.000000e+00,1.102170e-16,1.789300e-03,2.881325e-06,2.674376e-02,1.948788e-05,3.192515e+02,1.096270e+00,2.027381e-03,5.284731e-13,1.777653e-05,4.110274e-06,1.071416e-15
2.417557e-02,7.645441e-01,3.132371e-04,1.189646e-16,4.033299e-03,2.274100e-01,1.873289e-38,8.253798e-16,3.559659e-03,5.732149e-06,2.860286e-02,2.057535e-05,3.443592e+02,1.011591e+00,4.033299e-03,5.984731e-12,2.033959e-05,1.626750e-05,2.413821e-14
3.593216e-02,7.632924e-01,4.655644e-04,4.817124e-16,5.994694e-03,2.247489e-01,0.000000e+00,4.341460e-15,5.290723e-03,8.519691e-06,3.038903e-02,2.158558e-05,3.685501e+02,9.408933e-01,5.994694e-03,3.720718e-11,2.294158e-05,3.593636e-05,2.230457e-13
4.733633e-02,7.620783e-01,6.133254e-04,1.547410e-15,7.897292e-03,2.221676e-01,6.172319e-37,1.749004e-14,6.969894e-03,1.122366e-05,3.209754e-02,2.252087e-05,3.916750e+02,8.814535e-01,7.897292e-03,1.618658e-10,2.554970e-05,6.236722e-05,1.278301e-12
5.837858e-02,7.609027e-01,7.563972e-04,4.163110e-15,9.739512e-03,2.196682e-01,1.759685e-35,5.745816e-14,8.595778e-03,1.384180e-05,3.373352e-02,2.338872e-05,4.137456e+02,8.309002e-01,9.739512e-03,5.503144e-10,2.814865e-05,9.485809e-05,5.359794e-12
6.908997e-02,7.597623e-01,8.951822e-04,9.787983e-15,1.152653e-02,2.172437e-01,2.724921e-37,1.614368e-13,1.017294e-02,1.638145e-05,3.530651e-02,2.419830e-05,4.348538e+02,7.873335e-01,1.152653e-02,1.564889e-09,3.073450e-05,1.328609e-04,1.803774e-11
7.951401e-02,7.586526e-01,1.030244e-03,2.077560e-14,1.326561e-02,2.148843e-01,0.000000e+00,4.021761e-13,1.170780e-02,1.885293e-05,3.682656e-02,2.495814e-05,4.551115e+02,7.493049e-01,1.326561e-02,3.897629e-09,3.330839e-05,1.759764e-04,5.170443e-11
8.970054e-02,7.575681e-01,1.162228e-03,4.082546e-14,1.496507e-02,2.125786e-01,8.720493e-37,9.134799e-13,1.320769e-02,2.126803e-05,3.830367e-02,2.567597e-05,4.746376e+02,7.157058e-01,1.496507e-02,8.791104e-09,3.587503e-05,2.239533e-04,1.315595e-10
9.970487e-02,7.565030e-01,1.291852e-03,7.578027e-14,1.663413e-02,2.103141e-01,0.000000e+00,1.934266e-12,1.468074e-02,2.363985e-05,3.974790e-02,2.635884e-05,4.935558e+02,6.856730e-01,1.663413e-02,1.841895e-08,3.844229e-05,2.766943e-04,3.063832e-10
1.095749e-01,7.554522e-01,1.419736e-03,1.349572e-13,1.828078e-02,2.080800e-01,0.000000e+00,3.884419e-12,1.613403e-02,2.597975e-05,4.116773e-02,2.701243e-05,5.119703e+02,6.585570e-01,1.828078e-02,3.654179e-08,4.101760e-05,3.341869e-04,6.680124e-10
1.193322e-01,7.544134e-01,1.546158e-03,2.331948e-13,1.990862e-02,2.058715e-01,2.988646e-35,7.488910e-12,1.757071e-02,2.829282e-05,4.256743e-02,2.764010e-05,5.299319e+02,6.339095e-01,1.990862e-02,6.958175e-08,4.360260e-05,3.963532e-04,1.385277e-09
1.289685e-01,7.533875e-01,1.671013e-03,3.938999e-13,2.151627e-02,2.036903e-01,1.590233e-34,1.397253e-11,1.898957e-02,3.057715e-05,4.394682e-02,2.824299e-05,5.474359e+02,6.114326e-01,2.151627e-02,1.283187e-07,4.619150e-05,4.629499e-04,2.760940e-09
1.384671e-01,7.523762e-01,1.794085e-03,6.539018e-13,2.310096e-02,2.015404e-01,6.004830e-36,2.537326e-11,2.038817e-02,3.282885e-05,4.530430e-02,2.882160e-05,5.644632e+02,5.908928e-01,2.310096e-02,2.306585e-07,4.877636e-05,5.336544e-04,5.328433e-09
1.478250e-01,7.513799e-01,1.915333e-03,1.071823e-12,2.466216e-02,1.994222e-01,7.937124e-34,4.507790e-11,2.176605e-02,3.504734e-05,4.664006e-02,2.937718e-05,5.810199e+02,5.720629e-01,2.466216e-02,4.064392e-07,5.135306e-05,6.082221e-04,1.002367e-08
1.570520e-01,7.503976e-01,2.034885e-03,1.741444e-12,2.620153e-02,1.973337e-01,2.788144e-34,7.869901e-11,2.312465e-02,3.723524e-05,4.795602e-02,2.991161e-05,5.971349e+02,5.547267e-01,2.620153e-02,7.054405e-07,5.392135e-05,6.865202e-04,1.848362e-08
1.661602e-01,7.494279e-01,2.152898e-03,2.812421e-12,2.772107e-02,1.952721e-01,8.661445e-33,1.354627e-10,2.446577e-02,3.939592e-05,4.925430e-02,3.042671e-05,6.128397e+02,5.386982e-01,2.772107e-02,1.210351e-06,5.648192e-05,7.684577e-04,3.355222e-08
1.751638e-01,7.484693e-01,2.269557e-03,4.523419e-12,2.922315e-02,1.932342e-01,5.259574e-32,2.304331e-10,2.579150e-02,4.153366e-05,5.053721e-02,3.092424e-05,6.281682e+02,5.238160e-01,2.922315e-02,2.058126e-06,5.903646e-05,8.539925e-04,6.014492e-08
1.840815e-01,7.475199e-01,2.385102e-03,7.254683e-12,3.071088e-02,1.912157e-01,2.558530e-31,3.880450e-10,2.710458e-02,4.365440e-05,5.180761e-02,3.140607e-05,6.431602e+02,5.099368e-01,3.071088e-02,3.474990e-06,6.158816e-05,9.431582e-04,1.067200e-07
1.929294e-01,7.465779e-01,2.499744e-03,1.160434e-11,3.218694e-02,1.892131e-01,1.207917e-30,6.472554e-10,2.840739e-02,4.576450e-05,5.306795e-02,3.187377e-05,6.578497e+02,4.969414e-01,3.218694e-02,5.829921e-06,6.413990e-05,1.035999e-03,1.876473e-07
2.017038e-01,7.456437e-01,2.613436e-03,1.848649e-11,3.365070e-02,1.872271e-01,5.376716e-30,1.068130e-09,2.969941e-02,4.786723e-05,5.431780e-02,3.232777e-05,6.722372e+02,4.847545e-01,3.365070e-02,9.708130e-06,6.668895e-05,1.132370e-03,3.266854e-07
2.103657e-01,7.447215e-01,2.725671e-03,2.921673e-11,3.509562e-02,1.852667e-01,2.247155e-29,1.737488e-09,3.097487e-02,4.995965e-05,5.555162e-02,3.276669e-05,6.862660e+02,4.733546e-01,3.509562e-02,1.598663e-05,6.922229e-05,1.231703e-03,5.610607e-07
2.188532e-01,7.438178e-01,2.835650e-03,4.556713e-11,3.651134e-02,1.833459e-01,8.738427e-29,2.771920e-09,3.222470e-02,5.203622e-05,5.676058e-02,3.318816e-05,6.998461e+02,4.627461e-01,3.651134e-02,2.589789e-05,7.172002e-05,1.333078e-03,9.455667e-07
2.271188e-01,7.429377e-01,2.942762e-03,6.981833e-11,3.788990e-02,1.814755e-01,3.139891e-28,4.319625e-09,3.344192e-02,5.409822e-05,5.793786e-02,3.359066e-05,7.129144e+02,4.529111e-01,3.788990e-02,4.109485e-05,7.416612e-05,1.435645e-03,1.557080e-06
2.351557e-01,7.420819e-01,3.046919e-03,1.048761e-10,3.923010e-02,1.796570e-01,1.042701e-27,6.565430e-09,3.462555e-02,5.616082e-05,5.908242e-02,3.397472e-05,7.254739e+02,4.437855e-01,3.923010e-02,6.376183e-05,7.655662e-05,1.539001e-03,2.501383e-06
