Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.244753e-02,7.658907e-01,1.313195e-04,4.122437e-14,2.489230e-03,2.297134e-01,5.217697e-35,2.178107e-13,1.741422e-03,5.371933e-06,2.709636e-02,1.975256e-05,3.251264e+02,1.076511e+00,2.489230e-03,1.202624e-09,1.834868e-05,6.196266e-06,2.993608e-12
2.476105e-02,7.646768e-01,2.612250e-04,2.935212e-13,4.951659e-03,2.265788e-01,0.000000e+00,2.207230e-12,3.464095e-03,1.068598e-05,2.927941e-02,2.107596e-05,3.559314e+02,9.787922e-01,4.951659e-03,1.763920e-08,2.153262e-05,2.451893e-05,8.734330e-11
3.680111e-02,7.634898e-01,3.882458e-04,1.273135e-12,7.359405e-03,2.235138e-01,2.611999e-32,1.281953e-11,5.148512e-03,1.588194e-05,3.136513e-02,2.229694e-05,3.855843e+02,8.994510e-01,7.359405e-03,1.167619e-07,2.478950e-05,5.416084e-05,8.592981e-10
4.839339e-02,7.623470e-01,5.105424e-04,3.984813e-12,9.677602e-03,2.205628e-01,1.023075e-31,5.135889e-11,6.770282e-03,2.088466e-05,3.333775e-02,2.341293e-05,4.136931e+02,8.347181e-01,9.677602e-03,4.908560e-07,2.804891e-05,9.365598e-05,4.750309e-09
5.945407e-02,7.612565e-01,6.272309e-04,9.843663e-12,1.188949e-02,2.177471e-01,0.000000e+00,1.565692e-10,8.317683e-03,2.565826e-05,3.519450e-02,2.442942e-05,4.401069e+02,7.814025e-01,1.188949e-02,1.515295e-06,3.126355e-05,1.413600e-04,1.801608e-08
7.007725e-02,7.602092e-01,7.393038e-04,2.051279e-11,1.401389e-02,2.150428e-01,1.977822e-31,3.914190e-10,9.803878e-03,3.024396e-05,3.695946e-02,2.536570e-05,4.651015e+02,7.365084e-01,1.401389e-02,3.773481e-06,3.444048e-05,1.963891e-04,5.288115e-08
8.036319e-02,7.591952e-01,8.478188e-04,3.769125e-11,1.607084e-02,2.124243e-01,1.419534e-35,8.438267e-10,1.124289e-02,3.468608e-05,3.865493e-02,2.623823e-05,4.889524e+02,6.979299e-01,1.607084e-02,8.040273e-06,3.759436e-05,2.582719e-04,1.292139e-07
9.034180e-02,7.582114e-01,9.530916e-04,6.279679e-11,1.806633e-02,2.098841e-01,9.859416e-34,1.618829e-09,1.263892e-02,3.899907e-05,4.028982e-02,2.705526e-05,5.117617e+02,6.643834e-01,1.806633e-02,1.519342e-05,4.072236e-05,3.263923e-04,2.744893e-07
1.000518e-01,7.572541e-01,1.055531e-03,9.684590e-11,2.000809e-02,2.074123e-01,4.524905e-31,2.829061e-09,1.399736e-02,4.320176e-05,4.187338e-02,2.782449e-05,5.336465e+02,6.348769e-01,2.000809e-02,2.612981e-05,4.382659e-05,4.003237e-04,5.228076e-07
1.095663e-01,7.563161e-01,1.155907e-03,1.406105e-10,2.191074e-02,2.049902e-01,6.770925e-31,4.592178e-09,1.532847e-02,4.732843e-05,4.341965e-02,2.855517e-05,5.547945e+02,6.085608e-01,2.191074e-02,4.176073e-05,4.692246e-05,4.800805e-04,9.150085e-07
1.189424e-01,7.553917e-01,1.254825e-03,1.946193e-10,2.378571e-02,2.026034e-01,3.635890e-30,7.023336e-09,1.664023e-02,5.140720e-05,4.493945e-02,2.925426e-05,5.753498e+02,5.848226e-01,2.378571e-02,6.297257e-05,5.002245e-05,5.657600e-04,1.497847e-06
1.281971e-01,7.544793e-01,1.352461e-03,2.590824e-10,2.563636e-02,2.002476e-01,1.739651e-29,1.022129e-08,1.793500e-02,5.544940e-05,4.643664e-02,2.992505e-05,5.953623e+02,5.632729e-01,2.563636e-02,9.054380e-05,5.312709e-05,6.572230e-04,2.321213e-06
1.373233e-01,7.535795e-01,1.448743e-03,3.340509e-10,2.746128e-02,1.979245e-01,7.241124e-29,1.426317e-08,1.921181e-02,5.945661e-05,4.791097e-02,3.056881e-05,6.148301e+02,5.436434e-01,2.746128e-02,1.251448e-04,5.622952e-05,7.541219e-04,3.436636e-06
1.463084e-01,7.526937e-01,1.543537e-03,4.197524e-10,2.925795e-02,1.956373e-01,2.621478e-28,1.921231e-08,2.046891e-02,6.342837e-05,4.936104e-02,3.118628e-05,6.337399e+02,5.257193e-01,2.925795e-02,1.674453e-04,5.932116e-05,8.560276e-04,4.899106e-06
1.551523e-01,7.518217e-01,1.636843e-03,5.170221e-10,3.102634e-02,1.933861e-01,8.548269e-28,2.514031e-08,2.170628e-02,6.737022e-05,5.078732e-02,3.177898e-05,6.521058e+02,5.092947e-01,3.102634e-02,2.183316e-04,6.239802e-05,9.626338e-04,6.774030e-06
1.638571e-01,7.509634e-01,1.728682e-03,6.275190e-10,3.276683e-02,1.911704e-01,2.552427e-27,3.214259e-08,2.292420e-02,7.128910e-05,5.219046e-02,3.234840e-05,6.699456e+02,4.941921e-01,3.276683e-02,2.790670e-04,6.545714e-05,1.073665e-03,9.144141e-06
1.724145e-01,7.501196e-01,1.818968e-03,7.538387e-10,3.447778e-02,1.889924e-01,7.053555e-27,4.034849e-08,2.412153e-02,7.518801e-05,5.356930e-02,3.289526e-05,6.872565e+02,4.802768e-01,3.447778e-02,3.514084e-04,6.849229e-05,1.188717e-03,1.211578e-05
1.808287e-01,7.492898e-01,1.907747e-03,8.999671e-10,3.616002e-02,1.868508e-01,1.829315e-26,4.995594e-08,2.529888e-02,7.907618e-05,5.492466e-02,3.342101e-05,7.040607e+02,4.674138e-01,3.616002e-02,4.379499e-04,7.150198e-05,1.307547e-03,1.583628e-05
1.891322e-01,7.484710e-01,1.995361e-03,1.072004e-09,3.782001e-02,1.847376e-01,4.511154e-26,6.128255e-08,2.646077e-02,8.297699e-05,5.626174e-02,3.392864e-05,7.204351e+02,4.554481e-01,3.782001e-02,5.426686e-04,7.449507e-05,1.430353e-03,2.052373e-05
