Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.274103e-02,7.657317e-01,2.851920e-04,2.419591e-23,1.087725e-03,2.309001e-01,3.879614e-37,6.305118e-21,1.855694e-03,4.646751e-07,2.605984e-02,1.890854e-05,3.065896e+02,1.140322e+00,1.087725e-03,1.880432e-17,1.658175e-05,1.183146e-06,2.045393e-20
2.535257e-02,7.643595e-01,5.674856e-04,6.004230e-23,2.164395e-03,2.289383e-01,0.000000e+00,1.783775e-20,3.692529e-03,9.623865e-07,2.727938e-02,1.946384e-05,3.193550e+02,1.088480e+00,2.164395e-03,1.548757e-16,1.788167e-05,4.684606e-06,3.352122e-19
3.773000e-02,7.630129e-01,8.445389e-04,1.277120e-22,3.221078e-03,2.270129e-01,1.246993e-36,3.639257e-20,5.495266e-03,1.494937e-06,2.847255e-02,1.998911e-05,3.317000e+02,1.042121e+00,3.221078e-03,6.913726e-16,1.918118e-05,1.037534e-05,2.226965e-18
4.982884e-02,7.616965e-01,1.115356e-03,2.459677e-22,4.253978e-03,2.251309e-01,2.707573e-38,6.400174e-20,7.257427e-03,2.063801e-06,2.963572e-02,2.048496e-05,3.435935e+02,1.000589e+00,4.253978e-03,2.312132e-15,2.047290e-05,1.809633e-05,9.835759e-18
6.165123e-02,7.604103e-01,1.379986e-03,4.448454e-22,5.263277e-03,2.232919e-01,1.948881e-38,1.038503e-19,8.979323e-03,2.671320e-06,3.076960e-02,2.095373e-05,3.550511e+02,9.631930e-01,5.263277e-03,6.439386e-15,2.175445e-05,2.770208e-05,3.389227e-17
7.322036e-02,7.591515e-01,1.638946e-03,7.845125e-22,6.250955e-03,2.214923e-01,3.152982e-38,1.628956e-19,1.066433e-02,3.320715e-06,3.187684e-02,2.139830e-05,3.661080e+02,9.293072e-01,6.250955e-03,1.573347e-14,2.302608e-05,3.907444e-05,9.834921e-17
8.456184e-02,7.579176e-01,1.892811e-03,1.412391e-21,7.219197e-03,2.197282e-01,1.677636e-38,2.588412e-19,1.231619e-02,4.015475e-06,3.296020e-02,2.182129e-05,3.768000e+02,8.984151e-01,7.219197e-03,3.478895e-14,2.428865e-05,5.211681e-05,2.511483e-16
9.568547e-02,7.567074e-01,2.141800e-03,2.715547e-21,8.168841e-03,2.179980e-01,0.000000e+00,4.368692e-19,1.393631e-02,4.758316e-06,3.402087e-02,2.222447e-05,3.871467e+02,8.701302e-01,8.168841e-03,7.101450e-14,2.554155e-05,6.672996e-05,5.801062e-16
1.065938e-01,7.555205e-01,2.385970e-03,5.687656e-21,9.100106e-03,2.163013e-01,2.542752e-38,8.066293e-19,1.552508e-02,5.551443e-06,3.505931e-02,2.260919e-05,3.971603e+02,8.441452e-01,9.100106e-03,1.357327e-13,2.678353e-05,8.281193e-05,1.235182e-15
1.172995e-01,7.543558e-01,2.625603e-03,1.274295e-20,1.001407e-02,2.146361e-01,0.000000e+00,1.618611e-18,1.708433e-02,6.397819e-06,3.607689e-02,2.297700e-05,4.068615e+02,8.201772e-01,1.001407e-02,2.457326e-13,2.801468e-05,1.002816e-04,2.460783e-15
1.278163e-01,7.532115e-01,2.861009e-03,2.938994e-20,1.091191e-02,2.130004e-01,1.442764e-39,3.411596e-18,1.861608e-02,7.300725e-06,3.707507e-02,2.332933e-05,4.162713e+02,7.979838e-01,1.091191e-02,4.253928e-13,2.923534e-05,1.190698e-04,4.641848e-15
1.381396e-01,7.520884e-01,3.092083e-03,6.738977e-20,1.179322e-02,2.113948e-01,0.000000e+00,7.274668e-18,2.011964e-02,8.261902e-06,3.805353e-02,2.366690e-05,4.253936e+02,7.773941e-01,1.179322e-02,7.092122e-13,3.044389e-05,1.390800e-04,8.363896e-15
1.482613e-01,7.509871e-01,3.318643e-03,1.504103e-19,1.265732e-02,2.098207e-01,1.042099e-36,1.529304e-17,2.159382e-02,9.282363e-06,3.901160e-02,2.399024e-05,4.342289e+02,7.582653e-01,1.265732e-02,1.145831e-12,3.163832e-05,1.602077e-04,1.450315e-14
1.581922e-01,7.499067e-01,3.540935e-03,3.240885e-19,1.350514e-02,2.082762e-01,4.506677e-37,3.131218e-17,2.304024e-02,1.036469e-05,3.995043e-02,2.430043e-05,4.427946e+02,7.404384e-01,1.350514e-02,1.805796e-12,3.281898e-05,1.823888e-04,2.438753e-14
