Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.171206e-02,7.658565e-01,2.398488e-04,2.987102e-23,1.236522e-03,2.308447e-01,0.000000e+00,3.950725e-21,1.682048e-03,2.362321e-06,2.613681e-02,1.900270e-05,3.085843e+02,1.133655e+00,1.236522e-03,1.307741e-16,1.676233e-05,1.528987e-06,1.617051e-19
2.334589e-02,7.646035e-01,4.780957e-04,8.434287e-23,2.464784e-03,2.288208e-01,1.190566e-36,1.182898e-20,3.352861e-03,4.718239e-06,2.743268e-02,1.964891e-05,3.233618e+02,1.076297e+00,2.464784e-03,1.338675e-15,1.825603e-05,6.075160e-06,3.299545e-18
3.482101e-02,7.633677e-01,7.130923e-04,1.869855e-22,3.676291e-03,2.268246e-01,1.131726e-35,2.540855e-20,5.000881e-03,7.052190e-06,2.870348e-02,2.026236e-05,3.377376e+02,1.025295e+00,3.676291e-03,6.997008e-15,1.976247e-05,1.351512e-05,2.572304e-17
4.609509e-02,7.621535e-01,9.439719e-04,3.684639e-22,4.866572e-03,2.248633e-01,1.147030e-34,4.710739e-20,6.620028e-03,9.355564e-06,2.994586e-02,2.084365e-05,3.516693e+02,9.798297e-01,4.866572e-03,2.641906e-14,2.127273e-05,2.368352e-05,1.285703e-16
5.716946e-02,7.609607e-01,1.170762e-03,6.935579e-22,6.035769e-03,2.229368e-01,0.000000e+00,8.190080e-20,8.210494e-03,1.162835e-05,3.116110e-02,2.139542e-05,3.651702e+02,9.390629e-01,6.035769e-03,8.116154e-14,2.278380e-05,3.643051e-05,4.898723e-16
6.805943e-02,7.597879e-01,1.393775e-03,1.352890e-21,7.185497e-03,2.210424e-01,3.570728e-37,1.442922e-19,9.774476e-03,1.387328e-05,3.235176e-02,2.192066e-05,3.782700e+02,9.022727e-01,7.185497e-03,2.152133e-13,2.429494e-05,5.163137e-05,1.546415e-15
7.878197e-02,7.586331e-01,1.613360e-03,2.997767e-21,8.317549e-03,2.191771e-01,1.065179e-34,2.809981e-19,1.131441e-02,1.609346e-05,3.352042e-02,2.242206e-05,3.909990e+02,8.688694e-01,8.317549e-03,5.101415e-13,2.580602e-05,6.918162e-05,4.243127e-15
8.935471e-02,7.574944e-01,1.829877e-03,7.846487e-21,9.433784e-03,2.173378e-01,1.608109e-37,6.376525e-19,1.283283e-02,1.829211e-05,3.466959e-02,2.290205e-05,4.033875e+02,8.383696e-01,9.433784e-03,1.106425e-12,2.731737e-05,8.899628e-05,1.043777e-14
9.979123e-02,7.563704e-01,2.043604e-03,2.306105e-20,1.053564e-02,2.155223e-01,3.155421e-36,1.639897e-18,1.433169e-02,2.047166e-05,3.580121e-02,2.336260e-05,4.154594e+02,8.103846e-01,1.053564e-02,2.231985e-12,2.882903e-05,1.109997e-04,2.351539e-14
