Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.288947e-02,7.657804e-01,1.519853e-04,1.124838e-15,2.318214e-03,2.298256e-01,4.808075e-36,5.369474e-15,1.876630e-03,3.664184e-06,2.698488e-02,1.965592e-05,3.230085e+02,1.083303e+00,2.318214e-03,2.908843e-11,1.814443e-05,5.374116e-06,6.743321e-14
2.552094e-02,7.644697e-01,3.009283e-04,7.154150e-15,4.590027e-03,2.268303e-01,4.338917e-34,4.818210e-14,3.715697e-03,7.254972e-06,2.904891e-02,2.088146e-05,3.514768e+02,9.907611e-01,4.590027e-03,3.830237e-10,2.107618e-05,2.106835e-05,1.758089e-12
3.764204e-02,7.632119e-01,4.438535e-04,3.063300e-14,6.770048e-03,2.239560e-01,1.302549e-34,2.755673e-13,5.480457e-03,1.070057e-05,3.098990e-02,2.199418e-05,3.783725e+02,9.160978e-01,6.770048e-03,2.510630e-09,2.400855e-05,4.583355e-05,1.699709e-11
4.913831e-02,7.620190e-01,5.794109e-04,9.760429e-14,8.837691e-03,2.212299e-01,0.000000e+00,1.122715e-12,7.154246e-03,1.396836e-05,3.280246e-02,2.299904e-05,4.034974e+02,8.553194e-01,8.837691e-03,1.077559e-08,2.688942e-05,7.810478e-05,9.523133e-11
6.004708e-02,7.608871e-01,7.080409e-04,2.500912e-13,1.079967e-02,2.186431e-01,0.000000e+00,3.554567e-12,8.742498e-03,1.706889e-05,3.450204e-02,2.391185e-05,4.269913e+02,8.049375e-01,1.079967e-02,3.465445e-08,2.970647e-05,1.166329e-04,3.742566e-10
7.045648e-02,7.598069e-01,8.307826e-04,5.452209e-13,1.267183e-02,2.161747e-01,4.460551e-35,9.321653e-12,1.025804e-02,2.002717e-05,3.610898e-02,2.474934e-05,4.490940e+02,7.623326e-01,1.267183e-02,9.071030e-08,3.246528e-05,1.605753e-04,1.149466e-09
8.043890e-02,7.587711e-01,9.484897e-04,1.050698e-12,1.446721e-02,2.138076e-01,0.000000e+00,2.114431e-11,1.171143e-02,2.286376e-05,3.763903e-02,2.552425e-05,4.700009e+02,7.257043e-01,1.446721e-02,2.035842e-07,3.517169e-05,2.093002e-04,2.945295e-09
9.007368e-02,7.577713e-01,1.062097e-03,1.841858e-12,1.620005e-02,2.115229e-01,2.935611e-33,4.286272e-11,1.311419e-02,2.560125e-05,3.910760e-02,2.624792e-05,4.899116e+02,6.937125e-01,1.620005e-02,4.065810e-07,3.783688e-05,2.624416e-04,6.586633e-09
9.947063e-02,7.567963e-01,1.172901e-03,3.005093e-12,1.789012e-02,2.092946e-01,1.063156e-32,7.972722e-11,1.448234e-02,2.827097e-05,4.053367e-02,2.693232e-05,5.090779e+02,6.652667e-01,1.789012e-02,7.436543e-07,4.048349e-05,3.200564e-04,1.330406e-08
