Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
8.539707e-03,7.670551e-01,2.108301e-05,2.281349e-06,4.181734e-03,2.282819e-01,1.502829e-23,1.889991e-10,1.709631e-05,2.844177e-04,2.815009e-02,2.059912e-05,3.438871e+02,1.019331e+00,4.181734e-03,1.379222e-02,2.020847e-05,1.748690e-05,5.767540e-05
1.646022e-02,7.669968e-01,4.063812e-05,7.022265e-06,8.059882e-03,2.240148e-01,5.995314e-22,2.678142e-09,3.294289e-05,5.528285e-04,3.106824e-02,2.253796e-05,3.899374e+02,8.963010e-01,8.059882e-03,6.321058e-02,2.514553e-05,6.496170e-05,5.094698e-04
2.355028e-02,7.669447e-01,5.814528e-05,1.396444e-05,1.153090e-02,2.201944e-01,6.868209e-21,1.534048e-08,4.711190e-05,7.976565e-04,3.358053e-02,2.416070e-05,4.305764e+02,8.095650e-01,1.153090e-02,1.527889e-01,2.984405e-05,1.329617e-04,1.761794e-03
3.001328e-02,7.668971e-01,7.410885e-05,2.274667e-05,1.469432e-02,2.167113e-01,4.482083e-20,4.725377e-08,6.000749e-05,1.024918e-03,3.580873e-02,2.556131e-05,4.671234e+02,7.444327e-01,1.469432e-02,2.857488e-01,3.433663e-05,2.159230e-04,4.198884e-03
3.609310e-02,7.668523e-01,8.913413e-05,3.325043e-05,1.766946e-02,2.134341e-01,2.109883e-19,1.050133e-07,7.211899e-05,1.242425e-03,3.786313e-02,2.681904e-05,5.010566e+02,6.924492e-01,1.766946e-02,4.687227e-01,3.873070e-05,3.122098e-04,8.282077e-03
4.191707e-02,7.668094e-01,1.035400e-04,4.539645e-05,2.051855e-02,2.102943e-01,7.911991e-19,1.939465e-07,8.370522e-05,1.454233e-03,3.980116e-02,2.797521e-05,5.331439e+02,6.493659e-01,2.051855e-02,7.092503e-01,4.308081e-05,4.210109e-04,1.455279e-02
4.756967e-02,7.667677e-01,1.175407e-04,5.915615e-05,2.328278e-02,2.072464e-01,2.504321e-18,3.191422e-07,9.494069e-05,1.663061e-03,4.165961e-02,2.905596e-05,5.638859e+02,6.126744e-01,2.328278e-02,1.015859e+00,4.742480e-05,5.420878e-04,2.365202e-02
5.311350e-02,7.667268e-01,1.312986e-04,7.454164e-05,2.599261e-02,2.042569e-01,6.955006e-18,4.858417e-07,1.059577e-04,1.870953e-03,4.346459e-02,3.007947e-05,5.936433e+02,5.807645e-01,2.599261e-02,1.398017e+00,5.179289e-05,6.756158e-04,3.633811e-02
5.858344e-02,7.666863e-01,1.449092e-04,9.155137e-05,2.866491e-02,2.013071e-01,1.738785e-17,6.990530e-07,1.168353e-04,2.078991e-03,4.523103e-02,3.105646e-05,6.226139e+02,5.526156e-01,2.866491e-02,1.864897e+00,5.619903e-05,8.216771e-04,5.345710e-02
6.399072e-02,7.666461e-01,1.584114e-04,1.101375e-04,3.130492e-02,1.983912e-01,3.980145e-17,9.629229e-07,1.276071e-04,2.287373e-03,4.696493e-02,3.199218e-05,6.508639e+02,5.275673e-01,3.130492e-02,2.424108e+00,6.064095e-05,9.799980e-04,7.588651e-02
6.933454e-02,7.666064e-01,1.718161e-04,1.302124e-04,3.391203e-02,1.955097e-01,8.443894e-17,1.280455e-06,1.382851e-04,2.495810e-03,4.866760e-02,3.288922e-05,6.783952e+02,5.051508e-01,3.391203e-02,3.081309e+00,6.510773e-05,1.150026e-03,1.044934e-01
7.461300e-02,7.665669e-01,1.851325e-04,1.516804e-04,3.648503e-02,1.926639e-01,1.677210e-16,1.653846e-06,1.488806e-04,2.703941e-03,5.033939e-02,3.374964e-05,7.052052e+02,4.849912e-01,3.648503e-02,3.840916e+00,6.958815e-05,1.331157e-03,1.401359e-01
7.982839e-02,7.665279e-01,1.983819e-04,1.744612e-04,3.902479e-02,1.898527e-01,3.146820e-16,2.084867e-06,1.594151e-04,2.911556e-03,5.198153e-02,3.457593e-05,7.313136e+02,4.667673e-01,3.902479e-02,4.706954e+00,7.407530e-05,1.522934e-03,1.836879e-01
8.498650e-02,7.664890e-01,2.115958e-04,1.984930e-04,4.153384e-02,1.870733e-01,5.618927e-16,2.575003e-06,1.699187e-04,3.118578e-03,5.359595e-02,3.537085e-05,7.567573e+02,4.502049e-01,4.153384e-02,5.683464e+00,7.856612e-05,1.725060e-03,2.360561e-01
9.009514e-02,7.664504e-01,2.248128e-04,2.237382e-04,4.401569e-02,1.843215e-01,9.610897e-16,3.125780e-06,1.804279e-04,3.325030e-03,5.518488e-02,3.613715e-05,7.815821e+02,4.350723e-01,4.401569e-02,6.774958e+00,8.306010e-05,1.937381e-03,2.982045e-01
9.516391e-02,7.664119e-01,2.380780e-04,2.501858e-04,4.647467e-02,1.815923e-01,1.583425e-15,3.738898e-06,1.909852e-04,3.531025e-03,5.675085e-02,3.687762e-05,8.058410e+02,4.211733e-01,4.647467e-02,7.986778e+00,8.755925e-05,2.159895e-03,3.711829e-01
1.002043e-01,7.663734e-01,2.514439e-04,2.778566e-04,4.891600e-02,1.788798e-01,2.524640e-15,4.416502e-06,2.016398e-04,3.736781e-03,5.829669e-02,3.759502e-05,8.295935e+02,4.083398e-01,4.891600e-02,9.325571e+00,9.206798e-05,2.392775e-03,4.561696e-01
1.052248e-01,7.663348e-01,2.649589e-04,3.067832e-04,5.134344e-02,1.761793e-01,3.910189e-15,5.160871e-06,2.124390e-04,3.942427e-03,5.982419e-02,3.829151e-05,8.528835e+02,3.964381e-01,5.134344e-02,1.079843e+01,9.658887e-05,2.636149e-03,5.544285e-01
1.102158e-01,7.662962e-01,2.786238e-04,3.369088e-04,5.375192e-02,1.734964e-01,5.892556e-15,5.971650e-06,2.233932e-04,4.147365e-03,6.132942e-02,3.896658e-05,8.756703e+02,3.853941e-01,5.375192e-02,1.240731e+01,1.011084e-04,2.889269e-03,6.669167e-01
1.151439e-01,7.662578e-01,2.923729e-04,3.680309e-04,5.612493e-02,1.708491e-01,8.637954e-15,6.843865e-06,2.344602e-04,4.350043e-03,6.280147e-02,3.961676e-05,8.978109e+02,3.751883e-01,5.612493e-02,1.414454e+01,1.055917e-04,3.150008e-03,7.938613e-01
1.199794e-01,7.662199e-01,3.061444e-04,3.999471e-04,5.844790e-02,1.682535e-01,1.232028e-14,7.771602e-06,2.456004e-04,4.549078e-03,6.423094e-02,4.023938e-05,9.191889e+02,3.657891e-01,5.844790e-02,1.599968e+01,1.100071e-04,3.416157e-03,9.351477e-01
1.247227e-01,7.661824e-01,3.199581e-04,4.326441e-04,6.072093e-02,1.657094e-01,1.713935e-14,8.754074e-06,2.568398e-04,4.744363e-03,6.561765e-02,4.083582e-05,9.398272e+02,3.571096e-01,6.072093e-02,1.797133e+01,1.143509e-04,3.687031e-03,1.091236e+00
1.293994e-01,7.661451e-01,3.339079e-04,4.662971e-04,6.295596e-02,1.632034e-01,2.334334e-14,9.796714e-06,2.682659e-04,4.936838e-03,6.696866e-02,4.141042e-05,9.598542e+02,3.490333e-01,6.295596e-02,2.006928e+01,1.186432e-04,3.963453e-03,1.263481e+00
1.340424e-01,7.661078e-01,3.481190e-04,5.011724e-04,6.516854e-02,1.607179e-01,3.123991e-14,1.090897e-05,2.799938e-04,5.127776e-03,6.829295e-02,4.196806e-05,9.794241e+02,3.414497e-01,6.516854e-02,2.231007e+01,1.229114e-04,4.246939e-03,1.453915e+00
1.386787e-01,7.660703e-01,3.627079e-04,5.375296e-04,6.737095e-02,1.582390e-01,4.119333e-14,1.210168e-05,2.921357e-04,5.318189e-03,6.959726e-02,4.251248e-05,9.986554e+02,3.342764e-01,6.737095e-02,2.471123e+01,1.271776e-04,4.538845e-03,1.664819e+00
1.433197e-01,7.660323e-01,3.777533e-04,5.755362e-04,6.956819e-02,1.557608e-01,5.359892e-14,1.338419e-05,3.047758e-04,5.508471e-03,7.088607e-02,4.304541e-05,1.017599e+03,3.274650e-01,6.956819e-02,2.728522e+01,1.314504e-04,4.839733e-03,1.898183e+00
1.479736e-01,7.659938e-01,3.933295e-04,6.153401e-04,7.176340e-02,1.532796e-01,6.889245e-14,1.476684e-05,3.179982e-04,5.698860e-03,7.216841e-02,4.356798e-05,1.036288e+03,3.209789e-01,7.176340e-02,3.004397e+01,1.357347e-04,5.149986e-03,2.156057e+00
1.526607e-01,7.659547e-01,4.095624e-04,6.572086e-04,7.396546e-02,1.507851e-01,8.761192e-14,1.626621e-05,3.319358e-04,5.890093e-03,7.345009e-02,4.408256e-05,1.054798e+03,3.147707e-01,7.396546e-02,3.300880e+01,1.400466e-04,5.470889e-03,2.441511e+00
1.574026e-01,7.659146e-01,4.265976e-04,7.014409e-04,7.618362e-02,1.482667e-01,1.103917e-13,1.790295e-05,3.467457e-04,6.082941e-03,7.473689e-02,4.459142e-05,1.073206e+03,3.087981e-01,7.618362e-02,3.620518e+01,1.444032e-04,5.803944e-03,2.758242e+00
1.622595e-01,7.658730e-01,4.447474e-04,7.487416e-04,7.844477e-02,1.456933e-01,1.382159e-13,1.971730e-05,3.627418e-04,6.279704e-03,7.604476e-02,4.510061e-05,1.091728e+03,3.029804e-01,7.844477e-02,3.969125e+01,1.488565e-04,6.153582e-03,3.113571e+00
1.673138e-01,7.658290e-01,4.644623e-04,8.001295e-04,8.078530e-02,1.430231e-01,1.725266e-13,2.176974e-05,3.803828e-04,6.483508e-03,7.739502e-02,4.561784e-05,1.110646e+03,2.972263e-01,8.078530e-02,4.355442e+01,1.534785e-04,6.526265e-03,3.518557e+00
1.725957e-01,7.657823e-01,4.860564e-04,8.561787e-04,8.321658e-02,1.402423e-01,2.147919e-13,2.411437e-05,4.000347e-04,6.695285e-03,7.879451e-02,4.614483e-05,1.130027e+03,2.915177e-01,8.321658e-02,4.785654e+01,1.582917e-04,6.924999e-03,3.982458e+00
1.781071e-01,7.657327e-01,5.097799e-04,9.171658e-04,8.573639e-02,1.373526e-01,2.664814e-13,2.680529e-05,4.220357e-04,6.914751e-03,8.024242e-02,4.668026e-05,1.149828e+03,2.858696e-01,8.573639e-02,5.264457e+01,1.632921e-04,7.350729e-03,4.513555e+00
1.837721e-01,7.656806e-01,5.355621e-04,9.823901e-04,8.830667e-02,1.343972e-01,3.282657e-13,2.986445e-05,4.464490e-04,7.138461e-03,8.171761e-02,4.721549e-05,1.169731e+03,2.803696e-01,8.830667e-02,5.789569e+01,1.684045e-04,7.798068e-03,5.112576e+00
1.894268e-01,7.656273e-01,5.628560e-04,1.049867e-03,9.085087e-02,1.314642e-01,3.991693e-13,3.325327e-05,4.728801e-04,7.359594e-03,8.317713e-02,4.773477e-05,1.189144e+03,2.751665e-01,9.085087e-02,6.348345e+01,1.734760e-04,8.253881e-03,5.767527e+00
1.949240e-01,7.655741e-01,5.910312e-04,1.117481e-03,9.330210e-02,1.286315e-01,4.772588e-13,3.691028e-05,5.008110e-04,7.572185e-03,8.458367e-02,4.822545e-05,1.207581e+03,2.703644e-01,9.330210e-02,6.926053e+01,1.783720e-04,8.705282e-03,6.462153e+00
2.002069e-01,7.655216e-01,6.197741e-04,1.184035e-03,9.563570e-02,1.259288e-01,5.609548e-13,4.080294e-05,5.299919e-04,7.773971e-03,8.592395e-02,4.868405e-05,1.224895e+03,2.659722e-01,9.563570e-02,7.514565e+01,1.830419e-04,9.146187e-03,7.186607e+00
2.052753e-01,7.654697e-01,6.490179e-04,1.249028e-03,9.785288e-02,1.233559e-01,6.492083e-13,4.492655e-05,5.604019e-04,7.964964e-03,8.719938e-02,4.911229e-05,1.241133e+03,2.619508e-01,9.785288e-02,8.111142e+01,1.874867e-04,9.575186e-03,7.936986e+00
2.101478e-01,7.654183e-01,6.787957e-04,1.312241e-03,9.996312e-02,1.209029e-01,7.412513e-13,4.928936e-05,5.921206e-04,8.145900e-03,8.841589e-02,4.951323e-05,1.256400e+03,2.582525e-01,9.996312e-02,8.715366e+01,1.917241e-04,9.992625e-03,8.712152e+00
2.149037e-01,7.653666e-01,7.095504e-04,1.374302e-03,1.020015e-01,1.185299e-01,8.376421e-13,5.396321e-05,6.256819e-04,8.319706e-03,8.959415e-02,4.989451e-05,1.270976e+03,2.547928e-01,1.020015e-01,9.335278e+01,1.958239e-04,1.040431e-02,9.522124e+00
2.196039e-01,7.653138e-01,7.417000e-04,1.435642e-03,1.039941e-01,1.162070e-01,9.389053e-13,5.902506e-05,6.616397e-04,8.488490e-03,9.074970e-02,5.026164e-05,1.285062e+03,2.515119e-01,1.039941e-01,9.978287e+01,1.998380e-04,1.081477e-02,1.037683e+01
2.242699e-01,7.652595e-01,7.754576e-04,1.496180e-03,1.059496e-01,1.139249e-01,1.044873e-12,6.452682e-05,7.003610e-04,8.652824e-03,9.188799e-02,5.061662e-05,1.298733e+03,2.483845e-01,1.059496e-01,1.064755e+02,2.037833e-04,1.122532e-02,1.128104e+01
2.289289e-01,7.652032e-01,8.111130e-04,1.555887e-03,1.078782e-01,1.116720e-01,1.155530e-12,7.053762e-05,7.423346e-04,8.813410e-03,9.301565e-02,5.096169e-05,1.312069e+03,2.453846e-01,1.078782e-01,1.134755e+02,2.076809e-04,1.163771e-02,1.224153e+01
2.335964e-01,7.651445e-01,8.489075e-04,1.614561e-03,1.097851e-01,1.094425e-01,1.270586e-12,7.712388e-05,7.880331e-04,8.970472e-03,9.413631e-02,5.129803e-05,1.325114e+03,2.424967e-01,1.097851e-01,1.208161e+02,2.115411e-04,1.205277e-02,1.326381e+01
2.382899e-01,7.650831e-01,8.891295e-04,1.671983e-03,1.116760e-01,1.072306e-01,1.389747e-12,8.436557e-05,8.380315e-04,9.124214e-03,9.525383e-02,5.162679e-05,1.337910e+03,2.397065e-01,1.116760e-01,1.285363e+02,2.153750e-04,1.247153e-02,1.435442e+01
2.430448e-01,7.650180e-01,9.322769e-04,1.728090e-03,1.135627e-01,1.050225e-01,1.513130e-12,9.238798e-05,8.932298e-04,9.275315e-03,9.637616e-02,5.195019e-05,1.350542e+03,2.369911e-01,1.135627e-01,1.367106e+02,2.192073e-04,1.289649e-02,1.552522e+01
2.479192e-01,7.649479e-01,9.791559e-04,1.782965e-03,1.154652e-01,1.027954e-01,1.641377e-12,1.013872e-04,9.550336e-04,9.424949e-03,9.751613e-02,5.227160e-05,1.363142e+03,2.343192e-01,1.154652e-01,1.454637e+02,2.230786e-04,1.333221e-02,1.679600e+01
2.529711e-01,7.648715e-01,1.030723e-03,1.836482e-03,1.174012e-01,1.005288e-01,1.774979e-12,1.116081e-04,1.025217e-03,9.573939e-03,9.868590e-02,5.259387e-05,1.375821e+03,2.316647e-01,1.174012e-01,1.549344e+02,2.270258e-04,1.378304e-02,1.818948e+01
2.582409e-01,7.647872e-01,1.087923e-03,1.888073e-03,1.193799e-01,9.821236e-02,1.913678e-12,1.233157e-04,1.105758e-03,9.722205e-03,9.989289e-02,5.291821e-05,1.388631e+03,2.290153e-01,1.193799e-01,1.652414e+02,2.310684e-04,1.425156e-02,1.972650e+01
2.637541e-01,7.646935e-01,1.151692e-03,1.936766e-03,1.214030e-01,9.584467e-02,2.056403e-12,1.367957e-04,1.198878e-03,9.868869e-03,1.011405e-01,5.324449e-05,1.401571e+03,2.263695e-01,1.214030e-01,1.764785e+02,2.352105e-04,1.473869e-02,2.142502e+01
2.695210e-01,7.645886e-01,1.222912e-03,1.981206e-03,1.234647e-01,9.343287e-02,2.201171e-12,1.523425e-04,1.307020e-03,1.001228e-02,1.024281e-01,5.357135e-05,1.414590e+03,2.237346e-01,1.234647e-01,1.887011e+02,2.394415e-04,1.524353e-02,2.329792e+01
2.755574e-01,7.644705e-01,1.302655e-03,2.019860e-03,1.255595e-01,9.098365e-02,2.345596e-12,1.703120e-04,1.433285e-03,1.015058e-02,1.037556e-01,5.389750e-05,1.427640e+03,2.211170e-01,1.255595e-01,2.019609e+02,2.437510e-04,1.576519e-02,2.535811e+01
2.818917e-01,7.643365e-01,1.392319e-03,2.051010e-03,1.276842e-01,8.850127e-02,2.486943e-12,1.911539e-04,1.581785e-03,1.028170e-02,1.051247e-01,5.422185e-05,1.440684e+03,2.185192e-01,1.276842e-01,2.163111e+02,2.481331e-04,1.630325e-02,2.761951e+01
2.885508e-01,7.641830e-01,1.493485e-03,2.072639e-03,1.298316e-01,8.599382e-02,2.621727e-12,2.153825e-04,1.757624e-03,1.040295e-02,1.065358e-01,5.454274e-05,1.453660e+03,2.159477e-01,1.298316e-01,2.317627e+02,2.525738e-04,1.685624e-02,3.009012e+01
2.955386e-01,7.640065e-01,1.607557e-03,2.082455e-03,1.319844e-01,8.348135e-02,2.745322e-12,2.434799e-04,1.966432e-03,1.051067e-02,1.079829e-01,5.485683e-05,1.466439e+03,2.134197e-01,1.319844e-01,2.482090e+02,2.570373e-04,1.741988e-02,3.275972e+01
3.027794e-01,7.638049e-01,1.734604e-03,2.078301e-03,1.340999e-01,8.101246e-02,2.851651e-12,2.755779e-04,2.212165e-03,1.059991e-02,1.094432e-01,5.515728e-05,1.478749e+03,2.109793e-01,1.340999e-01,2.652684e+02,2.614346e-04,1.798278e-02,3.557247e+01
