Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.298351e-02,7.657627e-01,1.568114e-04,5.097277e-16,2.293798e-03,2.298378e-01,0.000000e+00,2.434968e-15,1.895436e-03,3.516576e-06,2.696951e-02,1.964085e-05,3.226792e+02,1.084345e+00,2.293798e-03,1.315618e-11,1.811310e-05,5.261509e-06,3.017762e-14
2.575039e-02,7.644300e-01,3.110064e-04,3.213826e-15,4.549324e-03,2.268442e-01,0.000000e+00,2.162485e-14,3.759247e-03,6.974444e-06,2.902705e-02,2.085690e-05,3.509224e+02,9.921956e-01,4.549324e-03,1.720598e-10,2.102096e-05,2.069635e-05,7.827558e-13
3.807624e-02,7.631435e-01,4.598748e-04,1.386965e-14,6.726934e-03,2.239541e-01,1.006714e-35,1.246931e-13,5.558674e-03,1.031279e-05,3.097449e-02,2.196765e-05,3.777639e+02,9.173631e-01,6.726934e-03,1.139990e-09,2.394652e-05,4.525164e-05,7.668637e-12
4.985955e-02,7.619135e-01,6.021906e-04,4.500738e-14,8.808693e-03,2.211911e-01,0.000000e+00,5.184882e-13,7.278896e-03,1.350405e-05,3.280790e-02,2.297827e-05,4.030304e+02,8.560049e-01,8.808693e-03,5.001510e-09,2.684362e-05,7.759307e-05,4.405677e-11
6.113445e-02,7.607366e-01,7.383659e-04,1.181915e-13,1.080063e-02,2.185474e-01,9.808961e-35,1.688111e-12,8.924897e-03,1.655744e-05,3.454159e-02,2.390332e-05,4.268456e+02,8.047995e-01,1.080063e-02,1.655341e-08,2.970096e-05,1.166536e-04,1.787873e-10
7.196878e-02,7.596058e-01,8.692201e-04,2.648742e-13,1.271473e-02,2.160070e-01,1.509816e-34,4.569027e-12,1.050658e-02,1.949125e-05,3.619238e-02,2.475721e-05,4.493974e+02,7.612941e-01,1.271473e-02,4.472557e-08,3.251990e-05,1.616644e-04,5.686735e-10
8.242494e-02,7.585143e-01,9.955069e-04,5.257416e-13,1.456202e-02,2.135552e-01,1.041822e-33,1.072035e-11,1.203305e-02,2.232237e-05,3.777425e-02,2.555148e-05,4.708530e+02,7.237540e-01,1.456202e-02,1.038029e-07,3.530410e-05,2.120524e-04,1.511580e-09
9.256429e-02,7.574560e-01,1.117967e-03,9.501466e-13,1.635334e-02,2.111778e-01,2.041479e-33,2.249735e-11,1.351328e-02,2.506740e-05,3.929973e-02,2.629585e-05,4.913693e+02,6.909071e-01,1.635334e-02,2.145118e-07,3.805989e-05,2.674317e-04,3.507984e-09
1.024479e-01,7.564243e-01,1.237339e-03,1.596912e-12,1.809949e-02,2.088603e-01,1.284957e-33,4.324796e-11,1.495617e-02,2.774297e-05,4.078036e-02,2.699865e-05,5.110953e+02,6.617969e-01,1.809949e-02,4.053279e-07,4.079598e-05,3.275915e-04,7.336228e-09
1.121317e-01,7.554135e-01,1.354298e-03,2.537826e-12,1.981031e-02,2.065896e-01,2.080301e-33,7.759257e-11,1.636989e-02,3.036434e-05,4.222621e-02,2.766681e-05,5.301623e+02,6.357039e-01,1.981031e-02,7.146353e-07,4.352154e-05,3.924484e-04,1.415715e-08
1.216548e-01,7.544195e-01,1.469316e-03,3.863371e-12,2.149276e-02,2.043567e-01,4.954292e-34,1.318059e-10,1.776016e-02,3.294242e-05,4.364444e-02,2.830533e-05,5.486633e+02,6.121054e-01,2.149276e-02,1.193976e-06,4.624258e-05,4.619387e-04,2.566184e-08
1.310311e-01,7.534408e-01,1.582560e-03,5.690068e-12,2.314925e-02,2.021581e-01,3.663981e-34,2.142848e-10,1.912899e-02,3.548143e-05,4.503810e-02,2.891701e-05,5.666388e+02,5.906403e-01,2.314925e-02,1.912378e-06,4.895875e-05,5.358878e-04,4.427012e-08
1.402537e-01,7.524781e-01,1.693948e-03,8.170870e-12,2.477858e-02,1.999957e-01,1.362909e-32,3.361641e-10,2.047539e-02,3.798027e-05,4.640695e-02,2.950306e-05,5.840888e+02,5.710545e-01,2.477858e-02,2.962478e-06,5.166418e-05,6.139780e-04,7.340600e-08
1.493104e-01,7.515328e-01,1.803334e-03,1.151230e-11,2.637860e-02,1.978721e-01,6.319604e-32,5.123113e-10,2.179758e-02,4.043675e-05,4.774981e-02,3.006426e-05,6.010041e+02,5.531429e-01,2.637860e-02,4.470576e-06,5.435171e-05,6.958305e-04,1.179275e-07
1.581970e-01,7.506052e-01,1.910664e-03,1.600152e-11,2.794853e-02,1.957884e-01,2.802554e-31,7.629792e-10,2.309493e-02,4.285120e-05,4.906649e-02,3.060174e-05,6.173904e+02,5.367165e-01,2.794853e-02,6.613144e-06,5.701658e-05,7.811203e-04,1.848277e-07
1.669189e-01,7.496947e-01,2.016007e-03,2.204176e-11,2.948937e-02,1.937434e-01,1.083627e-30,1.116117e-09,2.436827e-02,4.522728e-05,5.035817e-02,3.111713e-05,6.332718e+02,5.215972e-01,2.948937e-02,9.640430e-06,5.965739e-05,8.696229e-04,2.842902e-07
1.754889e-01,7.488002e-01,2.119515e-03,3.020265e-11,3.100333e-02,1.917341e-01,3.933141e-30,1.610669e-09,2.561943e-02,4.757134e-05,5.162698e-02,3.161232e-05,6.486840e+02,5.076228e-01,3.100333e-02,1.391099e-05,6.227522e-05,9.612065e-04,4.312870e-07
1.839234e-01,7.479197e-01,2.221388e-03,4.129344e-11,3.249332e-02,1.897565e-01,1.357269e-29,2.301328e-09,2.685084e-02,4.989186e-05,5.287551e-02,3.208923e-05,6.636681e+02,4.946496e-01,3.249332e-02,1.994301e-05,6.487265e-05,1.055816e-03,6.480146e-07
1.922410e-01,7.470515e-01,2.321851e-03,5.645798e-11,3.396259e-02,1.878064e-01,4.477458e-29,3.264617e-09,2.806519e-02,5.219935e-05,5.410660e-02,3.254975e-05,6.782669e+02,4.825525e-01,3.396259e-02,2.848450e-05,6.745328e-05,1.153458e-03,9.674073e-07
2.004620e-01,7.461933e-01,2.421150e-03,7.732081e-11,3.541473e-02,1.858791e-01,1.421392e-28,4.607950e-09,2.926548e-02,5.450688e-05,5.532332e-02,3.299572e-05,6.925248e+02,4.712220e-01,3.541473e-02,4.062096e-05,7.002160e-05,1.254203e-03,1.438580e-06
2.086098e-01,7.453427e-01,2.519568e-03,1.061769e-10,3.685385e-02,1.839690e-01,4.369437e-28,6.481046e-09,3.045512e-02,5.683107e-05,5.652910e-02,3.342900e-05,7.064891e+02,4.605599e-01,3.685385e-02,5.792306e-05,7.258339e-05,1.358206e-03,2.134688e-06
