Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
9.042702e-03,7.672478e-01,8.230798e-07,1.873069e-07,4.660092e-03,2.280154e-01,1.198639e-26,6.926895e-16,3.737570e-13,5.352259e-05,2.855392e-02,2.089389e-05,3.506621e+02,9.995445e-01,4.660092e-03,1.715081e-04,2.090341e-05,2.171646e-05,7.992435e-07
1.786322e-02,7.673746e-01,1.625967e-06,8.205295e-07,9.205628e-03,2.232682e-01,9.700433e-25,3.189171e-15,7.345752e-13,1.064032e-04,3.196992e-02,2.317486e-05,4.055654e+02,8.614784e-01,9.205628e-03,1.025668e-03,2.690127e-05,8.474359e-05,9.441918e-06
2.624497e-02,7.674951e-01,2.389074e-06,2.102320e-06,1.352495e-02,2.187570e-01,1.870671e-23,8.463617e-15,1.075140e-12,1.575948e-04,3.507608e-02,2.518127e-05,4.569204e+02,7.623450e-01,1.352495e-02,2.922601e-03,3.303133e-05,1.829243e-04,3.952803e-05
3.414683e-02,7.676086e-01,3.108967e-06,4.109384e-06,1.759682e-02,2.145040e-01,1.741167e-22,1.749680e-14,1.395176e-12,2.069041e-04,3.791744e-02,2.695499e-05,5.045757e+02,6.883843e-01,1.759682e-02,6.042548e-03,3.915689e-05,3.096481e-04,1.063296e-04
4.169927e-02,7.677172e-01,3.798088e-06,6.884138e-06,2.148842e-02,2.104388e-01,1.059794e-21,3.150686e-14,1.701026e-12,2.551061e-04,4.057721e-02,2.855948e-05,5.494112e+02,6.304957e-01,2.148842e-02,1.060585e-02,4.529687e-05,4.617522e-04,2.279030e-04
4.903945e-02,7.678227e-01,4.469871e-06,1.048773e-05,2.527038e-02,2.064877e-01,4.933988e-21,5.205522e-14,1.999194e-12,3.030343e-04,4.312426e-02,3.004463e-05,5.923023e+02,5.833029e-01,2.527038e-02,1.699295e-02,5.150777e-05,6.385921e-04,4.294183e-04
5.625689e-02,7.679264e-01,5.133919e-06,1.500142e-05,2.898876e-02,2.026024e-01,1.911556e-20,8.106865e-14,2.294328e-12,3.512495e-04,4.560141e-02,3.144144e-05,6.338068e+02,5.437009e-01,2.898876e-02,2.576262e-02,5.782856e-05,8.403482e-04,7.468264e-04
6.341201e-02,7.680293e-01,5.797883e-06,2.053563e-05,3.267459e-02,1.987503e-01,6.479203e-20,1.209404e-13,2.590072e-12,4.001474e-04,4.803611e-02,3.277012e-05,6.742906e+02,5.097544e-01,3.267459e-02,3.767977e-02,6.428610e-05,1.067629e-03,1.231171e-03
7.054309e-02,7.681317e-01,6.468300e-06,2.723679e-05,3.634747e-02,1.949106e-01,1.982361e-19,1.746431e-13,2.889403e-12,4.499935e-04,5.044481e-02,3.404373e-05,7.139796e+02,4.801968e-01,3.634747e-02,5.374069e-02,7.089537e-05,1.321139e-03,1.953338e-03
7.766877e-02,7.682342e-01,7.151064e-06,3.528954e-05,4.001685e-02,1.910734e-01,5.582145e-19,2.457868e-13,3.194758e-12,5.009243e-04,5.283486e-02,3.527008e-05,7.529832e+02,4.541712e-01,4.001685e-02,7.517879e-02,7.765812e-05,1.601348e-03,3.008418e-03
8.478364e-02,7.683364e-01,7.851181e-06,4.490766e-05,4.367975e-02,1.872412e-01,1.462524e-18,3.385074e-13,3.507806e-12,5.528966e-04,5.520381e-02,3.645195e-05,7.912790e+02,4.311005e-01,4.367975e-02,1.034125e-01,8.455557e-05,1.907921e-03,4.517032e-03
9.185111e-02,7.684380e-01,8.572011e-06,5.630362e-05,4.731708e-02,1.834337e-01,3.579697e-18,4.569857e-13,3.828998e-12,6.056097e-04,5.753756e-02,3.758688e-05,8.286863e+02,4.106108e-01,4.731708e-02,1.398726e-01,9.153895e-05,2.238906e-03,6.618363e-03
9.881709e-02,7.685381e-01,9.316197e-06,6.966979e-05,5.090077e-02,1.796799e-01,8.192316e-18,6.048900e-13,4.157920e-12,6.585832e-04,5.981575e-02,3.867007e-05,8.649493e+02,3.924273e-01,5.090077e-02,1.858015e-01,9.854072e-05,2.590888e-03,9.457439e-03
1.056490e-01,7.686363e-01,1.008934e-05,8.522256e-05,5.441377e-02,1.759970e-01,1.758148e-17,7.855144e-13,4.494963e-12,7.114505e-04,6.202496e-02,3.970052e-05,8.999413e+02,3.762590e-01,5.441377e-02,2.422774e-01,1.055138e-04,2.960858e-03,1.318323e-02
