Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.122637e-02,7.659083e-01,2.334265e-04,2.765649e-23,1.152025e-03,2.309592e-01,3.744626e-36,3.795488e-21,1.613438e-03,2.086653e-06,2.605770e-02,1.895511e-05,3.075272e+02,1.137769e+00,1.152025e-03,8.832320e-17,1.665989e-05,1.327162e-06,1.017505e-19
2.238907e-02,7.647056e-01,4.655290e-04,7.491518e-23,2.297516e-03,2.290472e-01,8.613803e-36,1.107628e-20,3.217725e-03,4.175520e-06,2.727771e-02,1.955786e-05,3.212914e+02,1.083636e+00,2.297516e-03,8.486001e-16,1.804837e-05,5.278580e-06,1.949672e-18
3.341633e-02,7.635175e-01,6.948154e-04,1.612087e-22,3.429108e-03,2.271584e-01,1.568193e-35,2.329909e-20,4.802547e-03,6.253911e-06,2.847670e-02,2.013208e-05,3.347096e+02,1.035133e+00,3.429108e-03,4.227894e-15,1.944879e-05,1.175878e-05,1.449791e-17
4.426448e-02,7.623487e-01,9.203778e-04,3.087585e-22,4.542321e-03,2.253002e-01,1.118484e-35,4.230272e-20,6.361629e-03,8.313759e-06,2.965096e-02,2.067783e-05,3.477377e+02,9.916046e-01,4.542321e-03,1.538667e-14,2.085290e-05,2.063268e-05,6.989119e-17
5.492930e-02,7.611996e-01,1.142128e-03,5.584719e-22,5.636721e-03,2.234735e-01,4.767078e-35,7.134797e-20,7.894361e-03,1.035394e-05,3.080094e-02,2.119709e-05,3.603803e+02,9.523575e-01,5.636721e-03,4.592166e-14,2.225749e-05,3.177262e-05,2.588476e-16
6.542247e-02,7.600690e-01,1.360309e-03,1.012387e-21,6.713505e-03,2.216762e-01,0.000000e+00,1.186479e-19,9.402424e-03,1.237623e-05,3.192864e-02,2.169232e-05,3.726608e+02,9.167690e-01,6.713505e-03,1.189897e-13,2.366171e-05,4.507115e-05,7.988379e-16
7.575745e-02,7.589555e-01,1.575201e-03,1.978942e-21,7.774058e-03,2.199060e-01,1.982075e-34,2.082435e-19,1.088775e-02,1.438270e-05,3.303608e-02,2.216581e-05,3.846038e+02,8.843241e-01,7.774058e-03,2.768177e-13,2.506526e-05,6.043598e-05,2.151997e-15
8.594649e-02,7.578577e-01,1.787059e-03,4.423456e-21,8.819634e-03,2.181608e-01,1.301142e-34,4.103828e-19,1.235211e-02,1.637520e-05,3.412508e-02,2.261952e-05,3.962316e+02,8.546010e-01,8.819634e-03,5.910636e-13,2.646793e-05,7.778594e-05,5.212965e-15
9.599892e-02,7.567746e-01,1.996076e-03,1.125314e-20,9.851192e-03,2.164390e-01,0.000000e+00,9.196230e-19,1.379683e-02,1.835499e-05,3.519701e-02,2.305510e-05,4.075622e+02,8.272558e-01,9.851192e-03,1.176419e-12,2.786937e-05,9.704598e-05,1.158913e-14
1.059203e-01,7.557056e-01,2.202369e-03,3.074604e-20,1.086931e-02,2.147397e-01,2.502132e-33,2.242999e-18,1.522272e-02,2.032264e-05,3.625282e-02,2.347386e-05,4.186092e+02,8.020080e-01,1.086931e-02,2.207826e-12,2.926886e-05,1.181419e-04,2.399755e-14
1.157136e-01,7.546505e-01,2.405998e-03,8.521203e-20,1.187427e-02,2.130623e-01,2.667456e-33,5.632019e-18,1.663020e-02,2.227813e-05,3.729307e-02,2.387689e-05,4.293823e+02,7.786254e-01,1.187427e-02,3.942283e-12,3.066544e-05,1.409983e-04,4.681173e-14
1.253813e-01,7.536088e-01,2.607015e-03,2.318621e-19,1.286634e-02,2.114064e-01,1.427589e-32,1.404236e-17,1.801962e-02,2.422140e-05,3.831828e-02,2.426516e-05,4.398908e+02,7.569090e-01,1.286634e-02,6.748237e-12,3.205823e-05,1.655427e-04,8.682511e-14
