Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.411539e-02,7.655835e-01,2.137155e-04,1.196587e-19,2.082550e-03,2.299108e-01,0.000000e+00,3.686124e-18,2.076783e-03,3.003075e-06,2.684558e-02,1.950317e-05,3.196886e+02,1.093710e+00,2.082550e-03,9.033736e-15,1.783212e-05,4.337015e-06,1.881321e-17
2.803897e-02,7.640700e-01,4.245269e-04,7.138411e-19,4.136800e-03,2.269798e-01,1.691790e-36,2.944265e-17,4.125345e-03,5.965379e-06,2.880257e-02,2.059813e-05,3.450883e+02,1.007536e+00,4.136800e-03,1.122824e-13,2.044406e-05,1.711311e-05,4.644898e-16
4.160069e-02,7.625958e-01,6.298595e-04,3.087022e-18,6.137662e-03,2.241250e-01,1.130443e-36,1.443150e-16,6.120667e-03,8.850733e-06,3.068016e-02,2.160861e-05,3.694134e+02,9.360859e-01,6.137662e-03,6.842050e-13,2.308400e-05,3.767089e-05,4.199419e-15
5.473141e-02,7.611684e-01,8.286664e-04,1.061251e-17,8.074935e-03,2.213609e-01,5.138947e-36,5.313837e-16,8.052576e-03,1.164442e-05,3.247672e-02,2.254017e-05,3.925760e+02,8.762532e-01,8.074935e-03,2.885810e-12,2.572335e-05,6.520458e-05,2.330273e-14
6.745158e-02,7.597857e-01,1.021257e-03,3.083377e-17,9.951637e-03,2.186833e-01,0.000000e+00,1.609643e-15,9.924081e-03,1.435080e-05,3.420108e-02,2.340311e-05,4.146500e+02,8.254279e-01,9.951637e-03,9.634925e-12,2.835270e-05,9.903508e-05,9.588328e-14
7.980319e-02,7.584430e-01,1.208268e-03,7.892684e-17,1.177396e-02,2.160832e-01,5.896533e-36,4.231877e-15,1.174136e-02,1.697879e-05,3.586339e-02,2.420725e-05,4.357429e+02,7.816494e-01,1.177396e-02,2.733500e-11,3.096945e-05,1.386261e-04,3.218412e-13
9.182790e-02,7.571359e-01,1.390330e-03,1.836612e-16,1.354806e-02,2.135519e-01,2.587646e-38,1.001062e-14,1.351054e-02,1.953724e-05,3.747250e-02,2.496076e-05,4.559562e+02,7.434754e-01,1.354806e-02,6.889115e-11,3.357308e-05,1.835499e-04,9.333414e-13
1.035602e-01,7.558606e-01,1.567964e-03,3.999591e-16,1.527901e-02,2.110822e-01,7.841001e-39,2.191679e-14,1.523671e-02,2.203351e-05,3.903547e-02,2.567017e-05,4.753748e+02,7.098396e-01,1.527901e-02,1.595251e-10,3.616334e-05,2.334481e-04,2.437386e-12
1.150260e-01,7.546142e-01,1.741563e-03,8.416379e-16,1.697065e-02,2.086686e-01,6.301274e-38,4.563768e-14,1.692366e-02,2.447308e-05,4.055761e-02,2.634058e-05,4.940652e+02,6.799436e-01,1.697065e-02,3.504813e-10,3.873936e-05,2.880030e-04,5.947895e-12
