Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
5.819570e-03,7.670687e-01,1.572467e-05,1.101848e-06,2.832755e-03,2.297623e-01,1.663212e-24,1.010778e-10,1.507540e-05,1.927106e-04,2.710059e-02,1.988734e-05,3.276897e+02,1.070795e+00,2.832755e-03,4.784476e-03,1.857250e-05,8.024501e-06,1.355325e-05
1.161278e-02,7.670198e-01,3.137837e-05,3.264228e-06,5.652547e-03,2.266565e-01,5.168435e-23,8.719646e-10,3.007693e-05,3.864817e-04,2.927390e-02,2.134945e-05,3.613826e+02,9.688585e-01,5.652547e-03,2.284798e-02,2.203567e-05,3.195129e-05,1.291493e-04
1.734535e-02,7.669714e-01,4.686887e-05,6.740664e-06,8.442614e-03,2.235828e-01,5.714655e-22,5.146368e-09,4.491283e-05,5.805587e-04,3.135136e-02,2.271859e-05,3.943756e+02,8.859044e-01,8.442614e-03,5.991719e-02,2.564452e-05,7.127773e-05,5.058577e-04
2.296027e-02,7.669240e-01,6.204309e-05,1.163371e-05,1.117514e-02,2.205719e-01,3.956990e-21,1.911233e-08,5.943094e-05,7.731995e-04,3.332993e-02,2.399478e-05,4.263463e+02,8.177558e-01,1.117514e-02,1.216779e-01,2.934223e-05,1.248838e-04,1.359768e-03
2.840733e-02,7.668780e-01,7.676673e-05,1.790886e-05,1.382560e-02,2.176507e-01,2.035138e-20,4.954412e-08,7.349869e-05,9.626783e-04,3.520667e-02,2.517885e-05,4.570251e+02,7.613127e-01,1.382560e-02,2.132376e-01,3.307294e-05,1.911472e-04,2.948138e-03
3.367192e-02,7.668336e-01,9.100239e-05,2.547434e-05,1.638683e-02,2.148269e-01,8.363857e-20,1.018651e-07,8.707915e-05,1.148362e-03,3.698827e-02,2.627816e-05,4.863534e+02,7.140001e-01,1.638683e-02,3.392639e-01,3.680414e-05,2.685282e-04,5.559460e-03
3.875948e-02,7.667905e-01,1.047674e-04,3.422540e-05,1.886139e-02,2.120977e-01,2.869890e-19,1.802679e-07,1.001896e-04,1.330262e-03,3.868536e-02,2.730234e-05,5.143866e+02,6.738089e-01,1.886139e-02,5.041258e-01,4.051941e-05,3.557520e-04,9.508513e-03
4.368768e-02,7.667488e-01,1.181127e-04,4.407154e-05,2.125779e-02,2.094536e-01,8.495592e-19,2.881942e-07,1.128802e-04,1.508811e-03,4.031031e-02,2.826168e-05,5.412456e+02,6.391962e-01,2.125779e-02,7.120635e-01,4.421441e-05,4.518936e-04,1.513690e-02
4.849219e-02,7.667081e-01,1.311388e-04,5.497815e-05,2.359332e-02,2.068757e-01,2.233632e-18,4.291418e-07,1.252485e-04,1.685120e-03,4.187944e-02,2.916819e-05,5.671440e+02,6.089164e-01,2.359332e-02,9.681004e-01,4.790180e-05,5.566447e-04,2.284070e-02
5.322188e-02,7.666680e-01,1.439829e-04,6.698064e-05,2.589162e-02,2.043378e-01,5.350481e-18,6.074194e-07,1.374265e-04,1.860840e-03,4.341184e-02,3.003471e-05,5.923574e+02,5.819716e-01,2.589162e-02,1.278912e+00,5.160855e-05,6.703760e-04,3.311310e-02
5.791840e-02,7.666280e-01,1.567645e-04,8.014139e-05,2.817279e-02,2.018175e-01,1.190219e-17,8.280173e-07,1.495291e-04,2.037414e-03,4.492308e-02,3.087127e-05,6.171120e+02,5.576497e-01,2.817279e-02,1.652321e+00,5.535961e-05,7.937061e-04,4.655049e-02
6.260203e-02,7.665881e-01,1.695463e-04,9.449371e-05,3.044652e-02,1.993043e-01,2.488575e-17,1.095728e-06,1.616174e-04,2.215518e-03,4.642101e-02,3.168312e-05,6.415141e+02,5.355021e-01,3.044652e-02,2.095815e+00,5.916526e-05,9.269906e-04,6.381027e-02
6.728145e-02,7.665481e-01,1.823614e-04,1.100485e-04,3.271684e-02,1.967936e-01,4.931963e-17,1.415016e-06,1.737248e-04,2.395387e-03,4.790931e-02,3.247303e-05,6.656054e+02,5.152200e-01,3.271684e-02,2.616422e+00,6.302750e-05,1.070392e-03,8.560106e-02
7.196414e-02,7.665079e-01,1.952416e-04,1.268194e-04,3.498716e-02,1.942814e-01,9.330649e-17,1.790420e-06,1.858836e-04,2.577205e-03,4.939087e-02,3.324324e-05,6.894200e+02,4.965546e-01,3.498716e-02,3.221366e+00,6.694780e-05,1.224101e-03,1.127064e-01
7.666143e-02,7.664675e-01,2.082310e-04,1.448371e-04,3.726270e-02,1.917619e-01,1.695581e-16,2.226840e-06,1.981382e-04,2.761287e-03,5.086944e-02,3.399639e-05,7.130093e+02,4.792852e-01,3.726270e-02,3.918706e+00,7.093144e-05,1.388509e-03,1.460216e-01
8.139347e-02,7.664266e-01,2.214013e-04,1.641798e-04,3.955295e-02,1.892244e-01,2.978418e-16,2.730571e-06,2.105599e-04,2.948296e-03,5.235125e-02,3.473620e-05,7.364656e+02,4.632000e-01,3.955295e-02,4.718887e+00,7.499180e-05,1.564436e-03,1.866459e-01
8.618540e-02,7.663850e-01,2.348420e-04,1.849670e-04,4.186970e-02,1.866557e-01,5.086171e-16,3.309460e-06,2.232375e-04,3.139099e-03,5.384368e-02,3.546677e-05,7.599003e+02,4.481110e-01,4.186970e-02,5.635103e+00,7.914729e-05,1.753072e-03,2.359401e-01
9.105880e-02,7.663425e-01,2.486382e-04,2.073260e-04,4.422293e-02,1.840444e-01,8.479569e-16,3.972176e-06,2.362566e-04,3.334425e-03,5.535263e-02,3.619126e-05,7.834012e+02,4.338751e-01,4.422293e-02,6.682303e+00,8.341401e-05,1.955668e-03,2.955110e-01
9.603024e-02,7.662989e-01,2.628671e-04,2.313870e-04,4.662009e-02,1.813819e-01,1.384418e-15,4.728066e-06,2.496976e-04,3.534804e-03,5.688204e-02,3.691178e-05,8.070261e+02,4.203883e-01,4.662009e-02,7.876970e+00,8.780401e-05,2.173433e-03,3.672251e-01
1.011102e-01,7.662541e-01,2.775956e-04,2.572711e-04,4.906558e-02,1.786628e-01,2.217512e-15,5.586539e-06,2.636332e-04,3.740510e-03,5.843361e-02,3.762935e-05,8.308000e+02,4.075787e-01,4.906558e-02,9.236496e+00,9.232413e-05,2.407431e-03,4.531940e-01
1.062976e-01,7.662080e-01,2.928650e-04,2.850626e-04,5.155812e-02,1.758880e-01,3.486950e-15,6.556017e-06,2.781150e-04,3.951342e-03,6.000517e-02,3.834327e-05,8.546919e+02,3.954108e-01,5.155812e-02,1.077725e+01,9.697072e-05,2.658240e-03,5.556547e-01
1.115823e-01,7.661607e-01,3.086960e-04,3.148089e-04,5.409197e-02,1.730635e-01,5.381182e-15,7.643320e-06,2.931784e-04,4.166714e-03,6.159156e-02,3.905166e-05,8.786301e+02,3.838697e-01,5.409197e-02,1.251377e+01,1.017316e-04,2.925941e-03,6.768945e-01
1.169643e-01,7.661121e-01,3.251476e-04,3.466346e-04,5.666621e-02,1.701894e-01,8.155757e-15,8.858015e-06,3.088990e-04,4.386452e-03,6.319046e-02,3.975413e-05,9.025916e+02,3.729166e-01,5.666621e-02,1.446494e+01,1.066033e-04,3.211059e-03,8.196733e-01
1.224784e-01,7.660619e-01,3.423972e-04,3.809084e-04,5.929628e-02,1.672479e-01,1.217534e-14,1.021971e-05,3.254714e-04,4.611795e-03,6.480941e-02,4.045463e-05,9.267037e+02,3.624519e-01,5.929628e-02,1.666576e+01,1.116138e-04,3.516049e-03,9.882176e-01
1.282032e-01,7.660092e-01,3.607896e-04,4.183734e-04,6.201818e-02,1.641976e-01,1.799807e-14,1.176589e-05,3.432616e-04,4.845784e-03,6.646777e-02,4.116204e-05,9.512701e+02,3.523200e-01,6.201818e-02,1.917921e+01,1.168314e-04,3.846255e-03,1.189460e+00
1.342466e-01,7.659530e-01,3.808156e-04,4.601263e-04,6.488080e-02,1.609825e-01,2.649553e-14,1.355420e-05,3.627960e-04,5.092612e-03,6.819127e-02,4.188758e-05,9.766887e+02,3.423559e-01,6.488080e-02,2.209962e+01,1.223510e-04,4.209518e-03,1.433841e+00
1.407023e-01,7.658921e-01,4.030023e-04,5.073956e-04,6.792530e-02,1.575543e-01,3.897160e-14,1.565694e-05,3.846674e-04,5.355849e-03,6.999877e-02,4.263942e-05,1.003262e+03,3.324594e-01,6.792530e-02,2.554064e+01,1.282545e-04,4.613846e-03,1.734856e+00
