Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.359027e-02,7.656301e-01,3.203246e-04,1.806698e-23,9.944179e-04,2.309151e-01,3.868825e-34,6.854422e-21,1.993116e-03,2.071307e-08,2.601753e-02,1.884762e-05,3.053108e+02,1.144530e+00,9.944179e-04,1.074845e-17,1.646756e-05,9.888670e-07,1.068845e-20
2.706984e-02,7.641543e-01,6.380400e-04,4.035480e-23,1.980736e-03,2.289641e-01,0.000000e+00,1.869732e-20,3.969998e-03,4.908321e-08,2.719979e-02,1.934624e-05,3.168422e+02,1.096022e+00,1.980736e-03,7.095062e-17,1.765132e-05,3.923315e-06,1.405344e-19
4.034323e-02,7.627012e-01,9.508956e-04,8.251833e-23,2.951967e-03,2.270429e-01,0.000000e+00,3.714816e-20,5.916641e-03,8.734708e-08,2.836200e-02,1.981965e-05,3.280209e+02,1.052231e+00,2.951967e-03,2.698754e-16,1.883584e-05,8.714109e-06,7.966633e-19
5.337498e-02,7.612745e-01,1.258056e-03,1.579777e-22,3.905517e-03,2.251567e-01,0.000000e+00,6.442306e-20,7.827846e-03,1.379237e-07,2.950128e-02,2.026855e-05,3.388283e+02,1.012623e+00,3.905517e-03,8.083274e-16,2.001589e-05,1.525306e-05,3.156936e-18
6.617952e-02,7.598727e-01,1.559861e-03,2.911240e-22,4.842442e-03,2.233034e-01,9.971463e-35,1.046749e-19,9.705730e-03,2.038256e-07,3.061906e-02,2.069520e-05,3.492872e+02,9.766055e-01,4.842442e-03,2.091328e-15,2.119095e-05,2.344924e-05,1.012713e-17
7.877765e-02,7.584935e-01,1.856800e-03,5.337740e-22,5.764262e-03,2.214800e-01,5.292746e-34,1.669831e-19,1.155334e-02,2.888038e-07,3.171728e-02,2.110184e-05,3.594251e+02,9.436763e-01,5.764262e-03,4.869174e-15,2.236131e-05,3.322672e-05,2.806719e-17
9.118986e-02,7.571347e-01,2.149358e-03,1.007841e-21,6.672478e-03,2.196835e-01,0.000000e+00,2.719301e-19,1.337369e-02,3.975594e-07,3.279782e-02,2.149044e-05,3.692674e+02,9.134190e-01,6.672478e-03,1.044758e-14,2.352747e-05,4.452196e-05,6.971125e-17
1.034423e-01,7.557933e-01,2.438150e-03,2.007621e-21,7.569001e-03,2.179102e-01,0.000000e+00,4.651413e-19,1.517060e-02,5.362061e-07,3.386299e-02,2.186291e-05,3.788430e+02,8.854736e-01,7.569001e-03,2.101118e-14,2.469064e-05,5.728978e-05,1.590336e-16
1.155504e-01,7.544677e-01,2.723539e-03,4.224917e-21,8.454956e-03,2.161578e-01,0.000000e+00,8.431339e-19,1.694635e-02,7.123543e-07,3.491419e-02,2.222070e-05,3.881713e+02,8.595599e-01,8.454956e-03,4.011006e-14,2.585125e-05,7.148628e-05,3.391288e-16
