Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.391973e-02,7.656057e-01,2.286556e-04,2.292420e-20,1.919216e-03,2.300651e-01,1.369646e-39,1.103822e-18,2.032215e-03,3.030910e-06,2.671754e-02,1.940355e-05,3.174760e+02,1.101279e+00,1.919216e-03,2.945857e-15,1.761910e-05,3.683390e-06,5.653736e-18
2.771495e-02,7.641070e-01,4.552659e-04,1.322087e-19,3.821264e-03,2.272733e-01,1.894682e-37,8.112380e-18,4.046252e-03,6.034808e-06,2.856469e-02,2.041381e-05,3.408450e+02,1.019953e+00,3.821264e-03,3.661670e-14,2.001446e-05,1.460206e-05,1.399221e-16
4.126574e-02,7.626348e-01,6.778610e-04,5.678057e-19,5.689611e-03,2.245310e-01,1.312097e-36,3.753722e-17,6.024604e-03,8.985583e-06,3.035572e-02,2.135618e-05,3.634197e+02,9.512944e-01,5.689611e-03,2.248291e-13,2.244960e-05,3.237167e-05,1.279190e-15
5.451645e-02,7.611953e-01,8.955266e-04,1.983330e-18,7.516583e-03,2.218494e-01,4.459168e-38,1.334036e-16,7.959144e-03,1.187111e-05,3.208906e-02,2.223482e-05,3.851309e+02,8.928281e-01,7.516583e-03,9.665675e-13,2.490381e-05,5.649902e-05,7.265285e-15
6.747965e-02,7.597870e-01,1.108470e-03,5.925744e-18,9.303915e-03,2.192260e-01,1.170889e-38,3.960816e-16,9.851711e-03,1.469413e-05,3.377085e-02,2.305736e-05,4.060247e+02,8.424412e-01,9.303915e-03,3.306799e-12,2.736970e-05,8.656283e-05,3.076618e-14
8.019502e-02,7.584056e-01,1.317342e-03,1.564970e-17,1.105708e-02,2.166527e-01,3.823843e-36,1.031553e-15,1.170810e-02,1.746326e-05,3.540964e-02,2.383175e-05,4.261884e+02,7.984754e-01,1.105708e-02,9.617479e-12,2.984657e-05,1.222590e-04,1.063412e-13
9.271735e-02,7.570452e-01,1.523042e-03,3.752986e-17,1.278362e-02,2.141185e-01,7.658088e-39,2.436300e-15,1.353630e-02,2.019043e-05,3.701505e-02,2.456557e-05,4.457285e+02,7.596419e-01,1.278362e-02,2.478641e-11,3.233836e-05,1.634209e-04,3.168600e-13
1.051080e-01,7.556991e-01,1.726580e-03,8.423036e-17,1.449201e-02,2.116110e-01,0.000000e+00,5.361742e-15,1.534527e-02,2.288899e-05,3.859687e-02,2.526567e-05,4.647558e+02,7.249438e-01,1.449201e-02,5.843290e-11,3.485190e-05,2.100184e-04,8.468102e-13
1.174093e-01,7.543627e-01,1.928651e-03,1.843630e-16,1.618809e-02,2.091215e-01,1.422627e-36,1.131179e-14,1.714121e-02,2.556817e-05,4.016199e-02,2.593696e-05,4.833466e+02,6.936595e-01,1.618809e-02,1.299169e-10,3.739149e-05,2.620543e-04,2.103106e-12
