Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
7.656818e-03,7.672340e-01,9.247797e-08,1.271630e-09,3.952697e-03,2.287659e-01,5.547824e-32,6.279642e-18,3.108736e-14,3.722804e-05,2.800509e-02,2.052137e-05,3.420593e+02,1.025198e+00,3.952697e-03,4.819448e-07,2.001698e-05,1.562381e-05,1.904982e-09
1.526113e-02,7.673493e-01,1.843218e-07,1.243549e-08,7.878286e-03,2.246779e-01,1.764106e-29,2.326416e-17,6.196073e-14,7.421603e-05,3.099132e-02,2.253027e-05,3.896638e+02,8.974789e-01,7.878286e-03,6.571887e-06,2.510396e-05,6.206739e-05,5.177521e-08
2.276563e-02,7.674630e-01,2.749613e-07,5.948071e-08,1.175235e-02,2.206436e-01,1.024117e-27,6.156146e-17,9.243031e-14,1.107676e-04,3.381614e-02,2.437765e-05,4.360142e+02,7.999036e-01,1.175235e-02,3.476500e-05,3.047573e-05,1.381177e-04,4.085704e-07
3.014741e-02,7.675750e-01,3.641246e-07,1.892672e-07,1.556305e-02,2.166752e-01,2.326162e-26,1.410744e-16,1.224119e-13,1.468299e-04,3.650920e-02,2.608631e-05,4.809743e+02,7.232071e-01,1.556305e-02,1.135174e-04,3.607032e-05,2.422085e-04,1.766677e-06
3.742603e-02,7.676853e-01,4.520660e-07,4.646256e-07,1.932048e-02,2.127622e-01,2.905007e-25,2.970774e-16,1.520082e-13,1.825741e-04,3.910443e-02,2.768146e-05,5.246715e+02,6.612449e-01,1.932048e-02,2.775768e-04,4.186264e-05,3.732809e-04,5.362917e-06
4.465173e-02,7.677949e-01,5.394383e-07,9.599291e-07,2.305055e-02,2.088777e-01,2.427793e-24,5.878701e-16,1.814723e-13,2.183321e-04,4.163771e-02,2.918849e-05,5.674102e+02,6.098583e-01,2.305055e-02,5.650030e-04,4.786110e-05,5.313279e-04,1.302363e-05
5.185986e-02,7.679041e-01,6.267702e-07,1.756430e-06,2.677150e-02,2.050026e-01,1.522392e-23,1.101709e-15,2.110375e-13,2.543683e-04,4.413328e-02,3.062468e-05,6.093953e+02,5.663810e-01,2.677150e-02,1.017629e-03,5.407081e-05,7.167132e-04,2.724345e-05
5.906269e-02,7.680133e-01,7.144047e-07,2.940200e-06,3.048963e-02,2.011303e-01,7.692869e-23,1.964283e-15,2.409019e-13,2.908356e-04,4.660311e-02,3.199976e-05,6.506923e+02,5.290750e-01,3.048963e-02,1.686114e-03,6.048246e-05,9.296175e-04,5.140899e-05
6.627207e-02,7.681226e-01,8.028228e-07,4.603204e-06,3.421102e-02,1.972543e-01,3.286725e-22,3.346740e-15,2.713409e-13,3.278838e-04,4.905588e-02,3.332168e-05,6.913646e+02,4.966752e-01,3.421102e-02,2.638236e-03,6.708948e-05,1.170394e-03,9.025674e-05
7.350987e-02,7.682324e-01,8.928418e-07,6.851724e-06,3.794689e-02,1.933631e-01,1.230219e-21,5.479502e-15,3.027774e-13,3.657153e-04,5.150118e-02,3.459886e-05,7.315312e+02,4.682001e-01,3.794689e-02,3.971201e-03,7.389759e-05,1.439966e-03,1.506947e-04
8.080033e-02,7.683429e-01,9.856226e-07,9.815793e-06,4.170971e-02,1.894434e-01,4.140176e-21,8.669946e-15,3.357872e-13,4.045502e-04,5.394722e-02,3.583895e-05,7.713212e+02,4.429027e-01,4.170971e-02,5.823176e-03,8.091834e-05,1.739700e-03,2.428830e-04
8.813557e-02,7.684541e-01,1.082350e-06,1.364267e-05,4.549532e-02,1.854995e-01,1.270968e-20,1.330258e-14,3.709775e-13,4.444390e-04,5.638961e-02,3.704342e-05,8.106884e+02,4.203048e-01,4.549532e-02,8.371132e-03,8.813466e-05,2.069824e-03,3.808473e-04
9.545588e-02,7.685651e-01,1.184024e-06,1.847328e-05,4.927278e-02,1.815633e-01,3.573402e-20,1.980355e-14,4.088737e-13,4.851311e-04,5.880550e-02,3.820553e-05,8.493232e+02,4.001518e-01,4.927278e-02,1.180735e-02,9.547759e-05,2.427807e-03,5.817810e-04
