Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
1.353132e-02,7.658743e-01,1.426236e-04,3.281750e-13,2.897095e-03,2.292636e-01,0.000000e+00,1.771304e-12,1.773075e-03,8.057285e-06,2.743087e-02,1.996971e-05,3.300200e+02,1.060065e+00,2.897095e-03,1.151819e-08,1.883819e-05,8.393159e-06,3.336929e-11
2.679176e-02,7.646557e-01,2.823921e-04,2.158013e-12,5.736195e-03,2.257175e-01,2.687076e-35,1.670428e-11,3.510656e-03,1.595332e-05,2.990172e-02,2.146845e-05,3.652002e+02,9.531368e-01,5.736195e-03,1.535152e-07,2.252400e-05,3.290393e-05,8.805931e-10
3.951567e-02,7.634864e-01,4.165053e-04,8.204058e-12,8.460420e-03,2.223149e-01,3.734817e-33,8.520615e-11,5.177931e-03,2.353015e-05,3.221357e-02,2.281810e-05,3.983825e+02,8.695570e-01,8.460420e-03,8.746090e-07,2.624106e-05,7.157871e-05,7.399559e-09
5.158406e-02,7.623773e-01,5.437093e-04,2.256249e-11,1.104430e-02,2.190875e-01,1.260363e-34,2.985498e-10,6.759312e-03,3.071754e-05,3.436594e-02,2.402917e-05,4.293304e+02,8.032218e-01,1.104430e-02,3.174129e-06,2.991598e-05,1.219766e-04,3.505603e-08
6.304302e-02,7.613242e-01,6.644897e-04,5.001624e-11,1.349769e-02,2.160232e-01,8.371019e-34,8.106015e-10,8.260838e-03,3.754414e-05,3.638190e-02,2.512433e-05,4.582395e+02,7.493267e-01,1.349769e-02,8.662162e-06,3.352921e-05,1.821876e-04,1.169192e-07
7.399972e-02,7.603172e-01,7.799762e-04,9.533557e-11,1.584355e-02,2.130932e-01,1.084504e-33,1.836410e-09,9.696551e-03,4.407568e-05,3.829019e-02,2.612680e-05,4.854465e+02,7.044468e-01,1.584355e-02,1.947146e-05,3.708839e-05,2.510181e-04,3.084971e-07
8.456114e-02,7.593466e-01,8.912964e-04,1.629775e-10,1.810476e-02,2.102688e-01,1.246377e-31,3.645015e-09,1.108047e-02,5.037860e-05,4.011596e-02,2.705555e-05,5.112688e+02,6.662494e-01,1.810476e-02,3.814146e-05,4.060874e-05,3.277823e-04,6.905420e-07
9.482444e-02,7.584034e-01,9.994744e-04,2.568785e-10,2.030214e-02,2.075242e-01,7.135903e-31,6.546309e-09,1.242533e-02,5.651448e-05,4.188042e-02,2.792567e-05,5.359836e+02,6.331196e-01,2.030214e-02,6.748895e-05,4.410805e-05,4.121769e-04,1.370170e-06
1.048824e-01,7.574790e-01,1.105488e-03,3.807221e-10,2.245553e-02,2.048346e-01,5.578754e-30,1.088584e-08,1.374329e-02,6.254336e-05,4.360254e-02,2.874968e-05,5.598426e+02,6.038950e-01,2.245553e-02,1.106037e-04,4.760708e-05,5.042508e-04,2.483665e-06
1.148215e-01,7.565656e-01,1.210250e-03,5.383446e-10,2.458347e-02,2.021767e-01,3.500963e-29,1.704616e-08,1.504569e-02,6.852299e-05,4.529924e-02,2.953794e-05,5.830700e+02,5.777256e-01,2.458347e-02,1.709439e-04,5.112797e-05,6.043470e-04,4.202394e-06
1.247041e-01,7.556573e-01,1.314417e-03,7.338838e-10,2.669927e-02,1.995340e-01,1.863278e-28,2.543901e-08,1.634070e-02,7.449821e-05,4.698264e-02,3.029769e-05,6.058225e+02,5.540215e-01,2.669927e-02,2.523770e-04,5.468685e-05,7.128510e-04,6.738282e-06
1.345508e-01,7.547523e-01,1.418206e-03,9.716240e-10,2.880733e-02,1.969009e-01,8.665511e-28,3.647700e-08,1.763102e-02,8.049059e-05,4.865737e-02,3.103228e-05,6.281548e+02,5.324102e-01,2.880733e-02,3.590685e-04,5.828641e-05,8.298623e-04,1.034380e-05
1.443567e-01,7.538510e-01,1.521565e-03,1.256440e-09,3.090659e-02,1.942787e-01,3.572968e-27,5.056534e-08,1.891601e-02,8.650773e-05,5.032338e-02,3.174283e-05,6.500625e+02,5.126382e-01,3.090659e-02,4.955957e-04,6.192053e-05,9.552173e-04,1.531717e-05
1.541184e-01,7.529537e-01,1.624461e-03,1.595123e-09,3.299632e-02,1.916685e-01,1.327178e-26,6.814562e-08,2.019525e-02,9.255973e-05,5.198066e-02,3.243049e-05,6.715457e+02,4.944882e-01,3.299632e-02,6.675659e-04,6.558395e-05,1.088757e-03,2.202722e-05
1.638400e-01,7.520601e-01,1.726938e-03,1.997816e-09,3.507738e-02,1.890691e-01,4.506181e-26,8.976288e-08,2.146928e-02,9.866299e-05,5.363023e-02,3.309679e-05,6.926211e+02,4.777634e-01,3.507738e-02,8.824740e-04,6.927444e-05,1.230423e-03,3.095488e-05
1.735215e-01,7.511701e-01,1.828994e-03,2.479283e-09,3.714972e-02,1.864805e-01,1.416567e-25,1.161317e-07,2.273809e-02,1.048335e-04,5.527220e-02,3.374285e-05,7.132963e+02,4.623035e-01,3.714972e-02,1.150602e-03,7.298852e-05,1.380102e-03,4.274454e-05
1.831467e-01,7.502852e-01,1.930462e-03,3.059581e-09,3.920985e-02,1.839072e-01,4.163100e-25,1.481790e-07,2.399957e-02,1.110788e-04,5.690379e-02,3.436865e-05,7.335455e+02,4.479946e-01,3.920985e-02,1.485718e-03,7.671666e-05,1.537412e-03,5.825478e-05
1.926823e-01,7.494084e-01,2.030993e-03,3.765145e-09,4.125062e-02,1.813580e-01,1.151992e-24,1.871108e-07,2.524938e-02,1.173968e-04,5.851921e-02,3.497312e-05,7.533097e+02,4.347583e-01,4.125062e-02,1.906017e-03,8.044267e-05,1.701614e-03,7.862438e-05
2.020856e-01,7.485437e-01,2.130138e-03,4.630633e-09,4.326286e-02,1.788444e-01,3.019547e-24,2.345250e-07,2.648193e-02,1.237791e-04,6.011092e-02,3.555476e-05,7.725150e+02,4.225338e-01,4.326286e-02,2.435569e-03,8.414655e-05,1.871675e-03,1.053697e-04
2.113167e-01,7.476948e-01,2.227477e-03,5.701146e-09,4.523796e-02,1.763772e-01,7.538849e-24,2.925564e-07,2.769197e-02,1.302180e-04,6.167178e-02,3.611234e-05,7.910973e+02,4.112602e-01,4.523796e-02,3.106187e-03,8.780898e-05,2.046473e-03,1.405176e-04
2.203480e-01,7.468641e-01,2.322726e-03,7.036342e-09,4.717000e-02,1.739637e-01,1.803688e-23,3.641154e-07,2.887593e-02,1.367123e-04,6.319675e-02,3.664552e-05,8.090215e+02,4.008667e-01,4.717000e-02,3.960540e-03,9.141572e-05,2.225009e-03,1.868187e-04
2.291687e-01,7.460526e-01,2.415773e-03,8.716612e-09,4.905660e-02,1.716069e-01,4.162997e-23,4.532271e-07,3.003238e-02,1.432710e-04,6.468357e-02,3.715493e-05,8.262868e+02,3.912724e-01,4.905660e-02,5.056810e-03,9.495924e-05,2.406550e-03,2.480699e-04
2.377830e-01,7.452600e-01,2.506667e-03,1.085207e-08,5.089860e-02,1.693058e-01,9.333843e-23,5.655012e-07,3.116189e-02,1.499123e-04,6.613252e-02,3.764196e-05,8.429214e+02,3.823917e-01,5.089860e-02,6.475473e-03,9.843822e-05,2.590667e-03,3.295925e-04
2.461997e-01,7.444854e-01,2.595506e-03,1.359455e-08,5.269778e-02,1.670581e-01,2.046195e-22,7.087322e-07,3.226560e-02,1.566571e-04,6.754466e-02,3.810818e-05,8.589609e+02,3.741463e-01,5.269778e-02,8.328404e-03,1.018537e-04,2.777056e-03,4.388884e-04
2.544254e-01,7.437281e-01,2.682370e-03,1.715336e-08,5.445548e-02,1.648622e-01,4.409341e-22,8.936377e-07,3.334442e-02,1.635230e-04,6.892067e-02,3.855488e-05,8.744347e+02,3.664708e-01,5.445548e-02,1.077098e-02,1.052059e-04,2.965399e-03,5.865389e-04
2.624700e-01,7.429873e-01,2.767372e-03,2.182343e-08,5.617367e-02,1.627155e-01,9.384367e-22,1.135140e-06,3.439964e-02,1.705278e-04,7.026180e-02,3.898344e-05,8.893767e+02,3.593053e-01,5.617367e-02,1.402333e-02,1.084967e-04,3.155481e-03,7.877419e-04
2.703546e-01,7.422609e-01,2.850749e-03,2.803105e-08,5.785668e-02,1.606126e-01,1.981894e-21,1.454353e-06,3.543405e-02,1.776971e-04,7.157112e-02,3.939568e-05,9.038389e+02,3.525886e-01,5.785668e-02,1.840505e-02,1.117327e-04,3.347395e-03,1.064855e-03
2.781156e-01,7.415456e-01,2.932904e-03,3.640781e-08,5.951205e-02,1.585441e-01,4.173939e-21,1.881705e-06,3.645245e-02,1.850696e-04,7.285420e-02,3.979408e-05,9.178980e+02,3.462553e-01,5.951205e-02,2.439223e-02,1.149270e-04,3.541684e-03,1.451632e-03
2.858034e-01,7.408366e-01,3.014398e-03,4.790455e-08,6.115021e-02,1.564967e-01,8.809376e-21,2.461596e-06,3.746150e-02,1.926985e-04,7.411879e-02,4.018159e-05,9.316511e+02,3.402380e-01,6.115021e-02,3.270668e-02,1.180985e-04,3.739348e-03,2.000020e-03
2.934681e-01,7.401292e-01,3.095802e-03,6.393657e-08,6.278132e-02,1.544577e-01,1.869378e-20,3.257839e-06,3.846780e-02,2.006390e-04,7.537232e-02,4.056092e-05,9.451882e+02,3.344792e-01,6.278132e-02,4.443374e-02,1.212659e-04,3.941494e-03,2.789609e-03
3.011555e-01,7.394190e-01,3.177661e-03,8.658954e-08,6.441437e-02,1.524155e-01,3.992890e-20,4.361101e-06,3.947745e-02,2.089437e-04,7.662124e-02,4.093431e-05,9.585852e+02,3.289326e-01,6.441437e-02,6.119269e-02,1.244459e-04,4.149211e-03,3.941689e-03
3.089524e-01,7.386978e-01,3.260993e-03,1.190949e-07,6.606669e-02,1.503482e-01,8.609421e-20,5.907761e-06,4.050198e-02,2.177142e-04,7.787823e-02,4.130567e-05,9.719807e+02,3.235311e-01,6.606669e-02,8.552265e-02,1.276714e-04,4.364808e-03,5.650198e-03
3.170393e-01,7.379484e-01,3.347883e-03,1.669282e-07,6.777450e-02,1.482097e-01,1.891334e-19,8.124446e-06,4.156533e-02,2.271751e-04,7.916998e-02,4.168275e-05,9.856557e+02,3.181583e-01,6.777450e-02,1.217735e-01,1.310126e-04,4.593383e-03,8.253138e-03
3.256530e-01,7.371482e-01,3.441172e-03,2.394237e-07,6.958417e-02,1.459407e-01,4.277288e-19,1.138824e-05,4.269911e-02,2.376587e-04,8.053026e-02,4.207478e-05,9.999528e+02,3.126848e-01,6.958417e-02,1.774755e-01,1.345597e-04,4.841957e-03,1.234949e-02
3.348626e-01,7.362894e-01,3.542139e-03,3.494477e-07,7.150344e-02,1.435290e-01,9.846343e-19,1.619245e-05,4.391332e-02,2.493538e-04,8.197915e-02,4.248190e-05,1.014889e+03,3.071128e-01,7.150344e-02,2.633337e-01,1.383267e-04,5.112742e-03,1.882927e-02
3.443801e-01,7.353970e-01,3.648446e-03,5.076196e-07,7.346188e-02,1.410591e-01,2.204441e-18,2.289034e-05,4.517157e-02,2.620511e-04,8.345922e-02,4.288770e-05,1.029871e+03,3.016595e-01,7.346188e-02,3.889234e-01,1.421725e-04,5.396648e-03,2.857104e-02
3.536270e-01,7.345232e-01,3.754530e-03,7.116676e-07,7.532884e-02,1.386911e-01,4.516921e-18,3.128549e-05,4.639949e-02,2.751326e-04,8.487476e-02,4.326479e-05,1.043886e+03,2.966662e-01,7.532884e-02,5.540166e-01,1.458366e-04,5.674434e-03,4.173343e-02
3.619879e-01,7.337252e-01,3.853790e-03,9.409265e-07,7.697377e-02,1.365881e-01,8.116175e-18,4.048588e-05,4.751694e-02,2.877329e-04,8.612951e-02,4.358829e-05,1.055989e+03,2.924224e-01,7.697377e-02,7.431675e-01,1.490593e-04,5.924961e-03,5.720440e-02
3.691676e-01,7.330321e-01,3.942377e-03,1.169502e-06,7.834250e-02,1.348207e-01,1.276883e-17,4.948008e-05,4.848440e-02,2.991891e-04,8.718268e-02,4.385039e-05,1.065859e+03,2.889953e-01,7.834250e-02,9.354391e-01,1.517339e-04,6.137547e-03,7.328464e-02
3.753003e-01,7.324330e-01,4.021090e-03,1.384209e-06,7.947136e-02,1.333466e-01,1.812014e-17,5.780710e-05,4.931848e-02,3.094116e-04,8.806065e-02,4.406100e-05,1.073840e+03,2.862358e-01,7.947136e-02,1.119443e+00,1.539325e-04,6.315697e-03,8.896366e-02
