Z,N2,H2,OH,H2O,O2,OH*,NH2,NH3,NO,lambda,mu,T,rho,ProgressVariable,ProdRateProgressVariable,D,SquareProgVar,ProgVarProdRate
0.000000e+00,7.671179e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.328821e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.482334e-02,1.832539e-05,2.935000e+02,1.198140e+00,0.000000e+00,0.000000e+00,1.529487e-05,0.000000e+00,0.000000e+00
7.047078e-03,7.672195e-01,1.215930e-14,5.110074e-28,3.639733e-03,2.290860e-01,1.861584e-39,1.417439e-39,2.824796e-22,4.452114e-05,2.771136e-02,2.031991e-05,3.374649e+02,1.039385e+00,3.639733e-03,-4.105641e-18,1.954994e-05,1.324766e-05,-1.494344e-20
1.392461e-02,7.673186e-01,2.402604e-14,3.169184e-25,7.191895e-03,2.253817e-01,0.000000e+00,2.957426e-40,5.581628e-22,8.866673e-05,3.038689e-02,2.212591e-05,3.798719e+02,9.210574e-01,7.191895e-03,-6.105414e-17,2.402229e-05,5.172335e-05,-4.390950e-19
2.046256e-02,7.674128e-01,3.530687e-14,1.414753e-22,1.056867e-02,2.218605e-01,4.143715e-38,0.000000e+00,8.202342e-22,1.312552e-04,3.283241e-02,2.373704e-05,4.197132e+02,8.316599e-01,1.056867e-02,-3.216573e-16,2.854176e-05,1.116968e-04,-3.399490e-18
2.659346e-02,7.675012e-01,4.588536e-14,1.722589e-20,1.373521e-02,2.185589e-01,4.516709e-38,1.793611e-35,1.065989e-21,1.717191e-04,3.506008e-02,2.516872e-05,4.566436e+02,7.627135e-01,1.373521e-02,-1.047444e-15,3.299892e-05,1.886560e-04,-1.438686e-17
3.235070e-02,7.675842e-01,5.581913e-14,7.864974e-19,1.670876e-02,2.154587e-01,4.028622e-37,1.032493e-33,1.296766e-21,2.101602e-04,3.710761e-02,2.645257e-05,4.909336e+02,7.079732e-01,1.670876e-02,-2.595481e-15,3.736380e-05,2.791827e-04,-4.336727e-17
3.777680e-02,7.676624e-01,6.518152e-14,1.767722e-17,1.951127e-02,2.125371e-01,4.616883e-37,0.000000e+00,1.514269e-21,2.467674e-04,3.900671e-02,2.761492e-05,5.228981e+02,6.634018e-01,1.951127e-02,-5.640806e-15,4.162624e-05,3.806897e-04,-1.100593e-16
4.289879e-02,7.677363e-01,7.401920e-14,2.337932e-16,2.215672e-02,2.097793e-01,1.232769e-36,3.444969e-35,1.719583e-21,2.816459e-04,4.077779e-02,2.867379e-05,5.527506e+02,6.264225e-01,2.215672e-02,-1.297247e-14,4.577388e-05,4.909202e-04,-2.874274e-16
4.775035e-02,7.678062e-01,8.239027e-14,2.067375e-15,2.466250e-02,2.071673e-01,1.314410e-36,2.683326e-34,1.914056e-21,3.149626e-04,4.243981e-02,2.964533e-05,5.807360e+02,5.952017e-01,2.466250e-02,-3.726381e-14,4.980720e-05,6.082389e-04,-9.190187e-16
5.238243e-02,7.678730e-01,9.038265e-14,1.348335e-14,2.705491e-02,2.046736e-01,1.080694e-36,1.901415e-32,2.099732e-21,3.470182e-04,4.401505e-02,3.054649e-05,6.071882e+02,5.683308e-01,2.705491e-02,-1.244178e-13,5.374773e-05,7.319682e-04,-3.366112e-15
5.685455e-02,7.679374e-01,9.809905e-14,6.987049e-14,2.936471e-02,2.022662e-01,4.088193e-38,1.125055e-31,2.278998e-21,3.781886e-04,4.552689e-02,3.139368e-05,6.324776e+02,5.447369e-01,2.936471e-02,-4.083426e-13,5.763090e-05,8.622862e-04,-1.199086e-14
6.121772e-02,7.680003e-01,1.056277e-13,3.031258e-13,3.161823e-02,1.999175e-01,7.354049e-38,5.698131e-31,2.453910e-21,4.088038e-04,4.699453e-02,3.219990e-05,6.569140e+02,5.236593e-01,3.161823e-02,-1.215080e-12,6.149017e-05,9.997125e-04,-3.841868e-14
6.550352e-02,7.680621e-01,1.130237e-13,1.139057e-12,3.383180e-02,1.976105e-01,2.026226e-38,2.548113e-30,2.625770e-21,4.390680e-04,4.842986e-02,3.297339e-05,6.806889e+02,5.045996e-01,3.383180e-02,-3.212692e-12,6.534565e-05,1.144591e-03,-1.086912e-13
6.972673e-02,7.681230e-01,1.203152e-13,3.792309e-12,3.601304e-02,1.953374e-01,9.479742e-38,9.964161e-30,2.795305e-21,4.690717e-04,4.983859e-02,3.371866e-05,7.038958e+02,4.872324e-01,3.601304e-02,-7.529114e-12,6.920447e-05,1.296939e-03,-2.711463e-13
7.389690e-02,7.681831e-01,1.275270e-13,1.138521e-11,3.816688e-02,1.930929e-01,7.083434e-37,3.580378e-29,2.963305e-21,4.988711e-04,5.122438e-02,3.443890e-05,7.265969e+02,4.713125e-01,3.816688e-02,-1.562999e-11,7.307020e-05,1.456711e-03,-5.965480e-13
7.802814e-02,7.682426e-01,1.347085e-13,3.128990e-11,4.030062e-02,1.908694e-01,1.439811e-38,1.209523e-28,3.131501e-21,5.285573e-04,5.259211e-02,3.513781e-05,7.488775e+02,4.566218e-01,4.030062e-02,-2.862293e-11,7.695167e-05,1.624140e-03,-1.153522e-12
8.213846e-02,7.683019e-01,1.419601e-13,7.969058e-11,4.242355e-02,1.886572e-01,1.858205e-35,3.941131e-28,3.303669e-21,5.582517e-04,5.394774e-02,3.581942e-05,7.708410e+02,4.429673e-01,4.242355e-02,-4.564627e-11,8.086245e-05,1.799758e-03,-1.936477e-12
8.624306e-02,7.683611e-01,1.494855e-13,1.897160e-10,4.454353e-02,1.864483e-01,6.173516e-38,1.264336e-27,3.487933e-21,5.880583e-04,5.529603e-02,3.648701e-05,7.925728e+02,4.301977e-01,4.454353e-02,-6.145628e-11,8.481452e-05,1.984126e-03,-2.737480e-12
9.035364e-02,7.684203e-01,1.577331e-13,4.247759e-10,4.666660e-02,1.842361e-01,1.507151e-35,4.027984e-27,3.702057e-21,6.180572e-04,5.664043e-02,3.714305e-05,8.141374e+02,4.181964e-01,4.666660e-02,-6.478895e-11,8.881724e-05,2.177772e-03,-3.023480e-12
9.448765e-02,7.684799e-01,1.677163e-13,9.002977e-10,4.880177e-02,1.820115e-01,3.127724e-35,1.272634e-26,3.984670e-21,6.483717e-04,5.798603e-02,3.779076e-05,8.356274e+02,4.068491e-01,4.880177e-02,-4.040994e-11,9.288643e-05,2.381613e-03,-1.972077e-12
9.868074e-02,7.685404e-01,1.816944e-13,1.823385e-09,5.096745e-02,1.797551e-01,1.157165e-33,3.976833e-26,4.417814e-21,6.792615e-04,5.934359e-02,3.843590e-05,8.572257e+02,3.960142e-01,5.096745e-02,2.465856e-11,9.705687e-05,2.597681e-03,1.256784e-12
1.029892e-01,7.686025e-01,2.046974e-13,3.572154e-09,5.319271e-02,1.774368e-01,9.138163e-33,1.233230e-25,5.174736e-21,7.111433e-04,6.073003e-02,3.908691e-05,8.792139e+02,3.855269e-01,5.319271e-02,1.365930e-10,1.013857e-04,2.829464e-03,7.265752e-12
1.074749e-01,7.686671e-01,2.480933e-13,6.847556e-09,5.550955e-02,1.750231e-01,6.773343e-32,3.826836e-25,6.623608e-21,7.444829e-04,6.216341e-02,3.975251e-05,9.018921e+02,3.752424e-01,5.550955e-02,3.010012e-10,1.059382e-04,3.081310e-03,1.670844e-11
1.121821e-01,7.687350e-01,3.379633e-13,1.292682e-08,5.794072e-02,1.724904e-01,4.858767e-31,1.195979e-24,9.549604e-21,7.796200e-04,6.365512e-02,4.043821e-05,9.254601e+02,3.650846e-01,5.794072e-02,5.392908e-10,1.107639e-04,3.357127e-03,3.124690e-11
1.171250e-01,7.688062e-01,5.350561e-13,2.403205e-08,6.049368e-02,1.698308e-01,3.373035e-30,3.766417e-24,1.564308e-20,8.166792e-04,6.520627e-02,4.114488e-05,9.499636e+02,3.550539e-01,6.049368e-02,8.996465e-10,1.158835e-04,3.659485e-03,5.442293e-11
1.222998e-01,7.688808e-01,9.812093e-13,4.384072e-08,6.316643e-02,1.670466e-01,2.248076e-29,1.190980e-23,2.858101e-20,8.556522e-04,6.681140e-02,4.187080e-05,9.753576e+02,3.451863e-01,6.316643e-02,1.444926e-09,1.212991e-04,3.989998e-03,9.127082e-11
1.277038e-01,7.689587e-01,2.008055e-12,7.823902e-08,6.595750e-02,1.641392e-01,1.428907e-28,3.764897e-23,5.654154e-20,8.965429e-04,6.846427e-02,4.261450e-05,1.001605e+03,3.355090e-01,6.595750e-02,2.253272e-09,1.270145e-04,4.350392e-03,1.486202e-10
1.333482e-01,7.690401e-01,4.377865e-12,1.365047e-07,6.887271e-02,1.611026e-01,8.657915e-28,1.183754e-22,1.178030e-19,9.394625e-04,7.016745e-02,4.337651e-05,1.028736e+03,3.260204e-01,6.887271e-02,3.418625e-09,1.330485e-04,4.743450e-03,2.354500e-10
1.392637e-01,7.691254e-01,9.810903e-12,2.333297e-07,7.192796e-02,1.579202e-01,5.030693e-27,3.685626e-22,2.531894e-19,9.846605e-04,7.194124e-02,4.415974e-05,1.056871e+03,3.166912e-01,7.192796e-02,5.096746e-09,1.394410e-04,5.173631e-03,3.665985e-10
1.454978e-01,7.692152e-01,2.211764e-11,3.923585e-07,7.514771e-02,1.545664e-01,2.830969e-26,1.136467e-21,5.544756e-19,1.032477e-03,7.379871e-02,4.496887e-05,1.086196e+03,3.074772e-01,7.514771e-02,7.540049e-09,1.462511e-04,5.647178e-03,5.666174e-10
1.521080e-01,7.693105e-01,4.969689e-11,6.525318e-07,7.856171e-02,1.510103e-01,1.560207e-25,3.511120e-21,1.239011e-18,1.083256e-03,7.575560e-02,4.580940e-05,1.116933e+03,2.983337e-01,7.856171e-02,1.116867e-08,1.535509e-04,6.171942e-03,8.774298e-10
1.591373e-01,7.694118e-01,1.110231e-10,1.077734e-06,8.219203e-02,1.472287e-01,8.468120e-25,1.114178e-20,2.874173e-18,1.137128e-03,7.782290e-02,4.668445e-05,1.149226e+03,2.892492e-01,8.219203e-02,1.652146e-08,1.613987e-04,6.755530e-03,1.357932e-09
